"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
15.7359739500746	1.96699674375932	37.4461832382901	1.95394913240088e-19	8.18118501736248e-16	13.313589435025	"PPP1R9A"	"ACTB"
15.6344507512167	1.95430634390209	34.7524678000673	8.04714971731637e-19	9.97423270542189e-16	13.1940981921285	"WIPF2"	"ACTB"
14.8153586966329	1.85191983707911	34.7382588599699	8.10972044315785e-19	9.97423270542189e-16	13.1933989714407	"SYNPO2"	"ACTB"
14.2247195684365	1.77808994605456	34.4437210393726	9.52876303360104e-19	9.97423270542189e-16	13.1787246407025	"FBLIM1"	"ACTB"
14.0767265627897	1.75959082034871	33.8868561210251	1.29729988026076e-18	1.08635891973036e-15	13.1500125599513	"ROCK1"	"ACTB"
14.8514793696407	1.85643492120509	33.3604172328461	1.7446108950304e-18	1.21744763624871e-15	13.1216466222232	"LPIN3"	"ACTB"
14.1786107688152	1.7723263461019	32.9712267145185	2.1781294036444e-18	1.30283254472273e-15	13.0998709894627	"MICALL2"	"ACTB"
13.9224522541106	1.74030653176382	30.2723572115121	1.09230541956567e-17	5.71685348965182e-15	12.9273267034297	"DIXDC1"	"ACTB"
4.11036234606608	22.1207501611925	9.13515353783026	1.99638295939916e-08	9.28761716778254e-06	6.49209515164708	"ACTB"	"ACTB"
4.52335538864414	19.4627117630359	9.05191984846499	2.30633771708058e-08	9.6566360214164e-06	6.41238720256366	"ACTC1"	"ACTB"
14.6344708270596	2.90083683184219	8.77196321830437	3.77117996727334e-08	1.43544822936123e-05	6.13676795458547	"SRGAP1"	"ACTB"
14.3263541998637	4.30934485421904	7.97212022018392	1.62369506335459e-07	5.66534269188807e-05	5.28211175939152	"PFDN6"	"ACTB"
14.5373264134406	2.5220957858497	7.79260711122161	2.27928853304307e-07	7.34106237527027e-05	5.07591423134323	"PFDN5"	"ACTB"
14.1737411168517	4.73679336280706	7.47101389667266	4.23011295064558e-07	0.000126510592316807	4.69272267523013	"NDUFAF7"	"ACTB"
13.1752349606376	2.34426449591603	7.06567919164643	9.40712056593196e-07	0.000262584092063714	4.18387409834107	"FGD6"	"ACTB"
13.4940688469626	2.427457726452	6.89170237552878	1.33474101761743e-06	0.000349285040047762	3.95643244411911	"DAAM1"	"ACTB"
12.254079817258	2.19648671429312	6.74959976200655	1.78161578406641e-06	0.000438801487522709	3.7665850390325	"ABL2"	"ACTB"
19.0546314093531	5.92294860014555	6.6242758386174	2.30355144691025e-06	0.000535831661567401	3.59609829697848	"IGKC"	"ACTB"
12.7812519960349	2.33292270449635	6.53378560448536	2.77672050005039e-06	0.000603137932068567	3.47121353677084	"PDZD2"	"ACTB"
12.701582254557	2.32596512401377	6.51598962010322	2.88100278036096e-06	0.000603137932068567	3.44647721003205	"TMOD1"	"ACTB"
14.2662686788687	4.61930503836819	6.4296487825188	3.44734295475527e-06	0.000687334521502872	3.32564146825362	"MB21D2"	"ACTB"
17.4820272173728	3.57608323505904	6.36801500506306	3.92086791000641e-06	0.000746212451781674	3.23854980995844	"DAPK1"	"ACTB"
-17.8109878561344	8.29285244594375	-6.26484063197476	4.86895727652122e-06	0.000881497617450043	3.09120621226999	"egfp"	"ACTB"
12.0302556353702	6.2182448226548	6.24725211535174	5.05276876493935e-06	0.000881497617450043	3.06589428826557	"FAM83D"	"ACTB"
16.1042310661977	3.34857638047552	6.10499157897895	6.82858770896581e-06	0.00114365186949759	2.85909708868341	"SORBS2"	"ACTB"
-12.1335922981727	6.21089878346432	-6.03537723437636	7.92035102557162e-06	0.00127548114400263	2.75656575208208	"DENR"	"ACTB"
13.5094070330083	2.55389269915008	5.93910386572077	9.73327147071378e-06	0.00150937806103254	2.61333159663616	"CCDC93"	"ACTB"
15.5748195679787	3.38752747041943	5.47522856209509	2.66890748647129e-05	0.00399096987351975	1.90024935104311	"POTEF"	"ACTB"
12.1858576262829	4.36155653695973	5.38689962512321	3.24303631231311e-05	0.00468227346194999	1.76028607177919	"IDH1"	"ACTB"
13.2576812157243	3.09921401785242	5.30502074127774	3.88786886498664e-05	0.00538058899614837	1.62939397685962	"TPRN"	"ACTB"
