Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	OddsScore	FoldChange	BFDR	boosted_by
ACTB	UBA6	UBA6	0.835|0.707|1.317	2.859	0.953	3	1.632|1.345|1.082|0.844|1.143|1.019|0.727|0.672|0.825	0.000	0.000	0.000	0.000	0.000	-12.856	0.960	0.972	
ACTB	UHRF1BP1L	UHRF1BP1L	3.212|2.830|3.807	9.850	3.283	3	4.849|4.590|5.303|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.013	0.669	0.983	
ACTB	SHTN1	SHTN1	5.118|5.134|5.599	15.852	5.284	3	6.965|4.604|4.807|.|.|.|0.329|.|0.938	0.013	0.014	0.013	0.014	0.013	-4.356	2.441	0.888	
ACTB	FAM168B	FAM168B	0.354|0.317|0.401	1.072	0.357	3	.|0.453|0.767|0.346|0.313|0.359|.|0.293|0.330	0.000	0.000	0.000	0.000	0.000	-11.564	0.923	0.978	
ACTB	MEX3A	MEX3A	0.908|.|0.410	2.163	0.721	3	.|1.150|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.627	0.983	
ACTB	PLEKHG3	PLEKHG3	3.396|3.226|3.450	10.073	3.358	3	1.766|1.992|1.557|.|.|.|.|.|.	0.008	0.009	0.008	0.009	0.008	-5.213	1.905	0.927	
ACTB	SH3PXD2B	SH3PXD2B	3.485|3.145|3.710	10.341	3.447	3	3.003|2.781|2.075|.|0.164|.|0.245|0.347|.	0.022	0.024	0.022	0.024	0.022	-3.875	4.367	0.824	
ACTB	NBAS	NBAS	0.316|.|0.460	1.621	0.540	3	1.116|0.518|0.848|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.685	0.985	
ACTB	VWA8	VWA8	2.218|.|.	3.907	1.302	3	3.305|3.475|.|.|.|.|.|0.063|.	0.004	0.012	0.004	0.012	0.004	-4.822	1.452	0.945	
ACTB	SBNO1	SBNO1	1.645|0.663|2.302	4.609	1.536	3	6.182|5.625|6.157|.|.|.|0.342|0.321|.	0.005	0.008	0.005	0.008	0.005	-5.991	0.817	0.938	
ACTB	POTEF	POTEF	0.978|1.412|1.627	4.017	1.339	3	.|.|.|.|.|.|.|0.432|.	0.260	0.492	0.260	0.492	0.260	-3.646	3.100	0.423	
ACTB	CNOT1	CNOT1	3.786|3.113|5.550	12.449	4.150	3	4.255|6.513|5.952|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.189	0.757	0.980	
ACTB	FAM83G	FAM83G	0.760|.|.	2.449	0.816	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.744	0.967	0.982	
ACTB	DDTL	DDTL	1.156|0.864|1.057	3.078	1.026	3	1.195|1.120|1.370|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.939	0.838	0.980	
ACTB	TUBAL3	TUBAL3	0.828|0.629|0.644	2.102	0.701	3	0.915|0.884|0.843|0.470|0.507|0.524|0.564|0.463|0.458	0.000	0.001	0.000	0.001	0.000	-9.541	1.166	0.970	
ACTB	SMCHD1	SMCHD1	0.648|0.335|0.792	1.775	0.592	3	3.245|3.260|3.165|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.184	0.986	
ACTB	ARHGAP42	ARHGAP42	1.751|1.046|1.552	4.349	1.450	3	2.049|1.962|1.540|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.155	0.789	0.980	
ACTB	POM121C	POM121C	0.870|0.546|1.113	2.530	0.843	3	2.639|2.567|2.919|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.312	0.986	
ACTB	DDX11L8	DDX11L8	0.290|.|.	1.979	0.660	3	0.255|0.648|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.090	1.623	0.984	
ACTB	AHRR	AHRR	0.498|.|0.942	2.285	0.762	3	1.098|.|1.622|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.571	0.984	
ACTB	MYO9A	MYO9A	0.576|0.451|0.668	1.695	0.565	3	0.621|0.565|0.849|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.374	0.847	0.979	
ACTB	NACA	NACA	1.884|0.880|1.758	4.523	1.508	3	2.067|1.942|2.535|.|.|0.942|.|.|.	0.000	0.000	0.000	0.000	0.000	-16.611	0.857	0.977	
ACTB	AGPS	AGPS	1.305|0.257|0.428	1.990	0.663	3	1.239|1.398|1.338|.|0.353|0.300|0.400|0.295|0.323	0.006	0.017	0.006	0.017	0.006	-9.635	1.190	0.936	
ACTB	DDX39A	DDX39A	2.314|2.126|2.413	6.852	2.284	3	2.648|2.858|3.089|1.231|1.036|1.296|1.181|1.206|1.266	0.001	0.001	0.001	0.001	0.001	-7.710	1.425	0.963	
ACTB	PDLIM1	PDLIM1	5.354|5.236|5.750	16.339	5.446	3	3.465|3.115|3.694|.|.|.|.|.|0.201	0.017	0.017	0.017	0.017	0.017	-4.120	3.238	0.863	
ACTB	ACOT7	ACOT7	1.053|0.455|0.949	2.457	0.819	3	1.232|1.240|1.053|.|0.256|0.229|.|.|.	0.005	0.007	0.005	0.007	0.005	-6.927	1.314	0.941	
ACTB	MYO1C	MYO1C	3.098|2.662|2.886	8.646	2.882	3	2.462|2.582|2.869|.|0.510|.|0.234|.|.	0.014	0.015	0.014	0.015	0.014	-4.354	2.467	0.879	
ACTB	SNAP23	SNAP23	1.214|1.260|1.273	3.747	1.249	3	1.668|1.537|1.585|.|0.650|0.457|0.290|0.586|0.373	0.007	0.007	0.007	0.007	0.007	-5.103	1.722	0.932	
ACTB	AIP	AIP	0.864|0.598|0.958	2.420	0.807	3	0.949|0.742|1.000|0.353|0.427|.|0.321|.|0.352	0.003	0.005	0.003	0.005	0.003	-8.281	1.517	0.951	
ACTB	GTPBP1	GTPBP1	1.305|0.351|1.007	2.662	0.887	3	0.843|0.581|0.907|.|.|.|.|.|.	0.001	0.003	0.001	0.003	0.001	-17.026	1.163	0.960	
ACTB	AP4M1	AP4M1	0.450|.|0.293	1.587	0.529	3	0.659|0.490|0.992|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.773	0.985	
ACTB	SMAP	SMAP	1.000|0.920|1.231	3.151	1.050	3	2.387|2.332|2.552|0.375|0.413|0.383|0.459|0.433|0.451	0.005	0.007	0.005	0.007	0.005	-5.509	1.399	0.939	
ACTB	AP3B1	AP3B1	2.703|2.494|2.910	8.107	2.702	3	3.759|3.606|3.835|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.484	0.724	0.983	
ACTB	APBB1	APBB1	2.308|2.023|2.353	6.684	2.228	3	2.805|2.583|3.103|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.793	0.789	0.982	
ACTB	PSMD11	PSMD11	0.310|0.215|0.369	0.894	0.298	3	0.326|0.359|0.504|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.487	0.765	0.981	
ACTB	PSMD12	PSMD12	0.432|0.561|0.620	1.613	0.538	3	.|0.779|1.132|0.235|0.561|.|0.158|.|0.264	0.003	0.005	0.003	0.005	0.003	-6.341	1.307	0.947	
ACTB	PGRMC1	PGRMC1	0.795|0.739|1.128	2.663	0.888	3	0.421|1.146|1.512|.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-8.678	0.986	0.966	
ACTB	SUPT5H	SUPT5H	0.227|.|.	1.916	0.639	3	1.360|1.703|1.207|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.453	0.987	
ACTB	TAF4	TAF4	0.198|.|.	1.886	0.629	3	1.404|1.293|1.247|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.479	0.987	
ACTB	DFFA	DFFA	0.415|0.463|0.463	1.341	0.447	3	0.675|0.479|0.898|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.137	0.675	0.984	
ACTB	CLIC1	CLIC1	0.689|0.771|0.785	2.245	0.748	3	1.058|1.083|0.777|0.545|0.632|0.859|0.598|0.608|0.540	0.000	0.000	0.000	0.000	0.000	-10.248	1.040	0.975	
ACTB	EIF3F	EIF3F	2.340|2.223|2.600	7.163	2.388	3	2.844|2.851|2.845|0.708|0.893|0.982|0.825|0.805|0.962	0.008	0.011	0.008	0.011	0.008	-5.119	1.867	0.923	
ACTB	SLC33A1	SLC33A1	0.258|0.302|.	1.404	0.468	3	.|0.598|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.783	0.986	
ACTB	WASL	WASL	4.055|4.039|4.587	12.681	4.227	3	1.969|1.844|2.130|.|.|.|.|.|.	0.020	0.033	0.020	0.033	0.020	-4.361	2.138	0.842	
ACTB	PDE2A	PDE2A	1.490|1.577|1.539	4.606	1.535	3	1.737|1.671|1.954|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.387	0.861	0.980	
ACTB	IPO5	IPO5	1.459|1.541|1.897	4.898	1.633	3	1.945|2.107|2.828|.|.|.|0.180|.|0.149	0.011	0.012	0.011	0.012	0.011	-4.593	2.063	0.905	
ACTB	EEF2K	EEF2K	0.945|0.669|0.970	2.584	0.861	3	1.253|0.752|1.170|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.793	0.834	0.980	
ACTB	IGF2BP3	IGF2BP3	1.287|1.131|1.278	3.696	1.232	3	1.817|1.489|1.965|0.185|.|.|.|.|.	0.005	0.006	0.005	0.006	0.005	-5.349	1.236	0.939	
ACTB	DNM1L	DNM1L	2.474|2.242|2.873	7.590	2.530	3	3.621|3.390|3.991|.|.|.|0.133|.|.	0.009	0.010	0.009	0.010	0.009	-4.764	1.583	0.917	
ACTB	PIK3C2A	PIK3C2A	4.609|3.443|4.960	13.012	4.337	3	5.232|4.860|4.845|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.137	0.872	0.979	
ACTB	PLOD2	PLOD2	0.565|.|0.789	2.199	0.733	3	.|0.746|1.187|0.465|0.647|0.567|.|0.446|0.566	0.000	0.000	0.000	0.000	0.000	-10.739	1.168	0.974	
ACTB	EXOC5	EXOC5	0.505|.|0.307	1.656	0.552	3	0.748|0.812|0.861|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.685	0.985	
ACTB	NDUFA4	NDUFA4	0.592|0.520|0.606	1.718	0.573	3	.|0.701|0.576|.|0.347|.|0.329|0.330|0.308	0.001	0.001	0.001	0.001	0.001	-8.043	1.399	0.964	
ACTB	PSMD14	PSMD14	0.403|.|.	2.091	0.697	3	0.353|0.377|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-8.694	1.912	0.976	
ACTB	BIN1	BIN1	0.581|0.347|0.405	1.333	0.444	3	1.135|1.151|1.362|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.367	0.986	
ACTB	KPNA3	KPNA3	1.633|1.689|1.858	5.181	1.727	3	2.192|2.029|2.442|.|.|0.367|.|.|.	0.004	0.004	0.004	0.004	0.004	-5.773	1.222	0.947	
ACTB	PES1	PES1	0.458|0.249|0.524	1.230	0.410	3	1.361|1.368|1.564|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.287	0.986	
ACTB	NOP56	NOP56	0.432|.|.	2.120	0.707	3	0.797|0.557|0.910|0.271|0.381|.|0.289|0.333|0.312	0.000	0.000	0.000	0.000	0.000	-9.480	1.629	0.979	
ACTB	DDX3X	DDX3X	7.047|6.720|7.160	20.927	6.976	3	7.408|7.315|7.916|1.611|2.007|1.769|1.885|1.913|1.949	0.018	0.019	0.018	0.019	0.018	-4.125	2.360	0.854	
ACTB	PIK3C2B	PIK3C2B	0.667|.|1.051	2.563	0.854	3	1.254|1.303|1.383|0.075|.|.|.|.|.	0.005	0.009	0.005	0.009	0.005	-5.115	1.332	0.940	
ACTB	ACACB	ACACB	4.819|1.977|5.246	12.042	4.014	3	4.563|4.970|3.970|4.400|5.582|4.371|4.279|3.799|4.545	0.000	0.000	0.000	0.000	0.000	-17.026	0.898	0.974	
ACTB	TXNDC9	TXNDC9	1.058|0.543|1.044	2.644	0.881	3	0.512|0.537|0.399|.|.|.|.|.|.	0.015	0.023	0.015	0.023	0.015	-8.931	1.841	0.876	
ACTB	UBFD1	UBFD1	0.517|0.437|0.606	1.559	0.520	3	0.268|0.533|0.579|0.487|0.945|0.559|0.527|0.436|0.438	0.000	0.000	0.000	0.000	0.000	-11.090	1.029	0.974	
ACTB	CIT	CIT	0.315|.|.	2.004	0.668	3	0.864|0.486|1.481|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.783	0.988	
ACTB	AP3D1	AP3D1	2.362|1.934|2.566	6.862	2.287	3	3.198|3.067|3.422|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.603	0.709	0.983	
ACTB	ABLIM1	ABLIM1	5.772|5.573|5.949	17.295	5.765	3	3.194|4.268|5.321|.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.653	1.382	0.965	
ACTB	DVL1	DVL1	0.743|0.687|0.726	2.156	0.719	3	1.139|0.967|1.219|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.198	0.651	0.984	
ACTB	DVL2	DVL2	5.045|4.860|4.796	14.701	4.900	3	5.422|5.266|5.359|.|.|.|.|.|0.348	0.010	0.010	0.010	0.010	0.010	-4.644	1.814	0.913	
ACTB	CHD1	CHD1	0.307|.|0.404	1.556	0.519	3	2.378|2.495|2.488|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.211	0.987	
ACTB	EI24	EI24	0.204|.|.	1.892	0.631	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.747	0.987	
ACTB	RIOK3	RIOK3	5.129|4.750|0.260	10.139	3.380	3	0.263|0.795|5.940|5.940|.|9.297|5.769|.|.	0.007	0.010	0.007	0.010	0.007	-8.592	1.247	0.932	
ACTB	CDIPT	CDIPT	0.347|.|0.197	1.388	0.463	3	0.373|0.435|0.456|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	1.102	0.983	
ACTB	PDCD5	PDCD5	0.642|0.547|0.690	1.879	0.626	3	0.995|0.703|0.826|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.665	0.752	0.982	
ACTB	SLC9A3R1	SLC9A3R1	0.645|0.552|0.657	1.854	0.618	3	0.556|0.605|0.729|0.265|0.345|0.306|0.276|.|0.299	0.002	0.003	0.002	0.003	0.002	-7.265	1.573	0.955	
ACTB	NDC80	NDC80	1.316|0.463|1.508	3.287	1.096	3	1.047|0.869|1.134|.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-17.026	1.084	0.966	
ACTB	TNPO2	TNPO2	1.735|.|1.885	4.465	1.488	3	1.990|1.802|1.976|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.775	0.979	
ACTB	PSMA7	PSMA7	0.373|.|.	2.061	0.687	3	.|.|0.459|.|.|.|.|0.350|.	0.000	0.000	0.000	0.000	0.000	-9.947	1.714	0.980	
ACTB	SCAMP3	SCAMP3	0.331|0.315|0.322	0.967	0.322	3	.|.|0.369|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.584	0.873	0.978	
ACTB	MGST3	MGST3	0.538|0.539|0.493	1.570	0.523	3	.|0.660|0.636|.|0.337|0.349|.|0.253|0.456	0.000	0.000	0.000	0.000	0.000	-8.707	1.238	0.969	
ACTB	HAT1	HAT1	1.541|0.903|1.985	4.428	1.476	3	2.525|2.405|3.133|0.294|0.488|0.319|0.478|0.438|0.357	0.011	0.017	0.011	0.017	0.011	-5.321	2.000	0.903	
ACTB	MYL12B	MYL12B	1.419|1.379|1.754	4.553	1.518	3	1.426|1.520|2.049|0.901|1.094|0.838|0.784|1.022|0.914	0.001	0.002	0.001	0.002	0.001	-8.262	1.360	0.964	
ACTB	AURKA	AURKA	0.249|.|0.242	1.336	0.445	3	0.449|0.462|0.387|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.300	1.032	0.985	
ACTB	VPS26C	VPS26C	0.464|.|.	2.153	0.718	3	0.543|0.470|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.118	1.420	0.981	
ACTB	PPP1R12A	PPP1R12A	6.479|5.836|6.877	19.193	6.398	3	5.557|4.920|5.470|.|.|.|.|0.216|.	0.013	0.014	0.013	0.014	0.013	-4.380	2.682	0.887	
ACTB	GAK	GAK	2.601|1.396|1.983	5.979	1.993	3	2.034|2.272|2.427|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.191	0.890	0.976	
ACTB	HNRNPDL	HNRNPDL	0.856|0.853|1.197	2.905	0.968	3	1.068|1.504|1.788|0.853|1.012|1.018|1.018|1.031|0.976	0.000	0.000	0.000	0.000	0.000	-12.154	0.871	0.978	
ACTB	XPO1	XPO1	1.431|1.661|1.892	4.984	1.661	3	1.705|2.205|2.767|0.247|0.299|0.471|0.275|0.362|0.389	0.017	0.021	0.017	0.021	0.017	-4.293	2.670	0.857	
ACTB	ARHGEF10	ARHGEF10	0.719|0.527|1.169	2.416	0.805	3	1.511|1.362|2.069|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.497	0.984	
ACTB	ZNF609	ZNF609	0.337|.|0.982	2.163	0.721	3	2.896|2.986|3.054|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.242	0.987	
ACTB	PDZD2	PDZD2	0.554|0.238|0.479	1.270	0.423	3	.|.|.|0.263|.|.|.|.|.	0.007	0.015	0.007	0.015	0.007	-10.022	1.609	0.930	
ACTB	SPTBN2	SPTBN2	2.099|1.835|2.829	6.763	2.254	3	1.260|1.667|1.734|.|.|.|.|.|.	0.002	0.006	0.002	0.006	0.002	-8.536	1.465	0.954	
ACTB	SEC16A	SEC16A	4.822|4.510|5.963	15.295	5.098	3	8.085|7.696|8.653|.|0.267|.|0.463|0.342|0.429	0.051	0.058	0.051	0.058	0.051	-3.057	3.681	0.744	
ACTB	PLXNB2	PLXNB2	0.149|.|.	1.838	0.613	3	0.349|0.262|0.477|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	1.740	0.987	
ACTB	U2SURP	U2SURP	1.271|1.001|1.503	3.776	1.259	3	4.372|4.635|5.262|.|.|0.360|0.232|0.265|0.235	0.008	0.009	0.008	0.009	0.008	-4.939	1.369	0.922	
ACTB	KDM6B	KDM6B	0.875|.|0.667	2.386	0.795	3	1.126|1.103|0.770|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.356	0.807	0.982	
ACTB	SYNJ2	SYNJ2	9.002|7.690|9.253	25.945	8.648	3	9.584|9.287|9.883|0.342|0.350|0.906|0.867|1.144|1.011	0.069	0.074	0.069	0.074	0.069	-2.708	5.211	0.687	
ACTB	SYNM	SYNM	4.437|4.078|6.167	14.682	4.894	3	6.612|6.545|6.616|.|.|0.449|.|.|.	0.008	0.010	0.008	0.010	0.008	-5.039	1.454	0.925	
ACTB	PFAS	PFAS	1.943|1.617|2.172	5.732	1.911	3	2.127|2.693|3.277|1.730|2.483|1.887|1.565|1.725|1.801	0.000	0.000	0.000	0.000	0.000	-12.047	0.917	0.978	
ACTB	CEP290	CEP290	1.334|.|1.658	3.836	1.279	3	1.967|1.404|1.377|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.725	0.819	0.978	
ACTB	ANKRD28	ANKRD28	2.263|1.909|2.613	6.785	2.262	3	3.003|3.032|3.724|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.774	0.699	0.983	
ACTB	ARHGEF11	ARHGEF11	1.849|1.584|2.191	5.625	1.875	3	1.045|0.845|1.032|.|.|.|.|.|.	0.012	0.027	0.012	0.027	0.012	-6.093	1.934	0.894	
ACTB	ARPC1B	ARPC1B	0.772|0.734|0.767	2.273	0.758	3	0.337|0.198|0.274|.|.|.|.|.|.	0.156	0.174	0.156	0.174	0.156	-1.943	2.880	0.514	
ACTB	ARPC2	ARPC2	1.102|1.068|1.327	3.497	1.166	3	1.028|0.396|0.559|.|.|.|.|.|.	0.010	0.020	0.010	0.020	0.010	-5.561	1.910	0.914	
ACTB	BET1	BET1	0.649|0.368|0.563	1.580	0.527	3	0.614|0.826|1.123|0.329|0.487|0.476|0.330|0.420|0.408	0.000	0.000	0.000	0.000	0.000	-12.797	1.026	0.972	
ACTB	TRIM24	TRIM24	0.810|.|0.731	2.385	0.795	3	3.058|2.885|3.651|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.250	0.987	
ACTB	PGRMC2	PGRMC2	0.715|0.409|1.055	2.179	0.726	3	0.570|0.998|1.021|0.195|0.236|0.170|0.260|0.249|0.237	0.018	0.041	0.018	0.041	0.018	-6.213	2.105	0.851	
ACTB	PFDN6	PFDN6	0.746|0.661|0.732	2.138	0.713	3	.|0.172|.|.|.|.|.|.|.	0.582	0.659	0.582	0.659	0.582	-0.166	4.134	0.152	
ACTB	NKRF	NKRF	0.520|0.694|0.217	1.431	0.477	3	2.536|2.290|2.322|.|.|.|.|0.253|0.267	0.002	0.003	0.002	0.003	0.002	-8.076	0.486	0.957	
ACTB	ZNF185	ZNF185	2.600|2.467|2.596	7.664	2.555	3	1.275|1.161|1.115|.|.|.|.|.|.	0.020	0.022	0.020	0.022	0.020	-4.193	2.162	0.841	
ACTB	SURF4	SURF4	1.488|1.444|1.586	4.517	1.506	3	1.142|1.945|1.886|0.356|0.389|0.457|0.407|0.420|0.544	0.016	0.019	0.016	0.019	0.016	-4.248	2.272	0.866	
ACTB	OGT	OGT	0.970|0.798|1.562	3.330	1.110	3	1.594|2.633|3.028|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.476	0.985	
ACTB	PPM1G	PPM1G	1.426|.|2.032	4.302	1.434	3	1.627|1.296|1.783|0.502|0.331|0.495|0.241|.|0.307	0.017	0.035	0.017	0.035	0.017	-5.495	2.299	0.862	
ACTB	INPPL1	INPPL1	4.555|3.028|3.881	11.465	3.822	3	4.445|3.936|4.586|.|0.287|.|0.167|0.361|0.489	0.018	0.021	0.018	0.021	0.018	-4.167	4.038	0.852	
ACTB	EIF3D	EIF3D	1.683|1.473|2.031	5.187	1.729	3	2.162|2.365|2.417|0.812|1.183|0.925|0.812|0.898|0.847	0.001	0.003	0.001	0.003	0.001	-7.991	1.398	0.959	
ACTB	EIF3H	EIF3H	1.122|0.782|1.530	3.433	1.144	3	1.715|1.452|1.647|.|0.320|0.369|.|.|0.242	0.008	0.013	0.008	0.013	0.008	-5.673	1.636	0.926	
ACTB	IPO8	IPO8	1.412|1.268|1.820	4.500	1.500	3	2.381|2.139|2.642|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.883	0.631	0.984	
ACTB	SLC16A3	SLC16A3	0.590|0.460|0.636	1.687	0.562	3	0.650|.|0.152|0.212|0.257|0.163|.|.|0.178	0.038	0.062	0.038	0.062	0.038	-4.571	2.423	0.772	
ACTB	ARPC5	ARPC5	0.679|1.016|1.181	2.876	0.959	3	0.761|0.943|0.614|.|.|.|.|.|.	0.001	0.002	0.001	0.002	0.001	-10.818	1.260	0.965	
ACTB	KDM6A	KDM6A	0.294|.|.	1.983	0.661	3	0.220|.|.|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-7.267	3.004	0.970	
ACTB	DHX15	DHX15	2.872|2.775|3.236	8.883	2.961	3	4.735|5.570|6.309|2.733|3.208|2.524|2.285|2.896|2.342	0.000	0.000	0.000	0.000	0.000	-11.531	0.877	0.980	
ACTB	RNMT	RNMT	0.394|0.319|0.526	1.239	0.413	3	1.142|1.246|1.384|0.315|0.568|0.445|.|.|0.442	0.000	0.000	0.000	0.000	0.000	-12.112	0.605	0.976	
ACTB	ASAP2	ASAP2	0.323|0.306|0.542	1.171	0.390	3	0.357|0.310|0.363|.|.|.|0.251|0.885|.	0.000	0.001	0.000	0.001	0.000	-11.636	1.003	0.970	
ACTB	TTI1	TTI1	0.542|0.190|0.544	1.276	0.425	3	0.630|0.564|0.754|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.660	0.982	
ACTB	SIPA1L1	SIPA1L1	7.245|7.080|7.372	21.697	7.232	3	4.816|4.158|4.377|.|.|.|.|.|.	0.002	0.003	0.002	0.003	0.002	-6.286	1.628	0.954	
ACTB	CYB5B	CYB5B	0.526|0.474|0.625	1.625	0.542	3	0.713|0.618|0.740|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.188	0.787	0.981	
ACTB	PRPF4	PRPF4	0.515|.|0.186	1.545	0.515	3	1.814|1.761|1.714|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.292	0.987	
ACTB	PHGDH	PHGDH	1.269|1.371|1.655	4.295	1.432	3	1.619|1.904|1.628|0.728|1.156|0.937|0.748|0.804|1.053	0.001	0.001	0.001	0.001	0.001	-8.844	1.293	0.966	
ACTB	DYNC1LI2	DYNC1LI2	2.056|1.674|2.096	5.825	1.942	3	2.692|2.558|2.625|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.957	0.740	0.983	
ACTB	PSMD3	PSMD3	0.978|0.551|1.199	2.728	0.909	3	1.036|1.076|1.535|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.760	0.979	
ACTB	PAPSS1	PAPSS1	0.522|.|0.580	1.947	0.649	3	1.281|1.284|1.339|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.499	0.987	
ACTB	ZW10	ZW10	0.260|.|0.407	1.511	0.504	3	.|0.980|0.639|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.637	0.986	
ACTB	SART1	SART1	2.073|1.592|1.994	5.659	1.886	3	7.958|7.212|8.302|.|.|0.296|0.440|0.228|0.721	0.009	0.009	0.009	0.009	0.009	-4.858	1.354	0.921	
ACTB	TGFB1I1	TGFB1I1	1.632|0.901|1.639	4.173	1.391	3	1.753|1.656|2.070|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-16.720	0.765	0.980	
ACTB	CCP110	CCP110	0.457|0.515|0.977	1.949	0.650	3	1.246|1.054|0.949|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.603	0.982	
ACTB	CTIF	CTIF	0.538|0.376|0.360	1.273	0.424	3	0.740|0.470|0.907|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.972	0.624	0.983	
ACTB	PPIP5K2	PPIP5K2	0.573|0.664|0.684	1.921	0.640	3	1.113|1.246|1.525|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.026	0.499	0.986	
ACTB	MAP3K7	MAP3K7	0.418|.|0.696	1.958	0.653	3	0.302|0.658|0.491|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-10.685	1.418	0.967	
ACTB	EEF1E1	EEF1E1	0.276|0.267|0.391	0.934	0.311	3	.|.|0.768|.|.|.|0.198|.|0.204	0.001	0.002	0.001	0.002	0.001	-7.523	0.992	0.961	
ACTB	WDR62	WDR62	0.312|.|.	2.001	0.667	3	0.623|0.429|0.650|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.344	1.195	0.986	
