Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	OddsScore	FoldChange	BFDR	boosted_by
ACTB	A2M	A2M	0.933|0.913|1.167	3.013	1.004	3	0.324|1.801|2.169|0.477|1.425|1.077|0.195|0.605|0.474	0.001	0.001	0.001	0.001	0.001	-7.699	1.396	0.989	
ACTB	AAAS	AAAS	1.490|1.297|5.145	7.933	2.644	3	1.660|1.854|2.131|0.921|1.210|1.200|0.803|0.884|1.008	0.010	0.031	0.010	0.031	0.010	-9.397	2.156	0.894	
ACTB	AAGAB	AAGAB	1.303|0.943|1.358	3.604	1.201	3	1.473|1.225|1.975|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.077	0.787	0.996	
ACTB	AAK1	AAK1	3.025|2.401|4.361	9.786	3.262	3	3.518|3.616|4.921|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.202	0.822	0.996	
ACTB	AAR2	AAR2	0.310|0.289|0.356	0.955	0.318	3	0.332|0.366|0.477|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.029	0.822	0.996	
ACTB	AARS1	AARS1	0.925|1.144|1.658	3.728	1.243	3	0.989|1.093|0.999|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-10.102	1.211	0.993	
ACTB	AARS2	AARS2	0.315|.|.	2.260	0.753	3	0.206|0.291|0.475|0.095|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-8.154	3.299	0.994	
ACTB	AASDHPPT	AASDHPPT	0.895|0.851|1.107	2.853	0.951	3	1.260|1.101|1.334|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.428	0.775	0.996	
ACTB	ABCA3	ABCA3	0.134|.|.	2.079	0.693	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.713	0.998	
ACTB	ABCA4	ABCA4	0.745|.|.	2.690	0.897	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.900	0.922	0.997	
ACTB	ABCB7	ABCB7	0.399|0.461|0.377	1.237	0.412	3	0.442|0.741|0.688|0.302|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.090	0.807	0.996	
ACTB	ABCB8	ABCB8	0.154|.|.	2.099	0.700	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.719	0.998	
ACTB	ABCC1	ABCC1	0.592|0.858|0.955	2.406	0.802	3	0.682|1.035|1.244|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.071	0.838	0.996	
ACTB	ABCC2	ABCC2	0.533|.|.	2.478	0.826	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.795	0.849	0.997	
ACTB	ABCD1	ABCD1	0.891|0.956|1.057	2.904	0.968	3	1.294|1.295|1.517|0.147|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.484	1.238	0.989	
ACTB	ABCD3	ABCD3	1.728|1.754|2.065	5.548	1.849	3	2.672|3.014|4.012|.|.|.|0.318|.|0.177	0.001	0.001	0.001	0.001	0.001	-7.202	1.640	0.985	
ACTB	ABCE1	ABCE1	2.353|2.085|2.578	7.016	2.339	3	2.636|2.534|2.346|.|.|.|.|0.301|0.442	0.001	0.002	0.001	0.002	0.001	-6.811	2.019	0.980	
ACTB	ABCF1	ABCF1	2.991|2.789|3.743	9.523	3.174	3	3.566|3.644|4.628|.|0.289|0.613|0.305|0.296|0.577	0.002	0.003	0.002	0.003	0.002	-6.224	3.417	0.967	
ACTB	ABCF2	ABCF2	4.178|4.380|4.828	13.386	4.462	3	5.712|5.279|6.023|0.436|0.489|.|.|.|0.618	0.002	0.002	0.002	0.002	0.002	-6.454	2.628	0.975	
ACTB	ABCF3	ABCF3	3.230|2.738|3.638	9.606	3.202	3	3.854|3.406|4.563|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.377	0.818	0.996	
ACTB	ABHD12	ABHD12	0.410|0.444|0.583	1.436	0.479	3	0.317|0.592|0.826|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.923	0.891	0.995	
ACTB	ABHD3	ABHD3	0.299|.|.	2.244	0.748	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-16.898	0.769	0.998	
ACTB	ABI1	ABI1	1.694|1.440|1.787	4.921	1.640	3	1.497|1.604|1.837|0.221|0.057|.|.|0.303|.	0.002	0.002	0.002	0.002	0.002	-6.354	3.243	0.972	
ACTB	ABI2	ABI2	0.602|.|0.484	2.059	0.686	3	.|0.279|0.461|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-8.115	1.914	0.992	
ACTB	ABL1	ABL1	1.279|1.098|1.341	3.718	1.239	3	0.697|0.790|0.938|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-8.288	1.544	0.990	
ACTB	ABL2	ABL2	1.120|0.918|1.529	3.566	1.189	3	1.046|0.845|0.796|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-9.505	1.336	0.992	
ACTB	ABLIM1	ABLIM1	7.368|5.725|6.957	20.049	6.683	3	2.526|2.137|1.977|0.181|.|.|1.049|0.314|.	0.016	0.018	0.016	0.018	0.016	-4.452	7.209	0.863	
ACTB	ABLIM3	ABLIM3	3.008|2.750|3.324	9.082	3.027	3	1.246|1.242|1.514|.|.|.|.|.|.	0.002	0.003	0.002	0.003	0.002	-6.500	2.280	0.966	
ACTB	ABR	ABR	0.927|1.064|1.316	3.307	1.102	3	1.633|1.828|2.164|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.402	0.592	0.997	
ACTB	ABRAXAS2	ABRAXAS2	0.601|0.489|0.526	1.617	0.539	3	0.605|0.722|0.909|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.650	0.733	0.996	
ACTB	ABTB2	ABTB2	0.734|0.506|0.877	2.118	0.706	3	1.238|1.362|1.039|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.548	0.586	0.997	
ACTB	ACAA1	ACAA1	0.304|.|.	2.249	0.750	3	.|0.477|0.497|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.475	1.540	0.997	
ACTB	ACAA2	ACAA2	1.825|.|.	3.770	1.257	3	1.048|0.558|0.831|0.230|.|.|.|.|.	0.003	0.008	0.003	0.008	0.003	-7.365	2.175	0.960	
ACTB	ACACA	ACACA	41.310|35.220|50.218	126.747	42.249	3	41.527|48.908|48.163|56.813|77.775|72.081|52.365|50.289|67.254	0.000	0.000	0.000	0.000	0.000	-11.985	0.753	0.996	
ACTB	ACACB	ACACB	1.632|1.595|3.091	6.318	2.106	3	1.862|2.792|4.305|2.013|3.369|2.634|2.383|2.404|2.841	0.000	0.000	0.000	0.000	0.000	-12.234	0.794	0.996	
ACTB	ACAP2	ACAP2	0.276|.|.	2.221	0.740	3	0.512|0.342|0.435|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.779	1.746	0.997	
ACTB	ACAT1	ACAT1	0.727|0.505|0.770	2.002	0.667	3	0.558|1.003|0.858|0.506|0.449|.|0.433|.|0.629	0.000	0.000	0.000	0.000	0.000	-10.474	1.103	0.994	
ACTB	ACAT2	ACAT2	0.298|.|0.525	1.796	0.599	3	0.343|0.346|0.420|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.618	1.625	0.994	
ACTB	ACBD3	ACBD3	0.535|0.425|0.491	1.450	0.483	3	0.736|0.752|0.650|.|0.697|.|0.527|1.918|.	0.000	0.000	0.000	0.000	0.000	-12.960	0.607	0.997	
ACTB	ACBD6	ACBD6	0.680|0.457|0.707	1.844	0.615	3	.|0.713|0.914|0.153|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-8.225	1.325	0.990	
ACTB	ACIN1	ACIN1	1.564|1.399|1.330	4.293	1.431	3	4.876|4.481|5.909|.|0.302|.|0.311|.|0.705	0.001	0.001	0.001	0.001	0.001	-7.285	1.000	0.988	
ACTB	ACLY	ACLY	4.276|4.208|4.837	13.321	4.440	3	4.957|5.805|6.479|1.281|2.091|1.771|1.274|1.828|1.798	0.001	0.001	0.001	0.001	0.001	-7.281	1.782	0.986	
ACTB	ACO1	ACO1	0.278|0.242|1.388	1.908	0.636	3	0.322|0.832|0.570|.|.|.|.|.|.	0.001	0.004	0.001	0.004	0.001	-14.026	1.190	0.980	
ACTB	ACO2	ACO2	0.328|0.537|0.572	1.437	0.479	3	.|0.624|0.427|.|.|0.209|0.505|0.469|.	0.000	0.000	0.000	0.000	0.000	-10.813	1.138	0.994	
ACTB	ACOT1	ACOT1	2.091|1.658|2.572	6.321	2.107	3	1.639|1.651|2.205|.|.|.|0.437|1.047|.	0.001	0.002	0.001	0.002	0.001	-8.325	1.724	0.987	
ACTB	ACOT2	ACOT2	0.184|.|.	2.129	0.710	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.730	0.998	
ACTB	ACOT7	ACOT7	1.908|1.672|1.678	5.258	1.753	3	1.844|1.964|1.809|0.863|1.015|1.358|.|0.680|0.609	0.000	0.001	0.000	0.001	0.000	-8.053	1.514	0.991	
ACTB	ACOT8	ACOT8	0.243|0.260|0.243	0.746	0.249	3	.|.|1.250|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.199	0.998	
ACTB	ACOT9	ACOT9	2.085|0.996|1.329	4.409	1.470	3	1.894|2.323|2.547|0.492|0.772|0.659|.|0.679|0.587	0.001	0.001	0.001	0.001	0.001	-9.142	1.449	0.989	
ACTB	ACSL3	ACSL3	1.006|0.665|1.101	2.773	0.924	3	1.038|1.159|1.835|.|0.436|0.634|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.121	1.020	0.995	
ACTB	ACSL4	ACSL4	0.584|0.515|0.705	1.804	0.601	3	0.840|0.750|0.913|0.256|0.400|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.073	1.059	0.995	
ACTB	ACTB;ACTG1	ACTB;ACTG1	82.742|100.365|67.163	250.269	83.423	3	10.935|15.991|15.749|7.961|15.873|13.945|13.850|14.773|11.861	0.239	0.443	0.239	0.443	0.239	-2.516	6.343	0.562	
ACTB	ACTBL2	ACTBL2	71.976|75.768|63.506	211.250	70.417	3	12.896|18.034|25.647|10.723|12.864|2.207|11.730|11.130|11.853	0.093	0.122	0.093	0.122	0.093	-2.782	6.278	0.701	
ACTB	ACTC1	ACTC1	50.072|47.040|53.496	150.608	50.203	3	5.164|6.893|9.005|2.397|4.691|2.406|0.527|1.225|3.291	0.358	0.418	0.358	0.418	0.358	-0.846	16.858	0.285	
ACTB	ACTL6A	ACTL6A	0.492|0.521|0.690	1.704	0.568	3	.|0.799|0.825|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.947	0.699	0.996	
ACTB	ACTMAP	ACTMAP	0.581|0.576|2.515	3.673	1.224	3	.|.|0.761|.|.|.|.|.|.	0.003	0.010	0.003	0.010	0.003	-10.739	1.608	0.954	
ACTB	ACTN1	ACTN1	5.072|4.833|5.160	15.066	5.022	3	1.719|1.559|1.783|.|.|.|.|.|.	0.007	0.008	0.007	0.008	0.007	-5.094	2.982	0.920	
ACTB	ACTN4	ACTN4	14.567|13.109|17.429	45.105	15.035	3	3.635|4.190|6.124|0.469|0.467|0.473|0.322|0.451|0.731	0.052	0.071	0.052	0.071	0.052	-3.224	14.991	0.764	
ACTB	ACTR10	ACTR10	0.649|0.344|.	1.965	0.655	3	.|0.815|0.740|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.818	0.844	0.997	
ACTB	ACTR2	ACTR2	2.660|2.342|1.464	6.466	2.155	3	6.542|6.236|6.100|0.722|1.174|1.187|1.128|1.137|1.203	0.000	0.001	0.000	0.001	0.000	-8.595	1.112	0.991	
ACTB	ACTR3	ACTR3	2.012|1.596|2.190	5.797	1.932	3	1.524|2.015|2.157|0.929|1.362|1.014|1.139|1.182|1.388	0.000	0.001	0.000	0.001	0.000	-8.949	1.421	0.992	
ACTB	ACVR2A	ACVR2A	0.656|.|.	2.601	0.867	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.580	0.891	0.997	
ACTB	ACY1	ACY1	0.338|.|.	2.283	0.761	3	0.423|0.415|0.656|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.412	1.564	0.997	
ACTB	ACYP2	ACYP2	1.414|1.134|1.369	3.918	1.306	3	.|1.717|1.908|1.106|1.646|1.427|0.847|1.341|1.343	0.000	0.000	0.000	0.000	0.000	-10.537	0.948	0.995	
ACTB	ADA	ADA	0.715|1.150|1.417	3.282	1.094	3	0.460|1.147|1.362|0.867|1.904|1.656|1.028|1.536|1.392	0.000	0.000	0.000	0.000	0.000	-12.173	0.930	0.995	
ACTB	ADA2	ADA2	0.483|.|.	2.428	0.809	3	.|0.256|.|.|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-6.855	3.166	0.991	
ACTB	ADAR	ADAR	2.373|2.195|3.149	7.717	2.572	3	5.135|5.559|6.806|0.906|1.456|1.298|1.023|1.347|1.537	0.000	0.001	0.000	0.001	0.000	-8.232	1.241	0.991	
ACTB	ADCY9	ADCY9	0.711|.|0.751	2.434	0.811	3	.|.|0.522|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-8.151	1.555	0.993	
ACTB	ADD1	ADD1	5.719|4.971|6.252	16.942	5.647	3	3.336|3.327|2.487|.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.494	1.869	0.984	
ACTB	ADD3	ADD3	5.893|5.562|6.845	18.301	6.100	3	3.772|3.193|4.200|.|.|0.848|.|.|.	0.002	0.003	0.002	0.003	0.002	-6.373	2.384	0.965	
ACTB	ADGRE5	ADGRE5	0.620|.|.	2.565	0.855	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.899	0.879	0.997	
ACTB	ADGRL2	ADGRL2	0.750|1.312|.	3.035	1.012	3	0.988|.|0.973|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.817	1.032	0.995	
ACTB	ADI1	ADI1	0.981|0.920|1.282	3.183	1.061	3	0.796|1.240|1.920|0.919|1.186|1.145|0.957|0.748|0.795	0.000	0.000	0.000	0.000	0.000	-10.163	1.026	0.995	
ACTB	ADNP	ADNP	1.583|1.660|1.907	5.150	1.717	3	7.285|6.945|9.781|.|.|.|.|0.548|0.670	0.000	0.000	0.000	0.000	0.000	-7.858	0.607	0.991	
ACTB	ADPGK	ADPGK	0.176|0.377|0.467	1.020	0.340	3	0.277|0.506|0.824|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.647	0.698	0.996	
ACTB	ADRM1	ADRM1	0.686|0.675|0.757	2.117	0.706	3	0.483|0.661|1.202|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-9.969	0.971	0.995	
ACTB	ADSL	ADSL	1.951|1.933|2.049	5.934	1.978	3	1.943|2.064|2.103|.|0.619|.|.|.|0.575	0.001	0.001	0.001	0.001	0.001	-7.619	1.588	0.990	
ACTB	ADSS2	ADSS2	1.266|0.664|0.779	2.709	0.903	3	0.800|0.934|1.046|0.535|0.521|0.771|0.390|0.683|0.476	0.000	0.001	0.000	0.001	0.000	-9.563	1.385	0.990	
ACTB	AFAP1	AFAP1	8.776|9.595|11.033	29.404	9.801	3	3.269|3.157|3.878|.|.|.|.|.|.	0.006	0.010	0.006	0.010	0.006	-5.576	2.866	0.928	
ACTB	AFAP1L1	AFAP1L1	0.395|0.515|0.550	1.460	0.487	3	0.232|0.307|0.272|.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.973	1.812	0.985	
ACTB	AFDN	AFDN	2.785|1.980|2.710	7.475	2.492	3	1.861|1.877|2.118|.|.|0.388|.|.|.	0.001	0.002	0.001	0.002	0.001	-7.424	1.914	0.982	
ACTB	AFF4	AFF4	0.307|0.283|.	1.563	0.521	3	2.100|2.108|2.065|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.249	0.998	
ACTB	AFG2A	AFG2A	1.525|1.672|2.153	5.349	1.783	3	2.354|2.426|2.713|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.136	0.715	0.996	
ACTB	AFG2B	AFG2B	0.708|0.804|0.802	2.314	0.771	3	0.883|0.875|1.547|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.641	0.727	0.996	
ACTB	AFM	AFM	0.445|.|.	2.389	0.796	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.968	0.819	0.997	
ACTB	AFTPH	AFTPH	0.812|0.875|1.378	3.065	1.022	3	1.634|1.543|1.729|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-16.758	0.625	0.997	
ACTB	AGAP1	AGAP1	0.545|0.499|.	2.017	0.672	3	0.758|1.156|0.680|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.312	0.799	0.997	
ACTB	AGAP3	AGAP3	1.774|0.581|0.983	3.338	1.113	3	1.103|2.503|0.851|.|.|.|.|.|0.138	0.001	0.002	0.001	0.002	0.001	-7.859	1.475	0.986	
ACTB	AGFG1	AGFG1	8.593|7.656|9.733	25.982	8.661	3	11.171|10.978|13.848|0.214|0.489|0.535|0.483|.|0.823	0.006	0.007	0.006	0.007	0.006	-5.124	5.500	0.929	
ACTB	AGK	AGK	0.605|0.527|0.743	1.875	0.625	3	0.525|0.788|1.000|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.319	0.839	0.996	
ACTB	AGO1	AGO1	1.277|.|.	3.221	1.074	3	0.767|1.942|0.789|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.001	1.018	0.995	
ACTB	AGO2	AGO2	1.336|1.457|1.473	4.267	1.422	3	1.612|2.032|2.443|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.632	0.711	0.997	
ACTB	AGO3	AGO3	1.097|0.353|0.772	2.222	0.741	3	1.114|1.082|0.772|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.638	0.759	0.996	
ACTB	AGPAT2	AGPAT2	0.769|.|.	2.714	0.905	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.735	0.930	0.997	
ACTB	AGPS	AGPS	0.481|0.574|0.876	1.931	0.644	3	0.591|0.800|1.194|0.190|0.338|.|.|0.262|.	0.001	0.001	0.001	0.001	0.001	-8.836	1.399	0.990	
ACTB	AGTPBP1	AGTPBP1	0.136|0.172|0.387	0.696	0.232	3	0.512|0.512|0.881|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.378	0.997	
ACTB	AHCTF1	AHCTF1	1.119|0.848|1.158	3.125	1.042	3	3.407|3.301|4.361|.|.|.|0.376|0.361|0.362	0.000	0.000	0.000	0.000	0.000	-10.526	0.900	0.995	
ACTB	AHCY	AHCY	3.926|3.423|4.363	11.712	3.904	3	4.694|4.416|6.395|1.015|1.443|1.752|1.006|1.476|1.191	0.001	0.002	0.001	0.002	0.001	-7.175	1.918	0.982	
ACTB	AHCYL1	AHCYL1	3.622|2.607|4.623	10.852	3.617	3	5.976|6.219|6.135|.|0.245|.|.|.|0.207	0.001	0.002	0.001	0.002	0.001	-6.769	2.217	0.980	
ACTB	AHDC1	AHDC1	0.774|0.499|0.934	2.207	0.736	3	6.994|5.784|4.180|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.133	0.998	
ACTB	AHI1	AHI1	0.752|0.744|1.050	2.545	0.848	3	0.980|0.898|1.447|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.482	0.783	0.996	
ACTB	AHNAK	AHNAK	111.680|106.560|108.605	326.845	108.948	3	117.925|112.616|113.994|2.067|2.199|2.468|13.674|13.911|15.144	0.008	0.008	0.008	0.008	0.008	-4.885	7.071	0.917	
ACTB	AHNAK2	AHNAK2	39.752|33.667|43.091	116.510	38.837	3	48.484|44.594|43.703|0.592|0.645|0.751|1.767|1.988|2.795	0.009	0.010	0.009	0.010	0.009	-4.794	9.692	0.903	
ACTB	AHR	AHR	1.050|0.951|1.024	3.025	1.008	3	1.489|1.338|1.619|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.842	0.683	0.997	
ACTB	AHSA1	AHSA1	2.793|2.296|3.429	8.518	2.839	3	2.782|3.347|3.427|1.084|0.844|0.602|0.720|0.601|0.876	0.002	0.003	0.002	0.003	0.002	-6.861	2.300	0.970	
ACTB	AHSG	AHSG	3.314|3.985|6.937	14.236	4.745	3	3.227|0.824|6.182|0.891|1.576|1.377|1.243|1.767|1.197	0.009	0.022	0.009	0.022	0.009	-6.600	2.902	0.905	
ACTB	AIMP1	AIMP1	0.616|0.638|0.835	2.089	0.696	3	1.135|1.085|1.488|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.332	0.569	0.997	
ACTB	AIMP2	AIMP2	2.175|1.915|2.895	6.984	2.328	3	2.304|3.021|4.343|.|0.480|.|0.340|.|0.296	0.001	0.002	0.001	0.002	0.001	-6.774	2.185	0.979	
ACTB	AIP	AIP	1.938|1.845|2.456	6.240	2.080	3	1.726|2.384|3.285|0.682|0.835|0.672|0.456|0.490|0.693	0.002	0.003	0.002	0.003	0.002	-6.823	2.131	0.976	
ACTB	AJUBA	AJUBA	0.186|.|.	2.131	0.710	3	.|0.205|0.991|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.799	1.576	0.997	
ACTB	AK1	AK1	1.636|1.678|1.635	4.949	1.650	3	1.497|1.794|2.197|1.364|1.978|1.685|1.210|1.565|1.580	0.000	0.000	0.000	0.000	0.000	-9.620	1.013	0.995	
ACTB	AK2	AK2	0.983|0.897|1.488	3.368	1.123	3	1.091|1.693|2.355|0.909|1.189|0.974|0.430|1.123|1.226	0.000	0.000	0.000	0.000	0.000	-10.661	1.005	0.994	
ACTB	AKAP1	AKAP1	2.716|2.733|1.562	7.011	2.337	3	3.478|3.466|2.004|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.884	0.808	0.996	
ACTB	AKAP10	AKAP10	0.937|0.871|0.893	2.700	0.900	3	3.101|1.283|1.620|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.813	0.484	0.997	
ACTB	AKAP11	AKAP11	1.234|1.395|1.421	4.050	1.350	3	1.696|1.609|1.653|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.029	0.817	0.996	
ACTB	AKAP12	AKAP12	1.874|1.801|2.413	6.088	2.029	3	2.733|2.572|3.170|0.142|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-6.976	1.520	0.984	
ACTB	AKAP13	AKAP13	8.563|7.753|9.287	25.603	8.534	3	10.562|10.780|11.399|0.322|.|0.462|0.668|0.640|0.827	0.006	0.007	0.006	0.007	0.006	-5.163	5.033	0.932	
ACTB	AKAP8	AKAP8	0.795|0.644|0.795	2.234	0.745	3	2.257|2.329|3.255|0.232|.|.|.|.|0.277	0.000	0.000	0.000	0.000	0.000	-7.951	0.731	0.991	
ACTB	AKAP8L	AKAP8L	0.832|0.919|0.865	2.616	0.872	3	1.105|1.233|1.870|0.128|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.413	1.153	0.989	
ACTB	AKAP9	AKAP9	4.711|2.315|2.527	9.554	3.185	3	4.951|3.845|3.580|.|.|.|.|0.213|.	0.001	0.002	0.001	0.002	0.001	-7.090	1.631	0.984	
ACTB	AKR1A1	AKR1A1	0.584|0.424|0.828	1.836	0.612	3	0.673|0.629|0.954|0.407|0.216|.|.|0.314|.	0.000	0.001	0.000	0.001	0.000	-10.121	1.296	0.992	
ACTB	AKR1C2	AKR1C2	0.525|0.527|1.092	2.144	0.715	3	0.648|0.999|1.654|0.626|0.709|0.271|.|0.813|0.605	0.000	0.000	0.000	0.000	0.000	-11.074	1.009	0.994	
ACTB	AKR1C3	AKR1C3	0.954|0.980|1.411	3.345	1.115	3	0.660|1.510|1.847|0.490|1.029|0.957|0.535|0.746|0.863	0.000	0.001	0.000	0.001	0.000	-9.273	1.272	0.993	
ACTB	AKT1	AKT1	0.166|.|1.313	2.452	0.817	3	.|.|0.147|.|.|.|.|.|.	0.099	0.297	0.099	0.297	0.099	-8.547	5.568	0.684	
ACTB	AKT1S1	AKT1S1	0.473|0.721|0.714	1.908	0.636	3	.|1.040|0.959|0.287|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.903	0.965	0.995	
ACTB	AKT2	AKT2	0.443|0.284|0.518	1.245	0.415	3	0.585|0.573|0.934|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.576	0.611	0.997	
ACTB	ALAS1	ALAS1	0.318|0.286|.	1.576	0.525	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-17.242	0.540	0.998	
ACTB	ALB	ALB	1.307|1.729|5.524	8.560	2.853	3	2.312|3.231|3.648|.|.|.|.|0.606|.	0.001	0.003	0.001	0.003	0.001	-9.899	1.416	0.984	
ACTB	ALDH16A1	ALDH16A1	0.264|.|.	2.209	0.736	3	0.335|0.347|1.022|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.912	1.499	0.997	
ACTB	ALDH18A1	ALDH18A1	2.578|1.419|2.066	6.063	2.021	3	3.427|2.362|2.564|0.570|0.690|0.676|0.554|0.557|0.701	0.001	0.003	0.001	0.003	0.001	-8.050	1.981	0.979	
ACTB	ALDH1A3	ALDH1A3	2.361|.|0.677	4.011	1.337	3	0.296|0.402|1.520|.|.|.|.|.|.	0.003	0.010	0.003	0.010	0.003	-8.059	2.364	0.955	
ACTB	ALDH1B1	ALDH1B1	0.978|0.890|1.090	2.958	0.986	3	0.482|1.166|1.341|0.356|0.822|.|0.208|.|0.604	0.001	0.001	0.001	0.001	0.001	-7.748	1.645	0.988	
ACTB	ALDH2	ALDH2	0.562|0.146|0.207	0.915	0.305	3	0.567|.|0.409|.|.|0.740|.|.|.	0.000	0.000	0.000	0.000	0.000	-18.188	0.549	0.996	
ACTB	ALDH3A1	ALDH3A1	0.306|.|2.958	4.237	1.412	3	0.413|0.349|0.789|.|.|.|.|.|.	0.058	0.174	0.058	0.174	0.058	-11.950	2.916	0.751	
ACTB	ALDH3A2	ALDH3A2	0.729|0.388|0.885	2.002	0.667	3	0.782|0.888|0.574|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.044	0.906	0.995	
ACTB	ALDH3B1	ALDH3B1	0.697|0.799|0.709	2.204	0.735	3	0.762|0.755|0.684|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-9.862	1.003	0.995	
ACTB	ALDH7A1	ALDH7A1	0.759|0.331|1.229	2.320	0.773	3	0.907|0.935|1.236|0.359|0.454|0.559|.|0.409|.	0.000	0.001	0.000	0.001	0.000	-13.045	1.229	0.990	
ACTB	ALDOA	ALDOA	1.443|1.106|1.858	4.406	1.469	3	0.950|1.372|1.484|0.699|1.099|0.997|0.682|0.855|1.252	0.000	0.001	0.000	0.001	0.000	-9.242	1.456	0.991	
ACTB	ALG1	ALG1	0.596|0.202|.	1.771	0.590	3	.|0.323|0.943|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.769	1.069	0.996	
ACTB	ALG12	ALG12	0.168|.|.	2.113	0.704	3	.|.|.|.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-19.150	0.724	0.998	
