"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
4.53095978363463	1.27374504538987	9.68428595139715	2.0536876040149e-09	1.09749065558556e-05	10.2757109335523	"GAS2L3"	"ACTB"
4.49455182687984	10.6040144111955	8.61536598214857	1.62066406988536e-08	4.33041439473368e-05	8.6920420849136	"ACTB;ACTB;ACTG1"	"ACTB"
6.37911387090889	0.797389233863611	7.98287432542574	5.9008496736592e-08	0.000105113802186783	7.66650107890939	"BPIFB1"	"ACTB"
2.90658524223444	5.80590721709877	5.53528493587745	1.43134445328534e-05	0.0191227618958921	3.06771767725294	"C8orf33"	"ACTB"
3.08716265968631	10.7808802453587	5.27481674537297	2.67291420431524e-05	0.0231669079221212	2.52563951459565	"ACTBL2"	"ACTB"
4.69116199987583	9.60376307135427	5.27322783806028	2.68316380243144e-05	0.0231669079221212	2.52230902838347	"MYH14"	"ACTB"
3.27167035297797	8.19339245383068	5.21522684810253	3.08589045925994e-05	0.0231669079221212	2.40054967076693	"ACTA2;ACTG2"	"ACTB"
5.40363340655194	5.65037924550342	5.11204963750713	3.95991161082079e-05	0.0231669079221212	2.18309981448456	"ACTN4"	"ACTB"
5.53471887641788	7.42151724636473	5.08875027151688	4.1897455813811e-05	0.0231669079221212	2.13385112422654	"ACTN1"	"ACTB"
5.22810050471372	6.1209020019098	5.07024261630865	4.38189505109281e-05	0.0231669079221212	2.09469440133631	"SPATA16"	"ACTB"
3.56160616264803	9.06699450492309	5.0055129081078	5.12681828731663e-05	0.0231669079221212	1.95749958425499	"PALLD"	"ACTB"
5.90411259410716	6.00728889874342	4.99950453395587	5.20214998251225e-05	0.0231669079221212	1.94474594788106	"AFAP1"	"ACTB"
6.6686863961485	3.93204902865967	4.94999137484858	5.86708900834389e-05	0.0241182489696844	1.8395298489487	"FMNL2"	"ACTB"
5.3211222899816	5.94320997758679	4.91670586125938	6.36173328362875e-05	0.0242836447626514	1.76868369588726	"ABLIM1"	"ACTB"
5.24842604694823	7.7595363083212	4.84288007769482	7.614374332144e-05	0.0253646366192361	1.61124173155838	"LIMA1"	"ACTB"
4.913061982003	6.353222266554	4.80400002524225	8.37125544114493e-05	0.0253646366192361	1.52816470616496	"CORO1C"	"ACTB"
4.94869378984936	6.74343008946781	4.79632315879175	8.52943971251721e-05	0.0253646366192361	1.5117487210805	"VCL"	"ACTB"
4.76895552382971	5.20303160168377	4.79564881294327	8.5434779031858e-05	0.0253646366192361	1.51030652836115	"PFDN2"	"ACTB"
4.53676636374129	1.53441085400109	4.65860518207727	0.000119383410892068	0.0327974149389999	1.2166226402027	"FMNL3"	"ACTB"
3.99666600716059	5.40593968471177	4.64724453594139	0.000122744816388473	0.0327974149389999	1.19222806444902	"MRTFA"	"ACTB"
6.28812059959451	3.49362220106013	4.56936189635077	0.000148497505072267	0.0377890793860093	1.02481910088122	"SORBS2"	"ACTB"
5.86141962510527	1.74199269619146	4.50412929000611	0.000174200748544994	0.0379747349166433	0.884397098947389	"MUC5B"	"ACTB"
5.51770125862775	3.71953571164538	4.50360218571777	0.000174425664781226	0.0379747349166433	0.883261774182803	"MRTFB"	"ACTB"
5.15944791493257	2.60071313212694	4.49663239211049	0.000177427219004374	0.0379747349166433	0.868248682656535	"WIPF2"	"ACTB"
6.76180125604905	5.63294221583835	4.47248483043645	0.000188232731654701	0.0379747349166433	0.816221527160775	"ENAH"	"ACTB"
6.60609843197814	4.03677275043473	4.47213261809324	0.000188395126264431	0.0379747349166433	0.815462526594256	"DAPK1"	"ACTB"
4.341319978269	6.32918463638906	4.4646076290108	0.000191898424970611	0.0379747349166433	0.799245608891808	"DBNL"	"ACTB"
5.17887055866241	2.21208397854568	4.44639290337845	0.000200651090127438	0.0379747349166433	0.759984400636117	"CDC6"	"ACTB"
6.36752069070755	7.35193597218722	4.43549992153564	0.00020607547016891	0.0379747349166433	0.736500394121729	"MISP"	"ACTB"
5.09032642712846	2.55603515813707	4.42128524624153	0.000213375497482989	0.0380092886183031	0.705850390000744	"USP53"	"ACTB"
3.40859226405541	5.52968746199046	4.39467105342356	0.00022774695344381	0.0392606361033458	0.648450808480455	"VASP"	"ACTB"
2.93338336892619	1.88761356915974	4.37078282343866	0.000241469815025998	0.0403254591093416	0.596917122287283	"ACOT2"	"ACTB"
5.41928533239314	3.92164248013175	4.34561100876194	0.000256826299542491	0.0415902952956082	0.542602834105193	"SPECC1L"	"ACTB"
5.20420824755506	3.98882275521042	4.32089779605157	0.000272852900007409	0.0421581810149306	0.48926857468009	"ZNF185"	"ACTB"
6.18369896095723	3.8387244711524	4.31548799032271	0.000276492468510749	0.0421581810149306	0.47759246886179	"CORO2A"	"ACTB"
6.43802882633199	4.69410705867381	4.29786891518787	0.000288685861104891	0.0421581810149306	0.439562629463	"ABLIM3"	"ACTB"
6.07115200827494	4.13031652019835	4.29167560995761	0.000293098426744778	0.0421581810149306	0.426194010165322	"PLEKHG3"	"ACTB"
5.16940605185235	2.20844414932587	4.28247616046501	0.000299777484761857	0.0421581810149306	0.406335885591771	"PPP1R9A"	"ACTB"
5.16294891400922	2.76538066215151	4.26928674771612	0.000309619486560848	0.04242580862003	0.377863962960657	"EPS8"	"ACTB"
4.94107285303479	7.1620288939886	4.24718912154604	0.000326837338561725	0.0436654684318465	0.33016014290917	"PALM2AKAP2"	"ACTB"
4.80649446281111	9.01007788205392	4.18812172607005	0.000377697808151842	0.0486922996169179	0.202646636570947	"PDLIM7"	"ACTB"
3.39085855999635	6.65253536038119	4.17341777994236	0.000391540878388211	0.0486922996169179	0.170906497361747	"TES"	"ACTB"
4.35824408424905	7.13987134290825	4.1731495256825	0.000391798069522356	0.0486922996169179	0.17032745634716	"DBN1"	"ACTB"
5.78044693119219	4.08910726141526	4.11721461353232	0.000449274760790167	0.0532367496944515	0.0496072858887464	"ARHGAP42"	"ACTB"
4.51395224224808	2.54890854709764	4.11667697290081	0.000449866122165617	0.0532367496944515	0.0484471559786535	"OPHN1"	"ACTB"
5.84419091646473	7.76593218600424	4.10912908203162	0.000458250465184276	0.0532367496944515	0.0321607325123408	"CALD1"	"ACTB"
-6.45902198892532	3.80304085884815	-4.07777733514685	0.000494773739240052	0.0562568268616774	-0.0354762907359376	"egfp"	"ACTB"
4.43689574498708	2.92326645341593	4.06834764647329	0.000506315123488878	0.056369750415095	-0.0558152487691199	"FAM107B"	"ACTB"
4.50479032166105	2.1042137593885	4.02038763920236	0.000569290151584945	0.0595018983882548	-0.159223459638005	"WASHC1;WASH3P;WASH2P"	"ACTB"
6.02718725782122	4.7879407125187	4.01583320987276	0.00057566071058853	0.0595018983882548	-0.169039807281015	"PHACTR4"	"ACTB"
4.81499592536164	2.52537592398711	4.01084170841652	0.000582723990288328	0.0595018983882548	-0.179797400993852	"DIXDC1"	"ACTB"
5.67746432914334	2.54261262023726	4.0078696021296	0.000586970521877515	0.0595018983882548	-0.18620242863856	"POTEI"	"ACTB"
6.70590703643535	6.04913047276456	4.0056791603316	0.000590119875482317	0.0595018983882548	-0.19092273763119	"SVIL"	"ACTB"
5.73794968639558	3.53894235083792	3.98968924113638	0.000613623731140174	0.0603577323282049	-0.225375147891424	"PHACTR2"	"ACTB"
6.85310622481255	4.79230333728362	3.9737886384265	0.000637917593384803	0.0603577323282049	-0.259625594759324	"PALMD"	"ACTB"
5.7874362303258	4.29504556666719	3.97341408318669	0.000638501222746124	0.0603577323282049	-0.260432279825625	"FMNL1"	"ACTB"
5.89910856698905	4.88793582023663	3.97003805771643	0.000643785692871946	0.0603577323282049	-0.267703019164951	"PRR11"	"ACTB"
3.75395902561982	6.68450668705606	3.95644712018611	0.000665502108044793	0.061317987334334	-0.296968219494398	"PDLIM5"	"ACTB"
5.84813145437078	3.81356283298381	3.94853743468233	0.00067847360917433	0.0614536096174173	-0.313996413583463	"TPRN"	"ACTB"
6.48203648999009	6.33985839877352	3.93345365093627	0.000703909245147061	0.0626948501010983	-0.346461439269532	"SYNPO"	"ACTB"
3.81219002837193	1.10169491559395	3.91711816405062	0.000732522728164629	0.0641737944149472	-0.381608455008347	"FBXO46"	"ACTB"
2.81663554888736	4.56508538869096	3.90584574468973	0.000752936910368885	0.0648983040163117	-0.40585420990506	"CNN3"	"ACTB"
4.60826826646905	6.81178634355626	3.87766423924331	0.000806472203661159	0.0679154600542234	-0.466440311199656	"LASP1"	"ACTB"
3.80107318585524	1.87631034491677	3.8711739333299	0.00081932600061779	0.0679154600542234	-0.480387293721093	"TEDC1"	"ACTB"
4.06375346767951	6.93107024123396	3.86781009686785	0.000826067534342163	0.0679154600542234	-0.487614869961472	"IQGAP1"	"ACTB"
6.35263032441892	6.57730892694153	3.84374305751223	0.00087592889820436	0.0691861676744562	-0.53930593227459	"NEXN"	"ACTB"
5.36709157106863	3.89191626621593	3.84151557218934	0.00088069158762113	0.0691861676744562	-0.54408831958161	"TAGLN3"	"ACTB"
5.28209315680339	4.68558334366911	3.83869143527154	0.000886766848999056	0.0691861676744562	-0.550151262204005	"COBL"	"ACTB"
5.09999608270696	7.7283056587721	3.82617126139389	0.000914203194363759	0.0691861676744562	-0.577023799367007	"MYH11"	"ACTB"
5.92845484313954	4.72973255650689	3.82534515311142	0.000916042742571817	0.0691861676744562	-0.578796549431067	"TJP2"	"ACTB"
3.30935280363242	4.94463992647187	3.8239300050221	0.000919202452261674	0.0691861676744562	-0.581833218597468	"CORO1B"	"ACTB"
4.00047705617624	1.41210545870397	3.817735209819	0.000933161356117092	0.0692613095429131	-0.595124639548088	"FBXO25"	"ACTB"
5.40988006789199	9.76743003906348	3.79094463102835	0.000995981306043753	0.0693032266640763	-0.652575683756739	"CTTN"	"ACTB"
5.10225393565361	8.21031684340291	3.78140521224197	0.00101934402167478	0.0693032266640763	-0.673020174529317	"LUZP1"	"ACTB"
4.68629095590154	2.7133835992506	3.78058449083211	0.0010213791338441	0.0693032266640763	-0.674778799277331	"COX5B"	"ACTB"
5.98253090189993	1.16306285114049	3.7759550833508	0.00103293388070428	0.0693032266640763	-0.684697660739322	"IGHA2"	"ACTB"
4.72218997481709	5.92702849595214	3.77396599315317	0.001037938100215	0.0693032266640763	-0.688958947770486	"PPP1R18"	"ACTB"
4.48548988157324	4.83703217071692	3.77317736479118	0.00103992877853914	0.0693032266640763	-0.690648367433972	"PPP4R1"	"ACTB"
5.44377924930306	3.71738413213356	3.77260401725284	0.00104137840514124	0.0693032266640763	-0.69187657763972	"SIPA1"	"ACTB"
2.97610320834523	7.17812635273155	3.76723565449253	0.00105504870381974	0.0693032266640763	-0.703375336506174	"CNN2"	"ACTB"
2.32708348029827	3.87658456360138	3.76420532235032	0.00106284338553977	0.0693032266640763	-0.709865181949151	"ECHS1"	"ACTB"
4.83581516883605	9.63801317744138	3.76398578422983	0.00106341028938141	0.0693032266640763	-0.71033532361038	"MYH9"	"ACTB"
5.25662929382065	6.01722929215922	3.74080044392915	0.00112499171670889	0.0722567223951118	-0.75996551350832	"ADD1"	"ACTB"
5.32734623738036	3.79171585631056	3.73687094417521	0.0011357718340549	0.0722567223951118	-0.768372668803629	"FBLIM1"	"ACTB"
4.08381051987654	5.69360357376233	3.7190847554895	0.00118585431869704	0.0734604151096582	-0.806410144713122	"FLII"	"ACTB"
6.04512721769142	4.89375079006896	3.71822814016668	0.00118832058670794	0.0734604151096582	-0.808241424764555	"RAPH1"	"ACTB"
5.25950512301305	4.14897340665733	3.71161568219858	0.00120752936114217	0.0734604151096582	-0.822375473052421	"SHKBP1"	"ACTB"
6.14304349754497	5.0134187644218	3.70514325403972	0.00122662768818669	0.0734604151096582	-0.836206528463238	"MYPN"	"ACTB"
4.99646444799034	2.84204259132617	3.69331641782472	0.0012622974181004	0.0734604151096582	-0.861469942654591	"CRACD"	"ACTB"
2.92091575053139	7.0510266241983	3.69078663389797	0.00127005891225012	0.0734604151096582	-0.866872205928882	"CCT2"	"ACTB"
4.84720757010328	5.9140429630169	3.68934542442338	0.00127450161219872	0.0734604151096582	-0.869949597321471	"CTTNBP2NL"	"ACTB"
6.03705039541891	4.34807225212345	3.68490630611679	0.00128828214476977	0.0734604151096582	-0.879427182251377	"COBLL1"	"ACTB"
5.62156441272412	4.84822743591503	3.67937088125821	0.00130567174463865	0.0734604151096582	-0.891242854728396	"WASL"	"ACTB"
4.10716574960852	2.10550752680187	3.67859318714898	0.00130813332869169	0.0734604151096582	-0.892902658210093	"PIGT"	"ACTB"
4.80228520095664	3.20248720483364	3.66758980310784	0.00134345531001959	0.0734604151096582	-0.916380680164099	"HOOK1"	"ACTB"
3.7731717484999	5.83876928526724	3.66735813506909	0.00134420899300134	0.0734604151096582	-0.91687486911209	"EFHD2"	"ACTB"
6.43828907162749	5.57067769947073	3.66480674042506	0.00135253700245793	0.0734604151096582	-0.922317106157414	"SIPA1L1"	"ACTB"
5.92411948279301	4.69922799231263	3.65923673816095	0.00137089493417308	0.0734604151096582	-0.934195990904969	"LIN54"	"ACTB"
4.5591544029047	2.80342369399411	3.65916968987981	0.00137111740297323	0.0734604151096582	-0.934338963380676	"DAAM1"	"ACTB"
4.30933001706862	7.56837038423363	3.65428633345644	0.00138741647108339	0.0734604151096582	-0.944750962271881	"PDLIM1"	"ACTB"
3.93604094742117	11.2157399799305	3.65399946549096	0.00138837985143628	0.0734604151096582	-0.945362532418536	"TAGLN2"	"ACTB"
6.54607836644735	6.89309362481926	3.64803449471746	0.00140856165928168	0.0737975834039342	-0.958077341384797	"LMO7"	"ACTB"
4.6486904216706	4.58812901679501	3.64285080826323	0.00142633431168849	0.0738072618870811	-0.969123913954056	"LIMD1"	"ACTB"
5.54861034456773	4.25836806781947	3.63806217044945	0.00144294845182398	0.0738072618870811	-0.979326233525914	"MYH10"	"ACTB"
