Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,composite_score,global_cv
ACTB,JCHAIN,5.691935349708388,472.4018138751917,47789.110222222225,0.0,3779.2145110015335,1.414213562373095,1336.1541041438932,1,4.460841302584667,4.79583152331272
ACTB,ANXA2,1.201925084115863,2.920763808311713,779172.5555555556,1123840.0,0.1342797380990695,0.05837096463899278,0.17048780097381291,1,4.316271615773557,0.69310780968445
ACTB,CTTN,2.5797967779304205,4.389146934327972,822990.271111111,937250.73,0.9016414096412783,0.15081285545836512,0.6619397821923309,1,4.179114004213406,1.2419033136095936
ACTB,KRT10,0.9480294491504505,1.3739139030800445,764947.0,1046371.0,1.4287136887180198,0.7405632488092306,1.017470143649128,1,4.097747807515734,1.113856196151488
ACTB,MAP4,1.1726131832857856,1.812192202143522,661444.2222222221,1060738.0,0.08327397967305554,0.03694192355400889,0.06694586579675701,1,3.8826742451959086,0.9670465849043269
ACTB,TMOD1,10.006885057047395,363.77057589519313,18388.876888888888,18747.8,196.60908469582404,0.19108694633860643,69.51180851564872,1,3.850358625654595,2.7003914102381734
ACTB,KRT1,0.9137904318699545,1.877351116086569,576575.1111111111,1153109.0,1.179586171845917,0.6261143364770161,1.1754364483829278,1,3.827810070178431,1.0088654099183327
ACTB,AHNAK2,1.2510004595823154,1.7348120651666965,618931.3133333335,1077037.2,0.3122271001778468,0.13118487244192192,0.22758109947960026,1,3.811423427800155,0.9550281492720937
ACTB,LIMA1,3.223040511099316,6.937857127589094,648021.7444444445,733817.74,2.062653682281675,0.22089959033629847,1.5325697972961994,1,3.406850021060727,1.6861174693090717
ACTB,IGKV3D-20,5.430532906658049,328.7998442861938,33256.610222222225,0.0,2630.39875428955,1.414213562373095,929.9863981913941,1,3.2242056504343526,4.79583152331272
ACTB,KRT19,1.1176207927233557,1.7279100138426777,459286.37777777767,935688.8,0.504058734763586,0.23229815690793,0.4013903115184098,1,3.1202420520337437,1.6089770021036567
ACTB,S100A9,9.461590801108136,249.27437623046103,12595.376888888886,2171.1,912.6290051695962,1.2944093332447704,322.6630791314771,1,2.8218167320828047,4.5170747365888655
ACTB,PDLIM7,2.8446978916352688,5.611227913572189,573033.6011111111,549365.6,1.663894092798324,0.23162577768987147,1.2997050292762733,1,2.8181164632144142,1.333271726273749
ACTB,IGHA1,4.842123638836937,145.43666980842656,452053.1988888889,0.0,1163.4933584674125,1.4142135623730951,411.35702181890895,1,2.7389168539430577,4.777681351731127
ACTB,NPAS3,9.354230976537178,231.39773849597742,11690.820222222223,6033.23,700.7808005853065,1.0707253654249134,247.76342810960398,1,2.672128096165321,4.021395586772646
ACTB,VIM,0.8727842720951557,1.3813843954429628,385797.8444444444,799049.8,0.20436663970688224,0.11160358104800451,0.1541674453352674,1,2.6463425680690493,1.561830785953493
ACTB,C3,9.240171548740129,213.80792591228928,10800.776888888888,11312.4,482.8956542206912,0.7985176186710734,170.72939585248255,1,2.5270933907348088,2.185183022032136
ACTB,LIMCH1,2.1577921393350135,3.408500658409494,485998.2333333333,540047.6,1.0171049716220733,0.22793267745538,0.7769086811797017,1,2.50940723158027,1.2692780922338913
ACTB,ZG16B,5.193940371975996,236.85835181700327,23952.143555555558,0.0,1894.866814536026,1.4142135623730947,669.936587001888,1,2.4273022763050855,4.795831523312719
ACTB,DPH6,9.115975353147793,196.1719999603061,9908.400222222223,8551.28,201.2924909434941,0.36278185820829895,71.1676426740382,1,2.3652743772875264,2.464693492401352
ACTB,SERPINB3,5.149959569560267,222.84845176654522,22534.343555555555,0.0,1782.7876141323618,1.414213562373095,630.3106056841895,1,2.3052821585802863,2.525438047727581
ACTB,LCN15,5.142676042905284,220.60964773581773,22307.77688888889,0.0,1764.8771818865416,1.4142135623730947,623.9783116366887,1,2.285764178407766,4.795831523312719
ACTB,ATP8A2,8.967877554970407,177.03337108806616,8939.986888888889,9738.23,392.2478164361133,0.7833582143380672,138.6805454537959,1,2.19681809648793,3.4509709844864536
ACTB,KRT2,0.6822656821107869,1.0528990929499416,319838.69999999995,626599.0,1.1458170751623364,0.7140614065311819,0.7518346072472407,1,2.1260950586135356,1.2236897718180102
ACTB,PALLD,3.026698193148774,9.485063497928005,389857.6555555556,395659.2,0.80299296559588,0.09853382220198298,0.9345995602793568,1,2.0983529626751696,1.3688638942710063
ACTB,MYH15,8.713264055157085,148.39143577260867,7490.70688888889,7720.29,102.51173761963567,0.2442416721849682,36.24337241103026,1,1.9348805380389638,2.7344527707484136
ACTB,PROSER2,8.693456215015635,146.3679811718193,7388.320222222222,9514.33,301.65139637701606,0.7286421054143996,106.64987396628962,1,1.9200088285325791,2.9191333750950843
ACTB,DAPK3,8.689556666601886,145.97288841989092,7368.328555555557,4956.13,368.6916636903056,0.8929890282517707,130.35218778118255,1,1.9075509103520905,1.944741486525404
ACTB,LUZP1,2.4568326277980543,4.11001022725703,330511.0165555556,415767.8,1.1072130516730754,0.20167481735641943,0.8288855619150773,1,1.8999746772350088,1.1185266646959302
