Bait,Prey
LMNA,PRKDC
LMNA,ZNF239
LMNA,SRPR
LMNA,ITGB1
LMNA,ARHGAP24
LMNA,HMOX2
LMNA,MECP2
LMNA,LEMD2
LMNA,HNRNPA3
LMNA,PRPF6
LMNA,FBXW7
LMNA,BRD4
LMNA,MAGT1
LMNA,MMGT1
LMNA,TRIM21
LMNA,BCCIP
LMNA,VAPA
LMNA,PGK1
LMNA,KPNA4
LMNA,DNAJC1
LMNA,HNRNPH1
LMNA,ZNF280C
LMNA,PTPN1
LMNA,TMEM109
LMNA,DDX3X
LMNA,TMEM199
LMNA,TFIP11
LMNA,HNRNPR
LMNA,DGCR14
LMNA,RBM6
LMNA,SIRT1
LMNA,STIM1
LMNA,HNRNPA1
LMNA,HNRNPA2B1
LMNA,DHX38
LMNA,TEAD1
LMNA,NFIC
LMNA,CFDP1
LMNA,MECOM
LMNA,PPIL3
LMNA,PPME1
LMNA,SEC63
LMNA,MCM2
LMNA,CAMLG
LMNA,ANXA6
LMNA,WWOX
LMNA,SRPRB
LMNA,PDCD11
LMNA,ISG15
LMNA,PPP1CC
LMNA,BRIP1
LMNA,RIF1
LMNA,EGF
LMNA,PCGF2
LMNA,CTCF
LMNA,XRCC6
LMNA,FLNA
LMNA,NDC1
LMNA,MKI67
LMNA,ZNF281
LMNA,VCP
LMNA,MLIP
LMNA,RAI1
LMNA,PSMD6
LMNA,SYNE1
LMNA,PHB
LMNA,EEF1D
LMNA,MASTL
LMNA,CDC5L
LMNA,MCM5
LMNA,PCMT1
LMNA,H2AFY
LMNA,CA5A
LMNA,GTF2F2
LMNA,ALYREF
LMNA,CUL3
LMNA,GPC1
LMNA,BAZ1B
LMNA,CWC27
LMNA,FBL
LMNA,HNRNPU
LMNA,SUPT5H
LMNA,HIST1H1A
LMNA,HIST1H1B
LMNA,TRIM28
LMNA,ALOX12
LMNA,LMAN1
LMNA,EMC1
LMNA,GSK3B
LMNA,PRKACB
LMNA,SRSF3
LMNA,CHD8
LMNA,HDAC6
LMNA,CTNNB1
LMNA,YWHAQ
LMNA,CYLD
LMNA,SPTA1
LMNA,ROCK2
LMNA,ZMAT2
LMNA,CISD2
LMNA,PDAP1
LMNA,CFTR
LMNA,ZKSCAN4
LMNA,TMEM230
LMNA,CHD3
LMNA,AKTIP
LMNA,C1orf52
LMNA,NUP35
LMNA,NUP107
LMNA,USE1
LMNA,MTDH
LMNA,CDKN2A
LMNA,HDGFRP2
LMNA,DDX54
LMNA,CMAS
LMNA,DHX30
LMNA,DHX40
LMNA,NUP37
LMNA,SCFD1
LMNA,YTHDF3
LMNA,PRIM1
LMNA,RAD50
LMNA,RABL3
LMNA,CTR9
LMNA,MEPCE
LMNA,ARID3B
LMNA,PRPF38A
LMNA,RTF1
LMNA,ZNF830
LMNA,CRNKL1
LMNA,RACGAP1
LMNA,PHAX
LMNA,ETV6
LMNA,SMTN
LMNA,RBM14
LMNA,DHX35
LMNA,NOL6
LMNA,PPIL1
LMNA,CWF19L1
LMNA,ELF2
LMNA,RBM33
LMNA,NFIA
LMNA,PGAM5
LMNA,ARID3A
LMNA,ANP32E
LMNA,GNL3
LMNA,DPY30
LMNA,GRPEL1
LMNA,CHCHD2
LMNA,HMGB3
LMNA,DHX16
LMNA,SPAG7
LMNA,SMNDC1
LMNA,CLPX
LMNA,XRCC1
LMNA,MYSM1
LMNA,LIG3
LMNA,HMBOX1
LMNA,CFAP74
LMNA,ZNF691
LMNA,C2orf82
LMNA,SFT2D2
LMNA,SLC35B2
LMNA,STAC2
LMNA,TSPAN33
LMNA,YIPF6
LMNA,VSTM1
LMNA,BRICD5
LMNA,NALCN
LMNA,ZDHHC24
LMNA,LHFPL5
LMNA,MMD2
LMNA,TMEM218
LMNA,ZNF25
LMNA,AQPEP
LMNA,TSNARE1
LMNA,SERP2
LMNA,C4orf3
LMNA,PPAPDC1A
LMNA,CENPP
LMNA,SFPQ
LMNA,NOP58
LMNA,NHP2
LMNA,GAR1
LMNA,DKC1
LMNA,MYO1C
LMNA,U2AF2
LMNA,TRA2B
LMNA,SRSF4
LMNA,SRSF1
LMNA,RNPS1
LMNA,PRPF19
LMNA,LUC7L3
LMNA,EFTUD2
LMNA,ANKRD20A5P
LMNA,OSTCP1
LMNA,FAM9B
LMNA,HIST1H2BB
LMNA,TMEM42
LMNA,IZUMO2
LMNA,ZNF440
LMNA,CLDND2
LMNA,CMTM3
LMNA,CMTM5
LMNA,C1QTNF1
LMNA,OSBPL8
LMNA,SLC35A4
LMNA,TMEM54
LMNA,KIF12
LMNA,CMTM7
LMNA,TMEM203
LMNA,ORMDL3
LMNA,ORMDL1
LMNA,REEP6
LMNA,C20orf141
LMNA,TRAM1L1
LMNA,TCEANC
LMNA,DEFB127
LMNA,SLC30A8
LMNA,SGMS2
LMNA,ZDHHC15
LMNA,TMEM74
LMNA,TMEM65
LMNA,SH3RF2
LMNA,RMDN2
LMNA,CNIH3
LMNA,SYT6
LMNA,ZNF569
LMNA,CCDC155
LMNA,TMEM120B
LMNA,TMEM86A
LMNA,CWF19L2
LMNA,UBQLNL
LMNA,HIST1H1C
LMNA,HIST2H2AB
LMNA,HAGH
LMNA,POLR3C
LMNA,SEH1L
LMNA,NUP43
LMNA,CXorf57
LMNA,KPNB1
LMNA,RAE1
LMNA,KPNA2
LMNA,TDP2
LMNA,EDF1
LMNA,KPNA5
LMNA,TP53BP1
LMNA,SSRP1
LMNA,SAP18
LMNA,RPS2
LMNA,PHB2
LMNA,HNRNPL
LMNA,ZKSCAN3
LMNA,NUP85
LMNA,CSNK2A1
LMNA,RPA3
LMNA,EMC2
LMNA,NUP160
LMNA,SEC13
LMNA,HDGF
LMNA,PSMD7
LMNA,FEN1
LMNA,ACSL3
LMNA,LANCL1
LMNA,SEC16A
LMNA,ZNF724P
LMNA,SMCHD1
LMNA,AKAP8L
LMNA,ACAD11
LMNA,SSBP1
LMNA,TFAM
LMNA,ELAVL1
LMNA,CD2BP2
LMNA,HIST1H4H
LMNA,DDX21
LMNA,ACIN1
LMNA,YBX1
LMNA,SNRPD3
LMNA,SNRPD2
LMNA,SNRNP40
LMNA,SF3B1
LMNA,RALY
LMNA,HNRNPK
LMNA,HNRNPC
LMNA,HNRNPA1L2
LMNA,DHX15
LMNA,DDX5
LMNA,DDX23
LMNA,TTN
LMNA,H2AFZ
LMNA,DDX18
LMNA,ILF2
LMNA,UBTF
LMNA,ILF3
LMNA,TOP1
LMNA,SRSF9
LMNA,SRSF5
LMNA,RSL1D1
LMNA,RPS25
LMNA,RPS7
LMNA,RPS6
LMNA,RPS3A
LMNA,RPL11
LMNA,RPL6
LMNA,RPL5
LMNA,RPF2
LMNA,NOP56
LMNA,NOP2
LMNA,MYBBP1A
LMNA,PELI1
LMNA,XRCC4
LMNA,ZNF564
LMNA,TMTC3
LMNA,ALG5
LMNA,BET1
LMNA,DHCR24
LMNA,BNIP1
LMNA,TMX3
LMNA,PLD3
LMNA,CERS2
LMNA,LCLAT1
LMNA,ATP13A1
LMNA,ATP6AP1
LMNA,TMEM41B
LMNA,MOGS
LMNA,TRAPPC3
LMNA,CYB5A
LMNA,DEGS1
LMNA,ERMP1
LMNA,NAPA
LMNA,RAB35
LMNA,ITPRIP
LMNA,RAB5A
LMNA,RHOC
LMNA,SLC30A1
LMNA,RAB34
LMNA,HSP90AB2P
LMNA,XPNPEP1
LMNA,PITPNB
LMNA,GOT1
LMNA,DNAAF5
LMNA,PAIP1
LMNA,SERPINB9
LMNA,ARL6IP5
LMNA,DNAJC10
LMNA,PDCD10
LMNA,SAAL1
LMNA,RRM2
LMNA,PSMD5
LMNA,RFC2
LMNA,PMM2
LMNA,PGLS
LMNA,TIMM13
LMNA,AP3M1
LMNA,PDCD6
LMNA,PKP3
LMNA,NUP93
LMNA,NOC4L
LMNA,RRP12
LMNA,DNAJB12
LMNA,TOR1AIP2
LMNA,MSH2
LMNA,COPS3
LMNA,PARN
LMNA,MAP2K6
LMNA,BMS1
LMNA,KIAA0020
LMNA,RRP1
LMNA,TEAD4
LMNA,TEAD3
LMNA,TEAD2
LMNA,CARM1
LMNA,TNPO3
LMNA,DTX2
LMNA,CSNK1A1
LMNA,DIS3
LMNA,PRKACA
LMNA,FAM133A
LMNA,TM9SF2
LMNA,SPTLC1
LMNA,DNAJC3
LMNA,RAP1GDS1
LMNA,CCBL2
LMNA,TXN
LMNA,PLCG1
LMNA,GART
LMNA,AHCY
LMNA,MCM4
LMNA,ADD1
LMNA,ACLY
LMNA,RAB1A
LMNA,GTF2I
LMNA,FOXK1
LMNA,PSME1
LMNA,NSUN2
LMNA,NMI
LMNA,NAGK
LMNA,ROCK1
LMNA,SPTAN1
LMNA,RNF20
LMNA,MRPL54
LMNA,EFTUD1
LMNA,COLGALT1
LMNA,COA7
LMNA,PDLIM5
LMNA,CNDP2
LMNA,CAGE1
LMNA,FAM118B
LMNA,THUMPD3
LMNA,TSC1
LMNA,SAP130
LMNA,SMYD5
LMNA,ALDH16A1
LMNA,PTGES2
LMNA,NDUFB4
LMNA,GOSR1
LMNA,CAV1
LMNA,B4GALT1
LMNA,NPC1
LMNA,TM9SF1
LMNA,MTX1
LMNA,RAB27B
LMNA,CNP
LMNA,SUCLA2
LMNA,KIAA0391
LMNA,MRPS2
LMNA,SCO1
LMNA,TIMM44
LMNA,GHITM
LMNA,EARS2
LMNA,TRMT1L
LMNA,LONP1
LMNA,YARS2
LMNA,TBRG4
LMNA,ALDH2
LMNA,PEX11B
LMNA,ADPGK
LMNA,THEM6
LMNA,TBL2
LMNA,DHRS7
LMNA,CUL1
LMNA,PPCS
LMNA,METTL13
LMNA,THUMPD1
LMNA,UBA3
LMNA,RETSAT
LMNA,RP9
LMNA,KIF5A
LMNA,HELLS
LMNA,SMC1A
LMNA,MAD1L1
LMNA,BBX
LMNA,BUD31
LMNA,CCDC94
LMNA,EEA1
LMNA,CDCA2
LMNA,UGP2
LMNA,DDRGK1
LMNA,FAM133B
LMNA,DNTTIP2
LMNA,EMC8
LMNA,FAM50A
LMNA,GPATCH4
LMNA,KNOP1
LMNA,POLR2A
LMNA,NFATC2IP
LMNA,WHSC1
LMNA,PGRMC1
LMNA,PIAS4
LMNA,PINX1
LMNA,PKMYT1
LMNA,PTPN2
LMNA,RAB7A
LMNA,RBM22
LMNA,RGPD6
LMNA,SLC33A1
LMNA,STT3B
LMNA,TMX1
LMNA,TOP2B
LMNA,RBBP7
LMNA,IPO9
LMNA,USP33
LMNA,ATM
LMNA,IQGAP2
LMNA,CBL
LMNA,TCHH
LMNA,HIST2H2BE
LMNA,PDCD4
LMNA,KNDC1
LMNA,KREMEN2
LMNA,PHIP
LMNA,SYTL4
LMNA,TNS1
LMNA,POLK
LMNA,NYAP1
LMNA,COL23A1
LMNA,PALD1
LMNA,ATRIP
LMNA,RAD52
LMNA,BRCA2
LMNA,BRD7
LMNA,RBPJ
LMNA,CBX4
LMNA,CUL4A
LMNA,EHMT2
LMNA,H1F0
LMNA,HES1
LMNA,HMGB1
LMNA,DNAJB1
LMNA,JUND
LMNA,LHX9
LMNA,NBN
LMNA,NCOR2
LMNA,UBE2J1
LMNA,WIZ
LMNA,ANXA8L1
LMNA,RAN
LMNA,MARCKSL1
LMNA,GDI2
LMNA,NASP
LMNA,MDH1
LMNA,RANBP1
LMNA,HSPD1
LMNA,CKB
LMNA,GSTP1
LMNA,CSNK2A2
LMNA,PGAM1
LMNA,CFL1
LMNA,AKR1B1
LMNA,STMN1
LMNA,COPS2
LMNA,TXNDC17
LMNA,ERP29
LMNA,BRF1
LMNA,CDV3
LMNA,KIAA0430
LMNA,CHORDC1
LMNA,TMSB10
LMNA,ARF5
LMNA,PPA1
LMNA,CDK11A
LMNA,DAK
LMNA,AUP1
LMNA,C14orf166
LMNA,TYMS
LMNA,RBMX
LMNA,ILKAP
LMNA,MAP1B
LMNA,PRDX6
LMNA,ZNF512B
LMNA,REXO4
LMNA,ZSCAN21
LMNA,APRT
LMNA,VASH2
LMNA,BAZ2A
LMNA,GPATCH11
LMNA,GTF2E1
LMNA,HLTF
LMNA,INCENP
LMNA,KDM2A
LMNA,LRWD1
LMNA,NSD1
LMNA,WHSC1L1
LMNA,OLA1
LMNA,PUS7
LMNA,RFC1
LMNA,CALR
LMNA,RSF1
LMNA,TSR1
LMNA,UBXN7
LMNA,ZNF148
LMNA,ZNF384
LMNA,ZNF195
LMNA,RBFOX2
LMNA,Ewsr1
LMNA,Ube2i
LMNA,GAPDH
LMNA,ARHGDIA
LMNA,RRP8
LMNA,CLIC1
LMNA,PSMA7
LMNA,MYADM
LMNA,SBDS
LMNA,TMEM41A
LMNA,SLFN11
LMNA,FBXO43
LMNA,PER2
LMNA,ORF9c
LMNA,Rbm14
LMNA,EIF4ENIF1
LMNA,ESR1
LMNA,BTF3
LMNA,CCDC120
LMNA,NOXO1
LMNA,ZNF444
LMNA,SYNC
LMNA,HVCN1
LMNA,PDE6D
LMNA,TTC39A
LMNA,FOLR1
LMNA,ILDR2
LMNA,PRMT1
LMNA,MYCN
LMNA,GJA1
LMNA,PLOD2
LMNA,DIAPH1
LMNA,LATS1
LMNA,RNF8
LMNA,ZRANB1
LMNA,PIM3
LMNA,TEX14
LMNA,TBCK
LMNA,RIOK2
LMNA,ACE2
LMNA,DPF3
LMNA,nsp9
LMNA,ALX3
LMNA,SLC5A8
LMNA,FAM170A
LMNA,METTL7A
LMNA,Apc2
LMNA,RBM39
LMNA,FBP1
LMNA,DNAJC25
LMNA,NUDT21
LMNA,EIF5A
LMNA,HEXIM1
LMNA,CNOT4
LMNA,OGT
LMNA,nsp2
LMNA,ATG5
LMNA,AKAP1
LMNA,ELOVL5
LMNA,HSD17B11
LMNA,PEX3
LMNA,FGFR1OP2
LMNA,RPN1
LMNA,RPN2
LMNA,SEC61B
LMNA,SSR1
LMNA,TRIM37
LMNA,SLC26A4-AS1
LMNA,UBQLN1
LMNA,PAGE4
LMNA,NUDCD2
LMNA,BGLT3
LMNA,ZNRF4
LMNA,KRT37
LMNA,KRT38
LMNA,FAM13C
LMNA,nsp11
LMNA,TRIM67
LMNA,TRIM64
LMNA,NELFE
LMNA,KAT5
LMNA,WDR18
LMNA,PMS2
LMNA,NUMA1
LMNA,RANBP2
LMNA,RANGAP1
LMNA,NUP214
LMNA,HIST1H4G
LMNA,SAP30BP
LMNA,SCML2
LMNA,HP1BP3
LMNA,ZBTB33
LMNA,TOX4
LMNA,FHL1
LMNA,GTF2A1
LMNA,MEX3A
LMNA,ORC2
LMNA,RUVBL1
LMNA,SMARCA5
LMNA,THRAP3
LMNA,TAGLN2
LMNA,ARPIN
LMNA,CTTN
LMNA,CD2AP
LMNA,EIF5
LMNA,ACE
LMNA,PDLIM3
LMNA,FASN
LMNA,DDX46
LMNA,HNRNPA0
LMNA,CDC123
LMNA,EFCAB5
LMNA,STIP1
LMNA,TNIP1
LMNA,UBE2O
LMNA,PCDH7
LMNA,FOXO1
LMNA,ADARB1
LMNA,nsp5
LMNA,nsp5ab
LMNA,GLDC
LMNA,PIAS1
LMNA,N
LMNA,Rab18
LMNA,MIDN
LMNA,RICTOR
LMNA,SMC5
LMNA,B3GNT2
LMNA,HIST1H2BL
LMNA,UNCX
LMNA,HIST1H2BJ
LMNA,HIST1H2BD
LMNA,HIST1H2BK
LMNA,HIST1H2BC
LMNA,LINC00240
LMNA,ANXA1
LMNA,RL2
LMNA,SLX4
LMNA,Cebpb
LMNA,CEBPB
LMNA,TTLL1
LMNA,SMC2
LMNA,RBBP9
LMNA,PPFIA4
LMNA,nsp3
LMNA,CIC
LMNA,NUPR1
LMNA,CC2D2A
LMNA,EED
LMNA,ILK
LMNA,IRAK1
LMNA,LIMK2
LMNA,MAST3
LMNA,ABCE1
LMNA,DYNLT1
LMNA,NTRK1
LMNA,SCARNA22
LMNA,ANKRA2
LMNA,RFXANK
LMNA,HERC2
LMNA,SRPK2
LMNA,CLK1
LMNA,HIST1H3E
LMNA,OBSL1
LMNA,Cenpe
LMNA,SMURF1
LMNA,BMI1
LMNA,EIF2AK2
LMNA,DLST
LMNA,PDHA1
LMNA,SDHA
LMNA,SOD1
LMNA,TRIM25
LMNA,G3BP1
LMNA,BRCA1
LMNA,URI1
LMNA,FBXO7
LMNA,SLC25A1
LMNA,CCDC8
LMNA,CUL7
LMNA,TBX3
LMNA,SLC25A5
LMNA,PRKCA
LMNA,TOR1A
LMNA,FYCO1
LMNA,MORF4L2
LMNA,MRGBP
LMNA,UCHL5
LMNA,MME
LMNA,SVIL
LMNA,STAC
LMNA,SIRT7
LMNA,CDK2
LMNA,MRPS26
LMNA,UNC13D
LMNA,SLC25A6
LMNA,GZMB
LMNA,C17orf49
LMNA,GZMA
LMNA,FN1
LMNA,VCAM1
LMNA,CDH1
LMNA,ITGA4
LMNA,FBXO6
LMNA,GMPPB
LMNA,PSMD10
LMNA,ZW10
LMNA,RAPGEF2
LMNA,ENO1
LMNA,SHMT2
LMNA,MOV10
LMNA,NXF1
LMNA,COPE
LMNA,YAP1
LMNA,NINL
LMNA,DUX4
LMNA,FANCD2
LMNA,TRIM6
LMNA,ZC3H18
LMNA,PTPRR
LMNA,RALBP1
LMNA,RRP9
LMNA,ATP2C2
LMNA,ORF14
LMNA,STAG1
LMNA,WAPAL
LMNA,CDCA5
LMNA,NIPBL
LMNA,MAU2
LMNA,PYGM
LMNA,CIT
LMNA,KCTD10
LMNA,AURKB
LMNA,CHMP4C
LMNA,ECT2
LMNA,KIF14
LMNA,KIF20A
LMNA,KIF23
LMNA,PRC1
LMNA,Tagap
LMNA,Arhgap1
LMNA,ARHGAP44
LMNA,ARHGEF5
LMNA,PLEKHG3
LMNA,NMRAL1
LMNA,SUMO2
LMNA,PINK1
LMNA,PLEKHA4
LMNA,ACO2
LMNA,METTL3
LMNA,PPIE
LMNA,UBE2L6
LMNA,PRPF8
LMNA,PIH1D1
LMNA,NKX2-1
LMNA,RNF4
LMNA,FGF11
LMNA,NOD2
LMNA,RUNX1
LMNA,AGR2
LMNA,RECQL4
LMNA,CNTNAP1
LMNA,PTEN
LMNA,CDK5RAP2
LMNA,METTL14
LMNA,PAK7
LMNA,WTAP
LMNA,KIAA1429
LMNA,HECW2
LMNA,ZBTB7A
LMNA,CCND1
LMNA,DISC1
LMNA,USP14
LMNA,NR2C2
LMNA,UBQLN2
LMNA,ZFYVE21
LMNA,PSMD14
LMNA,RNF213
LMNA,BIRC3
LMNA,STAU1
LMNA,DDX42
LMNA,PAPOLA
LMNA,RBM10
LMNA,INSIG2
LMNA,LRP10
LMNA,OSTF1
LMNA,SEC22A
LMNA,FETUB
LMNA,LAT
LMNA,SERP1
LMNA,ARHGEF16
LMNA,TMEM14A
LMNA,TMEM208
LMNA,EMR2
LMNA,CLEC4A
LMNA,DERL2
LMNA,GOLT1B
LMNA,PLLP
LMNA,CLEC1A
LMNA,IFFO1
LMNA,SPG21
LMNA,AIG1
LMNA,SCARA3
LMNA,TMEM14C
LMNA,FXYD6
LMNA,C11orf24
LMNA,SMIM11
LMNA,YIPF1
LMNA,GIN1
LMNA,PAQR5
LMNA,CLN6
LMNA,PARPBP
LMNA,TMEM51
LMNA,WDYHV1
LMNA,UNC50
LMNA,APOL2
LMNA,SLC38A7
LMNA,VAMP5
LMNA,TSPAN2
LMNA,LINC01587
LMNA,ALG3
LMNA,STX6
LMNA,RTN3
LMNA,ABCA9
LMNA,BTN2A2
LMNA,WFDC2
LMNA,FAM3C
LMNA,CREB3
LMNA,VTI1B
LMNA,SLC35A1
LMNA,RABAC1
LMNA,SLMO1
LMNA,MTHFD2
LMNA,STX12
LMNA,FAXDC2
LMNA,USP20
LMNA,STARD3
LMNA,MAPRE2
LMNA,CYB561D2
LMNA,C14orf1
LMNA,PNKP
LMNA,ACOT7
LMNA,MGLL
LMNA,CLCA4
LMNA,SACM1L
LMNA,ARL6IP1
LMNA,LEPROTL1
LMNA,LPAR3
LMNA,FAIM
LMNA,TMEM140
LMNA,ZSCAN12
LMNA,MARVELD1
LMNA,TMEM243
LMNA,TMEM43
LMNA,C17orf62
LMNA,C3orf52
LMNA,ZC2HC1C
LMNA,TM4SF20
LMNA,CYBRD1
LMNA,GOLGA2P10
LMNA,ADAM33
LMNA,TSGA10
LMNA,CYB5B
LMNA,CFHR5
LMNA,VMP1
LMNA,TMEM14B
LMNA,TMEM222
LMNA,DERL1
LMNA,SLC41A2
LMNA,FAM161A
LMNA,DNAJC30
LMNA,TMEM107
LMNA,JAGN1
LMNA,PERM1
LMNA,GPR128
LMNA,SLC35B4
LMNA,MFSD5
LMNA,COX14
LMNA,TMEM128
LMNA,TMEM60
LMNA,AQP10
LMNA,FATE1
LMNA,FA2H
LMNA,ALG8
LMNA,CSGALNACT2
LMNA,AGTRAP
LMNA,DDX43
LMNA,UBE2Q1
LMNA,LIMS2
LMNA,DBNDD2
LMNA,UNC45A
LMNA,TMEM234
LMNA,RPRM
LMNA,TMPRSS4
LMNA,TRIM39
LMNA,KCNK13
LMNA,GPR108
LMNA,DUS3L
LMNA,SMCO4
LMNA,DDX24
LMNA,RTN4
LMNA,VKORC1
LMNA,NIPAL3
LMNA,ZNF490
LMNA,CXCL16
LMNA,SELK
LMNA,SENP2
LMNA,TNMD
LMNA,EDDM3B
LMNA,LMBR1
LMNA,RGS18
LMNA,C5orf28
LMNA,SPANXD
LMNA,SPANXC
LMNA,C16orf58
LMNA,SLC13A3
LMNA,RANBP9
LMNA,GOSR2
LMNA,GPATCH1
LMNA,FCER1G
LMNA,C5
LMNA,CACNG1
LMNA,CCNG1
LMNA,MS4A1
LMNA,SCARB2
LMNA,ENTPD3
LMNA,CD72
LMNA,CD81
LMNA,CD52
LMNA,CETN3
LMNA,COL8A2
LMNA,CRY2
LMNA,CYB561
LMNA,FCER1A
LMNA,FDFT1
LMNA,BNIP3L
LMNA,GALNT2
LMNA,GJB2
LMNA,GJB5
LMNA,GPR25
LMNA,GRM2
LMNA,HCK
LMNA,HMOX1
LMNA,IFIT2
LMNA,IGFBP5
LMNA,ITGAM
LMNA,KCNK1
LMNA,KRT6A
LMNA,LAMB1
LMNA,LCP2
LMNA,BYSL
LMNA,BNIP3
LMNA,MAL
LMNA,TIPRL
LMNA,SF1
LMNA,U2SURP
LMNA,PPM1G
LMNA,CPSF6
LMNA,PDCD5
LMNA,PCNP
LMNA,HCFC1
LMNA,CRK
LMNA,SDCBP
LMNA,CRKL
LMNA,HN1L
LMNA,FAM192A
LMNA,NPLOC4
LMNA,MRE11A
LMNA,UBE2M
LMNA,BNIP2
LMNA,USP15
LMNA,GNL2
LMNA,CDK16
LMNA,KCTD12
LMNA,KIAA0196
LMNA,KRTAP10-7
LMNA,KRTAP10-3
LMNA,APOA2
LMNA,APOD
LMNA,AQP1
LMNA,AQP3
LMNA,ASGR1
LMNA,ATP6V0C
LMNA,BCL2L2
LMNA,SMAD1
LMNA,MEOX1
LMNA,CXCL14
LMNA,CHST1
LMNA,TDO2
LMNA,TFRC
LMNA,THBD
LMNA,TSPAN7
LMNA,TNF
LMNA,UPK1B
LMNA,ZNF3
LMNA,ZNF69
LMNA,ZNF138
LMNA,TRIM26
LMNA,SLC30A2
LMNA,SLC30A3
LMNA,MALL
LMNA,STX7
LMNA,AOC3
LMNA,TCEA2
LMNA,EIF3G
LMNA,TNFSF12
LMNA,CDS2
LMNA,TNFRSF10C
LMNA,TMEM11
LMNA,NAT8
LMNA,CLDN10
LMNA,USP2
LMNA,SYNGR1
LMNA,PTPLA
LMNA,ZMYM6
LMNA,VAMP3
LMNA,ITM2B
LMNA,STX8
LMNA,TCEB3
LMNA,TAP1
LMNA,MGST3
LMNA,CTSA
LMNA,MIP
LMNA,MUTYH
LMNA,NAB2
LMNA,NEU1
LMNA,NINJ2
LMNA,NKG7
LMNA,SERPINE1
LMNA,PIK3R2
LMNA,PKD2
LMNA,FXYD3
LMNA,PLP1
LMNA,PLP2
LMNA,PMP22
LMNA,PNLIPRP1
LMNA,PRNP
LMNA,SYPL1
LMNA,PTPN9
LMNA,RHAG
LMNA,RTN1
LMNA,SFTPC
LMNA,SIAH1
LMNA,SLC1A1
LMNA,SLC2A5
LMNA,SLC7A1
LMNA,SLN
LMNA,SPN
LMNA,STX3
LMNA,STX4
LMNA,VAMP1
LMNA,VAMP2
LMNA,FKBP4
ACTB,CFL1
ACTB,ACTG1
ACTB,ACTC1
ACTB,CAP1
ACTB,CAP2
ACTB,CFL2
ACTB,DSTN
ACTB,LIMA1
ACTB,ESR1
ACTB,WDR1
ACTB,CAPZB
ACTB,ACTR3
ACTB,PFN1
ACTB,RUVBL1
ACTB,RUVBL2
ACTB,HNRNPU
ACTB,POLR2A
ACTB,DBN1
ACTB,PARK2
ACTB,SMARCA4
ACTB,PDIA2
ACTB,IQGAP1
ACTB,ACTA1
ACTB,CORO1C
