Bait,Prey
LMNA,KRT5
LMNA,KRTAP5-9
LMNA,AXL
LMNA,CNST
LMNA,DTL
LMNA,IGHMBP2
LMNA,CTSK
LMNA,SLC22A18
LMNA,SNAI1
LMNA,BMAL1
LMNA,AP1B1
LMNA,EVPL
LMNA,PPIG
LMNA,PARP3
LMNA,VPS25
LMNA,YY1
LMNA,ASCC1
LMNA,FIG4
LMNA,MAPK9
LMNA,MACO1
LMNA,REPS1
LMNA,GM2A
LMNA,DYNLT4
LMNA,SLC9A7
LMNA,PRKN
LMNA,ATP8B1
LMNA,CENPW
LMNA,AP1G1
LMNA,MCUB
LMNA,SHLD2
LMNA,NPC1
LMNA,MYPN
LMNA,BCAS2
LMNA,KRTAP20-4
LMNA,ABCA9
LMNA,DCAF7
LMNA,FEV
LMNA,CYP2U1
LMNA,HDHD3
LMNA,KRT31
LMNA,HSD17B3
LMNA,SEC16A
LMNA,ALX1
LMNA,IL37
LMNA,JUP
LMNA,LRIF1
LMNA,GIMAP4
LMNA,CTSE
LMNA,SMAD6
LMNA,AKNA
LMNA,CD1C
LMNA,RUNX1
LMNA,MATR3
LMNA,ZFYVE9
LMNA,NARF
LMNA,CYP2S1
LMNA,DDX5
LMNA,PPARG
LMNA,TRAPPC14
LMNA,SNCA
LMNA,BLM
LMNA,KAT7
LMNA,KRTAP19-3
LMNA,EPN2
LMNA,PAFAH1B1
LMNA,SPTBN4
LMNA,TMEM9
LMNA,PARP2
LMNA,SMCHD1
LMNA,CD40
LMNA,KRTAP19-7
LMNA,SALL4
LMNA,DAXX
LMNA,XRCC2
LMNA,AKT2
LMNA,CDKN1B
LMNA,SOX2
LMNA,SMARCC1
LMNA,S100A10
LMNA,TBC1D20
LMNA,GADD45A
LMNA,TFIP11
LMNA,TMEM258
LMNA,ATP1A3
LMNA,DTX1
LMNA,DSP
LMNA,SPART
LMNA,CTSH
LMNA,GTF2F1
LMNA,PSKH1
LMNA,ZNF106
LMNA,SNX19
LMNA,AQP11
LMNA,CLCA2
LMNA,BASP1
LMNA,SMARCAL1
LMNA,SOX30
LMNA,NFKBIZ
LMNA,IFITM5
LMNA,KRTAP22-1
LMNA,ZC3H14
LMNA,TPP2
LMNA,TREX1
LMNA,PLA2G15
LMNA,EIF5A2
LMNA,PRKAA2
LMNA,KRT24
LMNA,RAN
LMNA,CEP164
LMNA,WDR76
LMNA,LAMTOR4
LMNA,NHS
LMNA,NDUFS3
LMNA,DMC1
LMNA,SLC39A8
LMNA,MKNK2
LMNA,DPP7
LMNA,PLEKHH2
LMNA,YARS1
LMNA,EFTUD2
LMNA,CHTOP
LMNA,NOC4L
LMNA,STX1A
LMNA,KMT2E
LMNA,SEH1L
LMNA,NLRP6
LMNA,HACE1
LMNA,EDA
LMNA,APLF
LMNA,MAD2L1BP
LMNA,PIK3CB
LMNA,ADCYAP1R1
LMNA,PNN
LMNA,BDKRB2
LMNA,POMP
LMNA,CDK2
LMNA,GTPBP4
LMNA,EPPK1
LMNA,MAP1LC3B2
LMNA,LBR
LMNA,IL33
LMNA,XPO1
LMNA,KRTAP19-8
LMNA,GLIS2
LMNA,FLI1
LMNA,SCAI
LMNA,DNAAF1
LMNA,FOXF2
LMNA,BMP2K
LMNA,RAB30
LMNA,ABCA6
LMNA,EAF1
LMNA,NXF1
LMNA,KRT8
LMNA,SEPHS1
LMNA,SLC26A11
LMNA,PPP4R3A
LMNA,LRG1
LMNA,ROGDI
LMNA,npc_human-1
LMNA,LIG4
LMNA,CLIC4
LMNA,TICRR
LMNA,MRPS14
LMNA,SMARCAD1
LMNA,MAP1LC3C
LMNA,GEMIN2
LMNA,CLDN9
LMNA,TRA2A
LMNA,NUP37
LMNA,SETBP1
LMNA,COPS4
LMNA,ALKBH5
LMNA,DCT
LMNA,THOC1
LMNA,OGG1
LMNA,CORIN
LMNA,HIPK2
LMNA,CXXC1
LMNA,AGPAT5
LMNA,AMBRA1
LMNA,CCKBR
LMNA,PTGER3
LMNA,DACH1
LMNA,GON4L
LMNA,SEC24D
LMNA,BAAT
LMNA,VIRMA
LMNA,CCNL1
LMNA,VPS53
LMNA,HIF1A
LMNA,DRAM2
LMNA,PPIB
LMNA,NUP62
LMNA,POMZP3
LMNA,ATRX
LMNA,CBX6
LMNA,SUN2
LMNA,ANO10
LMNA,HDAC10
LMNA,GAPDH
LMNA,CPNE1
LMNA,DHRS9
LMNA,DLAT
LMNA,UNC13D
LMNA,KRTAP5-3
LMNA,KRTAP13-1
LMNA,pbaf_var1_human
LMNA,CTNS
LMNA,CYP7A1
LMNA,PRPF40A
LMNA,ATXN2L
LMNA,ARIH1
LMNA,SLC4A1AP
LMNA,PRICKLE2
LMNA,TOMM34
LMNA,TINF2
LMNA,HLCS
LMNA,ZBTB18
LMNA,PTCH1
LMNA,SLC30A8
LMNA,KRTAP21-1
LMNA,PSEN1
LMNA,GGA1
LMNA,UBE2I
LMNA,CHMP4B
LMNA,ITFG2
LMNA,HSD17B6
LMNA,PTGDS
LMNA,SRSF1
LMNA,MAP1LC3A
LMNA,KIAA0319
LMNA,LYRM4
LMNA,NUDT21
LMNA,MACROH2A1
LMNA,AP3S1
LMNA,CTTN
LMNA,CTDP1
LMNA,SLC16A1
LMNA,SLC23A1
LMNA,DNAJA3
LMNA,CTNNA1
LMNA,STAM2
LMNA,PSPC1
LMNA,BICD2
LMNA,IQSEC1
LMNA,RAD51
LMNA,ZMYND8
LMNA,LIMK1
LMNA,HEXIM1
LMNA,XRCC4
LMNA,TEX2
LMNA,CBX5
LMNA,ASAP3
LMNA,ATXN1
LMNA,DES
LMNA,RMI2
LMNA,SHLD1
LMNA,FOSB
LMNA,ALOX12B
LMNA,NLRP10
LMNA,SATB2
LMNA,NTS
LMNA,ANKRD13B
LMNA,SCNM1
LMNA,ABCA1
LMNA,VPS29
LMNA,VGF
LMNA,DBF4B
LMNA,THAP1
LMNA,UQCC2
LMNA,COMMD4
LMNA,TERF1
LMNA,PKP1
LMNA,FAF1
LMNA,LHPP
LMNA,RNF43
LMNA,ADAM10
LMNA,PRCP
LMNA,HOXA4
LMNA,ESCO2
LMNA,LRRC59
LMNA,ADAP2
LMNA,BSG
LMNA,TECPR1
LMNA,KRT20
LMNA,ZBTB7A
LMNA,GLB1
LMNA,WRAP53
LMNA,RNF138
LMNA,PPIE
LMNA,PHB2
LMNA,PLSCR2
LMNA,POM121
LMNA,ADGRD1
LMNA,DHRS2
LMNA,ASCC3
LMNA,MARF1
LMNA,DCTN1
LMNA,HLA-DMA
LMNA,TPR
LMNA,THOC3
LMNA,SMARCC2
LMNA,WDR24
LMNA,CYP2C18
LMNA,CYP2W1
LMNA,CTSS
LMNA,AGFG1
LMNA,NCBP3
LMNA,ADAMTSL3
LMNA,SEC23IP
LMNA,TONSL
LMNA,CYP27C1
LMNA,FNDC3A
LMNA,BPNT2
LMNA,B3GAT1
LMNA,FLYWCH1
LMNA,ZNF540
LMNA,ICOSLG
LMNA,VCP
LMNA,GNAZ
LMNA,ACD
LMNA,SDCBP
LMNA,QSOX2
LMNA,SYNE1
LMNA,NT5C3A
LMNA,HOXB7
LMNA,RUVBL2
LMNA,RUBCN
LMNA,CCN3
LMNA,POR
LMNA,TKT
LMNA,AIPL1
LMNA,LDLRAD4
LMNA,TRIM69
LMNA,GPRC5D
LMNA,CHPT1
LMNA,SRRM1
LMNA,ENG
LMNA,NPAP1
LMNA,PPL
LMNA,GPBP1
LMNA,FMNL3
LMNA,TRIP10
LMNA,PRCC
LMNA,SERTM2
LMNA,BRIP1
LMNA,PARP8
LMNA,S100B
LMNA,PPWD1
LMNA,NSRP1
LMNA,ARPC3
LMNA,TMEM168
LMNA,GPATCH2
LMNA,NSMCE4A
LMNA,LPIN1
LMNA,TESK2
LMNA,TELO2
LMNA,TEP1
LMNA,SYNC
LMNA,WDR59
LMNA,MGST3
LMNA,PPP4R3B
LMNA,RMI1
LMNA,REXO4
LMNA,FIGN
LMNA,NBR1
LMNA,FAM156A
LMNA,BTAF1
LMNA,DDOST
LMNA,PDGFRB
LMNA,CACTIN
LMNA,PRDM8
LMNA,PLPP6
LMNA,HIPK3
LMNA,SPHK2
LMNA,SULT1E1
LMNA,CBX3
LMNA,EPHX3
LMNA,ATG12
LMNA,SIX5
LMNA,KNL1
LMNA,PCSK2
LMNA,LARS1
LMNA,HOXD3
LMNA,RPA1
LMNA,RNF220
LMNA,KRTAP21-2
LMNA,KRTAP22-2
LMNA,STARD3
LMNA,LEMD2
LMNA,TAP2
LMNA,NUTF2
LMNA,FOXC2
LMNA,UBA5
LMNA,HDAC4
LMNA,ADRA1A
LMNA,MAK16
LMNA,WDR3
LMNA,DST
LMNA,AAAS
LMNA,FZR1
LMNA,CYP2A6
LMNA,TFRC
LMNA,SLU7
LMNA,KRTAP19-4
LMNA,AMBP
LMNA,GLRX2
LMNA,CELF2
LMNA,KRT33B
LMNA,LURAP1
LMNA,C11orf54
LMNA,RTN2
LMNA,ARID2
LMNA,DBH
LMNA,MYCT1
LMNA,DNAJC1
LMNA,KRT32
LMNA,SMARCA2
LMNA,TAF3
LMNA,RBSN
LMNA,NDUFB1
LMNA,TYRO3
LMNA,PNISR
LMNA,ABHD17A
LMNA,FYTTD1
LMNA,EPC1
LMNA,CDYL
LMNA,UPRT
LMNA,RPN2
LMNA,CYB5B
LMNA,ZCCHC8
LMNA,SREBF2
LMNA,HSPA8
LMNA,MRE11
LMNA,CPQ
LMNA,SNRPB2
LMNA,NUCB2
LMNA,RBM25
LMNA,SEC31A
LMNA,GCH1
LMNA,HNF1B
LMNA,DDB1
LMNA,DNAJB12
LMNA,PIR
LMNA,ORC3
LMNA,RAD21
LMNA,ERBIN
LMNA,CEPT1
LMNA,CLIC1
LMNA,DYRK1A
LMNA,LITAF
LMNA,MSH6
LMNA,PAXIP1
LMNA,CLCC1
LMNA,ANXA2
LMNA,SYF2
LMNA,VPS51
LMNA,DLC1
LMNA,TBK1
LMNA,SPTBN2
LMNA,BYSL
LMNA,TMEM176B
LMNA,CYP2A7
LMNA,CTSC
LMNA,NUFIP2
LMNA,NUP42
LMNA,ARHGAP18
LMNA,RNF169
LMNA,SGK1
LMNA,CLIP4
LMNA,LIPA
LMNA,APBB1
LMNA,LPXN
LMNA,NMRK2
LMNA,SCAMP2
LMNA,PRPF18
LMNA,ERGIC1
LMNA,MYZAP
LMNA,ZDHHC17
LMNA,ELF2
LMNA,FAM72A
LMNA,OAS2
LMNA,CSF1R
LMNA,SUN3
LMNA,EXOSC4
LMNA,OARD1
LMNA,GZMH
LMNA,STK38
LMNA,NAMPT
LMNA,TXLNG
LMNA,SCYGR1
LMNA,SPAG5
LMNA,ZNF217
LMNA,ATF6
LMNA,CYBB
LMNA,CYP2R1
LMNA,AGR3
LMNA,PHF11
LMNA,CLINT1
LMNA,SFT2D2
LMNA,LMNB1
LMNA,USF2
LMNA,ARRDC4
LMNA,PPP1R10
LMNA,POLA1
LMNA,SERPINB13
LMNA,SYNM
LMNA,KRTAP17-1
LMNA,MAML2
LMNA,SYNE3
LMNA,TRABD2A
LMNA,YEATS4
LMNA,ZC3H13
LMNA,U2AF2
LMNA,INTS7
LMNA,EPB41
LMNA,RNF112
LMNA,GABRB1
LMNA,SF3A1
LMNA,E2F5
LMNA,ICE1
LMNA,KIN
LMNA,CEP128
LMNA,SLC2A4RG
LMNA,ATP6V1A
LMNA,NMNAT1
LMNA,ACKR2
LMNA,DENND6A
LMNA,ZNF470
LMNA,AASS
LMNA,SNRPD3
LMNA,ZBTB16
LMNA,PABPN1
LMNA,NUP155
LMNA,TNFSF13B
LMNA,ZNRF2
LMNA,WBP11
LMNA,RAB11FIP1
LMNA,DUX4
LMNA,HSPB9
LMNA,EHMT1
LMNA,KPNB1
LMNA,SERTM1
LMNA,EIF2D
LMNA,CITED2
LMNA,POU2F3
LMNA,ENC1
LMNA,DISP3
LMNA,CFL1
LMNA,BDH1
LMNA,SORT1
LMNA,RGS10
LMNA,AFTPH
LMNA,EGLN1
LMNA,ITPA
LMNA,TYR
LMNA,KRT19
LMNA,TMEM201
LMNA,CTR9
LMNA,KCNA6
LMNA,SIRT6
LMNA,ZRANB1
LMNA,RABEP1
LMNA,STK35
LMNA,IGSF8
LMNA,SPRTN
LMNA,ABCA10
LMNA,KRT76
LMNA,TIMM50
LMNA,NUP58
LMNA,HEXA
LMNA,RP2
LMNA,PRPF3
LMNA,CDKN1A
LMNA,IFI30
LMNA,NUP160
LMNA,ERO1A
LMNA,MAU2
LMNA,ZNF232
LMNA,ATP1A1
LMNA,CCDC92
LMNA,KRT40
LMNA,CEMIP
LMNA,FAM72D
LMNA,RAB11FIP5
LMNA,HNRNPU
LMNA,CLCN3
LMNA,RBM19
LMNA,STS
LMNA,DDX46
LMNA,NISCH
LMNA,BLOC1S6
LMNA,MED7
LMNA,BABAM1
LMNA,RNF34
LMNA,TSPAN15
LMNA,WASHC2A
LMNA,SMARCB1
LMNA,PHPT1
LMNA,SNURFL
LMNA,CALCOCO1
LMNA,KRTAP7-1
LMNA,CC2D1B
LMNA,CDC40
LMNA,PRKCZ
LMNA,SFMBT2
LMNA,SAYSD1
LMNA,UBASH3A
LMNA,HSD3B1
LMNA,ITGB1BP1
LMNA,PRPF8
LMNA,INA
LMNA,SCAMP3
LMNA,GATA6
LMNA,SP100
LMNA,NELL1
LMNA,ICE2
LMNA,HSD11B1
LMNA,INO80B
LMNA,ATP1B4
LMNA,CSF1
LMNA,DDX31
LMNA,SF3A3
LMNA,CLOCK
LMNA,POM121C
LMNA,CYP1B1
LMNA,GATAD2B
LMNA,SNX1
LMNA,USP18
LMNA,SULT2B1
LMNA,GOLT1A
LMNA,SNRNP40
LMNA,CYREN
LMNA,TRAIP
LMNA,WAS
LMNA,ABCA7
LMNA,YTHDC1
LMNA,BFSP2
LMNA,CDH5
LMNA,PHF20
LMNA,POLR3H
LMNA,CGAS
LMNA,TOR1AIP2
LMNA,PRDM5
LMNA,KAT6A
LMNA,API5
LMNA,MNDA
LMNA,TLE2
LMNA,DYRK4
LMNA,TOR3A
LMNA,TNRC6A
LMNA,CLK3
LMNA,CLTB
LMNA,NRDE2
LMNA,TMPO
LMNA,BNIP1
LMNA,STK19
LMNA,SLC9A6
LMNA,TSPAN1
LMNA,DAB1
LMNA,SETD1B
LMNA,ADRA1B
LMNA,HSD11B1L
LMNA,HAX1
LMNA,ARFGEF2
LMNA,MPV17L
LMNA,UIMC1
LMNA,LEMD3
LMNA,CADPS2
LMNA,CEBPB
LMNA,MUC5B
LMNA,KLF11
LMNA,TOPORS
LMNA,TMEM165
LMNA,CD84
LMNA,APEH
LMNA,HPGDS
LMNA,THOC2
LMNA,CHRNA3
LMNA,HSPB3
LMNA,SLF2
LMNA,TRIM22
LMNA,PNKP
LMNA,INSR
LMNA,SPG21
LMNA,XRCC5
LMNA,MYH15
LMNA,ARHGAP30
LMNA,PUM2
LMNA,PRSS41
LMNA,PODXL
LMNA,CDC5L
LMNA,PAF1
LMNA,CTDNEP1
LMNA,CCNB3
LMNA,APOB
LMNA,RANBP9
LMNA,PCNP
LMNA,NAPEPLD
LMNA,KRTAP13-4
LMNA,ATM
LMNA,SETMAR
LMNA,FAS
LMNA,AQP1
LMNA,BIN1
LMNA,STARD3NL
LMNA,TMEM18
LMNA,KRT3
LMNA,BUB1
LMNA,NUP98
LMNA,DTX2
LMNA,SLC28A1
LMNA,ZDHHC20
LMNA,YIPF4
LMNA,BCLAF1
LMNA,CDK5R1
LMNA,ABCA3
LMNA,BMI1
LMNA,PPP1R16B
LMNA,IPO11
LMNA,U2AF1
LMNA,GOLPH3
LMNA,RCN3
LMNA,NUP85
LMNA,SCYGR5
LMNA,OAS3
LMNA,PLD2
LMNA,MTPAP
LMNA,UBXN4
LMNA,PARP16
LMNA,SCYGR10
LMNA,KLHL12
LMNA,HSPA5
LMNA,BHLHE40
LMNA,ARPC2
LMNA,BANF1
LMNA,LUC7L2
LMNA,KRT2
LMNA,ADAMTS4
LMNA,SREBF1
LMNA,YBX1
LMNA,NUMA1
LMNA,HPF1
LMNA,TMEM33
LMNA,SRSF6
LMNA,ME2
LMNA,DBNL
LMNA,DAG1
LMNA,CTSF
LMNA,CHMP1A
LMNA,ANXA4
LMNA,CRTC1
LMNA,DNAJC6
LMNA,MGRN1
LMNA,CTSL
LMNA,GRIPAP1
LMNA,SF3B2
LMNA,ELL3
LMNA,IFFO1
LMNA,DEPP1
LMNA,POLR2M
LMNA,GPR174
LMNA,SYNE2
LMNA,GTF2H2
LMNA,SGO2
LMNA,HSDL1
LMNA,PIK3C2B
LMNA,HOXC10
LMNA,SPOP
LMNA,HTATIP2
LMNA,CYP3A5
LMNA,INTS13
LMNA,ATP6V1B2
LMNA,PTGS1
LMNA,PAPOLG
LMNA,PAK1
LMNA,POP7
LMNA,DNAJB2
LMNA,RTCB
LMNA,DCP1B
LMNA,KRTAP20-2
LMNA,RAET1L
LMNA,TMEM63A
LMNA,HTATSF1
LMNA,KLF15
LMNA,KRTAP8-1
LMNA,PRKCSH
LMNA,TOE1
LMNA,SDR9C7
LMNA,CDK5RAP3
LMNA,DYNLL1
LMNA,PLEKHM1
LMNA,CHMP2A
LMNA,AP1M1
LMNA,RAB14
LMNA,SUGP2
LMNA,SPDYA
LMNA,DOCK1
LMNA,WDFY3
LMNA,GPRC5B
LMNA,RREB1
LMNA,UBOX5
LMNA,SAFB2
LMNA,PTK2
LMNA,CHMP7
LMNA,RBM8A
LMNA,KRTAP5-7
LMNA,RUNDC3A
LMNA,CDKL1
LMNA,SLA2
LMNA,PIAS1
LMNA,PLAGL1
LMNA,KRTAP5-10
LMNA,UBAP1
LMNA,METTL3
LMNA,ITM2B
LMNA,MAD1L1
LMNA,HP1BP3
LMNA,KRT39
LMNA,WASHC2C
LMNA,RING1
LMNA,MRPS23
LMNA,SRSF10
LMNA,SPECC1
LMNA,BST2
LMNA,HOOK2
LMNA,MGST2
LMNA,BCL11A
LMNA,CEMIP2
LMNA,INPPL1
LMNA,RBM14
LMNA,EGFR
LMNA,SNAPC3
LMNA,AGK
LMNA,GEMIN5
LMNA,CENPI
LMNA,MTREX
LMNA,pbaf_var2_human
LMNA,MIA3
LMNA,LYN
LMNA,LTC4S
LMNA,CYP2J2
LMNA,TNKS
LMNA,LGALS13
LMNA,IL16
LMNA,RAPGEF1
LMNA,GFAP
LMNA,TACC3
LMNA,SURF2
LMNA,CYP4A11
LMNA,OSBPL9
LMNA,abeta-42-oligomer_human
LMNA,TMEM179B
LMNA,VTI1A
LMNA,FAM241B
LMNA,RAD23A
LMNA,CWC25
LMNA,SRCAP
LMNA,SRRM2
LMNA,YIPF5
LMNA,AUNIP
LMNA,KRT27
LMNA,CEP131
LMNA,PRDX5
LMNA,TP53
LMNA,CCN2
LMNA,SPHK1
LMNA,POLQ
LMNA,GRHL1
LMNA,MSI2
LMNA,IST1
LMNA,ADAMTS9
LMNA,ABRAXAS1
LMNA,UNC45A
LMNA,MYBBP1A
LMNA,LIPF
LMNA,GFI1
LMNA,C12orf57
LMNA,PLA2G4C
LMNA,PTPN23
LMNA,NEFL
LMNA,PRNP
LMNA,RB1CC1
LMNA,CYB561A3
LMNA,PYHIN1
LMNA,GZMB
LMNA,VTN
LMNA,WDR70
LMNA,SRY
LMNA,EMD
LMNA,NGRN
LMNA,ZC3HC1
LMNA,ACTL6A
LMNA,GUSB
LMNA,TNPO3
LMNA,RUNX3
LMNA,SNX17
LMNA,ETV3
LMNA,ANKRD17
LMNA,SHLD3
LMNA,USP28
LMNA,VBP1
LMNA,FZD7
LMNA,PCNA
LMNA,CLK2
LMNA,NRXN1
LMNA,MOCS2
LMNA,FAM107A
LMNA,TGFBRAP1
LMNA,CALCOCO2
LMNA,SNX14
LMNA,RETSAT
LMNA,TMEM97
LMNA,KRTAP12-2
LMNA,SENP1
LMNA,KLF5
LMNA,NPIPA1
LMNA,MITD1
LMNA,FBXW11
LMNA,B4GALNT3
LMNA,SNW1
LMNA,GLRA1
LMNA,S100A6
LMNA,SLC30A2
LMNA,LRWD1
LMNA,DCTN5
LMNA,H2BW1
LMNA,TOR1AIP1
LMNA,IL15
LMNA,SMARCA5
LMNA,HSPB6
LMNA,NOP10
LMNA,RUBCNL
LMNA,NOS1AP
LMNA,GEMIN7
LMNA,SYNDIG1
LMNA,CES2
LMNA,CNOT7
LMNA,NUGGC
LMNA,RTN4
LMNA,SNURF
LMNA,PCGF2
LMNA,TUG1
LMNA,AK6
LMNA,RPA3
LMNA,NEU1
LMNA,ATOH8
LMNA,AP4S1
LMNA,TMED2
LMNA,FOXN2
LMNA,QRICH2
LMNA,CD24
LMNA,AKIRIN1
LMNA,CFL2
LMNA,SPIN1
LMNA,SLC2A13
LMNA,HLA-DRB1
LMNA,CCNL2
LMNA,DNASE1
LMNA,RBM27
LMNA,SCYGR4
LMNA,PLA2G4A
LMNA,KSR1
LMNA,KRTAP13-3
LMNA,PHC1
LMNA,TMC6
LMNA,TNKS2
LMNA,RALBP1
LMNA,ATF2
LMNA,MECOM
LMNA,KCTD13
LMNA,MAML1
LMNA,TMEM38B
LMNA,ACTR2
LMNA,HLTF
LMNA,BAX
LMNA,GNL3
LMNA,PHACTR3
LMNA,ATP2B3
LMNA,EPOR
LMNA,SPTAN1
LMNA,LIPK
LMNA,SNX8
LMNA,NCOA6
LMNA,PCBP1
LMNA,ABCA8
LMNA,RNF144A
LMNA,CMA1
LMNA,TNXB
LMNA,OBSCN
LMNA,MRAP
LMNA,TRAPPC2B
LMNA,BCL2L14
LMNA,FAM76B
LMNA,ABCA2
LMNA,DPAGT1
LMNA,MTA3
LMNA,RBM11
LMNA,IL17RB
LMNA,KRT35
LMNA,APEX1
LMNA,CWC22
LMNA,ALOX5AP
LMNA,NEMP1
LMNA,DHX37
LMNA,RAPGEF5
LMNA,CUEDC2
LMNA,USP15
LMNA,RANBP1
LMNA,PARP11
LMNA,ZC3H8
LMNA,RNF123
LMNA,FAM193B
LMNA,RUFY1
LMNA,BARD1
LMNA,KRT15
LMNA,KAZN
LMNA,ADORA2A
LMNA,RNF4
LMNA,SMURF2
LMNA,KANSL3
LMNA,RAE1
LMNA,EP400
LMNA,CYB5A
LMNA,FLOT2
LMNA,PHF8
LMNA,GCHFR
LMNA,CENPB
LMNA,ANKRD2
LMNA,POLG
LMNA,KRTAP20-3
LMNA,SCRN1
LMNA,MPO
LMNA,MLX
LMNA,L1TD1
LMNA,UTP18
LMNA,CAD
LMNA,SRSF2
LMNA,SRP54
LMNA,PLPP7
LMNA,MSRA
LMNA,CENPE
LMNA,SMC5
LMNA,ACKR3
LMNA,KAT8
LMNA,INIP
LMNA,BAZ2A
LMNA,PPP1CC
LMNA,MTMR8
LMNA,H2AX
LMNA,DDX20
LMNA,NSMF
LMNA,SRSF9
LMNA,MTOR
LMNA,SURF4
LMNA,SLC15A3
LMNA,MCM3AP
LMNA,ADRA2B
LMNA,HSD17B2
LMNA,SAP18
LMNA,RRAGC
LMNA,CMKLR2
LMNA,EXOSC8
LMNA,SNRPA1
LMNA,RANBP2
LMNA,GASK1A
LMNA,ATMIN
LMNA,BBLN
LMNA,ATP5MF
LMNA,ATPAF2
LMNA,RNF2
LMNA,AFDN
LMNA,TCERG1
LMNA,AP1S2
LMNA,TOLLIP
LMNA,KRT33A
LMNA,CUSTOS
LMNA,IPO5
LMNA,INAVA
LMNA,PHLDB1
LMNA,SPAST
LMNA,PRTN3
LMNA,ARPC5
LMNA,TSPO
LMNA,GPX4
LMNA,GFI1B
LMNA,KRTAP19-1
LMNA,MYOF
LMNA,SERINC5
LMNA,ANKFY1
LMNA,KRT10
LMNA,SLC18A2
LMNA,TRAPPC2
LMNA,CASZ1
LMNA,SMARCE1
LMNA,FADS1
LMNA,FAAP24
LMNA,SAMHD1
LMNA,HIP1R
LMNA,MICAL1
LMNA,ATP2A3
LMNA,HPSE
LMNA,ABHD5
LMNA,ZFYVE16
LMNA,HELB
LMNA,TBC1D14
LMNA,SETDB1
LMNA,ZNF703
LMNA,CHD5
LMNA,MNS1
LMNA,YLPM1
LMNA,MEF2D
LMNA,SPINDOC
LMNA,ABL1
LMNA,IK
LMNA,MTMR2
LMNA,FAAH
LMNA,C9orf72
LMNA,MAGEA11
LMNA,SSNA1
LMNA,PSMA4
LMNA,PLCH1
LMNA,RRP12
LMNA,ATP6V0A2
LMNA,WAC
LMNA,LRRK2
LMNA,AP1S1
LMNA,CPSF6
LMNA,VRK2
LMNA,PATL1
LMNA,CTCFL
LMNA,MEOX2
LMNA,RNF180
LMNA,KDM4D
LMNA,KRT38
LMNA,AR
LMNA,KRT75
LMNA,ABCA4
LMNA,MBD1
LMNA,ATP1B1
LMNA,ATP8A1
LMNA,TBC1D5
LMNA,PARP6
LMNA,MYH9
LMNA,CYP3A4
LMNA,GRIK1
LMNA,KCNH1
LMNA,PMF1
LMNA,GAK
LMNA,MKI67
LMNA,KRTAP5-8
LMNA,PPP1R8
LMNA,SIM2
LMNA,FNBP1
LMNA,SHROOM4
LMNA,FAM76A
LMNA,PRKACA
LMNA,RAD1
LMNA,RAB11FIP2
LMNA,NME8
LMNA,NPIPB3
LMNA,NUP93
LMNA,MMS22L
LMNA,KLHL22
LMNA,SLC29A3
LMNA,RGS5
LMNA,RAB5A
