Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,nonzero_reps,reps_above_ctrl_med,single_rep_flag,composite_score,global_cv,predicted_probability,FDR,global_cv_flag
EIF4A2,SKIC8,-0.6041846844975283,7.188417070473102,-497.2233333333334,-586.7900000000001,0.121190555780523,0.1842269202332354,1.3242999382452758,0,3,0,0,0.0560401490510783,0.2686092936886016,0.02090000000000001,1.0,
EIF4A2,SKP1,-1.0176186438810284,20.45854498334014,-4535.463333333333,-4500.13,0.058385004096157,0.1182071764416659,2.418346836585448,0,3,0,0,-0.0660970198165767,0.3210138478257902,0.01740000000000001,1.0,
EIF4A2,SLAIN2,-0.2312892310884956,17.17705407437238,-201.3800000000001,-106.36000000000011,0.0619889689267498,0.0727686816849179,1.2499515802226262,0,3,0,0,0.1008483529177987,0.1346505795780551,0.006100000000000001,1.0,likely background
EIF4A2,SLBP,2.915406422082742,5.3346902649319246,1610.2496666666666,1859.83,0.2003738532022872,0.026559313350055,0.1416857103718151,1,3,3,0,0.4417886351184479,0.6319381683587155,0.5483999999999998,0.46879334257975036,
EIF4A2,SLC12A2,0.7808351082281203,1.043669792862706,180.7233333333333,0.0,4.174679171450824,1.4142135623730951,2.9519439514111157,1,1,1,1,0.201204717491837,1.2605661289795036,0.4977000000000003,0.7628755364806867,
EIF4A2,SLC16A1,-0.1466885863315981,75.75234697785285,-241.13666666666631,-63.08000000000038,0.0971552112644618,0.1075544968078666,8.147505561217878,0,3,0,0,0.1104765062909025,0.1854454351159826,0.09440000000000003,1.0,likely background
EIF4A2,SLC1A3,-5.5365468248122705,0.0,-311.763,-415.203,0.0,0.0,0.0,0,0,0,0,-0.4119901098633842,0.939678595785028,0.0,1.0,
EIF4A2,SLC1A5,-0.2677356879128238,11.406605423723972,-725.0933333333337,-531.21,0.0315734375943291,0.0380122494260894,0.4335907304715797,0,3,0,0,0.0877391946204169,0.1441047830189679,0.0010999999999999998,1.0,likely background
EIF4A2,SLC25A1,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,1.8999606221520304,0.0,1.0,
EIF4A2,SLC25A17,1.12550220406542,1.5427406934318806,67.77066666666667,123.032,1.7964352736345293,0.8233863081189122,1.2702715639496869,1,2,2,0,0.2353201338457932,1.2181943917691,0.4975,0.7628755364806867,
EIF4A2,SLC25A3,-0.2359045026297642,19.13720168555708,-221.92000000000007,-281.99,0.1408249178294812,0.1658436900732858,3.173784145209492,0,3,0,0,0.0976989704122601,0.275099697145615,0.054099999999999954,1.0,
EIF4A2,SLC25A5,0.1921130982817858,76.42365401276052,582.5566666666668,896.6100000000001,0.1175493864559266,0.1028945478381783,7.863577323784378,1,3,2,0,0.162194717369781,0.1192205534299884,0.48550000000000004,0.860248447204969,likely background
EIF4A2,SLC25A6,-0.3548609523274968,0.4264152040877241,-127.05333333333331,-443.075,0.8646897542999714,1.4142135623730951,1.2060843296459014,0,1,1,1,0.0841331938680407,0.762799450956806,0.04729999999999999,1.0,
EIF4A2,SLC27A2,0.5902641551856728,1.8823418681179904,177.86166666666662,339.8999999999999,1.0839468985949072,0.7199853766143096,1.3552586188338145,1,2,2,0,0.1880573066355058,0.6792451147198335,0.4404000000000001,1.0,
EIF4A2,SLC27A3,-5.5365468248122705,0.0,-369.02,0.0,0.0,0.0,0.0,0,0,0,0,-0.4061388302902046,2.82842712474619,0.0,1.0,
EIF4A2,SLC27A4,0.4201455851744491,9.416669167127129,90.7826666666666,96.38599999999995,0.3478160332951213,0.259941978311235,2.447787612405436,1,3,2,0,0.1677761499120285,0.4678208717823636,0.4470999999999998,1.0,
EIF4A2,SLC2A1,1.154470153556992,1.5740306923264238,184.094,382.771,1.7010308612825396,0.7641594683536433,1.2028104570204772,1,2,2,0,0.2426718681635228,0.974073316791654,0.49670000000000003,0.7628755364806867,
EIF4A2,SLC30A7,-0.5896958826134744,7.4418356568816675,-510.8533333333331,41.97000000000003,0.4699745182869386,0.7072891505333623,5.263529620164721,0,2,2,0,0.0667336061789641,0.3585584276886316,0.06659999999999995,1.0,
EIF4A2,SLC35B2,2.3258627707227935,3.54518249093491,283.457,388.201,3.911332780458742,0.7801375358283044,2.7657299325396103,1,2,2,0,0.3553876869985925,0.8196419041483254,0.5257000000000001,0.5796737766624843,
EIF4A2,SLC39A14,0.1611522596087983,9.06533321694381,81.77999999999986,-82.64499999999998,0.2738956566238392,0.2449499557350651,2.220552970214002,1,3,1,0,0.1402804106777204,0.2076863895752706,0.3434999999999999,1.0,likely background
EIF4A2,SLC44A1,-5.5365468248122705,0.0,-552.29,0.0,0.0,0.0,0.0,0,0,0,0,-0.407248457331704,2.8284271247461903,0.0,1.0,
EIF4A2,SLC7A1,0.08357447526747,19.206825248935292,64.44533333333334,-36.450000000000045,0.2340745660967862,0.2209021290479426,4.242828589741588,1,3,1,0,0.1336443263985593,0.2742473461302001,0.28640000000000004,1.0,
EIF4A2,SLC7A5,1.566527193515892,65.64272590660529,136.5174,0.0,12.406744863303034,1.4142135623730951,185.66566649652185,1,1,1,1,0.2773067553269092,2.8284271247461903,0.5959000000000002,0.31466227347611203,
EIF4A2,SLFN11,-1.3196428669688285,2.1842828163009327,-594.7323333333333,-479.983,0.1134531567100917,0.2831910416842569,0.6185693260812836,0,3,0,0,-0.0114565891454297,0.43478496774842,0.015700000000000013,1.0,
EIF4A2,SLIRP,-0.5183040475833672,15.778531173044422,-975.5699999999996,-1136.83,0.052465934834216,0.0751464901681778,1.1857012376634708,0,3,0,0,0.0533104737855671,0.2645736401647415,0.006100000000000001,1.0,
EIF4A2,SLK,-1.080347528226685,4.885744037985047,-507.0979999999999,-352.144,0.3403929794919703,0.7197916254961254,3.5167176428592604,0,2,0,0,0.0139132795878614,0.3886210790817238,0.057799999999999956,1.0,
EIF4A2,SLTM,-0.3639727539990688,33.37050389969192,-780.4433333333332,-605.77,0.065134357386532,0.0838267133037333,2.797339663200588,0,3,0,0,0.0775153188473202,0.1213182450392563,0.021000000000000008,1.0,likely background
EIF4A2,SLU7,0.0255071382059596,5.908808484721724,57.409999999999854,377.5300000000002,0.1883490275875392,0.185050062244512,1.093425377888656,1,3,2,0,0.1339721894719416,0.2316614524305729,0.2096,1.0,
EIF4A2,SMAD1;SMAD5,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,2.82842712474619,0.0,1.0,
EIF4A2,SMAD2;SMAD3;SMAD9,-0.1751599739805173,0.2773273217135911,-50.41666666666666,0.0,1.1093092868543644,1.414213562373095,0.7844001191679342,0,1,1,1,0.1083892443880768,1.1294365676363258,0.05839999999999995,1.0,
EIF4A2,SMAP1,1.5860072793396134,67.4395713055441,140.73506666666665,0.0,12.746356025325037,1.4142135623730954,190.7479127618558,1,1,1,1,0.2792295463204415,2.8284271247461903,0.5962000000000002,0.31466227347611203,
EIF4A2,SMARCC1,-5.5365468248122705,0.0,-40.233666666666664,0.0,0.0,0.0,0.0,0,0,0,0,-0.404148159660303,2.8284271247461903,0.0,1.0,
EIF4A2,SMARCC2,-1.1000828874311226,0.3900619858755758,-665.762,-920.091,0.3077365966460027,1.4142135623730947,1.1032619011828435,0,1,0,1,0.0025006741790687,0.6199035334621683,0.029699999999999994,1.0,
