Bait,Prey
PSMA4,METTL14
PSMA4,GART
PSMA4,AKIRIN2
PSMA4,RITA1
PSMA4,ATP1A1
PSMA4,ORF6
PSMA4,MAP1B
PSMA4,BAP1
PSMA4,DOT1L
PSMA4,MEN1
PSMA4,ZRANB1
PSMA4,TBX5
PSMA4,HSPA8
PSMA4,HSPA1A
PSMA4,CDK7
PSMA4,TIPARP
PSMA4,RAF1
PSMA4,TRIM67
PSMA4,AP3M1
PSMA4,RAD23B
PSMA4,DDI1
PSMA4,DDI2
PSMA4,UBQLN1
PSMA4,UBQLN2
PSMA4,PIK3R4
PSMA4,DDX24
PSMA4,CD274
PSMA4,MOB3C
PSMA4,YBX1
PSMA4,MSN
PSMA4,PYCRL
PSMA4,FLNC
PSMA4,CCT4
PSMA4,HNRNPM
PSMA4,HNRNPF
PSMA4,MARS
PSMA4,WDR5
PSMA4,PPP2CB
PSMA4,EEF1A1
PSMA4,GTF2I
PSMA4,CAP1
PSMA4,EIF4G1
PSMA4,KHDRBS1
PSMA4,NSUN2
PSMA4,AIMP1
PSMA4,TRIM25
PSMA4,GANAB
PSMA4,CCAR2
PSMA4,NUMA1
PSMA4,TXNRD1
PSMA4,COLGALT1
PSMA4,OTUB1
PSMA4,PDLIM5
PSMA4,CNDP2
PSMA4,CCT7
PSMA4,PAAF1
PSMA4,CACYBP
PSMA4,RCC2
PSMA4,RRBP1
PSMA4,STRAP
PSMA4,ARFGEF1
PSMA4,UBD
PSMA4,CCT8
PSMA4,CCT3
PSMA4,FASN
PSMA4,CCT5
PSMA4,ELP6
PSMA4,EXOSC4
PSMA4,EXOSC5
PSMA4,RAN
PSMA4,WDR11
PSMA4,HIF1A
PSMA4,TFIP11
PSMA4,TRIM38
PSMA4,REL
PSMA4,CARD9
PSMA4,UBB
PSMA4,SELO
PSMA4,IGLC6
PSMA4,CLSTN1
PSMA4,COG2
PSMA4,RPS27A
PSMA4,PTPN1
PSMA4,MAP4
PSMA4,S100A2
PSMA4,PRDX3
PSMA4,MAT2A
PSMA4,PFN2
PSMA4,CTNNA1
PSMA4,CPOX
PSMA4,TXLNA
PSMA4,CCT6A
PSMA4,GARS
PSMA4,IARS
PSMA4,ARCN1
PSMA4,GSTM3
PSMA4,KLF16
PSMA4,TCP1
PSMA4,XPOT
PSMA4,EWSR1
PSMA4,Psmb4
PSMA4,Psmb5
PSMA4,FBXW7
PSMA4,RHOU
PSMA4,EGFR
PSMA4,CYLD
PSMA4,COX15
PSMA4,DNM1L
PSMA4,CFTR
PSMA4,ZNF598
PSMA4,FBXO7
PSMA4,SKP1
PSMA4,PPP6C
PSMA4,EGLN3
PSMA4,RMND5A
PSMA4,PTCH1
PSMA4,HDAC4
PSMA4,UBE2M
PSMA4,AAR2
PSMA4,PIH1D1
PSMA4,RELB
PSMA4,TNIP2
PSMA4,SHARPIN
PSMA4,HEXIM1
PSMA4,MEPCE
PSMA4,LARP7
PSMA4,NTRK1
PSMA4,UBA2
PSMA4,AGR2
PSMA4,PPIB
PSMA4,BABAM1
PSMA4,SLX1B
PSMA4,RNF185
PSMA4,RAD23A
PSMA4,tat
PSMA4,ABL1
PSMA4,FKBP8
PSMA4,NEDD8
PSMA4,BHLHE41
PSMA4,SMURF1
PSMA4,IQCB1
PSMA4,NOS2
PSMA4,ASB10
PSMA4,FBXO6
PSMA4,EPB41L1
PSMA4,HNRNPA2B1
PSMA4,KIF5B
PSMA4,RPP38
PSMA4,HUWE1
PSMA4,GOLGA2
PSMA4,AMFR
PSMA4,BUB1B
PSMA4,AMBRA1
PSMA4,ASNA1
PSMA4,EIF6
PSMA4,ERO1LB
PSMA4,MRPS9
PSMA4,SNAI1
PSMA4,RECQL4
PSMA4,DSP
PSMA4,UFL1
PSMA4,FZR1
PSMA4,PAGE4
PSMA4,NAA40
PSMA4,SPRTN
PSMA4,NBR1
PSMA4,TOLLIP
PSMA4,GATA1
PSMA4,KLF15
PSMA4,KLF8
PSMA4,TLX2
PSMA4,ACTR2
PSMA4,KIAA0368
PSMA4,PSMG4
PSMA4,C7orf76
PSMA4,SNX27
PSMA4,SOX2
PSMA4,ISG15
PSMA4,NUP35
PSMA4,PRMT1
PSMA4,PSMD9
PSMA4,PPP1R12A
PSMA4,DHX15
PSMA4,PSMD10
PSMA4,EIF4E
PSMA4,P4HB
PSMA4,G6PD
PSMA4,FDPS
PSMA4,DDRGK1
PSMA4,MAF
PSMA4,STUB1
PSMA4,UNKL
PSMA4,UBQLN4
PSMA4,DESI1
PSMA4,KIAA1429
PSMA4,ATG16L1
PSMA4,PHB
PSMA4,TGFBR2
PSMA4,NR2C2
PSMA4,ATXN3
PSMA4,VRK3
PSMA4,Dppa3
PSMA4,PTPN11
PSMA4,PTPN2
PSMA4,BIRC3
PSMA4,NFX1
PSMA4,ATXN1
PSMA4,HTT
PSMA4,PSEN1
PSMA4,PLEKHA4
PSMA4,TFCP2
PSMA4,nsp13ab
PSMA4,NEK4
PSMA4,CHMP4C
PSMA4,Rnf183
PSMA4,AIMP2
PSMA4,RBM39
PSMA4,IFI16
PSMA4,INSIG2
PSMA4,MNDA
PSMC2,PSMC1
PSMC2,PSMD5
PSMC2,PSMC4
PSMC2,PSMD2
PSMC2,PSMC3
PSMC2,PSMD4
PSMC2,PSMD14
PSMC2,PSMC5
PSMC2,PSMD1
PSMC2,PSMD12
PSMC2,PSMC6
PSMC2,UCHL5
PSMC2,PSMD8
PSMC2,PSMD6
PSMC2,PSMD10
PSMC2,PSMD13
PSMC2,PSMA7
PSMC2,ADRM1
PSMC2,PSMA2
PSMC2,PAAF1
PSMC2,PSMD11
PSMC2,PSMB3
PSMC2,RAD23B
PSMC2,PSMD3
PSMC2,PSMD7
PSMC2,PSMB2
PSMC2,PSMA4
PSMC2,PSMA5
PSMC2,PSMB1
PSMC2,KIAA0368
PSMC2,PSMA1
PSMC2,UBLCP1
PSMC2,PSMB6
PSMC2,PSMB4
PSMC2,USP14
PSMC2,PSMB7
PSMC2,RAD23A
PSMC2,PSMA6
PSMC2,PSMD9
PSMC2,PSMB5
PSMC2,SQSTM1
PSMC2,MYC
PSMC2,NDC80
PSMC2,PSMA3
PSMC2,UBQLN2
PSMC2,PSMB8
PSMC2,PSMB9
PSMC2,ORF6
PSMC2,UBE3A
PSMC2,SMC1A
PSMC2,RPN1
PSMC2,UBC
PSMC2,CAD
PSMC2,RAD21
PSMC2,UBQLN1
PSMC2,MTMR1
PSMC2,SMC3
PSMC2,CCDC74B
PSMC2,NEURL4
PSMC2,CCNF
PSMC2,TRIM5
PSMC2,SHFM1
PSMC2,PARK2
PSMC2,MAPT
PSMC2,CUL3
PSMC2,PSME1
PSMC2,PSME2
PSMC2,BAP1
PSMC2,PSMA8
PSMC2,CFTR
PSMC2,YAP1
PSMC2,ARAF
PSMC2,MIDN
PSMC2,GSK3B
PSMC2,CCT8
PSMC2,DCTN2
PSMC2,HERC3
PSMC2,UBE2C
PSMC2,ACE2
PSMC2,PTPN2
PSMC2,HUWE1
PSMC2,SPRTN
PSMC2,CCDC92
PSMC2,PSME4
PSMC2,STIP1
PSMC2,DDI2
PSMC2,METTL14
PSMC2,MOB3C
PSMC2,S
PSMC2,UBE2O
PSMC2,FNDC3A
PSMC2,DDI1
PSMC2,ATG16L1
PSMC2,EZH2
PSMC2,TIPARP
PSMC2,PRNP
PSMC2,nsp13
PSMC2,TRRAP
PSMC2,nsp6
PSMC2,UBE2H
PSMC2,B3GNT2
PSMC2,OTUD1
PSMC2,RPA4
PSMC2,RPA3
PSMC2,RPA2
PSMC2,RPA1
PSMC2,RNF130
PSMC2,GRM2
PSMC2,RICTOR
PSMC2,ORF9b
PSMC2,nsp2
PSMC2,TRIM67
PSMC2,PPP2CB
PSMC2,SLC4A1AP
PSMC2,C9orf78
PSMC2,HSPA5
PSMC2,HSP90AB1
PSMC2,TPM3
PSMC2,ATG7
PSMC2,SPAG9
PSMC2,TNPO2
PSMC2,PRMT5
PSMC2,PRMT1
PSMC2,ORF4b
PSMC2,SOX2
PSMC2,C7orf76
PSMC2,NCKAP1
PSMC2,CAPZB
PSMC2,ORF3
PSMC2,KLF8
PSMC2,KLF16
PSMC2,RNH1
PSMC2,PRKAR2A
PSMC2,MYL12A
PSMC2,TGM2
PSMC2,ZRANB1
PSMC2,ATP1A1
PSMC2,LOC100132735
PSMC2,RITA1
PSMC2,GOPC
PSMC2,AKIRIN2
PSMC2,MYH9
PSMC2,KIF5B
PSMC2,PPP2R1A
PSMC2,VTA1
PSMC2,CHMP5
PSMC2,MBD2
PSMC2,TJP2
PSMC2,U2AF2
PSMC2,LIMA1
PSMC2,G3BP1
PSMC2,TIMP2
PSMC2,FAM98A
PSMC2,GAPVD1
PSMC2,KLC1
PSMC2,SFSWAP
PSMC2,ACACA
PSMC2,GOLGA4
PSMC2,HDAC1
PSMC2,POLA2
PSMC2,MCFD2
PSMC2,NFS1
PSMC2,GFPT1
PSMC2,DNAJA4
PSMC2,DNAJA1
PSMC2,CCT3
PSMC2,CCT2
PSMC2,COX7A2
PSMC2,YWHAH
PSMC2,SUCLA2
PSMC2,DDX46
PSMC2,PRKCI
PSMC2,VCP
PSMC2,PRIM1
PSMC2,PPP2R2A
PSMC2,LRPPRC
PSMC2,EIF4G1
PSMC2,SKIV2L2
PSMC2,RPS27A
PSMC2,UBR2
PSMC2,UBE3C
PSMC2,ARHGEF12
PSMC2,LRRC57
PSMC2,HERC2
PSMC2,REC8
PSMC2,UBR5
PSMC2,PDCD4
PSMC2,UBE2Q1
PSMC2,ANXA11
PSMC2,SNRPD2
PSMC2,GTF2B
PSMC2,TBP
PSMC2,ORF10
PSMC2,N
PSMC2,M
PSMC2,CDC123
PSMC2,KCNA3
PSMC2,GTF2F1
PSMC2,C9orf72
PSMC2,SERBP1
PSMC2,ZFAND5
PSMC2,CEBPB
PSMC2,SRPK1
PSMC2,HIST1H3A
PSMC2,GTF2H1
PSMC2,CIITA
PSMC2,CLIP1
PSMC2,SNRNP200
PSMC2,PCDH10
PSMC2,GLI2
PSMC2,VPS26A
PSMC2,MRPS16
PSMC2,CCAR2
PSMC2,HSPH1
PSMC2,YBX1
PSMC2,HSPA4
PSMC2,UFC1
PSMC2,TUBB
PSMC2,ZCCHC8
PSMC2,SEC23A
PSMC2,XPO1
PSMC2,PSME3
PSMC2,TPM4
PSMC2,BRD4
PSMC2,NBR1
PSMC2,CRY2
PSMC2,RELA
PSMC2,CDC5L
PSMC2,SNW1
PSMC2,Mdm2
PSMC2,Ksr1
PSMC2,MID2
PSMC2,MID1
PSMC2,Psmd6
PSMC2,CDC73
PSMC2,Psmb5
PSMC2,Psmb4
PSMC2,NTRK1
PSMC2,RAB5C
PSMC2,POMP
PSMC2,MTCH1
PSMC2,LDHB
PSMC2,CEP85
PSMC2,ATOH1
PSMC2,PPM1D
PSMC2,ZNF598
PSMC2,MAPK6
PSMC2,RIPK4
PSMC2,PPP6C
PSMC2,EGLN3
PSMC2,HIF1AN
PSMC2,L3MBTL1
PSMC2,ASXL1
PSMC2,AHR
PSMC2,DERL1
PSMC2,BRCA1
PSMC2,CCND2
PSMC2,SOD1
PSMC2,SDHA
PSMC2,DNM1L
PSMC2,USP44
PSMC2,CYLD
PSMC2,LDHA
PSMC2,KPNA6
PSMC2,IPO4
PSMC2,PCK1
PSMC2,GRB2
PSMC2,GRK5
PSMC2,Rad23a
PSMC2,FKBP8
PSMC2,SIRT7
PSMC2,NDRG1
PSMC2,MAP3K5
PSMC2,EBNA-LP
PSMC2,FTSJ3
PSMC2,INSIG2
PSMC2,RNF185
PSMC2,ATG4C
PSMC2,PMS2
PSMC2,ATXN7
PSMC2,POLR2M
PSMC2,TRAF6
PSMC2,VBP1
PSMC2,NOS2
PSMC2,SKIL
PSMC2,BAG3
PSMC2,CCT6B
PSMC2,CCT6A
PSMC2,CCT4
PSMC2,CANX
PSMC2,ACADM
PSMC2,AMBRA1
PSMC2,RPS6KB2
PSMC2,ABCE1
PSMC2,AMFR
PSMC2,RNF2
PSMC2,NXF1
PSMC2,SHMT2
PSMC2,TXNL1
PSMC2,RPS21
PSMC2,FBXO6
PSMC2,TMPO
PSMC2,DUSP16
PSMC2,CLEC2B
PSMC2,E7
PSMC2,MAF
PSMC2,AR
PSMC2,STUB1
PSMC2,OGT
PSMC2,COPS5
PSMC2,Apc2
PSMC2,ORF9c
PSMC2,E6
PSMC2,DDRGK1
PSMC2,Rnf183
PSMC2,MFN2
PSMC2,KIF14
PSMC2,AURKB
PSMC2,ANLN
PSMC2,MYLK2
PSMC2,DUSP4
PSMC2,UFL1
PSMC2,ACBD5
PSMC2,PTCH1
PSMC2,FZR1
PSMC2,ZFAND2A
PSMC2,AIFM1
PSMC2,CCDC74A
PSMC2,TMEM31
PSMC2,MAGEA9
PSMC2,NAA40
PSMC2,WDR5
PSMC2,SYNE3
PSMC2,AKAP1
PSMC2,SEPT10
PSMC2,PRPH
PSMC2,POLR2C
PSMC2,LAMTOR1
PSMC2,KRT19
PSMC2,C17orf59
PSMC2,ANAPC2
PSMC2,ORF3b
PSMC2,PLEKHA4
PSMC2,EP300
PSMC2,BPLF1
PSMC2,RECQL4
PSMC2,WWOX
PSMC2,SNAI1
PSMC2,LARP7
PSMC2,MEPCE
PSMC2,HEXIM1
PSMC2,ESR2
PSMC2,USP15
PSMC2,PSEN1
PSMC2,CDKN1A
PSMC2,TNIP2
PSMC2,AAR2
PSMC2,UBE2M
PSMC2,CEP55
PSMC2,CNOT7
PSMC2,YAF2
PSMC2,ALDH1L1
PSMC2,TXNIP
PSMC2,UBQLN4
PSMC2,DESI1
PSMC2,TRIM28
PSMC2,NFX1
PSMC2,LMBR1L
PSMC2,UNC93B1
PSMC2,P2RY6
PSMC2,CD74
PSMC2,ATXN3
PSMC2,NIN
PSMC2,MECOM
PSMC2,PRDM16
PSMC2,NR2C2
PSMC2,TMEM41B
PSMC2,FAF1
PSMC2,KIAA1429
PSMC2,NEK2
PSMC2,LRRFIP2
