Bait,Prey
PSMA4,GPIHBP1
PSMA4,SLC34A2
PSMA4,URS000075CAC3_9606
PSMA4,URS000075C7E0_9606
PSMA4,HAS2
PSMA4,CSH2
PSMA4,VHL
PSMA4,FASTKD3
PSMA4,BMP1
PSMA4,CTSH
PSMA4,CASK
PSMA4,INA
PSMA4,TMEM258
PSMA4,URS00000D0BB4_9606
PSMA4,CETP
PSMA4,PSMB2
PSMA4,SNCAIP
PSMA4,HSPB1
PSMA4,LSM4
PSMA4,STX7
PSMA4,PPP6R2
PSMA4,RPS4X
PSMA4,SLC6A14
PSMA4,URS00005165DA_9606
PSMA4,URS0000149452_9606
PSMA4,URS00003D1AE3_9606
PSMA4,URS000025307A_9606
PSMA4,APOBEC3G
PSMA4,A3GALT2
PSMA4,URS0000324096_9606
PSMA4,SOCS1
PSMA4,CAPRIN1
PSMA4,TRIM21
PSMA4,LSM14A
PSMA4,URS000075EBEE_9606
PSMA4,URS0000209905_9606
PSMA4,MVB12A
PSMA4,SYT11
PSMA4,EFEMP2
PSMA4,YTHDF2
PSMA4,APOA4
PSMA4,URS00001CC0F4_9606
PSMA4,RAB11A
PSMA4,ALDH3B1
PSMA4,NFE2L2
PSMA4,WNK1
PSMA4,SLC12A2
PSMA4,ZAR1
PSMA4,PCCA
PSMA4,URS00000CDD4F_9606
PSMA4,STRADA
PSMA4,CST5
PSMA4,APOBEC3A
PSMA4,CRADD
PSMA4,ARRDC1
PSMA4,PSMC5
PSMA4,COL6A2
PSMA4,ELAVL1
PSMA4,TRIM5
PSMA4,URS00005C2E31_9606
PSMA4,COL6A3
PSMA4,RBPMS
PSMA4,SLC34A3
PSMA4,UBB
PSMA4,TAF5L
PSMA4,decapping_human-1
PSMA4,MYO5A
PSMA4,F5
PSMA4,MYO19
PSMA4,USP14
PSMA4,URS000037DAEA_9606
PSMA4,CEND1
PSMA4,HSPA1B
PSMA4,GPM6A
PSMA4,P3H4
PSMA4,URS0000416056_9606
PSMA4,CASP2
PSMA4,SERPINE2
PSMA4,MYO5C
PSMA4,SERPINB1
PSMA4,ANXA2
PSMA4,URS000024463E_9606
PSMA4,POLI
PSMA4,ZFP36
PSMA4,PACRG
PSMA4,PNRC2
PSMA4,BARD1
PSMA4,ROCK2
PSMA4,AGO1
PSMA4,DNMT3A
PSMA4,KHNYN
PSMA4,DYNC1I2
PSMA4,CNOT1
PSMA4,ATP13A2
PSMA4,RAC1
PSMA4,STX8
PSMA4,TBRG4
PSMA4,PIDD1
PSMA4,PDCD6IP
PSMA4,ATP1B1
PSMA4,MSN
PSMA4,PEG10
PSMA4,DDX28
PSMA4,SQSTM1
PSMA4,APOBEC3B
PSMA4,PSMB7
PSMA4,URS00004AD914_9606
PSMA4,LAMP3
PSMA4,STX10
PSMA4,PSMD12
PSMA4,GDI2
PSMA4,NANOS2
PSMA4,MVB12B
PSMA4,SLC11A2
PSMA4,PSMC4
PSMA4,URS0000272A3D_9606
PSMA4,PSMD14
PSMA4,CNOT3
PSMA4,APOBEC3H
PSMA4,WTIP
PSMA4,APOE
PSMA4,PSME2
PSMA4,RPL6
PSMA4,CFL1
PSMA4,AGO4
PSMA4,IGF2BP1
PSMA4,TSPAN4
PSMA4,PLA2G4F
PSMA4,URS00005743AE_9606
PSMA4,BMP7
PSMA4,LSM1
PSMA4,PSMD6
PSMA4,URS0000096022_9606
PSMA4,DECR1
PSMA4,URS0000476BE1_9606
PSMA4,URS000013D17D_9606
PSMA4,CHMP4B
PSMA4,EXT2
PSMA4,URS00003B95DA_9606
PSMA4,TMX2
PSMA4,PSMD3
PSMA4,URS0000759B99_9606
PSMA4,DYNC1I1
PSMA4,SLC23A1
PSMA4,PPIA
PSMA4,RAB34
PSMA4,GRIA4
PSMA4,STAU1
PSMA4,MTTP
PSMA4,PSMA5
PSMA4,PSMD5
PSMA4,TDRD7
PSMA4,BGLAP
PSMA4,URS000019B0F7_9606
PSMA4,URS000006FDD4_9606
PSMA4,CNOT2
PSMA4,GNAI2
PSMA4,EIF4ENIF1
PSMA4,UBE3A
PSMA4,URS0000521832_9606
PSMA4,CNOT7
PSMA4,SPTAN1
PSMA4,FMR1
PSMA4,HNRNPL
PSMA4,MAP1LC3C
PSMA4,URS0000315B13_9606
PSMA4,P3H3
PSMA4,VTI1B
PSMA4,QPRT
PSMA4,URS0000157026_9606
PSMA4,EIF4G3
PSMA4,CBR1
PSMA4,URS00002C11C3_9606
PSMA4,CD81
PSMA4,SAMD4B
PSMA4,IQGAP1
PSMA4,SARNP
PSMA4,FAM184A
PSMA4,PRELP
PSMA4,SYNE1
PSMA4,BIN1
PSMA4,URS000030BD69_9606
PSMA4,URS0000357286_9606
PSMA4,CST4
PSMA4,URS00003768C5_9606
PSMA4,STOM
PSMA4,TUBA1C
PSMA4,XRN1
PSMA4,PSMA7
PSMA4,HOMER2
PSMA4,BLOC1S6
PSMA4,PSMC1
PSMA4,SCLY
PSMA4,SLC24A4
PSMA4,PSMB3
PSMA4,POLR2G
PSMA4,RHOA
PSMA4,SNAP25
PSMA4,PSMD7
PSMA4,FASTKD5
PSMA4,URS0000535FDD_9606
PSMA4,URS00004023EA_9606
PSMA4,URS00001230A0_9606
PSMA4,URS000075CF0B_9606
PSMA4,URS00005DBAF3_9606
PSMA4,URS0000164F91_9606
PSMA4,F7
PSMA4,URS0000759CD8_9606
PSMA4,GRHPR
PSMA4,ZFAND2A
PSMA4,URS0000010C72_9606
PSMA4,NBDY
PSMA4,DDX6
PSMA4,decapping_human
PSMA4,PSMC6
PSMA4,URS000043D1A9_9606
PSMA4,SERPINB3
PSMA4,URS000058BF17_9606
PSMA4,RPUSD3
PSMA4,ISG20
PSMA4,PATL1
PSMA4,C8B
PSMA4,RAD23B
PSMA4,PROM1
PSMA4,EZR
PSMA4,PSMD1
PSMA4,MEX3B
PSMA4,URS00004E57E7_9606
PSMA4,MUC4
PSMA4,BMP5
PSMA4,CORO1C
PSMA4,UBA52
PSMA4,RAB3A
PSMA4,BTBD2
PSMA4,RPUSD4
PSMA4,PKM
PSMA4,ACTB
PSMA4,GBA3
PSMA4,SHFL
PSMA4,OR51E2
PSMA4,DCPS
PSMA4,CAV3
PSMA4,URS00005A4DCF_9606
PSMA4,MUC1
PSMA4,FASTKD1
PSMA4,URS000075B0F6_9606
PSMA4,TOP1
PSMA4,SLC5A1
PSMA4,SHB
PSMA4,GHR
PSMA4,URS0000169868_9606
PSMA4,URS000075D6B0_9606
PSMA4,CYB561D2
PSMA4,GPRC5A
PSMA4,SLC5A5
PSMA4,IGF2BP3
PSMA4,KCNE3
PSMA4,TAGLN2
PSMA4,HEXD
PSMA4,RPL28
PSMA4,SYBU
PSMA4,RPS6
PSMA4,HAX1
PSMA4,PSMB1
PSMA4,PCMT1
PSMA4,CD59
PSMA4,CLEC16A
PSMA4,CST1
PSMA4,URS000075A41A_9606
PSMA4,ATP2B3
PSMA4,FASTKD2
PSMA4,PSMD10
PSMA4,DNAJC6
PSMA4,UXS1
PSMA4,ARC
PSMA4,RAB3C
PSMA4,AICDA
PSMA4,OLFML3
PSMA4,FASTK
PSMA4,MIF
PSMA4,TSTD1
PSMA4,C9orf72
PSMA4,ITGB2
PSMA4,URS000031B6ED_9606
PSMA4,CLIC1
PSMA4,APOBEC3D
PSMA4,VAPA
PSMA4,RAB39B
PSMA4,NOD2
PSMA4,BRCA1
PSMA4,YTHDF1
PSMA4,PSMD13
PSMA4,URS00003AFD9B_9606
PSMA4,PAAF1
PSMA4,PHOSPHO1
PSMA4,PUM1
PSMA4,DNMT3B
PSMA4,EPS8
PSMA4,YBX1
PSMA4,URS00003F7488_9606
PSMA4,NYNRIN
PSMA4,ZC3H12C
PSMA4,PRRT2
PSMA4,CD2AP
PSMA4,PRSS41
PSMA4,UPF1
PSMA4,AGO3
PSMA4,URS0000155642_9606
PSMA4,URS000039ED8D_9606
PSMA4,TUBB4B
PSMA4,PSMA6
PSMA4,APOBEC3C
PSMA4,ANO5
PSMA4,TKT
PSMA4,CALM3
PSMA4,RIN3
PSMA4,NAPEPLD
PSMA4,APOA1
PSMA4,SEM1
PSMA4,URS000005CE28_9606
PSMA4,MYH1
PSMA4,GABPB1
PSMA4,EIF4E
PSMA4,CNOT9
PSMA4,URS00000B1B47_9606
PSMA4,FXR1
PSMA4,APOBEC3F
PSMA4,VAMP8
PSMA4,TBC1D4
PSMA4,PCBP1
PSMA4,ADRM1
PSMA4,PSMB8
PSMA4,PABPC1
PSMA4,UBC
PSMA4,PSMB9
PSMA4,ALS2
PSMA4,RPS27A
PSMA4,CNOT8
PSMA4,YWHAZ
PSMA4,ZFP36L1
PSMA4,DHX30
PSMA4,BASP1
PSMA4,GRSF1
PSMA4,L1RE1
PSMA4,AGO2
PSMA4,STK11
PSMA4,ZFAND2B
PSMA4,URS000019907A_9606
PSMA4,MYO5B
PSMA4,ECE1
PSMA4,LSM2
PSMA4,SMN1
PSMA4,PIK3C2A
PSMA4,URS00005A1F52_9606
PSMA4,TNRC6C
PSMA4,URS00001F1DA8_9606
PSMA4,ARRDC4
PSMA4,VCL
PSMA4,APOA5
PSMA4,UBR1
PSMA4,VPS26A
PSMA4,DCTN2
PSMA4,MFGE8
PSMA4,DIS3L2
PSMA4,RAD23A
PSMA4,RIPK2
PSMA4,MYL6
PSMA4,EDC4
PSMA4,PSMD11
PSMA4,EXT1
PSMA4,GARRE1
PSMA4,LIMD1
PSMA4,OGN
PSMA4,WDR54
PSMA4,TUBB2A
PSMA4,GNB2
PSMA4,PSMA3
PSMA4,ABO
PSMA4,MUC16
PSMA4,CSDE1
PSMA4,TRUB2
PSMA4,URS00001DE669_9606
PSMA4,URS0000480E22_9606
PSMA4,KIF5B
PSMA4,BTBD1
PSMA4,URS00004B1671_9606
PSMA4,VAMP2
PSMA4,URS0000315338_9606
PSMA4,HNRNPU
PSMA4,GLT6D1
PSMA4,URS00003BBF48_9606
PSMA4,URS0000170CF4_9606
PSMA4,PAN2
PSMA4,WDFY2
PSMA4,CMA1
PSMA4,PNRC1
PSMA4,FGA
PSMA4,STX12
PSMA4,LFNG
PSMA4,NRXN1
PSMA4,AHNAK
PSMA4,PATL2
PSMA4,YTHDF3
PSMA4,CST3
PSMA4,CST2
PSMA4,URS000040D674_9606
PSMA4,PAN3
PSMA4,AJUBA
PSMA4,URS000029C2DC_9606
PSMA4,TRIM71
PSMA4,KCNN4
PSMA4,EDIL3
PSMA4,COL12A1
PSMA4,URS000005CF5F_9606
PSMA4,URS00002E857A_9606
PSMA4,APPL2
PSMA4,LIN28A
PSMA4,URS00003CC245_9606
PSMA4,URS00003FE4D4_9606
PSMA4,UBE3C
PSMA4,SDCBP
PSMA4,EDC3
PSMA4,GPRC5C
PSMA4,URS00002B3783_9606
PSMA4,PSMC3
PSMA4,URS000075D1FC_9606
PSMA4,CLTC
PSMA4,DCP1A
PSMA4,GBGT1
PSMA4,MGAT1
PSMA4,PSMF1
PSMA4,EIF4EBP2
PSMA4,URS000059311D_9606
PSMA4,FUS
PSMA4,URS00002075FA_9606
PSMA4,TF
PSMC2,ACLY
PSMC2,ZC3H12B
PSMC2,PSMB10
PSMC2,INS
PSMC2,IGF2BP2
PSMC2,TUBB
PSMC2,ZC3H12A
PSMC2,UBQLN1
PSMC2,PSMD8
PSMC2,RBM20
PSMC2,XRCC6
PSMC2,VCP
PSMC2,DCP1B
PSMC2,UBAP2
PSMC2,TXNL1
PSMC2,HSPA6
PSMC2,IDH1
PSMC2,KRT1
PSMC2,LSM3
PSMC2,IMPDH1
PSMC2,PLOD1
PSMC2,PSMA2
PSMC2,GSTP1
PSMC2,TARDBP
PSMC2,EIF4E2
PSMC2,SNRPB2
PSMC2,PDXK
PSMC2,LRG1
PSMC2,S100P
PSMC2,PSME1
PSMC2,DYNLT1
PSMC2,FCN1
PSMC2,PRICKLE1
PSMC2,CCT8
PSMC2,NFKBIZ
PSMC2,PCCB
PSMC2,CARHSP1
PSMC2,SERPINI1
PSMC2,APAF1
PSMC2,UPF2
PSMC2,POLDIP3
PSMC2,LPL
PSMC2,TNRC6A
PSMC2,GHRL
PSMC2,DCP2
PSMC2,MAPK14
PSMC2,KPNB1
PSMC2,MAPT
PSMC2,NFKB1
PSMC2,PIP4K2C
PSMC2,NANOS3
PSMC2,PSMD9
PSMC2,CSTB
PSMC2,USP3
PSMC2,GYG1
PSMC2,RPLP0
PSMC2,CANT1
PSMC2,MOV10
PSMC2,MEX3A
PSMC2,LTA4H
PSMC2,CDK13
PSMC2,CPEB1
PSMC2,TUBA1A
PSMC2,SERBP1
PSMC2,PSME3
PSMC2,PYCARD
PSMC2,CALM1
PSMC2,TNFAIP6
PSMC2,EPX
PSMC2,CDC42
PSMC2,PSMD2
PSMC2,ZAR1L
PSMC2,APRT
PSMC2,PSMA1
PSMC2,PGM1
PSMC2,YTHDC2
PSMC2,SAMD4A
PSMC2,PSMB4
PSMC2,PSMD4
PSMC2,ARHGAP9
PSMC2,NEU2
PSMC2,ZC3H12D
PSMC2,CAT
PSMC2,HSPA1A
PSMC2,EID1
PSMC2,BCL2L14
PSMC2,CDK9
PSMC2,FLG
PSMC2,NLRP6
PSMC2,ECPAS
PSMC2,APEH
PSMC2,DNMT3L
PSMC2,TUT4
PSMC2,CFD
PSMC2,RC3H1
PSMC2,GSN
PSMC2,PSMB5
PSMC2,S100A9
PSMC2,FAP
PSMC2,HOXD10
PSMC2,RC3H2
PSMC2,SLC39A2
PSMC2,PSMB6
PSMC2,TNRC6B
PSMC2,NOCT
PSMC2,LSM6
PSMC2,CALM2
PSMC2,NCL
PSMC2,AHSG
PSMC2,DHX9
PSMC2,GPIHBP1
PSMC2,PFKL
PSMC2,VHL
PSMC2,CTSB
PSMC2,FASTKD3
PSMC2,PNP
PSMC2,CTSH
PSMC2,INA
PSMC2,TMEM258
PSMC2,FTH1
PSMC2,SRP14
PSMC2,CRISPLD2
PSMC2,PLEKHO2
PSMC2,PSMB2
PSMC2,SNCAIP
PSMC2,HSPB1
PSMC2,LSM4
PSMC2,PPP6R2
PSMC2,RPS4X
PSMC2,GIP
PSMC2,C3
PSMC2,APOBEC3G
PSMC2,SOCS1
PSMC2,CAPRIN1
PSMC2,TRIM21
PSMC2,CTSD
PSMC2,LSM14A
PSMC2,YTHDF2
PSMC2,HSP90AB1
PSMC2,NFE2L2
PSMC2,WNK1
PSMC2,ZAR1
PSMC2,PCCA
PSMC2,STRADA
PSMC2,APOBEC3A
PSMC2,CRADD
PSMC2,PSMC5
PSMC2,S100A11
PSMC2,ELAVL1
PSMC2,TRIM5
PSMC2,NME2
PSMC2,RBPMS
PSMC2,TAF5L
PSMC2,decapping_human-1
PSMC2,CTSZ
PSMC2,QPCT
PSMC2,USP14
PSMC2,HSPA1B
PSMC2,P3H4
PSMC2,CASP2
PSMC2,MVP
PSMC2,POMC
PSMC2,FASLG
PSMC2,SERPINB1
PSMC2,POLI
PSMC2,ZFP36
PSMC2,PNRC2
PSMC2,OSTF1
PSMC2,BARD1
PSMC2,ACTR1B
PSMC2,ROCK2
PSMC2,AGO1
PSMC2,DNMT3A
PSMC2,KHNYN
PSMC2,CNOT1
PSMC2,XRCC5
PSMC2,PRG2
PSMC2,RAC1
PSMC2,GUSB
PSMC2,TBRG4
PSMC2,ALDOA
PSMC2,SERPINA3
PSMC2,PIDD1
PSMC2,CSNK2B
PSMC2,DDX28
PSMC2,SQSTM1
PSMC2,APOBEC3B
PSMC2,PSMB7
PSMC2,PSMD12
PSMC2,GDI2
PSMC2,ARSB
PSMC2,FGL2
PSMC2,NANOS2
PSMC2,PSMC4
PSMC2,JUP
PSMC2,PSMD14
PSMC2,CNOT3
PSMC2,APOBEC3H
PSMC2,WTIP
PSMC2,DBH
PSMC2,PSME2
PSMC2,RPL6
PSMC2,AGO4
PSMC2,IGF2BP1
PSMC2,HUWE1
PSMC2,LSM1
PSMC2,PSMD6
PSMC2,DECR1
PSMC2,EXT2
PSMC2,TMX2
PSMC2,PSMD3
PSMC2,ARPC5
PSMC2,DYNC1I1
PSMC2,SLC23A1
PSMC2,PPIA
PSMC2,ADA
PSMC2,STAU1
PSMC2,PSMA5
PSMC2,PSMD5
PSMC2,TDRD7
PSMC2,CNOT2
PSMC2,EIF4ENIF1
PSMC2,UBE3A
PSMC2,CNOT7
PSMC2,FMR1
PSMC2,HNRNPL
PSMC2,MAP1LC3C
PSMC2,P3H3
PSMC2,GRP
PSMC2,GSDMD
PSMC2,QPRT
PSMC2,EIF4G3
PSMC2,ALDOC
PSMC2,SAMD4B
PSMC2,IQGAP1
PSMC2,KCMF1
PSMC2,SARNP
PSMC2,ACTR10
PSMC2,FAM184A
PSMC2,ALOX5
PSMC2,SYNE1
PSMC2,CDA
PSMC2,ARHGAP45
PSMC2,XRN1
PSMC2,GHDC
PSMC2,PSMA7
PSMC2,PPIE
PSMC2,HOMER2
PSMC2,BLOC1S6
PSMC2,PSMC1
PSMC2,SCLY
PSMC2,AMPD3
PSMC2,PSMB3
PSMC2,SERPINA1
PSMC2,POLR2G
PSMC2,PSMD7
PSMC2,FASTKD5
PSMC2,DERA
PSMC2,GRHPR
PSMC2,ZFAND2A
PSMC2,YPEL5
PSMC2,NBDY
PSMC2,AGL
PSMC2,DDX6
PSMC2,decapping_human
PSMC2,PSMC6
PSMC2,RPUSD3
PSMC2,ISG20
PSMC2,PATL1
PSMC2,RAD23B
PSMC2,CAND1
PSMC2,PSMD1
PSMC2,MEX3B
PSMC2,COTL1
PSMC2,HK3
PSMC2,CYFIP1
PSMC2,BTBD2
PSMC2,RPUSD4
PSMC2,PKM
PSMC2,ACTB
PSMC2,ATG7
PSMC2,GBA3
PSMC2,DDX3X
PSMC2,SHFL
PSMC2,OR51E2
PSMC2,DCPS
PSMC2,GNS
PSMC2,FASTKD1
PSMC2,IMPDH2
PSMC2,TOP1
PSMC2,SLC5A1
PSMC2,SHB
PSMC2,GHR
PSMC2,IGF2BP3
PSMC2,CAPN1
PSMC2,RPL28
PSMC2,EEF2
PSMC2,RPS6
PSMC2,CALML5
PSMC2,S100A8
PSMC2,HAX1
PSMC2,PSMB1
PSMC2,TIMP2
PSMC2,MMTAG2
PSMC2,PAFAH1B2
PSMC2,FASTKD2
PSMC2,COMMD3
PSMC2,PSMD10
PSMC2,UXS1
PSMC2,MMP9
PSMC2,AICDA
PSMC2,PCSK1
PSMC2,FASTK
PSMC2,MIF
PSMC2,TSTD1
PSMC2,C9orf72
PSMC2,APOBEC3D
PSMC2,ROCK1
PSMC2,BRCA1
PSMC2,YTHDF1
PSMC2,PSMD13
PSMC2,PAAF1
PSMC2,PUM1
PSMC2,S100A12
PSMC2,DNMT3B
PSMC2,SCG3
PSMC2,DBNL
PSMC2,ILF2
PSMC2,HMGB1
PSMC2,YBX1
PSMC2,NYNRIN
PSMC2,ZC3H12C
PSMC2,EEF1A1
PSMC2,PRSS41
PSMC2,UPF1
PSMC2,AGO3
PSMC2,PGM2
PSMC2,GLB1
PSMC2,PSMA6
PSMC2,APOBEC3C
PSMC2,MAPK1
PSMC2,CALM3
PSMC2,NAPEPLD
PSMC2,APOA1
PSMC2,SEM1
PSMC2,MYH1
PSMC2,GABPB1
PSMC2,EIF4E
PSMC2,CNOT9
PSMC2,FXR1
PSMC2,APOBEC3F
PSMC2,PDAP1
PSMC2,PCBP1
PSMC2,ADRM1
PSMC2,PSMB8
PSMC2,PABPC1
PSMC2,GPI
PSMC2,PSMB9
PSMC2,HSPA8
PSMC2,CNOT8
PSMC2,ZFP36L1
PSMC2,DHX30
PSMC2,CTSS
PSMC2,GRSF1
PSMC2,A1BG
PSMC2,AGO2
PSMC2,STK11
PSMC2,GCG
PSMC2,ZFAND2B
PSMC2,L1RE1
PSMC2,LSM2
PSMC2,SMN1
PSMC2,TNRC6C
PSMC2,VCL
PSMC2,UBR1
PSMC2,PGAM1
PSMC2,PSMA4
PSMC2,PYGL
PSMC2,DIS3L2
PSMC2,RAD23A
PSMC2,EDC4
PSMC2,PSMD11
PSMC2,EXT1
PSMC2,GARRE1
PSMC2,LIMD1
PSMC2,ASAH1
PSMC2,DEFA5
PSMC2,PSMA3
PSMC2,HSP90AA1
PSMC2,CSDE1
PSMC2,TRUB2
PSMC2,BTBD1
PSMC2,HNRNPU
PSMC2,BIN2
PSMC2,PAN2
PSMC2,CMA1
PSMC2,FGR
PSMC2,PNRC1
PSMC2,PATL2
PSMC2,HBB
PSMC2,YTHDF3
PSMC2,PRDX4
PSMC2,CST3
PSMC2,PAN3
PSMC2,GMFG
PSMC2,AJUBA
PSMC2,TRIM71
PSMC2,LIN28A
PSMC2,UBE3C
PSMC2,EDC3
PSMC2,PSMC3
PSMC2,ACTR2
PSMC2,CAB39
PSMC2,DCP1A
PSMC2,COMMD9
PSMC2,ALAD
PSMC2,MNDA
PSMC2,EIF4EBP2
PSMC2,FUS
PSMC2,TF
