Bait,Prey
MEPCE,KRT13
MEPCE,KRT28
MEPCE,KRT27
MEPCE,UACA
MEPCE,KIAA2018
MEPCE,FRG1
MEPCE,RPL39P5
MEPCE,STBD1
MEPCE,MRPL54
MEPCE,MRPL22
MEPCE,MDH2
MEPCE,PPIF
MEPCE,PSMD1
MEPCE,DYNC1H1
MEPCE,ACKR3
MEPCE,ZNF287
MEPCE,EIF3B
MEPCE,TTN
MEPCE,RPS27
MEPCE,RPS27L
MEPCE,MACF1
MEPCE,HEATR3
MEPCE,C5orf60
MEPCE,ATP5O
MEPCE,PGAM5
MEPCE,RPL39
MEPCE,VCP
MEPCE,ERAL1
MEPCE,GAPDH
MEPCE,HP1BP3
MEPCE,LPIN3
MEPCE,E2F7
MEPCE,COPB2
MEPCE,TRMT1L
MEPCE,LRPPRC
MEPCE,DCTN5
MEPCE,ATP5J2
MEPCE,HSD17B10
MEPCE,ZNF593
MEPCE,RRP1
MEPCE,EXOG
MEPCE,ACAP1
MEPCE,EEF1E1
MEPCE,C8orf33
MEPCE,XPO5
MEPCE,MIF
MEPCE,EIF3F
MEPCE,FAU
MEPCE,EFHB
MEPCE,SMC3
MEPCE,DEK
MEPCE,SSR4
MEPCE,PHF6
MEPCE,FAM76B
MEPCE,NOA1
MEPCE,METTL17
MEPCE,GTPBP4
MEPCE,CBX4
MEPCE,HSP90AA5P
MEPCE,NCSTN
MEPCE,PSMD6
MEPCE,TAF9
MEPCE,MRPL19
MEPCE,MRPL53
MEPCE,YWHAE
MEPCE,GATAD2A
MEPCE,SKIV2L2
MEPCE,CLNS1A
MEPCE,PDIA6
MEPCE,GLYR1
MEPCE,CANX
MEPCE,MRPS33
MEPCE,PPIA
MEPCE,MAT2A
MEPCE,PSMA2
MEPCE,TXN
MEPCE,PPA2
MEPCE,YWHAB
MEPCE,RRAS
MEPCE,MAD2L1
MEPCE,PSMD7
MEPCE,PCBP4
MEPCE,IMMT
MEPCE,AGO1
MEPCE,SMARCC1
MEPCE,PPP2R1A
MEPCE,SKP1
MEPCE,TUFM
MEPCE,IGF2R
MEPCE,GADD45GIP1
MEPCE,COPB1
MEPCE,ENO1
MEPCE,DNAJC9
MEPCE,ACADM
MEPCE,SMARCC2
MEPCE,CS
MEPCE,CCAR1
MEPCE,SRSF1
MEPCE,MSI1
MEPCE,P2RX3
MEPCE,SLC25A13
MEPCE,MRPL55
MEPCE,SF3B5
MEPCE,PFDN2
MEPCE,ALDH18A1
MEPCE,ZNF468
MEPCE,TSR1
MEPCE,RPN1
MEPCE,MYL12B
MEPCE,REST
MEPCE,RSL1D1
MEPCE,MYL12A
MEPCE,PSMA5
MEPCE,MRPL2
MEPCE,NUSAP1
MEPCE,DCAF13
MEPCE,PPP1R10
MEPCE,SMARCE1
MEPCE,EPB41L2
MEPCE,MRPS18C
MEPCE,RBM39
MEPCE,TSPYL5
MEPCE,MAP7
MEPCE,G3BP1
MEPCE,POP7
MEPCE,POLRMT
MEPCE,CIAO1
MEPCE,NOP16
MEPCE,PURB
MEPCE,NUDT21
MEPCE,PRDX1
MEPCE,PSMA6
MEPCE,PKM
MEPCE,GRSF1
MEPCE,TOX4
MEPCE,CCDC124
MEPCE,EIF3M
MEPCE,MRPS30
MEPCE,LTV1
MEPCE,GARS
MEPCE,KRT15
MEPCE,MRPL15
MEPCE,LSM14B
MEPCE,MRPL24
MEPCE,MTA2
MEPCE,MTA1
MEPCE,MTA3
MEPCE,HSPA4
MEPCE,KRT17
MEPCE,CLTA
MEPCE,SMC4
MEPCE,DCTN1
MEPCE,GOT2
MEPCE,DNAJA2
MEPCE,STK38
MEPCE,FTSJ3
MEPCE,YWHAG
MEPCE,CHCHD1
MEPCE,PSMA4
MEPCE,MBD3
MEPCE,HOXA5
MEPCE,NCAPH
MEPCE,PIPSL
MEPCE,YY1
MEPCE,CMAS
MEPCE,PPIL4
MEPCE,SP100
MEPCE,CPSF7
MEPCE,HSPH1
MEPCE,MRPL32
MEPCE,AIMP1
MEPCE,ETFB
MEPCE,PRPF40A
MEPCE,PUF60
MEPCE,HRNR
MEPCE,FIP1L1
MEPCE,EIF2B1
MEPCE,ATAD3A
MEPCE,ATAD3C
MEPCE,ATAD3B
MEPCE,NSRP1
MEPCE,RPN2
MEPCE,RBM25
MEPCE,MRPS10
MEPCE,WDR82
MEPCE,CHTOP
MEPCE,MECP2
MEPCE,KRR1
MEPCE,EIF3D
MEPCE,CAD
MEPCE,RPL35A
MEPCE,JUN
MEPCE,TAF2
MEPCE,DDX56
MEPCE,CAPRIN1
MEPCE,PSMB5
MEPCE,DNAJC8
MEPCE,PRPF4B
MEPCE,SF3A3
MEPCE,DDX41
MEPCE,EIF5A
MEPCE,MRPL45
MEPCE,EIF3E
MEPCE,XRN2
MEPCE,CSNK2A1
MEPCE,PCBP1
MEPCE,YWHAZ
MEPCE,ARHGAP23
MEPCE,IPO5
MEPCE,SNRNP27
MEPCE,USP39
MEPCE,UBE2S
MEPCE,RFC5
MEPCE,PARP1
MEPCE,CAPNS1
MEPCE,PRPF8
MEPCE,ARHGEF1
MEPCE,SNRPEP2
MEPCE,DOCK1
MEPCE,SF3B2
MEPCE,RFC3
MEPCE,TRIP13
MEPCE,ANP32E
MEPCE,ARF6
MEPCE,IPO9
MEPCE,MAGED2
MEPCE,TRIP12
MEPCE,MAP2K2
MEPCE,MATR3
MEPCE,CKAP5
MEPCE,RN7SK
MEPCE,CCDC87
MEPCE,FBL
MEPCE,RPAP1
MEPCE,RQCD1
MEPCE,RUVBL1
MEPCE,EIF4A1
MEPCE,RFC4
MEPCE,ANP32A
MEPCE,DDX23
MEPCE,KIF5B
MEPCE,CDK11B
MEPCE,ANP32B
MEPCE,ARID3B
MEPCE,LUC7L3
MEPCE,SAP30BP
MEPCE,PRPF6
MEPCE,NTPCR
MEPCE,RANGAP1
MEPCE,AK2
MEPCE,TNIP1
MEPCE,EXOSC5
MEPCE,TUBB4B
MEPCE,TUBB4A
MEPCE,TUBB2B
MEPCE,TUBB2A
MEPCE,TUBB3
MEPCE,TUBB8
MEPCE,LOC260334
MEPCE,TUBB6
MEPCE,TUBB1
MEPCE,RPS3A
MEPCE,C1QBP
MEPCE,RPS4Y1
MEPCE,RPS4Y2
MEPCE,KPNA7
MEPCE,RPS5
MEPCE,PABPC1
MEPCE,PABPC4
MEPCE,PABPC3
MEPCE,NCL
MEPCE,TUBB
MEPCE,SSB
MEPCE,HSPA7
MEPCE,UBE2M
MEPCE,XPO1
MEPCE,BAX
MEPCE,DNM2
MEPCE,SNRPD2P1
MEPCE,MOB1A
MEPCE,HNRNPA3P1
MEPCE,EXOSC2
MEPCE,YRDC
MEPCE,SDE2
MEPCE,HSPA1L
MEPCE,GTF2F1
MEPCE,TBC1D15
MEPCE,UBE2NL
MEPCE,DTYMK
MEPCE,KIF11
MEPCE,CDC73
MEPCE,SNRPB2
MEPCE,HSPA8
MEPCE,FBXO22
MEPCE,UBE2H
MEPCE,PCBP3
MEPCE,DDX58
MEPCE,KIF14
MEPCE,KIF23
MEPCE,BRD2
MEPCE,BRD3
MEPCE,BRPF3
MEPCE,BCAR1
MEPCE,nsp8ab
MEPCE,ORF4a
MEPCE,BRD4
MEPCE,NUFIP2
MEPCE,ATXN2L
MEPCE,C1orf35
MEPCE,CTTN
MEPCE,CSNK1D
MEPCE,LRPAP1
MEPCE,SUV420H2
MEPCE,PRPF38A
MEPCE,ZMYND11
MEPCE,JADE1
MEPCE,CIT
MEPCE,ORF14
MEPCE,VIM
MEPCE,Srp72
MEPCE,ISG15
MEPCE,CUL3
MEPCE,BARD1
MEPCE,SOX2
MEPCE,BMI1
MEPCE,NTRK1
MEPCE,UPF3B
MEPCE,Rpl35
MEPCE,PYHIN1
MEPCE,ERBB2
MEPCE,RNF4
MEPCE,HIST1H3A
MEPCE,LMNA
MEPCE,ATG16L1
MEPCE,NR2C2
MEPCE,FYN
MEPCE,PRKAR1A
MEPCE,PRKD1
MEPCE,KDF1
MEPCE,TULP3
MEPCE,RPA3
MEPCE,UFL1
MEPCE,GNB2L1
MEPCE,MYCN
MEPCE,PARK2
MEPCE,E2F4
MEPCE,DOT1L
MEPCE,MEN1
MEPCE,ZRANB1
MEPCE,RNF113A
MEPCE,CLK2
MEPCE,DYRK2
MEPCE,CCNF
MEPCE,TRIM67
MEPCE,GLDC
MEPCE,MYC
MEPCE,SNRNP40
MEPCE,S
MEPCE,ANLN
MEPCE,RPA1
MEPCE,RPA2
MEPCE,CPSF6
MEPCE,BYSL
MEPCE,AR
MEPCE,ZNF346
MEPCE,TP53
MEPCE,COX8A
MEPCE,DHX40
MEPCE,HIST1H2BG
MEPCE,TERF2IP
MEPCE,CIRH1A
MEPCE,NAA40
MEPCE,SRSF6
MEPCE,H2AFB3
MEPCE,EP300
MEPCE,SRSF4
MEPCE,THRAP3
MEPCE,SRSF5
MEPCE,PNMAL1
MEPCE,UTP23
MEPCE,ZNF524
MEPCE,RBM4B
MEPCE,NEIL1
MEPCE,TUBA1B
MEPCE,TUBA1A
MEPCE,TUBA1C
MEPCE,EWSR1
MEPCE,RPS15A
MEPCE,RPL17
MEPCE,RPL14
MEPCE,XRCC6
MEPCE,MRPS31
MEPCE,DDX50
MEPCE,RPL7
MEPCE,RPL18
MEPCE,RPL26
MEPCE,RPL26L1
MEPCE,RPL13
MEPCE,RPS21
MEPCE,HSPD1
MEPCE,ZNF511
MEPCE,MRPL12
MEPCE,MRPS35
MEPCE,TCP1
MEPCE,SF3B3
MEPCE,MYL6
MEPCE,MRPS14
MEPCE,ATP5B
MEPCE,CCT7
MEPCE,HIST1H2AB
MEPCE,RPS24
MEPCE,HIST1H2AG
MEPCE,HIST1H2AD
MEPCE,HIST2H2AC
MEPCE,HIST2H2AA3
MEPCE,HIST1H2AH
MEPCE,HIST1H2AJ
MEPCE,H2AFJ
MEPCE,HIST3H2A
MEPCE,TMCO6
MEPCE,HIST1H2AC
MEPCE,H2AFZ
MEPCE,H2AFX
MEPCE,H2AFV
MEPCE,HIST2H2AB
MEPCE,HIST1H2AA
MEPCE,MRPS7
MEPCE,RPL19
MEPCE,MYL6B
MEPCE,MRPS28
MEPCE,TUBA4A
MEPCE,CCT3
MEPCE,HNRNPM
MEPCE,PSMD2
MEPCE,MRPS15
MEPCE,PSMD4
MEPCE,ZNF503
MEPCE,MRPS2
MEPCE,RPL37A
MEPCE,RPL35
MEPCE,ATP5A1
MEPCE,RPL10A
MEPCE,SNRPD1
MEPCE,HNRNPF
MEPCE,DDX3X
MEPCE,DDX3Y
MEPCE,SSBP1
MEPCE,PPIB
MEPCE,HDAC2
MEPCE,FAF1
MEPCE,NCBP1
MEPCE,LSM14A
MEPCE,HADHB
MEPCE,ERH
MEPCE,RPL9
MEPCE,RPS20
MEPCE,YWHAQ
MEPCE,MRPS21
MEPCE,RPL22
MEPCE,NAP1L4
MEPCE,ZC3HAV1
MEPCE,RPL27
MEPCE,SLC25A5
MEPCE,RPS29
MEPCE,IGKV2-30
MEPCE,MRPS26
MEPCE,XRCC5
MEPCE,RPL36A
MEPCE,RPL36AL
MEPCE,CFL1
MEPCE,CFL2
MEPCE,RPL34
MEPCE,IGKV2D-40
MEPCE,RPL27A
MEPCE,HSP90AA2P
MEPCE,HSP90AA1
MEPCE,LSM8
MEPCE,RPS17
MEPCE,PHB2
MEPCE,HIST1H1C
MEPCE,HIST1H1E
MEPCE,HIST1H1D
MEPCE,HIST1H1T
MEPCE,HIST1H1A
MEPCE,RPL10L
MEPCE,MRPS22
MEPCE,RPS25
MEPCE,POLDIP2
MEPCE,RPL24
MEPCE,RPS13
MEPCE,RPL7A
MEPCE,HNRNPA1L2
MEPCE,HIST1H2BK
MEPCE,HIST1H2BJ
MEPCE,HIST1H2BO
MEPCE,HIST1H2BB
MEPCE,DAP3
MEPCE,PTCD3
MEPCE,RPL3
MEPCE,RPL4
MEPCE,TUBA3E
MEPCE,TUBAL3
MEPCE,HSPA9
MEPCE,RPS8
MEPCE,RPS12
MEPCE,GLB1L
MEPCE,CHCHD2P9
MEPCE,MRPS9
MEPCE,LBR
MEPCE,RPL12
MEPCE,KPNA4
MEPCE,RPS10
MEPCE,RPS10P5
MEPCE,DHX30
MEPCE,RPS18
MEPCE,SRP14
MEPCE,RPSA
MEPCE,RPL23
MEPCE,LOC102724334
MEPCE,HIST1H2BD
MEPCE,HIST1H2BC
MEPCE,UBC
MEPCE,RPLP1
MEPCE,RPL18A
MEPCE,RPS11
MEPCE,EEF1A1
MEPCE,EEF1A1P5
MEPCE,EEF1A2
MEPCE,RPS27A
MEPCE,UBB
MEPCE,RPS7
MEPCE,HIST1H4A
MEPCE,MRPS17
MEPCE,MRPS11
MEPCE,MRPS27
MEPCE,RPS26
MEPCE,MRPS23
MEPCE,MRPS18B
MEPCE,MRPS5
MEPCE,PHB
MEPCE,LARP1
MEPCE,CCT6A
MEPCE,HIST2H2BE
MEPCE,RPLP2
MEPCE,HIST2H2BF
MEPCE,HIST3H2BB
MEPCE,HIST1H2BH
MEPCE,HIST1H2BN
MEPCE,HIST1H2BM
MEPCE,HIST1H2BL
MEPCE,HIST1H2BA
MEPCE,RPS28
MEPCE,RPL30
MEPCE,EEF1G
MEPCE,RPS23
MEPCE,RPL28
MEPCE,CIRBP
MEPCE,RPL11
MEPCE,FLNA
MEPCE,RPS6
MEPCE,EEF1D
MEPCE,RPLP0P6
MEPCE,G6PD
EIF4A2,EIF4A1
EIF4A2,EIF4G1
EIF4A2,PDCD4
EIF4A2,EIF4G3
EIF4A2,EIF3F
EIF4A2,EIF4E
EIF4A2,EIF3G
EIF4A2,EIF3A
EIF4A2,EIF3K
EIF4A2,EIF3L
EIF4A2,EIF3M
EIF4A2,EIF3H
EIF4A2,EIF3D
EIF4A2,EIF4A3
EIF4A2,PABPC1
EIF4A2,EIF3E
EIF4A2,IPO11
EIF4A2,SPOP
EIF4A2,DDX3X
EIF4A2,EIF4G2
EIF4A2,IBTK
EIF4A2,EIF3B
EIF4A2,EIF3C
EIF4A2,EIF3I
EIF4A2,PARK2
EIF4A2,ECT2
EIF4A2,HSPB1
EIF4A2,FTCD
EIF4A2,CD2BP2
EIF4A2,TRIM67
EIF4A2,ACE2
EIF4A2,ORF8
EIF4A2,N
EIF4A2,OTULIN
EIF4A2,MAPT
EIF4A2,RIPPLY3
EIF4A2,MYO1B
EIF4A2,AKAP17A
EIF4A2,RPA1
EIF4A2,RPA2
EIF4A2,P4HB
EIF4A2,RPA3
EIF4A2,RLIM
EIF4A2,ANKRD35
EIF4A2,TRIM21
EIF4A2,CFTR
EIF4A2,DCC
EIF4A2,SPAG9
EIF4A2,RPS29
EIF4A2,ATRX
EIF4A2,ZNF620
EIF4A2,EIF4B
EIF4A2,PABPC4
EIF4A2,PRRC2A
EIF4A2,PRRC2B
EIF4A2,PRRC2C
EIF4A2,TDRD3
EIF4A2,TOP3B
EIF4A2,UPF1
EIF4A2,USP10
EIF4A2,YTHDF2
EIF4A2,SMG1
EIF4A2,EIF4EBP2
EIF4A2,EIF4ENIF1
EIF4A2,EIF4EBP1
EIF4A2,ANGEL1
EIF4A2,ATXN2
EIF4A2,GOLGA2
EIF4A2,VAC14
EIF4A2,LAGE3
EIF4A2,ALPI
EIF4A2,PTPRS
EIF4A2,BAP1
EIF4A2,TPM3
EIF4A2,CMBL
EIF4A2,DDX39B
EIF4A2,MDFI
EIF4A2,DPPA4
EIF4A2,TRIM36
EIF4A2,TRIM39
EIF4A2,SSX2IP
EIF4A2,PIH1D2
EIF4A2,SLC16A9
EIF4A2,AIMP1
EIF4A2,CETN2
EIF4A2,HSPA8
EIF4A2,PCBP1
EIF4A2,RNF8
EIF4A2,NR2C2
EIF4A2,TRIM25
EIF4A2,MCPH1
EIF4A2,FBXO7
EIF4A2,TMPO
EIF4A2,HEXIM1
EIF4A2,RUNX1
EIF4A2,SUZ12
EIF4A2,AGRN
EIF4A2,CDCA5
EIF4A2,APEX1
EIF4A2,ITFG1
EIF4A2,TRIM28
EIF4A2,PPIA
EIF4A2,TEX101
EIF4A2,LINC01554
EIF4A2,SH3GL3
EIF4A2,CYLD
EIF4A2,DUSP28
EIF4A2,CDC5L
EIF4A2,MCM2
EIF4A2,CD4
EIF4A2,Eif3a
EIF4A2,NEK2
EIF4A2,TK1
EIF4A2,PFDN1
EIF4A2,BRCA1
EIF4A2,VCP
EIF4A2,CD81
EIF4A2,BAG3
EIF4A2,HNRNPA1
EIF4A2,UNK
EIF4A2,RPSA
EIF4A2,HSPB2
EIF4A2,CRY1
EIF4A2,CRY2
EIF4A2,MN1
EIF4A2,CIT
EIF4A2,TOP1
EIF4A2,BAG1
EIF4A2,NPM1
EIF4A2,PSPC1
EIF4A2,RBM42
EIF4A2,RBM8A
EIF4A2,RPS11
EIF4A2,RPS16
EIF4A2,SRP9
EIF4A2,TRIM31
EIF4A2,ANLN
EIF4A2,PLD2
EIF4A2,PLD3
EIF4A2,PLD4
EIF4A2,PLD5
EIF4A2,PLD6
EIF4A2,RPAP2
EIF4A2,TRIM5
EIF4A2,DRG1
EIF4A2,DDX6
EIF4A2,CYP51A1
EIF4A2,CAPZB
EIF4A2,CHMP4C
EIF4A2,KIF14
EIF4A2,KIF20A
EIF4A2,KIF23
EIF4A2,PRC1
EIF4A2,PRNP
EIF4A2,SUMO2
EIF4A2,NUPR1
EIF4A2,DDRGK1
EIF4A2,TUBB
EIF4A2,TRIM37
EIF4A2,SPRTN
EIF4A2,CCNF
EIF4A2,HECTD1
EIF4A2,OPTN
EIF4A2,DDX24
