"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
13.7752329244902	1.72190411556128	30.0242966958132	7.15006407884828e-18	2.79959592653349e-14	13.6344746199174	"WIPF1"	"ACTB"
13.4641524756512	1.68301905945639	29.1264483060062	1.28121684477217e-17	2.79959592653349e-14	13.559863972932	"MTFR1"	"ACTB"
13.0907813821248	1.6363476727656	28.5422486692321	1.89012355386993e-17	2.79959592653349e-14	13.5079290850707	"MICALL2"	"ACTB"
13.4500188043944	1.6812523505493	28.3822158043155	2.10535508669561e-17	2.79959592653349e-14	13.4932051574677	"FHOD3"	"ACTB"
13.6277370599952	1.70346713249941	27.8371586567504	3.05319459691286e-17	3.2479884121959e-14	13.4413676273333	"TMOD1"	"ACTB"
-13.1605947962214	9.99287244636362	-26.6855996562253	6.85405208228562e-17	5.47744003846771e-14	13.3225800792502	"RPL26;RPL26L1"	"ACTB"
12.2482513830601	1.53103142288251	26.6153155304536	7.20851292898552e-17	5.47744003846771e-14	13.3148919959981	"FMNL3"	"ACTB"
12.5264589472204	1.56580736840256	26.3423749323199	8.77826111881149e-17	5.83644636136979e-14	13.2845278849762	"MLLT11"	"ACTB"
12.7891932757698	1.59864915947123	25.7767242219989	1.32873375165448e-16	7.55758334117019e-14	13.2189252175873	"PPP1R12B"	"ACTB"
13.2777309574906	1.65971636968632	25.4618819540424	1.67983971897482e-16	7.55758334117019e-14	13.1807684683713	"SPIRE1"	"ACTB"
11.9435442244946	1.49294302806182	25.4024797788991	1.75636037442383e-16	7.55758334117019e-14	13.1734322412314	"LPIN2"	"ACTB"
11.709744164649	1.46371802058112	25.4004900667626	1.75898593985843e-16	7.55758334117019e-14	13.1731857442761	"SPIRE2"	"ACTB"
11.7341780285068	1.46677225356335	25.335445600949	1.84712508808446e-16	7.55758334117019e-14	13.1651001865071	"CGN"	"ACTB"
10.7157744034912	1.33947180043639	20.2211007885677	1.31790199550394e-14	5.00708622434676e-12	12.3157731493859	"MGLL"	"ACTB"
13.3889989287673	2.08838498477032	10.221471502017	2.65875206028939e-09	9.42793480578618e-07	7.79242140902465	"PFDN5"	"ACTB"
12.3517172071169	1.96316256606452	9.1720695857548	1.56736716477997e-08	5.21051621841543e-06	6.82787610712257	"MAP3K4"	"ACTB"
12.3109546496062	5.74615409391126	8.50055706224927	5.23210221325747e-08	1.63703245131273e-05	6.12702378591983	"PLEKHA6"	"ACTB"
11.8896454350327	2.43435795353044	8.07048111287832	1.16721744060631e-07	3.44912753699164e-05	5.64058817239114	"SHROOM2"	"ACTB"
4.05096177243824	17.4454365961468	7.61462499449098	2.80610435379135e-07	7.85561529358746e-05	5.0910987446164	"ACTB;ACTG1"	"ACTB"
11.8415638818691	5.65074881733669	7.45801671889619	3.81741653593281e-07	0.000101524192773133	4.89400995866335	"NDUFAF7"	"ACTB"
11.7646315325413	2.07918982879269	7.25905061373023	5.67099141023887e-07	0.00014363811100505	4.63735387216359	"UGGT1"	"ACTB"
11.1110275612642	3.4841298906698	7.21579419461158	6.18494557211008e-07	0.000149535115900243	4.5806200931538	"DAPK3"	"ACTB"
11.3387170536629	2.01725833190042	7.07706622982155	8.18294361128205e-07	0.000189239465514823	4.39639937628542	"PPP1R9A"	"ACTB"
11.0243684626335	1.8947622602007	6.91291836479961	1.143443300602e-06	0.000253415621495918	4.17393019118069	"USP53"	"ACTB"
3.50090714535571	18.4594982820813	6.37081416794346	3.54145025483241e-06	0.000753478956218144	3.40436042439202	"ACTA1"	"ACTB"
3.60681196710121	18.2129384580205	6.15765670646705	5.58210630882049e-06	0.00114197013294678	3.08710724247891	"ACTBL2"	"ACTB"
11.7088842875989	2.205745615318	5.9685488276119	8.39850882844012e-06	0.0016545062392027	2.79879851557412	"KRT4"	"ACTB"
-8.70433707291519	11.2768878258721	-5.94885390801335	8.76573489809809e-06	0.00166517656867799	2.7684055467516	"C8orf33"	"ACTB"
9.81788058489973	4.86441657684067	5.84931871017481	1.08900952677812e-05	0.00199739368032166	2.61375612568724	"TNFAIP3"	"ACTB"
