"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
16.8226066150956	6.58716237460342	34.2153051644045	2.75509568112107e-13	9.23473633615768e-12	9.3899211917688	"VRK2"	"EGFR"
16.1739520201424	6.70139002277841	33.7367378270292	3.25454501717199e-13	1.08410713832878e-11	9.37222677933002	"VPS52"	"EGFR"
14.5254812426178	5.9971182707465	33.706241512308	3.28953883244496e-13	1.08899979990138e-11	9.37107563675332	"SLC30A9"	"EGFR"
16.0536819393194	6.34952783598063	33.6333520802966	3.37483965978199e-13	1.11038436168164e-11	9.36831259906442	"VAMP7"	"EGFR"
15.4748242827061	3.09496485654123	33.4822006788002	3.55946222740339e-13	1.16398755643685e-11	9.36252987701847	"RIPK4"	"EGFR"
15.0701520465744	6.80841851282327	32.7425293319518	4.63527724252472e-13	1.50660556676728e-11	9.3331640819666	"ATP8B2"	"EGFR"
15.7364377250365	6.03401186917009	32.5728521215438	4.92882277177222e-13	1.59236605572376e-11	9.32616793077982	"SLCO3A1"	"EGFR"
15.4126520525117	5.86293917588608	32.4005025270238	5.24771618940347e-13	1.68523963615394e-11	9.31895837576428	"PFDN2"	"EGFR"
15.723761102369	3.1447522204738	32.1939197344049	5.65969438259512e-13	1.80672267701533e-11	9.31017695402909	"UBE3B"	"EGFR"
15.5996146357429	3.11992292714859	31.8259998005249	6.48281017481081e-13	2.05723733535564e-11	9.29414918979776	"TULP3"	"EGFR"
15.7599714446607	3.15199428893215	31.6897789401612	6.81971430450701e-13	2.15141928323948e-11	9.28808546956313	"PRKCSH"	"EGFR"
14.657339379478	6.29941221933687	31.5616329707641	7.15400751022103e-13	2.24368083493072e-11	9.28231578554765	"TRIM13"	"EGFR"
16.0654674016788	3.21309348033576	31.11572056115	8.46287531060561e-13	2.6387442029522e-11	9.26173124581254	"SOS1"	"EGFR"
16.8297283692506	9.85566992422134	30.8783052887865	9.26374012721943e-13	2.87175943943802e-11	9.25043974403064	"ECHS1"	"EGFR"
14.9828556653623	6.16639106768417	29.5847980948154	1.53479945859639e-12	4.73053419336348e-11	9.18454942362626	"GGA1"	"EGFR"
14.1923672320074	6.03197944394249	29.390323396614	1.65891389261569e-12	5.08386011777025e-11	9.17396004779165	"MEAK7"	"EGFR"
18.3803356480016	6.67021752962554	29.3511130047746	1.68523103290627e-12	5.13516706220246e-11	9.171802049762	"ALB"	"EGFR"
18.0579016286651	6.66042489293555	29.0975820037232	1.86669706634802e-12	5.6559866479234e-11	9.15765912442937	"FGFRL1"	"EGFR"
15.5490795283144	3.10981590566289	28.4692542585823	2.41430391590395e-12	7.27410780954655e-11	9.12114045891472	"ARHGAP39"	"EGFR"
14.0894997900415	5.63321545882374	28.3171931107897	2.57151676616171e-12	7.70449408766773e-11	9.11197482078923	"LASP1"	"EGFR"
15.4048473496014	6.04058393658749	28.2415996666755	2.65376594869469e-12	7.90674821269422e-11	9.10736914439091	"SPAG1"	"EGFR"
16.6350418438473	3.32700836876946	28.1712879130053	2.73282938791315e-12	8.09732818087195e-11	9.10305557368612	"IQGAP3"	"EGFR"
15.3494567835259	10.1131050586391	27.8020910708923	3.19206982718296e-12	9.40608268306714e-11	9.0799259517326	"NDUFAF1"	"EGFR"
