Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	OddsScore	FoldChange	BFDR	boosted_by
EGFR	GATD3B	GATD3B	1.583|1.318|1.858	4.760	1.587	3	1.120|1.042|1.288|0.327|0.452|0.683	0.104	0.189	0.104	0.189	0.104	-3.344	2.172	0.537	
EGFR	UBA6	UBA6	0.835|1.376|1.036	3.247	1.082	3	1.218|1.465|1.146|0.618|0.871|1.023	0.001	0.004	0.001	0.004	0.001	-9.368	1.061	0.867	
EGFR	ESYT2	ESYT2	2.955|2.400|3.210	8.565	2.855	3	1.320|1.426|1.312|.|.|.	0.103	0.178	0.103	0.178	0.103	-3.644	2.112	0.538	
EGFR	UHRF1BP1L	UHRF1BP1L	1.383|1.126|1.354	3.862	1.287	3	2.069|2.855|2.582|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.519	0.920	
EGFR	SHTN1	SHTN1	1.501|1.262|1.701	4.465	1.488	3	2.386|2.204|2.309|.|0.197|.	0.032	0.038	0.032	0.038	0.032	-3.608	1.197	0.735	
EGFR	FAM168B	FAM168B	0.575|0.556|0.629	1.759	0.586	3	.|.|.|0.491|0.521|0.517	0.001	0.002	0.001	0.002	0.001	-7.182	1.151	0.869	
EGFR	ILVBL	ILVBL	0.684|0.538|0.802	2.024	0.675	3	0.639|0.504|0.759|.|.|.	0.001	0.002	0.001	0.002	0.001	-8.966	1.079	0.870	
EGFR	C1orf226	C1orf226	0.609|0.595|0.794	1.998	0.666	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.516	0.802	0.897	
EGFR	PLEKHG3	PLEKHG3	1.038|0.248|0.553	1.839	0.613	3	0.923|0.727|0.882|.|.|.	0.001	0.002	0.001	0.002	0.001	-15.279	0.730	0.878	
EGFR	SH3PXD2B	SH3PXD2B	0.812|0.678|0.570	2.061	0.687	3	0.482|.|.|.|.|.	0.012	0.023	0.012	0.023	0.012	-5.742	1.425	0.805	
EGFR	NBAS	NBAS	1.112|0.821|1.228	3.162	1.054	3	0.397|0.396|0.276|.|.|.	0.526	0.781	0.526	0.781	0.526	-1.649	2.999	0.161	
EGFR	CCDC66	CCDC66	0.250|0.379|0.250	0.879	0.293	3	0.933|1.041|0.902|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.306	0.920	
EGFR	TMEM131L	TMEM131L	0.513|1.721|1.250	3.484	1.161	3	.|.|.|.|.|.	0.027	0.075	0.027	0.075	0.027	-11.916	1.399	0.749	
EGFR	VWA8	VWA8	0.494|.|.	2.154	0.718	3	0.703|1.017|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.232	0.850	0.927	
EGFR	SBNO1	SBNO1	0.486|.|0.563	1.878	0.626	3	2.160|2.338|1.868|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.296	0.924	
EGFR	CNOT1	CNOT1	2.463|2.393|3.041	7.897	2.632	3	6.048|6.347|6.277|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.423	0.919	
EGFR	FAM83G	FAM83G	2.158|2.090|1.853	6.102	2.034	3	2.481|3.913|2.758|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.891	0.680	0.907	
EGFR	TUBAL3	TUBAL3	0.629|0.870|1.102	2.601	0.867	3	0.956|1.060|1.085|.|0.256|0.411	0.016	0.031	0.016	0.031	0.016	-5.694	1.334	0.789	
EGFR	SMCHD1	SMCHD1	1.357|0.862|1.058	3.276	1.092	3	2.056|1.812|2.165|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.544	0.912	
EGFR	CCDC85C	CCDC85C	2.719|2.599|3.089	8.407	2.802	3	1.577|1.634|2.291|.|.|.	0.011	0.019	0.011	0.019	0.011	-5.174	1.551	0.808	
EGFR	BTBD11	BTBD11	0.172|0.211|.	1.213	0.404	3	0.315|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-9.953	1.284	0.899	
EGFR	ZSWIM8	ZSWIM8	0.329|0.575|0.576	1.480	0.493	3	0.513|0.434|0.711|.|.|.	0.000	0.001	0.000	0.001	0.000	-12.066	0.912	0.883	
EGFR	ARHGAP32	ARHGAP32	0.969|1.013|1.427	3.408	1.136	3	.|0.577|0.542|.|.|.	0.089	0.207	0.089	0.207	0.089	-3.627	2.032	0.571	
EGFR	TBKBP1	TBKBP1	0.611|0.615|1.001	2.227	0.742	3	1.847|2.272|2.365|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.345	0.920	
EGFR	FAM171A2	FAM171A2	2.060|1.603|2.341	6.004	2.001	3	.|.|.|.|.|.	0.235	0.430	0.235	0.430	0.235	-3.034	2.411	0.372	
EGFR	MYO9A	MYO9A	2.420|2.288|2.699	7.408	2.469	3	2.222|1.602|1.769|.|.|.	0.004	0.006	0.004	0.006	0.004	-6.257	1.337	0.845	
EGFR	RABGAP1L	RABGAP1L	0.448|0.296|0.563	1.307	0.436	3	0.554|1.038|0.600|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.621	0.918	
EGFR	GPR89A	GPR89A	0.622|.|0.840	2.292	0.764	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.125	0.920	0.894	
EGFR	SHISA8	SHISA8	0.943|0.944|0.918	2.805	0.935	3	.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.081	1.126	0.873	
EGFR	NACA	NACA	3.242|3.443|3.374	10.058	3.353	3	4.651|4.385|4.109|.|.|0.314	0.043	0.044	0.043	0.044	0.043	-3.136	1.480	0.704	
EGFR	AGPS	AGPS	1.127|0.791|0.548	2.466	0.822	3	0.432|1.379|1.272|0.394|0.455|0.383	0.017	0.041	0.017	0.041	0.017	-6.469	1.346	0.784	
EGFR	KIF2A	KIF2A	1.189|0.709|0.844	2.742	0.914	3	0.520|0.891|0.638|.|.|.	0.010	0.027	0.010	0.027	0.010	-7.359	1.372	0.812	
EGFR	DDX39A	DDX39A	2.003|1.718|2.126	5.848	1.949	3	0.944|1.374|1.251|0.564|0.457|0.466	0.259	0.371	0.259	0.371	0.259	-1.965	2.560	0.348	
EGFR	PDLIM1	PDLIM1	1.581|1.327|1.705	4.613	1.538	3	2.509|3.009|3.039|.|0.332|0.196	0.043	0.047	0.043	0.047	0.043	-3.255	1.420	0.706	
EGFR	ACOT7	ACOT7	4.610|4.018|4.564	13.192	4.397	3	2.779|3.990|3.692|1.840|1.890|2.316	0.018	0.023	0.018	0.023	0.018	-4.731	1.673	0.781	
EGFR	MYO1C	MYO1C	2.990|2.761|2.440	8.191	2.730	3	0.929|1.666|1.764|.|.|.	0.056	0.092	0.056	0.092	0.056	-3.765	1.954	0.663	
EGFR	SNAP23	SNAP23	7.134|7.432|7.373	21.938	7.313	3	1.056|0.818|0.715|0.351|0.287|0.259	1.000	1.000	1.000	1.000	1.000	9.207	14.551	0.000	
EGFR	AIP	AIP	1.354|1.297|1.290	3.940	1.313	3	0.446|0.852|0.779|0.465|0.373|0.451	0.219	0.258	0.219	0.258	0.219	-1.406	2.461	0.386	
EGFR	GTPBP1	GTPBP1	1.933|1.306|1.469	4.707	1.569	3	2.028|2.118|1.809|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.292	0.792	0.896	
EGFR	STXBP3	STXBP3	3.020|2.465|2.991	8.475	2.825	3	0.610|0.604|0.666|.|.|.	0.948	0.976	0.948	0.976	0.948	2.136	4.511	0.010	
EGFR	SMAP	SMAP	0.812|0.741|0.742	2.295	0.765	3	1.272|1.424|1.244|0.446|0.627|0.553	0.000	0.001	0.000	0.001	0.000	-8.185	0.912	0.885	
EGFR	RAB27B	RAB27B	1.239|1.251|1.361	3.851	1.284	3	0.751|.|.|.|.|.	0.023	0.032	0.023	0.032	0.023	-4.005	1.710	0.764	
EGFR	AP3B1	AP3B1	1.494|1.240|0.985	3.719	1.240	3	2.060|0.895|0.791|.|.|.	0.001	0.003	0.001	0.003	0.001	-8.883	1.093	0.868	
EGFR	APBB1	APBB1	7.124|7.026|7.428	21.578	7.193	3	7.406|7.661|7.431|.|.|.	0.000	0.000	0.000	0.000	0.000	-8.296	0.959	0.888	
EGFR	NDUFS8	NDUFS8	0.313|0.340|0.315	0.968	0.323	3	0.576|0.452|0.468|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.718	0.651	0.909	
EGFR	NFKBIE	NFKBIE	0.262|0.569|0.680	1.511	0.504	3	1.692|2.428|1.861|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.256	0.920	
EGFR	PSMD11	PSMD11	1.554|1.676|2.035	5.265	1.755	3	3.126|3.496|3.134|0.278|.|.	0.026	0.031	0.026	0.031	0.026	-3.783	0.999	0.754	
EGFR	PSMD12	PSMD12	1.901|2.047|1.977	5.925	1.975	3	1.373|1.373|1.103|0.469|0.661|0.476	0.173	0.208	0.173	0.208	0.173	-1.825	2.405	0.433	
EGFR	PSMD9	PSMD9	0.548|0.591|0.591	1.730	0.577	3	.|.|.|0.612|0.403|0.340	0.003	0.004	0.003	0.004	0.003	-6.172	1.318	0.850	
EGFR	ATOX1	ATOX1	0.350|.|.	2.010	0.670	3	.|.|.|.|0.228|0.260	0.004	0.013	0.004	0.013	0.004	-4.315	2.753	0.840	
EGFR	PGRMC1	PGRMC1	2.551|2.513|2.367	7.431	2.477	3	1.299|1.688|1.302|0.214|.|.	0.110	0.116	0.110	0.116	0.110	-2.186	2.802	0.520	
EGFR	SUPT5H	SUPT5H	1.534|0.403|1.838	3.774	1.258	3	1.659|2.180|2.157|0.123|0.325|.	0.046	0.067	0.046	0.067	0.046	-4.338	1.588	0.696	
EGFR	DFFA	DFFA	0.489|0.428|.	1.747	0.582	3	0.777|1.248|1.160|0.312|0.435|.	0.000	0.000	0.000	0.000	0.000	-8.638	0.848	0.893	
EGFR	CLIC1	CLIC1	0.570|0.510|0.751	1.831	0.610	3	.|0.259|.|0.251|.|.	0.144	0.279	0.144	0.279	0.144	-2.777	2.394	0.467	
EGFR	EIF3F	EIF3F	1.644|1.755|1.697	5.096	1.699	3	1.990|2.107|2.198|0.902|0.958|0.891	0.002	0.002	0.002	0.002	0.002	-6.573	1.226	0.862	
EGFR	CACNB4	CACNB4	0.600|.|.	2.260	0.753	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.448	0.908	0.910	
EGFR	WWP2	WWP2	1.724|0.641|1.212	3.578	1.193	3	0.204|.|.|.|.|.	0.751	0.991	0.751	0.991	0.751	-0.695	5.837	0.068	
EGFR	SLC33A1	SLC33A1	0.346|.|0.416	1.592	0.531	3	.|0.348|.|.|.|.	0.002	0.004	0.002	0.004	0.002	-6.389	1.524	0.860	
EGFR	IPO5	IPO5	4.438|3.673|4.232	12.342	4.114	3	4.731|4.150|3.627|0.283|0.286|0.580	0.090	0.096	0.090	0.096	0.090	-2.416	3.364	0.568	
EGFR	POLRMT	POLRMT	0.255|0.283|.	1.368	0.456	3	.|0.432|0.392|.|.|.	0.000	0.000	0.000	0.000	0.000	-9.541	1.109	0.900	
EGFR	IGF2BP3	IGF2BP3	2.093|1.849|1.990	5.932	1.977	3	2.136|2.215|2.120|.|0.177|0.164	0.071	0.075	0.071	0.075	0.071	-2.628	2.532	0.618	
EGFR	DNM1L	DNM1L	0.895|0.673|0.678	2.247	0.749	3	1.345|1.080|0.812|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.622	0.709	0.903	
EGFR	RTCA	RTCA	0.845|0.986|0.627	2.458	0.819	3	1.283|1.248|1.288|0.537|1.370|0.440	0.000	0.001	0.000	0.001	0.000	-10.110	0.876	0.881	
EGFR	PIK3C2A	PIK3C2A	2.940|2.783|3.105	8.828	2.943	3	2.808|2.754|3.367|0.238|0.454|.	0.071	0.075	0.071	0.075	0.071	-2.637	2.393	0.619	
EGFR	PIK3R2	PIK3R2	3.000|3.284|3.877	10.161	3.387	3	.|.|0.364|0.252|.|.	0.999	1.000	0.999	1.000	0.999	6.818	11.190	0.000	
EGFR	TRAF5	TRAF5	0.499|0.457|0.566	1.521	0.507	3	0.583|0.579|0.582|.|.|.	0.000	0.000	0.000	0.000	0.000	-9.720	0.872	0.894	
EGFR	EXOC5	EXOC5	0.570|1.232|1.028	2.830	0.943	3	0.211|0.363|.|.|.|.	0.352	0.692	0.352	0.692	0.352	-5.495	3.410	0.247	
EGFR	PSMD14	PSMD14	0.972|0.829|0.712	2.514	0.838	3	0.960|0.515|0.940|.|.|.	0.001	0.002	0.001	0.002	0.001	-8.437	1.082	0.872	
EGFR	KPNA3	KPNA3	0.778|0.783|0.886	2.448	0.816	3	0.614|0.904|1.053|.|.|0.237	0.012	0.016	0.012	0.016	0.012	-4.624	1.338	0.803	
EGFR	PES1	PES1	0.565|.|0.454	1.849	0.616	3	0.927|0.893|0.752|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.443	0.722	0.913	
EGFR	NOP56	NOP56	1.970|2.036|1.539	5.545	1.848	3	1.822|1.596|1.862|0.372|0.406|0.353	0.078	0.095	0.078	0.095	0.078	-2.906	2.274	0.597	
EGFR	DDX3X	DDX3X	12.262|12.332|12.440	37.034	12.345	3	20.621|16.568|18.239|3.253|3.543|3.110	0.039	0.039	0.039	0.039	0.039	-3.225	1.585	0.716	
EGFR	E2F3	E2F3	0.171|0.462|.	1.463	0.488	3	0.969|1.528|0.857|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.451	0.924	
EGFR	PIK3C2B	PIK3C2B	0.362|.|0.536	1.728	0.576	3	0.787|0.804|0.886|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.698	0.914	
EGFR	ACACB	ACACB	6.665|6.705|5.928	19.298	6.433	3	7.849|7.084|7.026|9.348|10.487|12.051	0.000	0.000	0.000	0.000	0.000	-11.081	0.732	0.904	
EGFR	SCD	SCD	0.445|0.449|0.322	1.215	0.405	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.488	0.916	
EGFR	ARID1A	ARID1A	0.347|.|.	2.007	0.669	3	0.786|0.536|0.346|0.187|0.256|.	0.000	0.001	0.000	0.001	0.000	-6.790	1.806	0.885	
EGFR	C2CD2L	C2CD2L	0.242|0.845|1.591	2.679	0.893	3	.|0.416|.|.|.|.	0.246	0.674	0.246	0.674	0.246	-10.038	2.144	0.361	
EGFR	NEMP1	NEMP1	0.391|.|0.331	1.552	0.517	3	.|0.146|.|.|.|.	0.088	0.169	0.088	0.169	0.088	-2.258	3.554	0.573	
EGFR	UBFD1	UBFD1	0.928|0.908|0.968	2.805	0.935	3	1.489|1.713|2.007|0.397|1.012|0.417	0.006	0.006	0.006	0.006	0.006	-5.279	0.959	0.833	
EGFR	CIT	CIT	1.255|0.502|0.835	2.592	0.864	3	0.700|0.930|1.305|.|.|.	0.001	0.003	0.001	0.003	0.001	-13.468	0.913	0.871	
EGFR	CDC42EP2	CDC42EP2	0.325|.|0.470	1.624	0.541	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.652	0.917	
EGFR	AP3D1	AP3D1	3.072|2.646|3.032	8.750	2.917	3	2.888|2.832|2.952|.|.|.	0.000	0.001	0.000	0.001	0.000	-8.474	1.009	0.882	
EGFR	ABLIM1	ABLIM1	1.408|1.265|0.845	3.517	1.172	3	0.667|.|.|.|.|.	0.042	0.080	0.042	0.080	0.042	-5.598	1.759	0.708	
EGFR	DVL1	DVL1	2.059|2.008|2.281	6.348	2.116	3	2.477|3.146|2.729|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.421	0.764	0.902	
EGFR	DVL2	DVL2	7.095|5.360|6.330	18.785	6.262	3	10.197|10.567|10.352|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.746	0.604	0.911	
EGFR	CHD1	CHD1	1.171|0.944|1.078	3.193	1.064	3	2.124|2.393|2.062|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.486	0.917	
EGFR	GOSR2	GOSR2	0.352|0.284|.	1.466	0.489	3	.|.|.|.|0.214|.	0.012	0.025	0.012	0.025	0.012	-4.612	2.289	0.804	
EGFR	IRS4	IRS4	22.184|20.721|22.942	65.847	21.949	3	7.919|8.166|8.149|0.743|0.581|1.645	0.467	0.485	0.467	0.485	0.467	-0.224	8.177	0.186	
EGFR	TOR1B	TOR1B	0.475|0.478|.	1.783	0.594	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.684	0.716	0.915	
EGFR	TP53I11	TP53I11	0.535|0.509|0.596	1.640	0.547	3	0.648|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-8.640	0.843	0.887	
EGFR	CDIPT	CDIPT	0.782|0.633|0.750	2.165	0.722	3	0.816|0.925|0.883|.|.|0.314	0.001	0.001	0.001	0.001	0.001	-8.118	1.066	0.874	
EGFR	PRMT5	PRMT5	1.012|0.937|0.793	2.742	0.914	3	0.472|1.124|0.575|.|0.204|.	0.044	0.061	0.044	0.061	0.044	-3.648	1.829	0.700	
EGFR	SLC9A3R1	SLC9A3R1	0.737|0.658|0.759	2.154	0.718	3	.|0.686|0.592|0.256|0.302|.	0.016	0.022	0.016	0.022	0.016	-4.872	1.705	0.789	
EGFR	TNFRSF10B	TNFRSF10B	1.067|1.135|1.178	3.380	1.127	3	0.766|0.509|0.476|.|.|.	0.055	0.073	0.055	0.073	0.055	-3.266	1.975	0.666	
EGFR	NDC80	NDC80	0.566|0.488|0.829	1.883	0.628	3	0.817|1.219|0.835|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.709	0.668	0.902	
EGFR	NRP1	NRP1	0.316|.|.	1.976	0.659	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.794	0.927	
EGFR	UNC13B	UNC13B	0.834|1.124|0.857	2.815	0.938	3	.|.|.|.|.|.	0.002	0.004	0.002	0.004	0.002	-7.774	1.131	0.865	
EGFR	PSMA7	PSMA7	0.396|.|.	2.055	0.685	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.633	0.826	0.927	
EGFR	SCAMP3	SCAMP3	1.774|1.494|1.623	4.891	1.630	3	0.659|0.638|0.496|.|.|.	0.333	0.485	0.333	0.485	0.333	-1.410	2.748	0.269	
EGFR	BACH1	BACH1	0.902|.|0.472	2.205	0.735	3	1.883|1.995|1.849|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.385	0.923	
EGFR	MGST3	MGST3	0.293|0.267|0.314	0.875	0.292	3	0.292|0.350|0.678|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.415	0.710	0.906	
EGFR	GIPC1	GIPC1	0.232|1.227|1.546	3.005	1.002	3	0.597|0.557|0.523|.|.|0.266	0.345	0.716	0.345	0.716	0.345	-14.121	2.158	0.252	
EGFR	RGS12	RGS12	1.095|1.050|1.362	3.507	1.169	3	.|0.301|.|.|.|.	0.609	0.785	0.609	0.785	0.609	-0.022	3.888	0.120	
EGFR	HAT1	HAT1	1.315|1.524|1.527	4.366	1.455	3	4.044|5.395|5.248|0.549|0.639|0.722	0.019	0.020	0.019	0.020	0.019	-4.108	0.830	0.779	
EGFR	CASK	CASK	2.703|2.809|2.772	8.285	2.762	3	0.979|0.670|0.635|.|.|.	0.843	0.859	0.843	0.859	0.843	1.528	3.697	0.037	
EGFR	MYL12B	MYL12B	0.891|1.014|0.798	2.703	0.901	3	0.657|1.051|0.820|0.288|0.225|0.289	0.053	0.078	0.053	0.078	0.053	-3.424	1.922	0.677	
EGFR	AURKA	AURKA	0.605|0.741|0.795	2.141	0.714	3	0.425|0.553|0.390|.|0.180|0.161	0.145	0.220	0.145	0.220	0.145	-2.840	2.336	0.465	
EGFR	VPS26C	VPS26C	0.580|0.586|0.797	1.963	0.654	3	.|0.622|0.916|.|.|.	0.000	0.001	0.000	0.001	0.000	-9.064	0.867	0.883	
EGFR	SLC27A2	SLC27A2	0.103|.|.	1.763	0.588	3	.|.|0.265|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.152	2.221	0.915	
EGFR	GAK	GAK	1.192|1.314|1.705	4.212	1.404	3	2.003|2.737|2.825|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.592	0.563	0.912	
EGFR	HNRNPDL	HNRNPDL	2.235|2.511|2.030	6.776	2.259	3	2.780|2.630|3.087|0.764|1.200|0.799	0.016	0.023	0.016	0.023	0.016	-4.578	1.415	0.787	
EGFR	XPO1	XPO1	2.261|2.420|2.628	7.310	2.437	3	2.746|2.882|2.692|.|0.369|.	0.034	0.038	0.034	0.038	0.034	-3.493	1.455	0.730	
EGFR	ARHGEF10	ARHGEF10	0.205|0.212|.	1.247	0.416	3	0.308|0.550|0.520|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.995	0.934	0.920	
EGFR	SPTBN2	SPTBN2	3.376|3.774|4.061	11.212	3.737	3	0.403|0.465|0.405|.|.|.	1.000	1.000	1.000	1.000	1.000	8.512	8.828	0.000	
EGFR	SEC16A	SEC16A	3.807|3.298|3.690	10.795	3.598	3	6.085|6.355|6.327|0.224|.|.	0.045	0.047	0.045	0.047	0.045	-3.114	1.322	0.698	
EGFR	PLXNB2	PLXNB2	1.805|1.744|1.871	5.420	1.807	3	.|0.749|0.546|.|.|.	0.339	0.387	0.339	0.387	0.339	-0.887	2.824	0.260	
EGFR	AREL1	AREL1	0.331|0.373|1.582	2.286	0.762	3	.|.|.|.|.|.	0.014	0.042	0.014	0.042	0.014	-15.279	0.918	0.795	
EGFR	U2SURP	U2SURP	1.442|1.411|1.108	3.961	1.320	3	5.483|6.120|5.352|0.110|.|0.392	0.039	0.041	0.039	0.041	0.039	-3.294	0.877	0.714	
EGFR	SYNJ2	SYNJ2	1.877|1.838|2.623	6.338	2.113	3	2.536|1.337|1.773|.|.|.	0.002	0.006	0.002	0.006	0.002	-7.733	1.162	0.857	
EGFR	GARRE1	GARRE1	0.939|.|1.332	3.100	1.033	3	0.302|0.235|0.212|.|.|.	0.620	0.991	0.620	0.991	0.620	0.992	4.186	0.116	
EGFR	PFAS	PFAS	3.542|4.189|3.568	11.299	3.766	3	5.095|5.438|5.647|3.341|3.799|3.302	0.000	0.000	0.000	0.000	0.000	-9.370	0.871	0.894	
EGFR	ARHGEF11	ARHGEF11	0.938|1.339|0.744	3.021	1.007	3	7.224|0.534|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.512	0.912	
EGFR	PRORP	PRORP	0.267|.|0.171	1.267	0.422	3	0.473|0.345|0.350|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	1.097	0.918	
EGFR	SCAMP1	SCAMP1	1.148|1.140|0.917	3.205	1.068	3	.|.|.|.|.|.	0.003	0.004	0.003	0.004	0.003	-7.087	1.287	0.850	
EGFR	ARPC1B	ARPC1B	0.347|0.406|0.337	1.090	0.363	3	0.363|0.343|0.331|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.985	1.052	0.877	
EGFR	ARPC3	ARPC3	0.880|0.582|0.959	2.421	0.807	3	.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-10.721	0.972	0.879	
EGFR	BET1	BET1	0.745|0.838|0.747	2.329	0.776	3	.|0.838|0.638|0.481|0.530|0.387	0.005	0.008	0.005	0.008	0.005	-5.684	1.398	0.837	
EGFR	PGRMC2	PGRMC2	1.180|1.331|1.651	4.162	1.387	3	0.606|0.609|0.644|.|.|.	0.156	0.333	0.156	0.333	0.156	-3.134	2.239	0.453	
EGFR	CETN3	CETN3	0.289|.|0.307	1.426	0.475	3	0.406|0.514|0.819|.|.|.	0.000	0.000	0.000	0.000	0.000	-13.658	0.857	0.916	
EGFR	WDR46	WDR46	0.323|0.226|.	1.379	0.460	3	0.313|0.348|0.556|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.636	1.171	0.905	
EGFR	NKRF	NKRF	1.957|1.929|1.669	5.555	1.852	3	6.361|7.630|7.724|0.512|0.647|0.749	0.028	0.029	0.028	0.029	0.028	-3.662	0.870	0.748	
EGFR	RER1	RER1	0.468|.|.	2.128	0.709	3	0.506|.|.|.|.|.	0.000	0.001	0.000	0.001	0.000	-7.210	1.401	0.890	
EGFR	SURF4	SURF4	1.269|1.057|1.204	3.530	1.177	3	0.964|0.442|.|0.219|0.247|.	0.249	0.307	0.249	0.307	0.249	-1.550	3.020	0.357	
EGFR	SPTLC1	SPTLC1	1.181|0.976|0.674	2.831	0.944	3	.|.|.|.|.|.	0.002	0.005	0.002	0.005	0.002	-9.440	1.137	0.857	
EGFR	OGT	OGT	0.948|0.972|0.829	2.748	0.916	3	2.287|2.593|2.563|.|0.536|0.299	0.012	0.013	0.012	0.013	0.012	-4.623	0.767	0.803	
EGFR	PMM2	PMM2	0.487|0.488|0.364	1.338	0.446	3	.|.|.|0.215|0.453|0.426	0.003	0.005	0.003	0.005	0.003	-7.455	1.288	0.847	
EGFR	PPM1G	PPM1G	0.839|0.938|0.784	2.561	0.854	3	3.238|4.219|3.664|0.317|0.543|0.433	0.017	0.019	0.017	0.019	0.017	-4.195	0.686	0.785	
EGFR	INPPL1	INPPL1	0.529|0.224|5.358	6.111	2.037	3	0.937|0.760|0.781|.|.|.	0.333	0.998	0.333	0.998	0.333	-15.279	2.477	0.270	
EGFR	EIF3D	EIF3D	2.937|3.296|2.546	8.780	2.927	3	2.528|3.253|3.058|1.444|2.013|2.092	0.003	0.005	0.003	0.005	0.003	-7.113	1.266	0.852	
EGFR	EIF3H	EIF3H	1.135|1.261|1.324	3.720	1.240	3	1.075|1.097|1.411|0.565|0.701|0.498	0.008	0.012	0.008	0.012	0.008	-5.548	1.493	0.820	
EGFR	NVL	NVL	0.639|0.828|0.965	2.432	0.811	3	1.475|1.855|1.886|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.469	0.917	
EGFR	IPO8	IPO8	1.154|0.825|0.983	2.962	0.987	3	1.395|1.440|1.101|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.681	0.758	0.900	
EGFR	STX7	STX7	0.530|1.018|0.796	2.343	0.781	3	.|.|.|.|.|.	0.001	0.002	0.001	0.002	0.001	-11.594	0.941	0.877	
EGFR	YKT6	YKT6	1.200|0.898|1.047	3.144	1.048	3	.|.|.|.|.|.	0.003	0.006	0.003	0.006	0.003	-7.244	1.263	0.851	
EGFR	NUP42	NUP42	0.432|0.579|0.501	1.513	0.504	3	0.708|0.732|0.758|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.367	0.688	0.905	
EGFR	PDPK1	PDPK1	0.324|0.521|0.750	1.595	0.532	3	0.357|0.448|0.369|.|.|.	0.016	0.045	0.016	0.045	0.016	-9.226	1.365	0.787	
EGFR	DHX15	DHX15	4.396|4.697|4.516	13.609	4.536	3	5.960|5.963|5.228|5.857|4.650|3.985	0.000	0.000	0.000	0.000	0.000	-9.133	0.869	0.895	
EGFR	RNMT	RNMT	0.820|1.048|0.755	2.623	0.874	3	.|1.050|.|0.479|0.341|0.428	0.026	0.061	0.026	0.061	0.026	-5.114	1.680	0.753	
EGFR	ZZEF1	ZZEF1	0.796|0.892|1.296	2.984	0.995	3	2.274|2.087|1.909|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.477	0.915	
EGFR	TTI1	TTI1	0.138|.|1.053	2.020	0.673	3	0.254|.|.|.|.|.	0.219	0.658	0.219	0.658	0.219	-9.605	2.646	0.386	
EGFR	PLXNB1	PLXNB1	1.092|1.372|1.414	3.877	1.292	3	.|.|.|.|.|.	0.012	0.019	0.012	0.019	0.012	-5.823	1.557	0.801	
EGFR	PJA2	PJA2	0.352|.|.	2.012	0.671	3	2.383|2.483|2.359|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.279	0.279	0.927	
