Bait	PreyGene	#Rep	AvgP	BFDR
RAB11A	EIF2D	3	0.2014	0.3560
RAB11A	BUD31	3	0.0067	0.5133
EGFR	NAA10	3	0.5528	0.1745
PDHA1	NAA10	3	0.1390	0.3843
RAB11A	NAA10	3	0.6080	0.1579
RAB11A	KDM5C	3	0.0000	0.5549
EGFR	PPP1R2	3	0.0001	0.5502
RAB11A	PPP1R2	3	0.0034	0.5236
EGFR	CSK	3	0.6393	0.1483
PDHA1	CSK	3	0.2351	0.3444
RAB11A	CSK	3	0.7201	0.0829
EGFR	GARS1	3	0.1318	0.3876
PDHA1	GARS1	3	0.8025	0.0384
RAB11A	GARS1	3	0.7942	0.0424
EGFR	IARS1	3	0.7446	0.0697
PDHA1	IARS1	3	0.4549	0.2058
RAB11A	IARS1	3	0.7692	0.0557
EGFR	SLC19A1	3	1.0000	0.0000
RAB11A	SLC19A1	3	0.6667	0.1110
EGFR	EIF1	3	0.2713	0.3309
PDHA1	EIF1	3	0.0956	0.4121
RAB11A	EIF1	3	0.1209	0.3946
EGFR	PRKCI	3	0.6874	0.1014
PDHA1	PRKCI	3	0.0506	0.4517
RAB11A	PRKCI	3	0.7645	0.0578
PDHA1	ECI1	3	1.0000	0.0000
EGFR	TMPO	3	0.6926	0.0982
PDHA1	TMPO	3	0.3013	0.3210
RAB11A	TMPO	3	0.6920	0.0985
EGFR	STAT1	3	0.4844	0.1958
PDHA1	STAT1	3	0.0019	0.5306
RAB11A	STAT1	3	0.2598	0.3349
EGFR	MTREX	3	0.7581	0.0619
PDHA1	MTREX	3	0.4560	0.2054
RAB11A	MTREX	3	0.7505	0.0659
EGFR	PIK3CA	3	0.9591	0.0023
EGFR	PIK3CB	3	1.0000	0.0000
RAB11A	PIK3CB	3	0.6667	0.1110
EGFR	MTOR	3	0.1971	0.3574
PDHA1	MTOR	3	0.0005	0.5421
RAB11A	MTOR	3	0.1446	0.3817
EGFR	PI4KA	3	1.0000	0.0000
RAB11A	PI4KA	3	0.6193	0.1551
PDHA1	HAL	3	0.3333	0.2529
EGFR	EPS15	3	0.8597	0.0179
RAB11A	EPS15	3	0.8870	0.0114
EGFR	CASP3	3	0.3839	0.2320
PDHA1	CASP3	3	0.1116	0.4005
RAB11A	CASP3	3	0.9989	0.0000
EGFR	CASP2	3	0.0724	0.4312
RAB11A	CASP2	3	0.4573	0.2049
EGFR	RPS27	3	0.6853	0.1025
PDHA1	RPS27	3	0.1296	0.3892
RAB11A	RPS27	3	0.4615	0.2034
EGFR	ABL2	3	0.5527	0.1745
RAB11A	ABL2	3	0.1376	0.3848
EGFR	HELZ	3	0.0005	0.5421
RAB11A	HELZ	3	0.0352	0.4668
EGFR	NCAPD3	3	0.0001	0.5502
RAB11A	NCAPD3	3	0.0000	0.5549
EGFR	RBM34	3	0.7523	0.0656
PDHA1	RBM34	3	0.0171	0.4917
RAB11A	RBM34	3	0.1169	0.3975
RAB11A	LIFR	3	1.0000	0.0000
EGFR	LRPPRC	3	0.6715	0.1093
PDHA1	LRPPRC	3	0.9089	0.0078
RAB11A	LRPPRC	3	0.7658	0.0570
EGFR	ACAA2	3	0.9997	0.0000
PDHA1	ACAA2	3	0.9999	0.0000
RAB11A	ACAA2	3	0.2621	0.3339
EGFR	CDKN2A	3	0.8055	0.0365
PDHA1	CDKN2A	3	0.6966	0.0958
RAB11A	CDKN2A	3	0.8551	0.0192
PDHA1	PRCP	3	0.3333	0.2529
EGFR	HTT	3	0.4452	0.2093
RAB11A	HTT	3	1.0000	0.0000
RAB11A	ECE1	3	1.0000	0.0000
RAB11A	SLC1A3	3	1.0000	0.0000
RAB11A	SLC1A1	3	1.0000	0.0000
PDHA1	PAFAH1B1	3	0.0003	0.5455
EGFR	MCAM	3	1.0000	0.0000
RAB11A	MCAM	3	0.6667	0.1110
PDHA1	CRAT	3	0.3333	0.2529
EGFR	MATR3	3	0.3608	0.2414
PDHA1	MATR3	3	0.0199	0.4868
RAB11A	MATR3	3	0.5415	0.1782
EGFR	MSH2	3	0.0856	0.4197
PDHA1	MSH2	3	0.0005	0.5421
RAB11A	MSH2	3	0.1116	0.4005
EGFR	GRK6	3	0.7994	0.0398
RAB11A	GRK6	3	0.6929	0.0979
EGFR	GPD2	3	0.3331	0.3063
PDHA1	GPD2	3	0.2130	0.3524
RAB11A	GPD2	3	0.8382	0.0245
EGFR	PTPN9	3	0.3248	0.3127
RAB11A	PTPN9	3	0.9945	0.0002
RAB11A	SYK	3	0.0000	0.5549
EGFR	RANBP1	3	0.6352	0.1495
PDHA1	RANBP1	3	0.1407	0.3835
RAB11A	RANBP1	3	0.5805	0.1667
EGFR	NAMPT	3	0.6283	0.1522
PDHA1	NAMPT	3	0.0548	0.4473
RAB11A	NAMPT	3	0.7693	0.0556
EGFR	PSMC4	3	0.0125	0.5003
RAB11A	PSMC4	3	0.0050	0.5184
EGFR	TSFM	3	0.0963	0.4118
PDHA1	TSFM	3	0.5438	0.1773
RAB11A	TSFM	3	0.5480	0.1759
EGFR	VDAC2	3	0.7654	0.0573
PDHA1	VDAC2	3	0.1726	0.3678
RAB11A	VDAC2	3	0.5678	0.1707
RAB11A	ACADSB	3	0.9191	0.0065
EGFR	CBX5	3	0.0161	0.4939
PDHA1	CBX5	3	0.0140	0.4973
RAB11A	CBX5	3	0.4285	0.2153
EGFR	USP5	3	0.0530	0.4491
PDHA1	USP5	3	0.0394	0.4628
RAB11A	USP5	3	0.5820	0.1662
EGFR	MAPK9	3	0.2936	0.3240
PDHA1	MAPK9	3	0.0336	0.4686
RAB11A	MAPK9	3	0.6388	0.1485
EGFR	MKI67	3	0.3982	0.2270
PDHA1	MKI67	3	0.0429	0.4596
RAB11A	MKI67	3	0.6429	0.1470
RAB11A	PHKA2	3	0.0125	0.5003
EGFR	PHKA1	3	0.1069	0.4039
RAB11A	PHKA1	3	0.1668	0.3707
EGFR	RANGAP1	3	0.7939	0.0425
PDHA1	RANGAP1	3	0.4798	0.1975
RAB11A	RANGAP1	3	0.8203	0.0300
EGFR	RECQL	3	0.3946	0.2283
PDHA1	RECQL	3	0.1367	0.3853
RAB11A	RECQL	3	0.6820	0.1044
EGFR	NOP2	3	0.6801	0.1055
PDHA1	NOP2	3	0.2987	0.3219
RAB11A	NOP2	3	0.7456	0.0687
RAB11A	ATRX	3	0.0000	0.5549
EGFR	CRK	3	0.5398	0.1788
RAB11A	CRK	3	0.0910	0.4153
EGFR	CRKL	3	0.0898	0.4162
PDHA1	CRKL	3	0.0788	0.4253
RAB11A	CRKL	3	0.1128	0.3997
PDHA1	MTIF2	3	1.0000	0.0000
EGFR	BAG6	3	0.6667	0.1110
EGFR	NSF	3	0.7372	0.0732
PDHA1	NSF	3	0.0012	0.5349
RAB11A	NSF	3	0.2687	0.3316
EGFR	NOTCH1	3	0.6667	0.1110
RAB11A	MAP2K3	3	0.1360	0.3855
EGFR	BRCC3	3	0.0088	0.5086
RAB11A	BRCC3	3	0.0231	0.4815
EGFR	RPL27A	3	0.7020	0.0925
PDHA1	RPL27A	3	0.6962	0.0960
RAB11A	RPL27A	3	0.4112	0.2220
EGFR	RPL5	3	0.6480	0.1447
PDHA1	RPL5	3	0.1203	0.3952
RAB11A	RPL5	3	0.4712	0.2000
EGFR	RPL21	3	0.5382	0.1793
PDHA1	RPL21	3	0.0460	0.4573
RAB11A	RPL21	3	0.4034	0.2249
EGFR	RPL28	3	0.7994	0.0398
PDHA1	RPL28	3	0.4553	0.2057
RAB11A	RPL28	3	0.8133	0.0326
EGFR	RPS9	3	0.6154	0.1558
PDHA1	RPS9	3	0.0924	0.4142
RAB11A	RPS9	3	0.5770	0.1677
EGFR	RPS5	3	0.2419	0.3419
PDHA1	RPS5	3	0.0241	0.4802
RAB11A	RPS5	3	0.6094	0.1575
EGFR	RPS10	3	0.0036	0.5228
PDHA1	RPS10	3	0.2356	0.3442
RAB11A	RPS10	3	0.0068	0.5132
EGFR	MAP1B	3	0.6970	0.0954
PDHA1	MAP1B	3	0.4417	0.2108
RAB11A	MAP1B	3	0.7494	0.0664
EGFR	YAP1	3	0.0000	0.5549
RAB11A	YAP1	3	0.0000	0.5549
EGFR	UTRN	3	1.0000	0.0000
PDHA1	UTRN	3	0.0049	0.5190
RAB11A	UTRN	3	0.1350	0.3858
EGFR	IQGAP1	3	1.0000	0.0000
PDHA1	IQGAP1	3	0.0983	0.4104
RAB11A	IQGAP1	3	0.6970	0.0954
EGFR	GYG1	3	0.0002	0.5476
EGFR	STT3A	3	0.5213	0.1848
PDHA1	STT3A	3	0.0181	0.4900
RAB11A	STT3A	3	0.2433	0.3411
EGFR	CAPZA2	3	0.7308	0.0769
PDHA1	CAPZA2	3	0.3324	0.3080
RAB11A	CAPZA2	3	0.7439	0.0700
EGFR	CAPZB	3	0.1350	0.3858
PDHA1	CAPZB	3	0.0360	0.4660
RAB11A	CAPZB	3	0.4206	0.2185
EGFR	QARS1	3	0.5961	0.1616
PDHA1	QARS1	3	0.1402	0.3837
RAB11A	QARS1	3	0.6520	0.1434
EGFR	RPL29	3	0.1889	0.3610
PDHA1	RPL29	3	0.4684	0.2009
RAB11A	RPL29	3	0.1864	0.3624
PDHA1	LGALS7	3	0.1205	0.3950
EGFR	UQCRFS1	3	0.1834	0.3635
PDHA1	UQCRFS1	3	0.9282	0.0057
RAB11A	UQCRFS1	3	0.4117	0.2220
EGFR	ATP5PO	3	0.1030	0.4071
PDHA1	ATP5PO	3	0.4533	0.2064
RAB11A	ATP5PO	3	0.6266	0.1528
EGFR	PREP	3	0.5600	0.1724
PDHA1	PREP	3	0.7061	0.0905
RAB11A	PREP	3	0.7863	0.0464
EGFR	PIP4K2A	3	0.0113	0.5029
EGFR	ARCN1	3	0.8425	0.0235
PDHA1	ARCN1	3	0.2781	0.3285
RAB11A	ARCN1	3	0.8145	0.0321
EGFR	LSS	3	0.0320	0.4711
RAB11A	LSS	3	0.5441	0.1771
EGFR	PPP3CC	3	0.6667	0.1110
RAB11A	PPP3CC	3	0.3333	0.2529
EGFR	GCLC	3	0.0127	0.4999
RAB11A	GCLC	3	0.3449	0.2487
EGFR	GCLM	3	0.4396	0.2116
PDHA1	GCLM	3	0.6291	0.1516
RAB11A	GCLM	3	0.2994	0.3216
RAB11A	TRAPPC10	3	1.0000	0.0000
EGFR	PSMD8	3	0.7549	0.0638
PDHA1	PSMD8	3	0.0507	0.4515
RAB11A	PSMD8	3	0.7924	0.0436
EGFR	PRRC2A	3	0.1410	0.3834
RAB11A	PRRC2A	3	0.0812	0.4234
EGFR	CCT5	3	0.2558	0.3365
PDHA1	CCT5	3	0.0181	0.4900
RAB11A	CCT5	3	0.4264	0.2162
EGFR	PTDSS1	3	0.0199	0.4868
RAB11A	PTDSS1	3	0.0376	0.4645
EGFR	CSNK1A1	3	0.7122	0.0866
RAB11A	CSNK1A1	3	0.0631	0.4392
EGFR	IDH2	3	0.6655	0.1374
PDHA1	IDH2	3	0.7375	0.0730
RAB11A	IDH2	3	0.9962	0.0002
EGFR	PITPNB	3	0.0966	0.4116
PDHA1	PITPNB	3	0.0209	0.4847
RAB11A	PITPNB	3	0.5875	0.1644
EGFR	POLD2	3	0.0003	0.5455
RAB11A	POLD2	3	0.1452	0.3812
EGFR	MARCKSL1	3	0.9925	0.0004
PDHA1	MARCKSL1	3	0.0225	0.4821
RAB11A	MARCKSL1	3	0.9914	0.0004
EGFR	PXN	3	0.4158	0.2199
RAB11A	PXN	3	0.7294	0.0776
EGFR	CAMLG	3	1.0000	0.0000
RAB11A	CAMLG	3	1.0000	0.0000
EGFR	ALDH9A1	3	0.0792	0.4247
PDHA1	ALDH9A1	3	0.3558	0.2439
RAB11A	ALDH9A1	3	0.0153	0.4951
EGFR	RPL34	3	0.5465	0.1765
PDHA1	RPL34	3	0.0878	0.4181
RAB11A	RPL34	3	0.2538	0.3376
EGFR	LMAN1	3	1.0000	0.0000
RAB11A	LMAN1	3	1.0000	0.0000
EGFR	NASP	3	0.2141	0.3523
PDHA1	NASP	3	0.0480	0.4546
RAB11A	NASP	3	0.4777	0.1977
EGFR	FASN	3	0.5728	0.1688
PDHA1	FASN	3	0.0999	0.4089
RAB11A	FASN	3	0.6336	0.1499
EGFR	FNTB	3	0.8436	0.0231
PDHA1	FNTB	3	0.0185	0.4893
RAB11A	FNTB	3	0.7248	0.0802
RAB11A	DHPS	3	0.0203	0.4859
EGFR	CCT3	3	0.8085	0.0346
PDHA1	CCT3	3	0.7159	0.0849
RAB11A	CCT3	3	0.8564	0.0188
PDHA1	MRPL19	3	0.0154	0.4950
EGFR	TUFM	3	0.5396	0.1790
PDHA1	TUFM	3	0.3381	0.2512
RAB11A	TUFM	3	0.8201	0.0303
EGFR	ALDH7A1	3	0.7700	0.0554
PDHA1	ALDH7A1	3	0.7016	0.0932
RAB11A	ALDH7A1	3	0.4458	0.2090
EGFR	INPP1	3	0.0049	0.5190
RAB11A	INPP1	3	0.0066	0.5137
EGFR	CENPF	3	0.0002	0.5476
PDHA1	CENPF	3	0.0000	0.5549
RAB11A	CENPF	3	0.0138	0.4977
EGFR	SRP9	3	0.3441	0.2489
PDHA1	SRP9	3	0.0454	0.4576
RAB11A	SRP9	3	0.3389	0.2509
RAB11A	UBE2A	3	0.2742	0.3299
EGFR	PCYT1A	3	0.0297	0.4736
PDHA1	PCYT1A	3	0.0072	0.5120
RAB11A	PCYT1A	3	0.0366	0.4655
EGFR	AARS1	3	0.7485	0.0669
PDHA1	AARS1	3	0.5317	0.1813
RAB11A	AARS1	3	0.7978	0.0407
EGFR	CARS1	3	0.3395	0.2507
RAB11A	CARS1	3	0.0710	0.4325
PDHA1	HARS2	3	1.0000	0.0000
EGFR	SARS1	3	0.0874	0.4183
PDHA1	SARS1	3	0.0073	0.5117
RAB11A	SARS1	3	0.1166	0.3977
EGFR	PRIM1	3	0.0078	0.5108
RAB11A	PRIM1	3	0.0019	0.5306
EGFR	PRIM2	3	0.0012	0.5349
RAB11A	PRIM2	3	0.0008	0.5389
EGFR	CSNK1E	3	0.5795	0.1670
RAB11A	CSNK1E	3	0.0593	0.4423
RAB11A	CTCF	3	0.3333	0.2529
EGFR	PSMB2	3	0.0630	0.4393
RAB11A	PSMB2	3	0.3480	0.2478
EGFR	MCM2	3	0.7474	0.0675
PDHA1	MCM2	3	0.4946	0.1927
RAB11A	MCM2	3	0.7904	0.0445
PDHA1	ACADVL	3	0.5059	0.1891
RAB11A	ACADVL	3	0.0037	0.5225
RAB11A	YLPM1	3	0.0000	0.5549
EGFR	ACOT2	3	0.0215	0.4835
PDHA1	ACOT2	3	0.5106	0.1874
RAB11A	ACOT2	3	0.3776	0.2338
EGFR	VPS41	3	0.1417	0.3830
RAB11A	VPS41	3	0.3262	0.3120
RAB11A	TMED10	3	0.6667	0.1110
EGFR	RBM25	3	0.0013	0.5343
PDHA1	RBM25	3	0.0001	0.5502
RAB11A	RBM25	3	0.0267	0.4765
EGFR	NUMB	3	0.9965	0.0001
PDHA1	NUMB	3	0.0505	0.4517
RAB11A	NUMB	3	0.8672	0.0158
RAB11A	CLK3	3	0.0373	0.4647
EGFR	PSEN1	3	1.0000	0.0000
RAB11A	PSEN1	3	1.0000	0.0000
EGFR	EIF2B2	3	0.0055	0.5169
EGFR	HINT1	3	1.0000	0.0000
PDHA1	HINT1	3	0.3333	0.2529
RAB11A	HINT1	3	0.3333	0.2529
EGFR	NUP153	3	0.7741	0.0530
PDHA1	NUP153	3	0.4155	0.2201
RAB11A	NUP153	3	0.7805	0.0489
EGFR	RANBP2	3	0.7046	0.0911
PDHA1	RANBP2	3	0.4103	0.2223
RAB11A	RANBP2	3	0.7117	0.0869
EGFR	TSC2	3	0.3895	0.2299
PDHA1	NDUFV1	3	1.0000	0.0000
EGFR	GSK3A	3	0.8943	0.0101
PDHA1	GSK3A	3	0.0381	0.4642
RAB11A	GSK3A	3	0.8047	0.0369
EGFR	GSK3B	3	0.8223	0.0293
RAB11A	GSK3B	3	0.8376	0.0246
EGFR	TAF6	3	0.0000	0.5549
EGFR	SEPHS1	3	0.0051	0.5181
RAB11A	SEPHS1	3	0.0000	0.5549
EGFR	GMPS	3	0.3990	0.2266
PDHA1	GMPS	3	0.0468	0.4562
RAB11A	GMPS	3	0.4292	0.2149
EGFR	LIG3	3	0.4854	0.1957
PDHA1	LIG3	3	0.3264	0.3118
RAB11A	LIG3	3	0.6220	0.1539
EGFR	MRE11	3	0.0470	0.4558
PDHA1	MRE11	3	0.0000	0.5549
RAB11A	MRE11	3	0.0503	0.4518
EGFR	IDH3A	3	0.5197	0.1853
PDHA1	IDH3A	3	0.8633	0.0170
RAB11A	IDH3A	3	0.7497	0.0661
EGFR	SULT1A1	3	0.5496	0.1754
PDHA1	SULT1A1	3	0.0896	0.4166
RAB11A	SULT1A1	3	0.6695	0.1100
RAB11A	PPOX	3	0.0009	0.5377
EGFR	GDI2	3	0.8129	0.0328
PDHA1	GDI2	3	0.5010	0.1903
RAB11A	GDI2	3	0.8940	0.0103
EGFR	EMD	3	0.7261	0.0795
PDHA1	EMD	3	0.3862	0.2312
RAB11A	EMD	3	0.7297	0.0774
EGFR	SERPINH1	3	0.7223	0.0817
PDHA1	SERPINH1	3	0.4141	0.2208
RAB11A	SERPINH1	3	0.7741	0.0530
EGFR	ST13	3	0.6696	0.1098
PDHA1	ST13	3	0.1157	0.3982
RAB11A	ST13	3	0.6096	0.1574
EGFR	PEX5	3	0.0070	0.5125
RAB11A	PEX5	3	0.2122	0.3528
EGFR	VASP	3	0.2981	0.3221
EGFR	DNM2	3	0.4428	0.2104
PDHA1	DNM2	3	0.0171	0.4917
RAB11A	DNM2	3	0.1551	0.3756
EGFR	METAP2	3	0.6667	0.1110
EGFR	NUDT2	3	0.0017	0.5318
RAB11A	NUDT2	3	0.0469	0.4561
EGFR	HLCS	3	0.1561	0.3753
PDHA1	HLCS	3	0.5311	0.1815
RAB11A	HLCS	3	0.2181	0.3504
EGFR	KNTC1	3	0.0024	0.5279
RAB11A	KNTC1	3	0.0322	0.4708
EGFR	LRBA	3	0.9999	0.0000
RAB11A	LRBA	3	1.0000	0.0000
EGFR	RPL14	3	0.0370	0.4650
PDHA1	RPL14	3	0.0133	0.4988
RAB11A	RPL14	3	0.0820	0.4230
EGFR	CCT8	3	0.6008	0.1601
PDHA1	CCT8	3	0.1440	0.3821
RAB11A	CCT8	3	0.5876	0.1643
EGFR	CCT4	3	0.6314	0.1509
PDHA1	CCT4	3	0.2461	0.3402
RAB11A	CCT4	3	0.7533	0.0648
EGFR	ANXA11	3	0.7955	0.0417
PDHA1	ANXA11	3	0.2590	0.3352
RAB11A	ANXA11	3	0.3948	0.2282
EGFR	PAPOLA	3	0.7801	0.0492
PDHA1	PAPOLA	3	0.0994	0.4093
RAB11A	PAPOLA	3	0.7977	0.0409
EGFR	FXR1	3	0.6014	0.1598
PDHA1	FXR1	3	0.2017	0.3557
RAB11A	FXR1	3	0.5874	0.1645
EGFR	FXR2	3	0.7163	0.0845
PDHA1	FXR2	3	0.3260	0.3120
RAB11A	FXR2	3	0.6931	0.0978
EGFR	RAB5C	3	0.9993	0.0000
PDHA1	RAB5C	3	0.1241	0.3923
RAB11A	RAB5C	3	1.0000	0.0000
EGFR	RAB7A	3	1.0000	0.0000
PDHA1	RAB7A	3	0.3333	0.2529
RAB11A	RAB7A	3	0.6667	0.1110
EGFR	RAB9A	3	0.0089	0.5084
RAB11A	RAB9A	3	0.4423	0.2106
EGFR	RAB13	3	1.0000	0.0000
PDHA1	RAB13	3	0.4226	0.2180
RAB11A	RAB13	3	0.9999	0.0000
EGFR	RAB28	3	1.0000	0.0000
RAB11A	RAB28	3	1.0000	0.0000
EGFR	RAB27A	3	1.0000	0.0000
RAB11A	RAB27A	3	1.0000	0.0000
EGFR	DAP3	3	0.0925	0.4140
PDHA1	DAP3	3	0.1865	0.3622
RAB11A	DAP3	3	0.3341	0.2528
EGFR	DUSP3	3	0.2198	0.3499
PDHA1	DUSP3	3	0.0001	0.5502
RAB11A	DUSP3	3	0.2207	0.3495
EGFR	DNA2	3	0.0002	0.5476
RAB11A	DNA2	3	0.0426	0.4599
RAB11A	SMARCA2	3	0.0064	0.5145
EGFR	SMARCA4	3	0.0000	0.5549
RAB11A	SMARCA4	3	0.0009	0.5377
PDHA1	IDH3G	3	0.3333	0.2529
EGFR	GALK1	3	0.0559	0.4463
RAB11A	GALK1	3	0.7998	0.0395
EGFR	SSR4	3	0.6822	0.1043
PDHA1	SSR4	3	0.2435	0.3411
RAB11A	SSR4	3	0.8435	0.0233
EGFR	BCAP31	3	1.0000	0.0000
RAB11A	BCAP31	3	0.3333	0.2529
PDHA1	TPMT	3	0.1122	0.4001
RAB11A	TPMT	3	0.2833	0.3270
EGFR	BRCA2	3	0.0001	0.5502
RAB11A	BRCA2	3	0.0069	0.5128
EGFR	HCFC1	3	0.2322	0.3451
PDHA1	HCFC1	3	0.0328	0.4698
RAB11A	HCFC1	3	0.5032	0.1897
EGFR	IRAK1	3	0.4321	0.2140
RAB11A	IRAK1	3	0.0466	0.4564
EGFR	ALDH3A2	3	0.6800	0.1058
RAB11A	ALDH3A2	3	0.9972	0.0001
PDHA1	ALDH5A1	3	0.6667	0.1110
RAB11A	ALDH5A1	3	0.3333	0.2529
EGFR	HSD17B4	3	0.7532	0.0650
PDHA1	HSD17B4	3	0.2319	0.3453
RAB11A	HSD17B4	3	0.7308	0.0769
EGFR	PSMD7	3	0.5026	0.1899
RAB11A	PSMD7	3	0.6805	0.1053
EGFR	UBE2D1	3	0.9987	0.0000
PDHA1	UBE2D1	3	0.3438	0.2490
RAB11A	UBE2D1	3	0.3333	0.2529
EGFR	STAT5B	3	0.0000	0.5549
RAB11A	STAT5B	3	0.0103	0.5048
EGFR	USP11	3	0.0028	0.5262
PDHA1	USP11	3	0.0001	0.5502
RAB11A	USP11	3	0.0739	0.4302
EGFR	PLXNA3	3	1.0000	0.0000
EGFR	VAMP7	3	1.0000	0.0000
RAB11A	VAMP7	3	1.0000	0.0000
EGFR	RPS6KA3	3	0.7685	0.0560
RAB11A	RPS6KA3	3	0.7621	0.0595
EGFR	HDGF	3	0.1338	0.3864
PDHA1	HDGF	3	0.1175	0.3972
RAB11A	HDGF	3	0.7862	0.0466
EGFR	NEK3	3	0.1450	0.3814
PDHA1	NEK3	3	0.0874	0.4183
RAB11A	NEK3	3	0.0782	0.4260
EGFR	NEK4	3	0.2403	0.3425
PDHA1	NEK4	3	0.3333	0.2529
RAB11A	NEK4	3	0.3430	0.2493
EGFR	UBE2E1	3	0.1962	0.3578
PDHA1	UBE2E1	3	0.1880	0.3616
RAB11A	UBE2E1	3	0.0133	0.4988
PDHA1	NDUFA8	3	0.6588	0.1412
RAB11A	NDUFA8	3	0.0564	0.4458
EGFR	HNRNPA3	3	0.1821	0.3641
PDHA1	HNRNPA3	3	0.1255	0.3915
RAB11A	HNRNPA3	3	0.6374	0.1488
EGFR	PGD	3	0.9996	0.0000
PDHA1	PGD	3	0.3310	0.3088
RAB11A	PGD	3	0.3127	0.3168
EGFR	HNRNPM	3	0.5832	0.1659
PDHA1	HNRNPM	3	0.0725	0.4311
RAB11A	HNRNPM	3	0.6418	0.1475
EGFR	KPNA2	3	0.7289	0.0780
PDHA1	KPNA2	3	0.2422	0.3417
RAB11A	KPNA2	3	0.6793	0.1060
EGFR	KPNA1	3	0.5688	0.1701
PDHA1	KPNA1	3	0.2353	0.3443
RAB11A	KPNA1	3	0.6747	0.1080
PDHA1	NCBP2	3	0.1772	0.3657
EGFR	DGKE	3	1.0000	0.0000
RAB11A	DGKE	3	1.0000	0.0000
EGFR	POLR2H	3	0.7267	0.0789
PDHA1	POLR2H	3	0.3467	0.2483
RAB11A	POLR2H	3	0.6900	0.1002
EGFR	ARHGDIA	3	0.0213	0.4840
RAB11A	ARHGDIA	3	0.3131	0.3166
RAB11A	SLC7A2	3	1.0000	0.0000
EGFR	AGFG1	3	0.9906	0.0004
RAB11A	AGFG1	3	0.0743	0.4297
EGFR	HNRNPF	3	0.1278	0.3901
PDHA1	HNRNPF	3	0.0579	0.4440
RAB11A	HNRNPF	3	0.4679	0.2010
EGFR	STAT2	3	0.0000	0.5549
RAB11A	STAT2	3	0.0228	0.4818
EGFR	MSH6	3	0.8031	0.0380
PDHA1	MSH6	3	0.3765	0.2344
RAB11A	MSH6	3	0.8316	0.0268
EGFR	KIF11	3	0.0845	0.4206
PDHA1	KIF11	3	0.0041	0.5215
RAB11A	KIF11	3	0.1068	0.4040
EGFR	VAV2	3	0.0109	0.5038
RAB11A	VAV2	3	0.0471	0.4556
EGFR	ZNF140	3	0.3333	0.2529
EGFR	RBM5	3	0.0062	0.5150
EGFR	HK2	3	0.6784	0.1066
PDHA1	HK2	3	0.1526	0.3771
RAB11A	HK2	3	0.7193	0.0834
EGFR	EFNB2	3	0.7630	0.0591
PDHA1	EFNB2	3	0.0890	0.4173
RAB11A	EFNB2	3	0.9908	0.0004
PDHA1	MRPL12	3	1.0000	0.0000
EGFR	THOP1	3	0.0420	0.4605
PDHA1	THOP1	3	0.0731	0.4307
RAB11A	THOP1	3	0.8895	0.0110
EGFR	CAPZA1	3	0.7515	0.0658
PDHA1	CAPZA1	3	0.3621	0.2409
RAB11A	CAPZA1	3	0.7547	0.0640
EGFR	NUP98	3	0.0035	0.5232
RAB11A	NUP98	3	0.0710	0.4325
EGFR	BLVRA	3	0.6831	0.1040
PDHA1	BLVRA	3	0.2761	0.3294
RAB11A	BLVRA	3	0.7659	0.0569
EGFR	SLC25A1	3	0.7458	0.0686
PDHA1	SLC25A1	3	0.4018	0.2257
RAB11A	SLC25A1	3	0.7835	0.0477
EGFR	PPP5C	3	0.3648	0.2394
PDHA1	PPP5C	3	0.0675	0.4351
RAB11A	PPP5C	3	0.8808	0.0123
EGFR	PLK1	3	0.7927	0.0435
PDHA1	PLK1	3	0.1871	0.3620
RAB11A	PLK1	3	0.6078	0.1581
RAB11A	DAPK1	3	1.0000	0.0000
EGFR	ARFIP2	3	0.6297	0.1516
RAB11A	ARFIP2	3	0.7641	0.0581
EGFR	ARFIP1	3	0.5944	0.1623
RAB11A	ARFIP1	3	0.9997	0.0000
EGFR	NUBP1	3	0.6667	0.1110
RAB11A	NUBP1	3	0.3333	0.2529
EGFR	ACLY	3	0.6680	0.1106
PDHA1	ACLY	3	0.2625	0.3338
RAB11A	ACLY	3	0.7511	0.0658
EGFR	SUCLG1	3	0.3175	0.3154
PDHA1	SUCLG1	3	0.0369	0.4651
RAB11A	SUCLG1	3	0.7479	0.0672
EGFR	MVD	3	0.1707	0.3685
RAB11A	MVD	3	0.0009	0.5377
RAB11A	RABGGTB	3	0.0198	0.4871
EGFR	COPB1	3	0.5688	0.1701
PDHA1	COPB1	3	0.0568	0.4453
RAB11A	COPB1	3	0.6088	0.1577
EGFR	COPA	3	0.8021	0.0385
PDHA1	COPA	3	0.5300	0.1819
RAB11A	COPA	3	0.7769	0.0512
RAB11A	AP3M2	3	0.3333	0.2529
EGFR	AP2S1	3	0.9688	0.0017
RAB11A	AP2S1	3	0.1273	0.3905
EGFR	HCCS	3	0.3127	0.3168
PDHA1	HCCS	3	0.6663	0.1368
RAB11A	HCCS	3	0.3267	0.3114
EGFR	SLC5A3	3	0.3332	0.3056
RAB11A	SMTN	3	0.0031	0.5245
EGFR	SLC16A1	3	0.6935	0.0976
PDHA1	SLC16A1	3	0.2825	0.3274
RAB11A	SLC16A1	3	0.6835	0.1037
EGFR	IST1	3	0.0303	0.4730
RAB11A	IST1	3	0.0196	0.4877
EGFR	SEC24C	3	0.4399	0.2115
PDHA1	SEC24C	3	0.0449	0.4581
RAB11A	SEC24C	3	0.6462	0.1454
EGFR	SUB1	3	0.9744	0.0013
