Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	OddsScore	FoldChange	BFDR	boosted_by
EGFR	FAM171A2	FAM171A2	2.070|1.612|2.353	6.035	2.012	3	.|.|.|.|.|.	0.237	0.433	0.237	0.433	0.237	-3.011	2.417	0.372	
EGFR	MYO9A	MYO9A	2.432|2.271|2.931	7.634	2.545	3	.|.|.|2.232|1.605|1.778	0.005	0.011	0.005	0.011	0.005	-6.334	1.373	0.834	
EGFR	RABGAP1L	RABGAP1L	0.609|0.700|0.766	2.075	0.692	3	.|.|.|0.648|1.043|0.603	0.000	0.000	0.000	0.000	0.000	-12.626	0.933	0.908	
EGFR	GPR89A	GPR89A	0.625|.|0.844	2.301	0.767	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.100	0.922	0.894	
EGFR	SHISA8	SHISA8	0.947|0.948|0.922	2.818	0.939	3	.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-7.062	1.129	0.872	
EGFR	NACA	NACA	3.341|3.460|3.390	10.191	3.397	3	.|.|0.316|5.625|4.407|4.129	0.042	0.043	0.042	0.043	0.042	-3.139	1.425	0.707	
EGFR	AGPS	AGPS	1.263|0.795|0.550	2.608	0.869	3	0.396|0.457|0.385|0.434|1.385|1.278	0.025	0.066	0.025	0.066	0.025	-6.471	1.417	0.757	
EGFR	KIF2A	KIF2A	1.195|0.712|0.848	2.755	0.918	3	.|.|.|0.523|0.895|0.640	0.010	0.027	0.010	0.027	0.010	-7.355	1.372	0.812	
EGFR	DDX39A	DDX39A	2.013|1.727|2.136	5.876	1.959	3	0.565|0.459|0.455|0.948|1.380|1.257	0.257	0.367	0.257	0.367	0.257	-1.950	2.573	0.353	
EGFR	PDLIM1	PDLIM1	1.589|1.333|1.709	4.631	1.544	3	.|0.333|0.197|2.521|3.024|3.053	0.043	0.047	0.043	0.047	0.043	-3.256	1.419	0.706	
EGFR	ACOT7	ACOT7	4.632|4.038|4.586	13.256	4.419	3	1.849|1.901|2.328|2.794|4.010|3.710	0.018	0.023	0.018	0.023	0.018	-4.731	1.672	0.782	
EGFR	MYO1C	MYO1C	3.004|2.763|2.452	8.219	2.740	3	.|.|.|0.933|1.767|1.772	0.049	0.081	0.049	0.081	0.049	-3.896	1.916	0.687	
EGFR	SNAP23	SNAP23	7.169|7.460|7.410	22.039	7.346	3	0.353|0.288|0.260|1.061|0.822|0.718	1.000	1.000	1.000	1.000	1.000	9.206	14.551	0.000	
EGFR	AIP	AIP	1.347|1.303|1.296	3.946	1.315	3	0.467|0.375|0.453|0.448|0.856|0.782	0.215	0.245	0.215	0.245	0.215	-1.408	2.453	0.397	
EGFR	GTPBP1	GTPBP1	1.942|1.312|1.476	4.730	1.577	3	.|.|.|2.038|2.204|1.817	0.000	0.000	0.000	0.000	0.000	-11.393	0.783	0.896	
EGFR	STXBP3	STXBP3	3.031|2.479|3.012	8.521	2.840	3	.|.|.|0.613|0.607|0.669	0.948	0.976	0.948	0.976	0.948	2.136	4.514	0.010	
EGFR	SMAP	SMAP	0.815|0.744|0.746	2.305	0.768	3	0.448|0.630|0.555|1.278|1.426|1.250	0.000	0.001	0.000	0.001	0.000	-8.195	0.912	0.885	
EGFR	RAB27B	RAB27B	1.245|1.256|1.368	3.869	1.290	3	.|.|.|0.754|.|.	0.023	0.032	0.023	0.032	0.023	-4.008	1.710	0.765	
EGFR	AP3B1	AP3B1	1.501|1.262|0.990	3.753	1.251	3	.|.|.|2.070|0.899|0.795	0.001	0.003	0.001	0.003	0.001	-8.877	1.098	0.867	
EGFR	APBB1	APBB1	7.159|7.082|7.464	21.706	7.235	3	.|.|.|7.443|7.699|7.468	0.000	0.000	0.000	0.000	0.000	-8.267	0.960	0.887	
EGFR	NDUFS8	NDUFS8	0.314|0.341|0.317	0.972	0.324	3	.|.|.|0.579|0.454|0.470	0.000	0.000	0.000	0.000	0.000	-11.708	0.651	0.909	
EGFR	NFKBIE	NFKBIE	0.264|0.571|0.683	1.518	0.506	3	.|.|.|1.700|2.433|1.870	0.000	0.000	0.000	0.000	0.000	-15.280	0.256	0.921	
EGFR	PSMD11	PSMD11	1.561|1.684|2.045	5.290	1.763	3	0.279|.|.|3.141|3.513|3.159	0.026	0.031	0.026	0.031	0.026	-3.784	0.998	0.754	
EGFR	PSMD12	PSMD12	1.924|2.052|1.987	5.963	1.988	3	0.471|0.664|0.478|1.379|1.379|1.108	0.174	0.205	0.174	0.205	0.174	-1.776	2.409	0.432	
EGFR	PSMD9	PSMD9	0.551|0.593|0.593	1.738	0.579	3	0.615|0.405|0.341|.|.|.	0.003	0.004	0.003	0.004	0.003	-6.169	1.318	0.849	
EGFR	ATOX1	ATOX1	0.329|.|.	1.993	0.664	3	.|0.229|0.261|.|.|.	0.003	0.009	0.003	0.009	0.003	-4.667	2.717	0.849	
EGFR	PGRMC1	PGRMC1	2.564|2.525|2.378	7.467	2.489	3	0.215|.|.|1.305|1.696|1.308	0.110	0.116	0.110	0.116	0.110	-2.187	2.802	0.525	
EGFR	SUPT5H	SUPT5H	1.542|0.404|1.852	3.798	1.266	3	0.124|0.326|.|1.673|2.191|2.144	0.046	0.068	0.046	0.068	0.046	-4.340	1.593	0.696	
EGFR	DFFA	DFFA	0.491|0.430|.	1.753	0.584	3	0.314|0.437|.|0.781|1.253|1.165	0.000	0.000	0.000	0.000	0.000	-8.638	0.847	0.893	
EGFR	CLIC1	CLIC1	0.573|0.513|0.754	1.839	0.613	3	0.252|.|.|.|0.260|.	0.147	0.286	0.147	0.286	0.147	-2.777	2.394	0.463	
EGFR	EIF3F	EIF3F	1.650|1.638|1.705	4.993	1.664	3	0.906|0.962|0.895|1.999|2.117|2.210	0.001	0.002	0.001	0.002	0.001	-6.633	1.195	0.865	
EGFR	CACNB4	CACNB4	0.603|.|.	2.267	0.756	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-10.422	0.908	0.910	
EGFR	WWP2	WWP2	1.732|0.644|1.218	3.594	1.198	3	.|.|.|0.205|.|.	0.756	0.993	0.756	0.993	0.756	-0.653	5.839	0.066	
EGFR	SLC33A1	SLC33A1	0.348|.|0.418	1.598	0.533	3	.|.|.|.|0.350|.	0.002	0.004	0.002	0.004	0.002	-6.441	1.522	0.860	
EGFR	IPO5	IPO5	4.459|3.691|4.263	12.413	4.138	3	0.283|0.288|0.585|4.755|4.167|3.641	0.090	0.096	0.090	0.096	0.090	-2.417	3.368	0.570	
EGFR	POLRMT	POLRMT	0.256|0.284|.	1.373	0.458	3	.|.|.|.|0.434|0.394	0.000	0.000	0.000	0.000	0.000	-9.620	1.108	0.900	
EGFR	IGF2BP3	IGF2BP3	2.105|1.855|1.998	5.957	1.986	3	.|0.170|0.165|2.165|2.226|2.131	0.071	0.075	0.071	0.075	0.071	-2.628	2.548	0.620	
EGFR	DNM1L	DNM1L	0.900|0.676|0.681	2.257	0.752	3	.|.|.|1.351|1.085|0.816	0.000	0.000	0.000	0.000	0.000	-11.615	0.709	0.903	
EGFR	RTCA	RTCA	0.849|0.990|0.630	2.469	0.823	3	0.540|1.376|0.442|1.288|1.359|1.294	0.001	0.001	0.001	0.001	0.001	-9.936	0.864	0.880	
EGFR	PIK3C2A	PIK3C2A	2.890|2.793|3.120	8.804	2.935	3	0.239|0.456|.|2.821|2.767|3.383	0.070	0.075	0.070	0.075	0.070	-2.640	2.375	0.624	
EGFR	PIK3R2	PIK3R2	3.014|3.300|3.891	10.205	3.402	3	0.253|.|.|.|.|0.365	1.000	1.000	1.000	1.000	1.000	6.966	11.189	0.000	
EGFR	TRAF5	TRAF5	0.501|0.459|0.568	1.528	0.509	3	.|.|.|0.585|0.582|0.585	0.000	0.000	0.000	0.000	0.000	-9.712	0.872	0.893	
EGFR	EXOC5	EXOC5	0.566|1.238|1.047	2.851	0.950	3	.|.|.|0.783|0.365|.	0.056	0.123	0.056	0.123	0.056	-7.279	1.778	0.665	
EGFR	PSMD14	PSMD14	0.976|0.833|0.716	2.525	0.842	3	.|.|.|0.965|0.517|0.928	0.001	0.002	0.001	0.002	0.001	-8.387	1.088	0.871	
EGFR	KPNA3	KPNA3	0.782|0.787|0.891	2.459	0.820	3	.|.|0.238|0.617|0.908|1.053	0.012	0.016	0.012	0.016	0.012	-4.627	1.340	0.803	
EGFR	PES1	PES1	0.568|.|0.456	1.856	0.619	3	.|.|.|0.932|0.897|0.755	0.000	0.000	0.000	0.000	0.000	-13.431	0.721	0.913	
EGFR	NOP56	NOP56	2.000|2.045|1.584	5.629	1.876	3	0.373|0.408|0.354|1.829|1.603|1.892	0.079	0.094	0.079	0.094	0.079	-2.855	2.294	0.594	
EGFR	DDX3X	DDX3X	12.365|12.395|12.507	37.267	12.422	3	3.269|3.556|3.125|20.726|16.677|18.224	0.039	0.039	0.039	0.039	0.039	-3.218	1.588	0.716	
EGFR	E2F3	E2F3	0.172|0.464|.	1.468	0.489	3	.|.|.|0.974|1.770|0.861	0.000	0.000	0.000	0.000	0.000	-15.280	0.429	0.924	
EGFR	PIK3C2B	PIK3C2B	0.364|.|0.538	1.734	0.578	3	.|.|.|0.791|0.808|0.565	0.000	0.000	0.000	0.000	0.000	-13.859	0.812	0.908	
EGFR	ACACB	ACACB	6.747|6.830|5.958	19.535	6.512	3	9.397|10.671|12.095|7.893|6.733|7.355	0.000	0.000	0.000	0.000	0.000	-11.065	0.737	0.904	
EGFR	SCD	SCD	0.447|0.451|0.323	1.220	0.407	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.280	0.489	0.916	
EGFR	ARID1A	ARID1A	0.349|.|.	2.013	0.671	3	0.186|0.258|.|0.790|0.538|0.348	0.000	0.001	0.000	0.001	0.000	-6.738	1.807	0.884	
EGFR	C2CD2L	C2CD2L	1.768|0.849|1.599	4.216	1.405	3	.|.|.|.|0.405|.	0.533	0.813	0.533	0.813	0.533	-2.529	3.467	0.157	
EGFR	NEMP1	NEMP1	0.392|.|0.333	1.557	0.519	3	.|.|.|.|0.146|.	0.090	0.174	0.090	0.174	0.090	-2.243	3.551	0.569	
EGFR	UBFD1	UBFD1	0.932|0.913|0.973	2.818	0.939	3	0.399|1.016|0.419|1.496|1.721|2.016	0.006	0.006	0.006	0.006	0.006	-5.280	0.959	0.833	
EGFR	CIT	CIT	0.842|0.505|0.838	2.185	0.728	3	.|.|.|0.703|0.934|1.495	0.000	0.000	0.000	0.000	0.000	-13.924	0.733	0.900	
EGFR	CDC42EP2	CDC42EP2	0.326|.|0.481	1.639	0.546	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.280	0.657	0.916	
EGFR	AP3D1	AP3D1	3.087|2.662|3.047	8.796	2.932	3	.|.|.|2.902|2.854|2.966	0.000	0.001	0.000	0.001	0.000	-8.465	1.009	0.882	
EGFR	ABLIM1	ABLIM1	1.414|1.273|0.845	3.532	1.177	3	.|.|.|0.670|.|.	0.042	0.080	0.042	0.080	0.042	-5.638	1.758	0.707	
EGFR	DVL1	DVL1	2.069|1.954|2.292	6.315	2.105	3	.|.|.|2.496|3.168|2.743	0.000	0.000	0.000	0.000	0.000	-10.719	0.755	0.902	
EGFR	DVL2	DVL2	7.130|5.386|6.359	18.876	6.292	3	.|.|.|10.248|10.626|10.404	0.000	0.000	0.000	0.000	0.000	-13.736	0.604	0.911	
EGFR	CHD1	CHD1	1.176|0.948|1.083	3.208	1.069	3	.|.|.|2.134|2.113|2.072	0.000	0.000	0.000	0.000	0.000	-15.259	0.508	0.916	
EGFR	GOSR2	GOSR2	0.353|0.285|.	1.471	0.490	3	.|0.214|.|.|.|.	0.011	0.025	0.011	0.025	0.011	-4.654	2.287	0.805	
EGFR	IRS4	IRS4	22.298|20.927|23.059	66.284	22.095	3	0.737|0.588|1.646|7.959|8.209|8.188	0.467	0.484	0.467	0.484	0.467	-0.218	8.203	0.189	
EGFR	TOR1B	TOR1B	0.477|0.480|.	1.790	0.597	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-12.653	0.717	0.915	
EGFR	TP53I11	TP53I11	0.537|0.511|0.598	1.647	0.549	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.957	0.660	0.908	
EGFR	CDIPT	CDIPT	0.786|0.636|0.753	2.175	0.725	3	.|.|0.316|0.820|0.929|0.892	0.001	0.001	0.001	0.001	0.001	-8.107	1.065	0.873	
EGFR	PRMT5	PRMT5	1.024|0.942|0.796	2.762	0.921	3	.|0.205|.|0.475|1.148|0.577	0.044	0.062	0.044	0.062	0.044	-3.649	1.826	0.700	
EGFR	SLC9A3R1	SLC9A3R1	0.740|0.661|0.762	2.164	0.721	3	0.257|0.304|.|.|0.689|0.595	0.016	0.022	0.016	0.022	0.016	-4.873	1.705	0.789	
EGFR	TNFRSF10B	TNFRSF10B	1.072|1.140|1.184	3.396	1.132	3	.|.|.|0.769|0.512|0.478	0.055	0.073	0.055	0.073	0.055	-3.266	1.975	0.668	
EGFR	NDC80	NDC80	0.569|0.490|0.833	1.892	0.631	3	.|.|.|0.821|1.225|0.839	0.000	0.000	0.000	0.000	0.000	-13.697	0.667	0.902	
EGFR	NRP1	NRP1	0.318|.|.	1.982	0.661	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.280	0.794	0.927	
EGFR	UNC13B	UNC13B	0.838|1.129|0.861	2.828	0.943	3	.|.|.|.|.|.	0.002	0.004	0.002	0.004	0.002	-7.754	1.133	0.864	
EGFR	PSMA7	PSMA7	0.397|.|.	2.062	0.687	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-14.598	0.826	0.927	
EGFR	SCAMP3	SCAMP3	1.783|1.501|1.630	4.914	1.638	3	.|.|.|0.662|0.641|0.499	0.332	0.484	0.332	0.484	0.332	-1.414	2.748	0.275	
EGFR	BACH1	BACH1	0.907|.|0.452	2.191	0.730	3	.|.|.|1.892|2.005|1.858	0.000	0.000	0.000	0.000	0.000	-15.280	0.381	0.924	
EGFR	MGST3	MGST3	0.294|0.269|0.316	0.879	0.293	3	.|.|.|0.294|0.352|0.681	0.000	0.000	0.000	0.000	0.000	-11.406	0.710	0.905	
EGFR	GIPC1	GIPC1	0.233|1.242|1.553	3.028	1.009	3	.|.|0.268|0.600|0.560|0.526	0.349	0.715	0.349	0.715	0.349	-14.109	2.165	0.253	
EGFR	RGS12	RGS12	1.101|1.111|1.369	3.580	1.193	3	.|.|.|.|0.302|.	0.642	0.796	0.642	0.796	0.642	0.237	3.951	0.109	
EGFR	HAT1	HAT1	1.322|1.531|1.538	4.390	1.463	3	0.551|0.642|0.726|4.053|5.425|5.177	0.019	0.020	0.019	0.020	0.019	-4.113	0.834	0.780	
EGFR	CASK	CASK	2.717|2.816|2.786	8.319	2.773	3	0.111|.|.|0.983|0.674|0.638	0.529	0.539	0.529	0.539	0.529	0.064	5.955	0.158	
EGFR	MYL12B	MYL12B	0.895|1.006|0.802	2.703	0.901	3	0.290|0.226|0.290|0.660|1.056|0.823	0.051	0.075	0.051	0.075	0.051	-3.424	1.913	0.681	
EGFR	AURKA	AURKA	0.607|0.745|0.799	2.151	0.717	3	.|0.181|0.162|0.427|0.556|0.391	0.145	0.220	0.145	0.220	0.145	-2.840	2.336	0.467	
EGFR	VPS26C	VPS26C	0.582|0.589|0.801	1.972	0.657	3	.|.|.|.|0.625|0.928	0.000	0.001	0.000	0.001	0.000	-9.111	0.863	0.883	
EGFR	SLC27A2	SLC27A2	0.103|.|.	1.768	0.589	3	.|.|.|.|.|0.266	0.000	0.000	0.000	0.000	0.000	-12.329	2.217	0.916	
EGFR	GAK	GAK	1.194|1.276|1.714	4.183	1.394	3	.|.|.|2.012|2.758|2.839	0.000	0.000	0.000	0.000	0.000	-14.629	0.556	0.912	
EGFR	HNRNPDL	HNRNPDL	2.246|2.523|2.040	6.809	2.270	3	0.768|1.206|0.803|2.795|2.642|3.102	0.016	0.023	0.016	0.023	0.016	-4.578	1.415	0.788	
EGFR	XPO1	XPO1	2.272|2.431|2.640	7.343	2.448	3	.|0.371|.|2.759|2.892|2.708	0.034	0.038	0.034	0.038	0.034	-3.494	1.455	0.730	
EGFR	ARHGEF10	ARHGEF10	0.206|0.213|.	1.251	0.417	3	.|.|.|0.310|0.552|0.523	0.000	0.000	0.000	0.000	0.000	-14.982	0.933	0.920	
EGFR	ZNF646	ZNF646	0.232|.|.	1.896	0.632	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.280	0.760	0.927	
EGFR	SPTBN2	SPTBN2	3.393|3.698|4.088	11.179	3.726	3	.|.|.|0.404|0.468|0.407	1.000	1.000	1.000	1.000	1.000	8.499	8.762	0.000	
EGFR	SEC16A	SEC16A	3.825|3.411|3.704	10.941	3.647	3	0.225|.|.|6.110|6.497|6.368	0.045	0.046	0.045	0.046	0.045	-3.097	1.328	0.697	
EGFR	PLXNB2	PLXNB2	1.813|1.751|1.880	5.444	1.815	3	.|.|.|.|0.753|0.305	0.698	0.740	0.698	0.740	0.698	0.639	3.786	0.087	
EGFR	AREL1	AREL1	0.333|0.374|1.590	2.297	0.766	3	.|.|.|.|.|.	0.014	0.043	0.014	0.043	0.014	-15.280	0.920	0.794	
EGFR	U2SURP	U2SURP	1.446|1.418|1.113	3.977	1.326	3	0.110|.|0.628|5.510|6.150|5.353	0.036	0.038	0.036	0.038	0.036	-3.402	0.799	0.723	
EGFR	SYNJ2	SYNJ2	1.941|1.847|2.636	6.424	2.141	3	.|.|.|2.549|1.343|1.781	0.002	0.006	0.002	0.006	0.002	-7.728	1.172	0.856	
EGFR	GARRE1	GARRE1	0.943|.|1.321	3.096	1.032	3	.|.|.|0.304|0.236|0.213	0.619	0.989	0.619	0.989	0.619	0.973	4.161	0.116	
EGFR	PFAS	PFAS	3.559|4.210|3.575	11.344	3.781	3	3.360|3.853|3.267|5.295|5.496|5.672	0.000	0.000	0.000	0.000	0.000	-9.409	0.865	0.894	
EGFR	ARHGEF11	ARHGEF11	0.949|1.345|0.748	3.042	1.014	3	.|.|.|7.251|0.537|.	0.000	0.000	0.000	0.000	0.000	-15.280	0.514	0.912	
EGFR	PRORP	PRORP	0.268|.|0.320	1.420	0.473	3	.|.|.|0.475|0.347|0.351	0.000	0.000	0.000	0.000	0.000	-13.169	1.224	0.913	
EGFR	SCAMP1	SCAMP1	1.154|1.145|0.921	3.220	1.073	3	.|.|.|.|.|.	0.003	0.004	0.003	0.004	0.003	-7.069	1.290	0.849	
EGFR	ARPC1B	ARPC1B	0.348|0.408|0.339	1.095	0.365	3	.|.|.|0.365|0.345|0.332	0.001	0.001	0.001	0.001	0.001	-7.979	1.052	0.877	
EGFR	ARPC3	ARPC3	0.884|0.585|0.963	2.432	0.811	3	.|.|.|.|.|.	0.001	0.001	0.001	0.001	0.001	-10.695	0.974	0.878	
EGFR	BET1	BET1	0.748|0.836|0.750	2.334	0.778	3	0.483|0.533|0.389|.|0.842|0.641	0.005	0.008	0.005	0.008	0.005	-5.681	1.395	0.837	
EGFR	PGRMC2	PGRMC2	1.186|1.337|1.659	4.182	1.394	3	.|.|.|0.609|0.612|0.647	0.156	0.332	0.156	0.332	0.156	-3.133	2.239	0.455	
EGFR	CETN3	CETN3	0.290|.|0.309	1.431	0.477	3	.|.|.|0.408|0.516|0.451	0.000	0.000	0.000	0.000	0.000	-11.618	1.046	0.911	
EGFR	WDR46	WDR46	0.324|0.227|.	1.383	0.461	3	.|.|.|0.314|0.350|0.558	0.000	0.000	0.000	0.000	0.000	-12.625	1.169	0.905	
EGFR	NKRF	NKRF	1.970|1.938|1.677	5.585	1.862	3	0.515|0.650|0.753|6.391|7.668|7.764	0.028	0.029	0.028	0.029	0.028	-3.663	0.870	0.748	
EGFR	RER1	RER1	0.470|.|.	2.134	0.711	3	.|.|.|0.509|.|.	0.000	0.001	0.000	0.001	0.000	-7.247	1.399	0.890	
EGFR	SURF4	SURF4	1.275|1.062|1.210	3.547	1.182	3	0.220|0.248|.|0.968|0.444|.	0.249	0.307	0.249	0.307	0.249	-1.551	3.020	0.360	
EGFR	SPTLC1	SPTLC1	1.244|0.981|0.450	2.675	0.892	3	.|.|.|.|.|.	0.003	0.007	0.003	0.007	0.003	-13.256	1.071	0.850	
EGFR	SPTLC2	SPTLC2	0.355|.|0.403	1.591	0.530	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-15.280	0.637	0.920	
EGFR	OGT	OGT	1.122|0.966|0.832	2.921	0.974	3	.|0.540|0.300|2.299|2.605|2.576	0.013	0.017	0.013	0.017	0.013	-4.628	0.810	0.798	
EGFR	PMM2	PMM2	0.489|0.490|0.365	1.344	0.448	3	0.226|0.455|0.428|0.280|.|.	0.005	0.007	0.005	0.007	0.005	-7.144	1.344	0.838	
EGFR	PPM1G	PPM1G	0.843|1.134|0.788	2.765	0.922	3	0.318|0.545|0.435|3.253|4.248|3.727	0.019	0.024	0.019	0.024	0.019	-4.192	0.735	0.780	
EGFR	INPPL1	INPPL1	0.531|0.225|5.385	6.141	2.047	3	.|.|.|1.089|0.776|0.784	0.332	0.997	0.332	0.997	0.332	-15.280	2.347	0.275	
EGFR	EIF3D	EIF3D	2.951|3.318|2.559	8.827	2.942	3	1.451|2.022|1.744|2.540|3.269|3.073	0.004	0.007	0.004	0.007	0.004	-6.883	1.306	0.846	
EGFR	EIF3H	EIF3H	1.140|1.267|1.330	3.737	1.246	3	0.568|0.704|0.501|1.080|1.102|1.417	0.008	0.012	0.008	0.012	0.008	-5.545	1.493	0.820	
EGFR	NVL	NVL	0.642|0.832|0.969	2.443	0.814	3	.|.|.|1.482|1.864|1.895	0.000	0.000	0.000	0.000	0.000	-15.280	0.469	0.917	
EGFR	IPO8	IPO8	1.160|0.829|0.988	2.976	0.992	3	.|.|.|1.402|1.448|1.106	0.000	0.000	0.000	0.000	0.000	-11.674	0.758	0.900	
EGFR	STX7	STX7	0.533|0.553|0.799	1.885	0.628	3	.|.|.|.|.|.	0.000	0.000	0.000	0.000	0.000	-11.565	0.755	0.897	
EGFR	YKT6	YKT6	1.206|0.902|1.052	3.159	1.053	3	.|.|.|.|.|.	0.003	0.006	0.003	0.006	0.003	-7.225	1.265	0.850	
EGFR	NUP42	NUP42	0.434|0.582|0.504	1.520	0.507	3	.|.|.|0.793|0.736|0.761	0.000	0.000	0.000	0.000	0.000	-12.721	0.664	0.907	
EGFR	PDPK1	PDPK1	0.326|0.523|0.753	1.602	0.534	3	.|.|.|0.359|0.450|0.371	0.016	0.045	0.016	0.045	0.016	-9.219	1.365	0.788	
EGFR	DHX15	DHX15	4.414|4.720|4.571	13.705	4.568	3	5.884|4.674|4.003|5.989|5.998|5.253	0.000	0.000	0.000	0.000	0.000	-9.134	0.871	0.895	
EGFR	RNMT	RNMT	0.824|1.053|0.758	2.636	0.879	3	0.487|0.342|0.430|.|1.055|.	0.026	0.060	0.026	0.060	0.026	-5.132	1.676	0.756	
EGFR	ZZEF1	ZZEF1	0.876|0.897|1.345	3.118	1.039	3	.|.|.|2.285|2.097|1.918	0.000	0.000	0.000	0.000	0.000	-15.280	0.496	0.914	
