Bait,Prey
EGFR,ARPC5L
EGFR,LRFN5
EGFR,TGM2
EGFR,YBX3
EGFR,FLRT2
EGFR,GCHFR
EGFR,SCUBE1
EGFR,PLRG1
EGFR,RHOBTB1
EGFR,ETFBKMT
EGFR,GDPD1
EGFR,RPL10
EGFR,MAPT
EGFR,E2F5
EGFR,UNC13D
EGFR,ITGBL1
EGFR,LY6D
EGFR,EPHA8
EGFR,ATP6V1B1
EGFR,SNAPIN
EGFR,MTMR4
EGFR,RAC3
EGFR,RAB20
EGFR,SLC9A1
EGFR,ARHGAP45
EGFR,CD19
EGFR,CTSZ
EGFR,SREBF2
EGFR,LGR6
EGFR,ADAMTS13
EGFR,SLC4A7
EGFR,SLC2A10
EGFR,NANOG
EGFR,AGXT
EGFR,STAT1
EGFR,XPC
EGFR,SCRN1
EGFR,CPNE1
EGFR,CEMIP2
EGFR,SPTBN5
EGFR,PVR
EGFR,RAB21
EGFR,LRFN1
EGFR,JAK1
EGFR,STAM2
EGFR,MYO6
EGFR,DDOST
EGFR,CAMK2D
EGFR,HTR3B
EGFR,SLC8A2
EGFR,DDB1
EGFR,intg_a4_b1_human
EGFR,NUP42
EGFR,ABCB11
EGFR,CYP2C8
EGFR,RAMP2
EGFR,MPZL1
EGFR,GCGR
EGFR,NF2
EGFR,ATP12A
EGFR,MTTP
EGFR,PIK3CB
EGFR,SLC6A4
EGFR,SH3GLB1
EGFR,MLLT10
EGFR,PCSK9
EGFR,KCNC2
EGFR,SMARCD1
EGFR,OTOF
EGFR,ITGAL
EGFR,TBC1D7
EGFR,DLG3
EGFR,TMEM63A
EGFR,AKT2
EGFR,KLF15
EGFR,RAB17
EGFR,NOVA1
EGFR,NTRK3
EGFR,SQLE
EGFR,STX10
EGFR,FAM107A
EGFR,ZPR1
EGFR,GABRG2
EGFR,PTGS1
EGFR,TRIAP1
EGFR,PKD2
EGFR,DNAJB6
EGFR,CALCOCO2
EGFR,ARPC1B
EGFR,CYP2C19
EGFR,DYRK4
EGFR,AP3M1
EGFR,RYK
EGFR,EGF
EGFR,HAX1
EGFR,GATAD2B
EGFR,SETDB1
EGFR,KREMEN2
EGFR,PLCG2
EGFR,DKK1
EGFR,CHPT1
EGFR,CNP
EGFR,BLOC1S6
EGFR,BRIP1
EGFR,LIMS4
EGFR,DENND6A
EGFR,PIGR
EGFR,CHRM3
EGFR,PLEKHM2
EGFR,AMBRA1
EGFR,EPC1
EGFR,RNF6
EGFR,JAM2
EGFR,PLA2G2A
EGFR,NOSTRIN
EGFR,DGKI
EGFR,ZPLD1
EGFR,VCPKMT
EGFR,RRAGC
EGFR,ARPC3
EGFR,SSPOP
EGFR,ITFG2
EGFR,COLQ
EGFR,PSTPIP1
EGFR,LENG8
EGFR,ALS2CL
EGFR,ZFYVE27
EGFR,TKT
EGFR,CTDNEP1
EGFR,MINDY3
EGFR,CCDC92
EGFR,OPRM1
EGFR,ECPAS
EGFR,INTS5
EGFR,SLC26A11
EGFR,AP1M2
EGFR,TRPV2
EGFR,HLA-F
EGFR,MMP14
EGFR,GABARAP
EGFR,TBC1D5
EGFR,GPC1
EGFR,DNAJC19
EGFR,ANK1
EGFR,TRMT112
EGFR,FZD10
EGFR,LIMD1
EGFR,SLC9A3
EGFR,GPR37
EGFR,H1-1
EGFR,REXO2
EGFR,GPNMB
EGFR,PRUNE1
EGFR,MYO1B
EGFR,ZDHHC11
EGFR,AGK
EGFR,PSD4
EGFR,TRIP6
EGFR,SCRIB
EGFR,FAM98B
EGFR,TRPC7
EGFR,RIPK3
EGFR,CLDN11
EGFR,HTT
EGFR,RIPOR1
EGFR,SLC26A7
EGFR,escrt-i_human-8
EGFR,DVL1
EGFR,AKNA
EGFR,ARRDC2
EGFR,EPCAM
EGFR,SLCO5A1
EGFR,SLC26A9
EGFR,METTL21C
EGFR,ITLN1
EGFR,HLA-H
EGFR,EXOC1
EGFR,CEP76
EGFR,PLEKHF2
EGFR,GRM7
EGFR,HEATR5B
EGFR,ADAMTSL3
EGFR,FAT1
EGFR,PHLDB1
EGFR,TMEM123
EGFR,RHPN2
EGFR,PKD1L3
EGFR,RTP1
EGFR,MRFAP1
EGFR,SLC2A4
EGFR,YAP1
EGFR,CC2D1A
EGFR,FGFR4
EGFR,NCDN
EGFR,RPL12
EGFR,ANKRA2
EGFR,RPS6KB1
EGFR,HAO1
EGFR,AVPR1A
EGFR,LY6G5B
EGFR,MVK
EGFR,ARHGEF4
EGFR,SLC1A3
EGFR,CD53
EGFR,UBXN6
EGFR,OSBPL6
EGFR,FOLR2
EGFR,ATF4
EGFR,IL6ST
EGFR,DOLPP1
EGFR,ZFYVE28
EGFR,SYNDIG1
EGFR,MARF1
EGFR,TRIM27
EGFR,PKN2
EGFR,ABCC2
EGFR,THAP7
EGFR,OSBPL5
EGFR,RPLP1
EGFR,ATP8A1
EGFR,SNX9
EGFR,GAD2
EGFR,PTPRJ
EGFR,SLITRK6
EGFR,PTPRR
EGFR,CD36
EGFR,COLEC12
EGFR,ECRG4
EGFR,EPHB4
EGFR,BLVRB
EGFR,FZD6
EGFR,RAB3D
EGFR,MLX
EGFR,AIF1
EGFR,RAB35
EGFR,SPTBN4
EGFR,SNX16
EGFR,PTPRA
EGFR,RAB5B
EGFR,S100B
EGFR,SEC23IP
EGFR,GBP6
EGFR,PDLIM4
EGFR,TSPEAR
EGFR,GPR142
EGFR,DPF2
EGFR,VPS37B
EGFR,SLC16A7
EGFR,CLINT1
EGFR,MGAT1
EGFR,MAPK3
EGFR,ACR
EGFR,BMP1
EGFR,PGLYRP3
EGFR,DCC
EGFR,KIF1B
EGFR,DNAJB12
EGFR,STX12
EGFR,GPC3
EGFR,ALPK2
EGFR,MYO16
EGFR,ACE
EGFR,TJP3
EGFR,KCNA3
EGFR,TRPC1
EGFR,SLC38A1
EGFR,DTNA
EGFR,RFX5
EGFR,MST1R
EGFR,RAB40B
EGFR,CLCN2
EGFR,OTOG
EGFR,PLAGL1
EGFR,RPL11
EGFR,DCTN4
EGFR,DOK1
EGFR,SYT11
EGFR,VPS13A
EGFR,CLEC18C
EGFR,LYZL6
EGFR,APH1B
EGFR,SIRT6
EGFR,DPP7
EGFR,ANP32A
EGFR,FGFR3
EGFR,SERINC5
EGFR,KMT2E
EGFR,BMP2
EGFR,NDRG1
EGFR,HSPB9
EGFR,CEACAM5
EGFR,MFRP
EGFR,PHLDB2
EGFR,SLU7
EGFR,crumbs_human
EGFR,RELT
EGFR,STOM
EGFR,CLN5
EGFR,CLEC18B
EGFR,commander_human
EGFR,LDLRAD4
EGFR,PPIB
EGFR,SLC22A18
EGFR,PRAM1
EGFR,CLEC1B
EGFR,TMEM184A
EGFR,ACY3
EGFR,NCOA3
EGFR,ENO1
EGFR,ACKR3
EGFR,SLC12A2
EGFR,FAM72B
EGFR,KCNK1
EGFR,FBXW7
EGFR,C17orf75
EGFR,BDKRB2
EGFR,LCE1D
EGFR,IL23R
EGFR,TSPAN8
EGFR,ARL8B
EGFR,MITF
EGFR,ATP5MF
EGFR,SLC27A5
EGFR,VPS16
EGFR,SNX5
EGFR,LSM4
EGFR,TEX2
EGFR,LPP
EGFR,HACL1
EGFR,DBF4B
EGFR,FRMPD4
EGFR,COPS6
EGFR,DPP4
EGFR,STT3B
EGFR,NR1H4
EGFR,STN1
EGFR,NDRG2
EGFR,HK1
EGFR,PKD1
EGFR,MCAM
EGFR,OSBPL3
EGFR,GRIPAP1
EGFR,BIN2
EGFR,DSC3
EGFR,RNF220
EGFR,TSNAX
EGFR,WNT6
EGFR,A0A1B0GTQ1
EGFR,APOL4
EGFR,BANK1
EGFR,SYNE2
EGFR,HSP90AA4P
EGFR,ADAMTS15
EGFR,AP1G1
EGFR,PLAAT3
EGFR,SQSTM1
EGFR,FER
EGFR,CLEC5A
EGFR,CEACAM7
EGFR,IRAG1
EGFR,DTNBP1
EGFR,EVL
EGFR,RUFY3
EGFR,DFFB
EGFR,FZD9
EGFR,PIP5K1C
EGFR,MYORG
EGFR,ENPP3
EGFR,LCK
EGFR,CA4
EGFR,AKT1
EGFR,CCDC134
EGFR,CMTM6
EGFR,ZFYVE16
EGFR,BRCA1
EGFR,NEIL2
EGFR,CFAP418
EGFR,ZNF326
EGFR,DSP
EGFR,QSOX2
EGFR,ANO5
EGFR,PLXDC1
EGFR,PSG7
EGFR,SPNS2
EGFR,abeta-42-oligomer_human
EGFR,TSG101
EGFR,HTR4
EGFR,AP2M1
EGFR,STARD4
EGFR,RADIL
EGFR,VSIG4
EGFR,SLC2A12
EGFR,FAM241B
EGFR,SLC7A13
EGFR,KIN
EGFR,TGFB3
EGFR,GABRA1
EGFR,ABCC6
EGFR,RRAGD
EGFR,AAMP
EGFR,SLC7A14
EGFR,EGLN1
EGFR,METTL18
EGFR,CASK
EGFR,TENT4A
EGFR,MR1
EGFR,CNTRL
EGFR,TAB2
EGFR,SH3GL1
EGFR,TMEM8B
EGFR,STK39
EGFR,PLD1
EGFR,ZC4H2
EGFR,SI
EGFR,MALL
EGFR,RAB41
EGFR,ABCA3
EGFR,PHF11
EGFR,OSBPL1A
EGFR,MARVELD2
EGFR,CERS1
EGFR,CRLF2
EGFR,NR4A1
EGFR,RER1
EGFR,VAMP8
EGFR,PKN3
EGFR,ANKRD6
EGFR,TRA2A
EGFR,SLC26A3
EGFR,POLRMT
EGFR,RHOA
EGFR,PACSIN3
EGFR,GNAT1
EGFR,ZDHHC1
EGFR,FURIN
EGFR,GNAQ
EGFR,INSC
EGFR,B4GALNT3
EGFR,DHX37
EGFR,CADM1
EGFR,MSLN
EGFR,MSH6
EGFR,INTU
EGFR,STRC
EGFR,TOMM34
EGFR,CUL7
EGFR,VPS72
EGFR,CRIPTO3
EGFR,LY6K
EGFR,RHBDD2
EGFR,KIRREL1
EGFR,CALY
EGFR,DNAJC1
EGFR,SLC36A1
EGFR,MYD88
EGFR,PRODH
EGFR,escrt-i_human-9
EGFR,ABHD17C
EGFR,MCMBP
EGFR,PLPP1
EGFR,ABCC4
EGFR,TNPO3
EGFR,EPN1
EGFR,CYP2S1
EGFR,COBL
EGFR,INTS1
EGFR,SYP
EGFR,RNASE6
EGFR,SH3GL2
EGFR,TLR6
EGFR,WDR72
EGFR,TAOK1
EGFR,VPS13B
EGFR,VCL
EGFR,CLN6
EGFR,escrt-i_human-2
EGFR,PLAT
EGFR,NCOA6
EGFR,ANKRD13D
EGFR,PXN
EGFR,CLSTN1
EGFR,MAP1LC3B2
EGFR,HYAL3
EGFR,FHL1
EGFR,UPF2
EGFR,AQP9
EGFR,ATP6V1F
EGFR,ITGA7
EGFR,GRAMD1A
EGFR,escrt-i_human-7
EGFR,SENP2
EGFR,SLC9A4
EGFR,AXL
EGFR,FCHSD2
EGFR,KCNK2
EGFR,TRARG1
EGFR,PLET1
EGFR,GJD3
EGFR,ITPR3
EGFR,SIGMAR1
EGFR,ZNF10
EGFR,VPS4B
EGFR,NOS1
EGFR,WTAP
EGFR,HIP1
EGFR,SORCS2
EGFR,GAPVD1
EGFR,IGF1R
EGFR,ARRDC5
EGFR,BRAP
EGFR,ERP29
EGFR,SYBU
EGFR,FAM86C1P
EGFR,PCBP2
EGFR,MYO5C
EGFR,MYCBP2
EGFR,TNKS
EGFR,ITGAV
EGFR,KCNA5
EGFR,BST2
EGFR,CADPS2
EGFR,ZAP70
EGFR,APEX1
EGFR,GPR135
EGFR,ALK
EGFR,REP15
EGFR,INTS2
EGFR,SDC4
EGFR,PLA2G4A
EGFR,PIKFYVE
EGFR,TPM4
EGFR,MICAL1
EGFR,PRKCI
EGFR,COPS3
EGFR,CYBA
EGFR,ZBTB1
EGFR,ANP32CP
EGFR,MAPKAPK5
EGFR,GNAT3
EGFR,AVPR1B
EGFR,FOXP3
EGFR,MRPS23
EGFR,SLC35D3
EGFR,OXA1L
EGFR,MX1
EGFR,CPO
EGFR,CAPN1
EGFR,GPLD1
EGFR,RAB31
EGFR,PIK3C2A
EGFR,DMPK
EGFR,GJA1
EGFR,KIAA1614
EGFR,NMRAL1
EGFR,ATRAID
EGFR,NAALADL1
EGFR,SLC12A1
EGFR,PPIH
EGFR,IGHM
EGFR,LRP4
EGFR,TYRO3
EGFR,ARC
EGFR,JMY
EGFR,HYPK
EGFR,CACNG4
EGFR,SLF2
EGFR,WIPI1
EGFR,FGD2
EGFR,BEST1
EGFR,APP
EGFR,FAM72A
EGFR,PLSCR2
EGFR,CDKN1B
EGFR,ASPSCR1
EGFR,MYCBPAP
EGFR,CNST
EGFR,CLUAP1
EGFR,WDR24
EGFR,SLK
EGFR,SLC4A2
EGFR,PDXP
EGFR,MARCHF11
EGFR,STEAP2
EGFR,OSBP
EGFR,TM9SF1
EGFR,TBP
EGFR,BSND
EGFR,DMD
EGFR,HDAC6
EGFR,PPIC
EGFR,ARPC2
EGFR,CLCC1
EGFR,CLEC12B
EGFR,NOX1
EGFR,ZNRF2
EGFR,SNX31
EGFR,RANGAP1
EGFR,SKI
EGFR,MBP
EGFR,SNTG1
EGFR,PSG2
EGFR,CLMP
EGFR,NCAPH2
EGFR,LAMTOR5
EGFR,ACVR1B
EGFR,ZFYVE1
EGFR,PPT1
EGFR,ITGAX
EGFR,CHI3L1
EGFR,CYLD
EGFR,GSDMA
EGFR,THBD
EGFR,PMEPA1
EGFR,OSBPL9
EGFR,KIF13A
EGFR,SLC6A9
EGFR,MAN1B1
EGFR,KLK3
EGFR,CYP2C18
EGFR,FLT4
EGFR,CD59
EGFR,NUP205
EGFR,SLC13A1
EGFR,ZMYND10
EGFR,RPS17
EGFR,STK11IP
EGFR,MSRA
EGFR,CYP2C9
EGFR,APBA1
EGFR,KCNJ11
EGFR,CHIC2
EGFR,TNFSF18
EGFR,ITGB8
EGFR,SPTBN2
EGFR,SIRT2
EGFR,ZDHHC20
EGFR,TREML4
EGFR,SRD5A1
EGFR,OOEP
EGFR,FLII
EGFR,WASH6P
EGFR,SERBP1
EGFR,CSNK1D
EGFR,TSPO2
EGFR,RAB11FIP2
EGFR,SMARCE1
EGFR,PCSK1
EGFR,ABCB6
EGFR,PDE7B
EGFR,CMA1
EGFR,SNX7
EGFR,EHBP1L1
EGFR,DAZAP1
EGFR,SURF4
EGFR,LAPTM4B
EGFR,SLC11A1
EGFR,DNM2
EGFR,PAK4
EGFR,CD8B
EGFR,TGFBRAP1
EGFR,NLRC3
EGFR,SHROOM3
EGFR,KCND2
EGFR,DDR1
EGFR,CTSD
EGFR,CMYA5
EGFR,CENPE
EGFR,escrt-i_human-4
EGFR,INHBB
EGFR,NFASC
EGFR,ATP11C
EGFR,NEU1
EGFR,GGA1
EGFR,AIFM1
EGFR,FAM86B2
EGFR,RUNX1
EGFR,HCAR2
EGFR,WASHC3
EGFR,TMEM201
EGFR,GRAP2
EGFR,COMMD4
EGFR,CCDC115
EGFR,GRB14
EGFR,CHERP
EGFR,CYP2A7
EGFR,SORBS1
EGFR,PRAG1
EGFR,INTS13
EGFR,AP4M1
EGFR,ECE2
EGFR,DEFA5
EGFR,ZFTRAF1
EGFR,CD34
EGFR,NOCT
EGFR,OGG1
EGFR,LDLRAP1
EGFR,ARL14
EGFR,PIK3R2
EGFR,CD22
EGFR,OCRL
EGFR,CDKL5
EGFR,DIAPH2
EGFR,IL6R
EGFR,IL16
EGFR,RPL27
EGFR,EFHD2
EGFR,RAB3GAP2
EGFR,ZNF540
EGFR,TENM2
EGFR,WHAMM
EGFR,ASIC1
EGFR,ACTR2
EGFR,SLC34A2
EGFR,PLXNB2
EGFR,CR1
EGFR,RPL4
EGFR,LIMK1
EGFR,FN1
EGFR,EHBP1
EGFR,HNRNPC
EGFR,CAD
EGFR,CST8
EGFR,SLCO4A1
EGFR,POMZP3
EGFR,SLC16A6
EGFR,CARD16
EGFR,CYP7A1
EGFR,KCNQ3
EGFR,KSR1
EGFR,TMEM114
EGFR,PIGT
EGFR,FNBP1
EGFR,KIT
EGFR,INPP4A
EGFR,VPS26A
EGFR,GRK5
EGFR,SLC11A2
EGFR,DDX31
EGFR,RAB1B
EGFR,S100A10
EGFR,LRFN4
EGFR,ANXA4
EGFR,CD3D
EGFR,FBXW8
EGFR,CLEC7A
EGFR,LAPTM5
EGFR,SPATS2L
EGFR,QARS1
EGFR,ATP6V1E1
EGFR,SPMIP6
EGFR,PIK3C3
EGFR,SNX19
EGFR,MPP4
EGFR,GRM4
EGFR,EVC2
EGFR,LIN7A
EGFR,HSD11B1
EGFR,APEH
EGFR,LEMD2
EGFR,RAB4A
EGFR,PROCR
EGFR,RPL5
EGFR,PXK
EGFR,SFMBT2
EGFR,BORCS5
EGFR,PTGDS
EGFR,NEO1
EGFR,LITAF
EGFR,ZRANB1
EGFR,CYP2J2
EGFR,GBP1
EGFR,SORBS2
EGFR,ZC3H12A
EGFR,NHS
EGFR,LHFPL5
EGFR,AJUBA
EGFR,CDK19
EGFR,RPS6KC1
EGFR,SYNDIG1L
EGFR,PRNP
EGFR,TMPRSS11F
EGFR,MAGI2
EGFR,RAB11A
EGFR,SH3KBP1
EGFR,PTCH1
EGFR,INPP5D
EGFR,RHOBTB2
EGFR,IL7R
EGFR,STC1
EGFR,ALPP
EGFR,SOX9
EGFR,MRAP
EGFR,znt2-znt3_human
EGFR,CD99L2
EGFR,SERF1A
EGFR,BACE2
EGFR,WAPL
EGFR,RRAS2
EGFR,QRICH2
EGFR,PDIA4
EGFR,HLA-DMA
EGFR,OSBPL8
EGFR,RPS19
EGFR,SNX2
EGFR,COL4A3
EGFR,TM7SF2
EGFR,LPO
EGFR,FZD3
EGFR,DLL1
EGFR,CD226
EGFR,ACTB
EGFR,CTSF
EGFR,PRELID1
EGFR,MFF
EGFR,RASD1
EGFR,ANTXR1
EGFR,RBSN
EGFR,wash_human-1-3
EGFR,KLHL7
EGFR,AOC3
EGFR,FGB
EGFR,CABP7
EGFR,CLDN19
EGFR,BMP7
EGFR,CEND1
EGFR,MAPK15
EGFR,SNX18
EGFR,RAMP1
EGFR,RAB8B
EGFR,SYT2
EGFR,GRIA2
EGFR,FGD5
EGFR,TASL
EGFR,GPBAR1
EGFR,NUMA1
EGFR,BSPH1
EGFR,TOR1AIP2
EGFR,URS0000338542_9606
EGFR,ABL1
EGFR,MOB2
EGFR,CALCRL
EGFR,H2BW1
EGFR,PDGFC
EGFR,PDCL3
EGFR,ABCG5
EGFR,H2BC1
EGFR,ATP1B3
EGFR,DBH
EGFR,ISLR2
EGFR,ADAP1
EGFR,CLDN9
EGFR,FGG
EGFR,SNX25
EGFR,KCNJ4
EGFR,MRPL46
EGFR,DDR2
EGFR,VPS33A
EGFR,KIF5A
EGFR,HCST
EGFR,RNMT
EGFR,HPS6
EGFR,GLRA1
EGFR,SGSM1
EGFR,S100A1
EGFR,ROBO2
EGFR,FLNA
EGFR,LRIG3
EGFR,MYO1D
EGFR,GPX4
EGFR,STK3
EGFR,CLASP2
EGFR,CD200R1
EGFR,CD63
EGFR,GRIA1
EGFR,H4C1
EGFR,ALOX5AP
EGFR,ANTXRL
EGFR,EFS
EGFR,RAB3GAP1
EGFR,HAT1
EGFR,NUMB
EGFR,S100A14
EGFR,NTRK2
EGFR,GNA13
EGFR,SLC43A3
EGFR,CDK5RAP3
EGFR,SPG21
EGFR,HAND2
EGFR,CCDC66
EGFR,APEX2
EGFR,ABHD17B
EGFR,ACTL6A
EGFR,GAA
EGFR,MYO5A
EGFR,PARD3B
EGFR,SLC52A3
EGFR,NAMPT
EGFR,HMMR
EGFR,NCAM1
EGFR,DCAF7
EGFR,RBMX2
EGFR,CDK8
EGFR,ADGRG2
EGFR,ADGRG6
EGFR,TMEM9B
EGFR,CLTB
EGFR,AP2B1
EGFR,PDPK1
EGFR,RAB14
EGFR,TRIM28
EGFR,TWF2
EGFR,NUP50
EGFR,ITM2B
EGFR,SLC19A1
EGFR,intg_ax_b2_human
EGFR,ESD
EGFR,ACTR3
EGFR,CD4
EGFR,APBB1IP
EGFR,MCM3
EGFR,ANKRD2
EGFR,ZNF224
EGFR,TRAF3
EGFR,PACSIN1
EGFR,SERTM1
EGFR,HLA-B
EGFR,BUB1B
EGFR,PPP2CA
EGFR,VIPAS39
EGFR,HSP90AA2P
EGFR,CD300LG
EGFR,SLC39A3
EGFR,CABP2
EGFR,OCEL1
EGFR,PXDN
EGFR,FAM86B1
EGFR,FAP
EGFR,MMGT1
EGFR,BVES
EGFR,SNX32
EGFR,RBM10
EGFR,INHBA
EGFR,HSP90AA1
EGFR,CASP8
EGFR,TMPO
EGFR,wash_human-1-1
EGFR,RPS10
EGFR,TAX1BP3
EGFR,SLC22A5
EGFR,CRK
EGFR,VPS29
EGFR,TARBP2
EGFR,ATG5
EGFR,PLEKHG5
EGFR,LEPROTL1
EGFR,PUM2
EGFR,RUSC2
EGFR,RAET1L
EGFR,P2RX3
EGFR,TNC
EGFR,KLF6
EGFR,NTS
EGFR,BSG
EGFR,SLC15A2
EGFR,IL17RC
EGFR,CHAF1A
EGFR,NMNAT2
EGFR,GFRA2
EGFR,SMAD3
EGFR,TPPP
EGFR,UBQLN1
EGFR,MYH15
EGFR,ATP11A
EGFR,LIMS1
EGFR,PKHD1
EGFR,AQP7P3
EGFR,ITSN1
EGFR,ICA1
EGFR,B4GALT1
EGFR,MTA3
EGFR,NLGN4X
EGFR,LIMA1
EGFR,TMEM147
EGFR,SCHIP1
EGFR,HRAS
EGFR,AMELX
EGFR,THY1
EGFR,SLC22A8
EGFR,MTMR2
EGFR,KAT2B
EGFR,BMP6
EGFR,IFITM2
EGFR,PDPN
EGFR,UQCC1
EGFR,ULBP2
EGFR,HNRNPK
EGFR,PARVA
EGFR,ADRB3
EGFR,TRIM21
EGFR,DNAJA3
EGFR,SLCO2A1
EGFR,CCDC120
EGFR,CERT1
EGFR,CYP2R1
EGFR,CEP68
EGFR,MSR1
EGFR,MCM3AP
EGFR,STMN2
EGFR,WNT3A
EGFR,RAB37
EGFR,ARAP1
EGFR,MLC1
EGFR,PSEN2
EGFR,PSG3
EGFR,ARHGEF2
EGFR,HPGDS
EGFR,NASP
EGFR,FZR1
EGFR,LIM2
EGFR,RASSF9
EGFR,COG7
EGFR,SYTL4
EGFR,FGFR2
EGFR,ERCC6L2
EGFR,INF2
EGFR,CACNG8
EGFR,LY6G6C
EGFR,RPL3
EGFR,PRICKLE1
EGFR,ULK2
EGFR,ELSPBP1
EGFR,GSN
EGFR,AGTRAP
EGFR,RAPGEF1
EGFR,PTPN6
EGFR,RPL38
EGFR,SOD1
EGFR,SLITRK3
EGFR,FOXI1
EGFR,CD40LG
EGFR,GBP7
EGFR,CLCN7
EGFR,PTN
EGFR,VPS37C
EGFR,EPS8L1
EGFR,APOD
EGFR,PLEKHA2
EGFR,FOXA2
EGFR,CEACAM3
EGFR,TFAM
EGFR,EMC1
EGFR,CLIP4
EGFR,NEDD9
EGFR,DOCK5
EGFR,CD46
EGFR,GTF2F1
EGFR,PRKAR2B
EGFR,GASK1A
EGFR,HECTD3
EGFR,HLA-DRA
EGFR,TACSTD2
EGFR,SNTA1
EGFR,C3
EGFR,ARRDC4
EGFR,FERMT1
EGFR,AKAP12
EGFR,TDP1
EGFR,SLITRK5
EGFR,CPNE6
EGFR,ATP7B
EGFR,POP7
EGFR,ZNF703
EGFR,CCZ1
EGFR,RAB33B
EGFR,FCGR1A
EGFR,NDFIP1
EGFR,IP6K2
EGFR,CUZD1
EGFR,P4HB
EGFR,G6PD
EGFR,CSF3R
EGFR,GAK
EGFR,TICAM2
EGFR,ZDHHC19
EGFR,DSC2
EGFR,SYNJ1
EGFR,MACF1
EGFR,SLC12A7
EGFR,YBX1
EGFR,MISP
EGFR,PRKAR1A
EGFR,CCZ1B
EGFR,TAS1R2
EGFR,NR3C1
EGFR,TSNAXIP1
EGFR,OPN1SW
EGFR,CYP4F2
EGFR,NANOGP8
EGFR,ACSS3
EGFR,PDE4A
EGFR,SPAST
EGFR,ITGB7
EGFR,MRPS14
EGFR,SLC22A3
EGFR,ANXA6
EGFR,PDE4C
EGFR,DLAT
EGFR,IL5RA
EGFR,FOLR1
EGFR,NOS2
EGFR,hpse_human-1
EGFR,MFAP3L
EGFR,ABCA6
EGFR,LEPROT
EGFR,RABGEF1
EGFR,SH3PXD2A
EGFR,ARRB2
EGFR,SRPX
EGFR,RAB13
EGFR,VPS54
EGFR,FMO3
EGFR,CSRP2
EGFR,ERBB4
EGFR,ATP6V1B2
EGFR,ANKRD13B
EGFR,CST2
EGFR,SLC4A1
EGFR,FTO
EGFR,GPR63
EGFR,RNF168
EGFR,PPP1R13L
EGFR,PI4K2A
EGFR,SPINK5
EGFR,SUMO1
EGFR,CXCR3
EGFR,PPP5C
EGFR,CRIPTO
EGFR,ILK
EGFR,PSMG4
EGFR,PDXDC1
EGFR,SLC30A8
EGFR,CNOT9
EGFR,KISS1R
EGFR,AKAP9
EGFR,GGNBP2
EGFR,CTSL
EGFR,TP73
EGFR,CAP1
EGFR,KIAA0319
EGFR,PTPRQ
EGFR,DNAJC13
EGFR,RAB3B
EGFR,GDI1
EGFR,MYH9
EGFR,SLC16A10
EGFR,PARD3
EGFR,HEPACAM2
EGFR,COPS4
EGFR,TBC1D24
EGFR,RAB6B
EGFR,POR
EGFR,VANGL2
EGFR,OXTR
EGFR,SSX2IP
EGFR,GRIN2A
EGFR,C11orf24
EGFR,ABCD1
EGFR,ARMC8
EGFR,CPQ
EGFR,SLC18A3
EGFR,ALDH1A2
EGFR,BECN1
EGFR,SLC22A11
EGFR,IGSF8
EGFR,SLC24A4
EGFR,DLG1
EGFR,PRSS16
EGFR,FCRL4
EGFR,ETV3
EGFR,SIPA1L3
EGFR,ATP6V1D
EGFR,TRPC4
EGFR,KLHL20
EGFR,SLC66A1
EGFR,UBE2V1
EGFR,ADAM9
EGFR,CDH13
EGFR,RTN4R
EGFR,DENND1C
EGFR,SLC13A3
EGFR,UVRAG
EGFR,LDB3
EGFR,LAMTOR4
EGFR,NFIA
EGFR,HFE
EGFR,PROM2
EGFR,SFT2D1
EGFR,EPB41L3
EGFR,SYT5
EGFR,SCUBE2
EGFR,SMARCA4
EGFR,RAB39B
EGFR,SLAMF8
EGFR,PALM2AKAP2
EGFR,PDXDC2P
EGFR,APLP1
EGFR,LTC4S
EGFR,WDR1
EGFR,HLA-DRB3
EGFR,CCDC38
EGFR,RETREG3
EGFR,ANKRD27
EGFR,NEDD4
EGFR,AHNAK
EGFR,PTK2
EGFR,MAPRE2
EGFR,TRAPPC2
EGFR,CLDN1
EGFR,FHL3
EGFR,ANO7
EGFR,SHANK2
EGFR,EXPH5
EGFR,KCNN4
EGFR,PLN
EGFR,TLR4
EGFR,AMER1
EGFR,SYT1
EGFR,SAMD4A
EGFR,CHD4
EGFR,TMEM165
EGFR,FZD4
EGFR,TPP1
EGFR,MYPN
EGFR,RPH3A
EGFR,SLC6A20
EGFR,AP2A2
EGFR,DPAGT1
EGFR,RAB27A
EGFR,GABARAPL2
EGFR,UMODL1
EGFR,EPB41L2
EGFR,USP8
EGFR,LMTK2
EGFR,SH3BP5
EGFR,VPS4A
EGFR,ABCA4
EGFR,AQP1
EGFR,ARHGEF5
EGFR,NCS1
EGFR,ANKFY1
EGFR,PTPRC
EGFR,AP3B1
EGFR,WASH2P
EGFR,NUP54
EGFR,MAPK6
EGFR,HPS4
EGFR,PAK6
EGFR,EPHX3
EGFR,SLC38A3
EGFR,ANXA8
EGFR,PRKCA
EGFR,ATP6V0A4
EGFR,ACHE
EGFR,AQP11
EGFR,MAPK8IP1
EGFR,SMAGP
EGFR,TDRP
EGFR,SBF2
EGFR,TMC8
EGFR,KIAA0319L
EGFR,TBK1
EGFR,WNK4
EGFR,HSD11B2
EGFR,ATP5F1B
EGFR,ASTN2
EGFR,CD164L2
EGFR,P4HA2
EGFR,EZR
