Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,nonzero_reps,reps_above_ctrl_med,single_rep_flag,composite_score,global_cv,predicted_probability,FDR,global_cv_flag
EGFR,ABCA3,6.210159961677084,33.11001408557804,8748.963983333335,12832.259,52.44981893733559,0.7084343742549071,23.456272110287635,1,2,2,0,0.359723809423546,2.5513518599224425,0.6283000000000001,0.4051749485445457,
EGFR,ABCB1,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,2.081682780797434,0.0,1.0,
EGFR,ABCB10,0.3665569743423783,1.288644094186986,15479.785500000004,15187.387499999995,0.3250005347108261,0.2520825594334247,0.3248447014614227,1,3,2,0,0.0046758339501521,0.6787346624138302,0.43040000000000006,1.0,likely background
EGFR,ABCB11,2.794778165668171,3.10331907635772,17214.520666666667,20721.922,0.8035080442060054,0.1157920641161572,0.3593397214625068,1,3,3,0,0.1486478720681472,1.3939151470482998,0.5514000000000002,0.9482718081354338,
EGFR,ABCB7,-0.2931809525249353,0.6335762961246895,-4272.5599999999995,-13335.788,0.941880824515176,1.414213562373095,1.792024381555296,0,1,1,1,-0.0444495365858468,0.7519038718450572,0.08579999999999999,1.0,likely background
EGFR,ABCC1,5.4508556169511575,19.560769761342637,74450.28783333332,70837.734,6.387493119655492,0.1460358564169461,2.8565737642723756,1,3,3,0,0.3346962500342818,1.334707974113593,0.6297,0.4051749485445457,
EGFR,ABCC4,-0.182686486045552,0.2195784209087378,-2716.3225,0.0,1.0977948243895004,1.414213562373095,0.6210615617072102,0,1,1,1,-0.0349481178109365,1.8663659035602873,0.08629999999999999,1.0,
EGFR,ABCD3,0.8425137375414186,1.7891115967203368,110926.43499999995,126874.97,0.2795311581732189,0.1558873014554999,0.278899778815474,1,3,3,0,0.0768856683471376,0.8490136217216243,0.46829999999999994,1.0,likely background
EGFR,ABCE1,1.4347542461693263,2.884449835651112,472071.05916666664,473860.45000000007,0.1323892291713543,0.0489722655214956,0.1412580432349406,1,3,3,0,0.2624835639358637,0.7321563317292876,0.6957000000000002,0.40076628352490423,likely background
EGFR,ABCF1,0.70918162852938,1.742298541299317,709954.1083333332,800399.3549999997,0.1467631296622176,0.0897707137547188,0.1564073836262452,1,3,3,0,0.3405543972036924,0.6807665456833286,0.7762000000000002,0.2552910052910053,likely background
EGFR,ABCF2,0.1440785766758365,1.1366658259795093,8439.027666666661,973.273000000001,0.3928315476248014,0.3554989438643162,0.4040835006623761,1,3,2,0,-0.0129530741543872,0.8686237448202796,0.37080000000000024,1.0,likely background
EGFR,ABHD10,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.7416573867739418,0.0,1.0,
EGFR,ABHD12,1.0289016350977322,1.3031110794295588,13531.018666666669,22939.383,0.4456628797843047,0.2184129254714689,0.2846163030724937,1,3,3,0,0.0445922469340882,0.941242202527254,0.47450000000000003,1.0,likely background
EGFR,ABHD18,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,2.089559782628619,0.0,1.0,
EGFR,ABHD8,1.602492389250756,2.061964031092362,984.8341833333334,0.0,13.041005583188229,1.414213562373095,5.832114995792633,1,1,1,1,0.0707502434852637,2.6100927818482775,0.5128000000000001,1.0,
EGFR,ABI1,2.3456231125025275,3.593937466277672,21012.938250000003,25917.736,1.714568402237323,0.3373282823376304,1.2123367523283026,1,3,3,0,0.1246662288388514,1.3617513546501212,0.6156999999999999,0.4520065075921909,
EGFR,ABI2,7.330532367823461,71.98219699009752,19161.155316666667,28902.922,113.81391655194132,0.7071072149427168,50.89913083912587,1,2,2,0,0.4508857191261567,2.0083565624911297,0.6289000000000001,0.4051749485445457,
EGFR,ABI3BP,14.074449441320343,7715.186910411568,2066448.0306500003,2440327.2,12359.752981821635,0.7164375451529945,5527.449570491781,1,3,3,0,5.769805650063601,1.783610688321155,0.9993999999999998,0.0,
EGFR,ABL1,3.416059313225944,25.47754659615543,13528.89565,0.0,161.13415287384254,1.4142135623730951,72.06138386455099,1,1,1,1,0.1911164240387993,3.7416573867739418,0.6275000000000002,0.4051749485445457,
EGFR,ABL2,1.7070062831916204,3.1601406289142595,116482.86333333334,92969.80800000002,1.1112179693803683,0.3403615493355078,1.0755903605753434,1,3,3,0,0.1215497895288985,1.026189950450309,0.5768999999999999,0.7748062984253936,
EGFR,ABLIM1,3.9172173437818105,6.756388754183063,125074.71566666669,148210.64,4.662458502254137,0.3086138033977796,2.0851148306624214,1,3,3,0,0.2661901815758674,1.4511349723304423,0.7034,0.3944353518821604,
EGFR,ABR,1.45489303095299,2.7373713405461473,576519.565,580548.25,0.4005006956236869,0.1460960305234931,0.3999190869225653,1,3,3,0,0.308523560967859,0.8520836252946653,0.8240000000000001,0.06222222222222222,likely background
EGFR,ABRACL,-0.9487464326089172,0.5322952557459338,-32600.977666666666,-9014.761,0.3705460564254479,0.715239865611574,0.3807187871854002,0,2,1,0,-0.0874874321836892,0.9611534377867142,0.054499999999999965,1.0,likely background
EGFR,ACAA1,2.43012164936387,6.4947714330314685,3359.5523166666667,0.0,41.07654122115037,1.414213562373095,18.369987690212888,1,1,1,1,0.1217477984993775,2.6588628743519616,0.6271000000000001,0.4051749485445457,
EGFR,ACAA2,4.045185665470023,9.821717835531675,96475.80783333334,99873.48,1.824813105535799,0.1105341385848892,1.0856351203743368,1,3,3,0,0.2586816840902157,1.0899611982280195,0.6307000000000001,0.4051749485445457,
EGFR,ACACA,-0.7415171034216885,1.1421984652385966,-52883333.33333333,-38700000.0,0.0258912412892235,0.0432891465435026,0.0494447967434774,0,3,0,0,-19.417452149591917,0.4302729482757958,0.0,1.0,likely background
EGFR,ACACB,-0.7951567900940449,1.7374834879089875,-1473112.8666666665,-1076480.35,0.0505807086167702,0.0877725044936984,0.1525032772502184,0,3,0,0,-0.6079797685800303,0.3674178675475094,0.0003,1.0,likely background
EGFR,ACAD11,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.741657386773941,0.0,1.0,
EGFR,ACAD9,-5.5365468248122705,0.0,-8819.366499999998,0.0,0.0,0.0,0.0,0,0,0,0,-0.3481695082340404,1.9975808164969615,0.0,1.0,
EGFR,ACADM,5.678729514062462,22.9077710554484,6016.22045,7966.5664,37.18947430642276,0.7260260493730117,16.63163851932863,1,2,2,0,0.3218261379685195,1.992199186779955,0.6277000000000001,0.4051749485445457,
EGFR,ACADSB,-5.5365468248122705,0.0,-16887.801000000003,0.0,0.0,0.0,0.0,0,0,0,0,-0.349809599840754,1.722867977342444,0.0,1.0,
EGFR,ACADVL,-5.5365468248122705,0.0,-8940.908833333333,0.0,0.0,0.0,0.0,0,0,0,0,-0.3481942144593635,1.7849327169960356,0.0,1.0,
EGFR,ACAP2,-5.5365468248122705,0.0,-4514.2175,0.0,0.0,0.0,0.0,0,0,0,0,-0.3472943894311858,2.599906699341863,0.0,1.0,
EGFR,ACAT1,0.5167483631278373,1.6172964588438157,43114.49666666666,66768.44900000001,0.0906145119739486,0.0633350377550588,0.102431532281996,1,3,3,0,0.0306769856234985,0.5472902634400078,0.39909999999999995,1.0,likely background
EGFR,ACBD3,2.3330453253964096,4.65662232056773,105734.706,100041.9295,2.0224432693240155,0.4013844892529234,1.8690959717848417,1,3,3,0,0.1581821433723497,1.0164228693307853,0.6294000000000001,0.4051749485445457,
EGFR,ACBD5,8.579528723315374,171.08442750220658,45706.39431666667,40373.703,70.28154061672396,0.1837154961171207,31.430860476481456,1,3,3,0,0.5831128827630805,1.3781130024644377,0.6297,0.4051749485445457,
EGFR,ACBD6,2.161497441261562,4.475441821830105,2277.76865,0.0,28.305179385113224,1.4142135623730951,12.658461044087776,1,1,1,1,0.1048304054867149,2.7270410305257924,0.6251000000000002,0.4128205128205128,
EGFR,ACBD7,-5.5365468248122705,0.0,-7914.3175,-6958.452,0.0,0.0,0.0,0,0,0,0,-0.3495320842217057,1.7109374374705923,0.0,1.0,
EGFR,ACE,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.741657386773942,0.0,1.0,
EGFR,ACIN1,-1.7059530028716374,0.3078239557421234,-160238.18828333332,-147920.55285,0.1031648039419997,0.3365803448588638,0.1036074931795035,0,3,0,0,-0.1885296221264565,1.093056049376921,0.0002,1.0,
EGFR,ACLY,0.4551893235262529,1.6256812767815556,812151.1633333336,967527.5000000002,0.0819339441903424,0.0597642383950178,0.0971576033798899,1,3,3,0,0.3836173607817562,0.6670283677150142,0.7513000000000004,0.3680203045685279,likely background
EGFR,ACO1,-0.2268601784042973,0.8325481548552655,-37460.29333333339,-4322.560000000027,0.1586581009435144,0.1856774028103686,0.1545853791080903,0,3,1,0,-0.0452257716188633,0.932272864860929,0.0007000000000000001,1.0,likely background
EGFR,ACO2,2.363402658861826,6.276227676660852,99488.15883333332,105571.932,0.7937833996204308,0.1542580240784681,0.968158480068298,1,3,3,0,0.160751889137406,0.9783599311374546,0.6306,0.4051749485445457,likely background
EGFR,ACOT13,0.8435112073708745,0.7199925515214847,6228.7351666666655,0.0,4.553632722328044,1.4142135623730951,2.036446462338586,1,1,1,1,0.0269071858926509,1.2389561227472123,0.49200000000000005,1.0,
EGFR,ACOT2,-0.3560735575801095,0.5498761451485853,-1066.0666333333334,5035.5366,0.5639498616116327,0.7218299116171023,0.3969170492529563,0,2,2,0,-0.0434216969879202,1.334654829798918,0.060700000000000004,1.0,
EGFR,ACOT7,1.023124574775263,4.246224679828231,553827.67,698793.9,0.1957728755321271,0.0963304236959016,0.4090406225158478,1,3,3,0,0.3058252038048109,0.502616887486154,0.8892,0.016423357664233577,likely background
EGFR,ACOT8,3.096317315180901,16.355119388436925,8641.881316666668,0.0,103.43885734288162,1.414213562373095,46.259263306717315,1,1,1,1,0.1667547266854991,2.0559673271593906,0.6275000000000002,0.4051749485445457,
EGFR,ACOT9,0.3580105133620438,1.164978054041486,14635.575833333336,26603.459499999997,0.4991059304117057,0.3894253469327948,0.4536719828641978,1,3,3,0,0.0064793666975735,1.3336735727629776,0.43960000000000016,1.0,
EGFR,ACP1,0.5810138765359838,6.104811569885722,72252.625,89673.87,0.0897355177840988,0.059988039889939,0.3662156799748661,1,3,3,0,0.0477675389157256,0.3594454678197335,0.5684,0.8474409448818898,likely background
EGFR,ACSF3,2.1784423829206556,4.5818175604360665,2334.75565,0.0,28.97795862866832,1.4142135623730951,12.959337068575788,1,1,1,1,0.1058843543025922,2.1638312357125145,0.6254000000000003,0.4117983963344788,
EGFR,ACSL3,2.766582052713773,6.877494606778801,3428678.5568333333,3373857.3,0.2328024543832128,0.0342108614046618,0.235285014803819,1,3,3,0,1.587674504170007,0.9833004505989568,0.9621999999999997,0.005208333333333333,likely background
EGFR,ACSL4,1.135091231674651,2.1410129346376414,33134.57466666667,32551.1815,0.7714720707196449,0.351257557361077,0.7520469736992893,1,3,3,0,0.0573346624163197,0.8886230853812483,0.5215999999999998,1.0,likely background
EGFR,ACSS1,-0.6697295020888735,0.1964230078434118,-10336.499,-15251.004,0.5588389517833692,1.414213562373095,0.5555681633085398,0,1,1,1,-0.0682693800734547,1.5531479321653363,0.08249999999999998,1.0,
EGFR,ACSS3,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,2.583483221896278,0.0,1.0,
EGFR,ACTB,0.919237152303536,9.881280257082285,2012739.516666666,1525051.3000000005,0.4146880723037019,0.2192834646798067,2.166801370245175,1,3,3,0,0.7828998089924397,0.3045013037796118,0.9957999999999998,0.0,likely background
EGFR,ACTBL2,-5.5365468248122705,0.0,-23678.843333333338,0.0,0.0,0.0,0.0,0,0,0,0,-0.3511900326287671,3.377839835151506,0.0,1.0,
EGFR,ACTC1,1.2202072242958006,3.7837390418765975,852772.1266666667,662561.7400000001,0.6264921324028361,0.268904772470555,1.0174654861437824,1,3,3,0,0.3697794153393302,0.5165909172117815,0.9765999999999997,0.003278688524590164,likely background
EGFR,ACTG1,-0.4551389261361289,0.1600377715704154,-2565.6071166666666,0.0,0.752464295895625,1.4142135623730954,0.4526551740936979,0,1,1,1,-0.0508190111173741,2.3520491577326177,0.0662,1.0,
EGFR,ACTL6A,0.0520387292569199,0.2403318880875794,281.23099999999977,0.0,1.5199923214508797,1.4142135623730951,0.6797612312083755,1,1,1,1,-0.0206550755453566,1.5017580211386723,0.3138000000000001,1.0,
EGFR,ACTN1,1.6481671950167387,2.9628720784317397,39362.579000000005,45900.732,0.1813335564419287,0.0578537882036756,0.1714133737001742,1,3,3,0,0.0918820419946828,1.0021630832666792,0.4872999999999999,1.0,
EGFR,ACTN3,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,0.0,0.0,1.0,likely background
EGFR,ACTN4,3.2813140087696837,11.182746812646656,661764.9568333335,798302.321,3.743628508549304,0.38505188227798,4.305937709247676,1,3,3,0,0.4850299790941797,1.305185457015121,0.9648999999999994,0.005208333333333333,
EGFR,ACTR1A,6.6446971737743805,44.74743190684365,11866.129316666667,14365.18,74.91685061119678,0.7487319986343722,33.50383412536653,1,2,2,0,0.3920609896771909,2.608255744534096,0.6278000000000001,0.4051749485445457,
EGFR,ACTR2,1.5916092922980276,1.3478317892427327,26619.649333333335,40298.16,0.7249470882897862,0.2405390616906677,0.3242061939013008,1,3,3,0,0.0839122965703759,1.2049584430646436,0.48310000000000014,1.0,
EGFR,ACTR3,4.0162352251592095,11.308969946404387,140250.11366666667,137020.31,8.838684401282025,0.5462363821483998,6.177370829348916,1,3,3,0,0.2749227419013039,0.9095140216619414,0.6455,0.4051749485445457,likely background
EGFR,ACTR5,-5.5365468248122705,0.0,-37254.198333333334,0.0,0.0,0.0,0.0,0,0,0,0,-0.3539495302479962,2.6236752812832593,0.0,1.0,
EGFR,ACTR6,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.7416573867739418,0.0,1.0,
EGFR,ACVR2A,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,2.008226730249939,0.0,1.0,
EGFR,ACVR2B,9.027227500058832,233.33572925442616,62380.84931666667,71619.83,167.20341371423189,0.3204637372336331,74.7756398270086,1,3,3,0,0.6518924142661129,1.521595567400445,0.6297,0.4051749485445457,
EGFR,ACYP2,-1.104967183161665,1.148492383461783,-28448.145083333337,-30389.250999999997,0.1083845997459972,0.2331337696281874,0.2677523587457072,0,3,0,0,-0.1001734535989048,0.462983641871656,0.0024000000000000002,1.0,likely background
EGFR,ADA,-1.0623914198149509,3.763975911571384,-190084.75433333332,-129909.80500000002,0.2236654880243528,0.4671106091579868,1.7581930809100983,0,3,0,0,-0.151308687546897,0.4522873699078185,0.18700000000000003,1.0,likely background
EGFR,ADAMTS1,3.233317129053781,19.7758808024351,10474.431983333334,0.0,125.0736521433865,1.4142135623730954,55.9346376773549,1,1,1,1,0.1768861581774527,3.741657386773942,0.6275000000000002,0.4051749485445457,
EGFR,ADAR,-0.2295945493497126,1.4361403733054168,-91875.32500000008,-12204.23999999999,0.0595231548142479,0.0697920379004762,0.1002311633641357,0,3,0,0,-0.0578840457317791,0.5992155676419617,0.0003,1.0,likely background
EGFR,ADCY3,2.7324930475952116,9.876649556213463,5171.27265,0.0,62.46541649785154,1.4142135623730951,27.93538350640658,1,1,1,1,0.1414878058620697,2.7466703636770053,0.6275000000000002,0.4051749485445457,
EGFR,ADCY6,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.741657386773941,0.0,1.0,
EGFR,ADCY9,9.258358370686247,273.8788974862143,73240.62598333333,68103.766,137.3488303829625,0.2242752721624721,61.42426427327853,1,3,3,0,0.6878618413393831,1.4913265823354145,0.6297,0.4051749485445457,
EGFR,ADD1,3.441064430229825,10.627013793605029,1089899.5157666667,1108211.5223,0.5998959164188783,0.0552347884508398,0.5869808587539307,1,3,3,0,0.6499533768824148,1.3238356465262773,0.9989999999999998,0.0,
EGFR,ADD2,5.996722468351502,44.77196899201785,273275.9564166667,238608.12,17.200636661923493,0.2693712561320349,12.060281526884364,1,3,3,0,0.4573051712216615,2.0122155656113354,0.704,0.3944353518821604,
EGFR,ADD3,5.138617680881369,28.049595642815397,1389549.3066666669,1466472.49,2.1806532381172548,0.0619025694054623,1.736342041074534,1,3,3,0,0.898431551811722,1.5448964997760133,0.9999000000000001,0.0,
EGFR,ADGRG6,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,2.044059360296788,0.0,1.0,
EGFR,ADGRL1,8.391878837568315,150.21808975683288,40117.196983333335,44964.234,70.51371861759397,0.2099260727259521,31.534693635046516,1,3,3,0,0.5612171114748218,1.6512896793932654,0.6296,0.4051749485445457,
EGFR,ADGRL2,9.668151582781164,363.8468518122398,97339.18398333334,107418.41,117.7612853377059,0.1447434478662165,52.66444782657194,1,3,3,0,0.7721465984126685,1.2407069396996064,0.6307000000000001,0.4051749485445457,
EGFR,ADI1,0.0208906915084224,5.330443277515095,7153.858333333395,-34979.45000000007,0.2467219008777298,0.2431774265471382,1.2962434785816142,1,3,1,0,-0.0262002689140659,0.2259415601016018,0.4267999999999999,1.0,likely background
EGFR,ADIPOR1,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.741657386773941,0.0,1.0,
EGFR,ADK,-5.5365468248122705,0.0,-3292.3801666666664,0.0,0.0,0.0,0.0,0,0,0,0,-0.3470460233875414,2.5507999006406195,0.0,1.0,
EGFR,ADNP,-4.943687467611808,0.0321584902094274,-276719.12125,-242770.27175,0.0234817811622551,0.7228745384610976,0.0232465537677455,0,2,0,0,-0.4220317330790782,1.8468401241398145,0.0,1.0,
EGFR,ADO,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,0.0,0.0,1.0,likely background
EGFR,ADPRS,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.741657386773941,0.0,1.0,
EGFR,ADRM1,0.8594594272918457,1.9944762863426628,63075.52433333335,82195.777,0.1124066473010567,0.0619542808989387,0.1235663440903455,1,3,3,0,0.0583226118973354,0.6668668498383046,0.43449999999999994,1.0,likely background
EGFR,ADSL,0.3192171644876436,1.2479698684303209,6755.259000000002,1662.0225000000028,0.6189641443285276,0.4961066299603747,0.6191261257190587,1,3,2,0,-0.0028824268667846,0.6848986744580471,0.45019999999999977,1.0,likely background
EGFR,ADSS2,0.7227271010817844,3.309815048758426,93319.795,99333.955,0.2527772142830945,0.1531715188808928,0.5069693982331647,1,3,3,0,0.0609986055128698,0.6338842739004523,0.5774,0.7693846923461731,likely background
EGFR,AFAP1L2,-5.5365468248122705,0.0,-119.78935,0.0,0.0,0.0,0.0,0,0,0,0,-0.3464011226239607,3.741657386773941,0.0,1.0,
EGFR,AFDN,3.1557162235172185,8.89083901435013,16276132.55,16062934.25,0.4898635913517973,0.054968059846658,0.4887121710278005,1,3,3,0,7.043129120713464,1.3199288650828895,0.9993000000000001,0.0,
EGFR,AFF4,-5.5365468248122705,0.0,-86331.05083333333,-54956.7775,0.0,0.0,0.0,0,0,0,0,-0.376139903406772,2.1201219818901595,0.0,1.0,
EGFR,AFG3L2,-5.5365468248122705,0.0,-2092.7805000000003,0.0,0.0,0.0,0.0,0,0,0,0,-0.3468021776520749,2.3661332185228283,0.0,1.0,
EGFR,AFTPH,-0.3422963865871751,0.1391217597386196,-1265.116166666667,0.0,0.8798832657294992,1.414213562373095,0.3934957588871343,0,1,1,1,-0.0439923638432543,1.8900902252351404,0.06149999999999999,1.0,
EGFR,AGAP1,7.040141484863842,58.8584370507153,15645.86265,11244.076,125.73558876275251,0.9553543646502808,56.23066473289465,1,2,2,0,0.4225073869247942,2.619254759439944,0.6277000000000001,0.4051749485445457,
EGFR,AGAP3,0.6718012532438719,2.1896544948384924,33207.18309999999,36886.057499999995,0.2391405308907854,0.1501148258856872,0.3286996032424926,1,3,3,0,0.0313511467402246,0.5788294850419654,0.4857,1.0,likely background
EGFR,AGFG1,2.544778082964518,5.817271321278007,543838.8733333335,493120.12000000005,0.8860125700127034,0.1518399640749705,0.883294268437209,1,3,3,0,0.3475371965918576,1.1096722366141636,0.8938999999999999,0.016423357664233577,
EGFR,AGFG2,2.186070858456568,4.630528851739383,2360.8509833333333,0.0,29.286035885241184,1.4142135623730954,13.097113406179504,1,1,1,1,0.1063593502966533,3.7416573867739418,0.6258000000000002,0.4117647058823529,
EGFR,AGK,0.227813493569719,1.236208897868948,12420.609783333348,12440.904850000006,0.106739107191389,0.0911483013418752,0.1126783411444663,1,3,3,0,-0.0046656124363567,0.7743475528552228,0.3567000000000001,1.0,likely background
EGFR,AGO2,0.9680101304170656,1.6032045637333583,35893.21466666667,33654.076,1.3244278523180024,0.6770651184456928,1.0854738878368015,1,3,3,0,0.0481283083066774,1.4215738697036722,0.4995000000000001,1.0,
EGFR,AGPS,0.1443264321412855,1.211062255419299,7366.096000000005,42306.422,0.4982048309152961,0.4507806637514378,0.5459234473422249,1,3,3,0,-0.003931572034988,0.6980926185345239,0.3898,1.0,likely background
EGFR,AGTPBP1,-1.2811840153382044,0.4102276344576132,-115765.38333333336,-108411.59,0.0995898662389045,0.2420474562083243,0.0992945553868236,0,3,0,0,-0.1459120965987841,1.238879368519282,0.0,1.0,
EGFR,AGTRAP,2.9537793164082964,13.422619509751067,7070.899316666666,0.0,84.89209963325209,1.4142135623730951,37.964901106527336,1,1,1,1,0.1566077257815007,3.7416573867739418,0.6275000000000002,0.4051749485445457,
EGFR,AHCTF1,-0.7332136651696424,0.5529531015492972,-147038.6683333333,-45101.889999999985,0.0597359856102023,0.0993030435985837,0.0549099259511219,0,3,0,0,-0.106204310470918,1.119355168096949,0.0002,1.0,
EGFR,AHCY,1.0130287742477198,2.973277680503057,311391.83,396189.165,0.524384463928119,0.2598363582292018,0.7725656445060826,1,3,3,0,0.1880394225726798,0.4821118822016085,0.6708,0.4051749485445457,likely background
EGFR,AHCYL1,2.062382803045512,2.5667775078844763,76212.69316666668,115007.83,1.7197375556047425,0.4117410133233322,1.0568475720718915,1,3,3,0,0.1386544739600387,1.1826444451196376,0.5395,0.9848484848484849,
EGFR,AHDC1,-5.5365468248122705,0.0,-2954.304,0.0,0.0,0.0,0.0,0,0,0,0,-0.3469773017683252,3.74165738677394,0.0,1.0,
EGFR,AHNAK,2.633909384152912,6.203842354266492,24467706.456833333,25336268.8705,0.6070044012578169,0.0977927838412864,0.6066910143362005,1,3,3,0,10.737499712945798,1.250869242058083,0.9997999999999999,0.0,
EGFR,AHNAK2,2.643470549229969,6.515945194004847,694430.9105000001,720589.5965000001,0.6099083965917707,0.0976115882759155,0.636031759505632,1,3,3,0,0.4348167379950913,1.2026417987014324,0.9766999999999995,0.003278688524590164,
EGFR,AHR,-5.5365468248122705,0.0,-42227.93666666667,-37910.0,0.0,0.0,0.0,0,0,0,0,-0.3633862250775065,1.8571909153990889,0.0,1.0,
EGFR,AHSA1,0.9177121373267106,2.808398563420827,273200.50250000006,281753.83,0.083789535959634,0.044354042006232,0.1245638278522091,1,3,3,0,0.149204401275781,0.5621040382079203,0.5454999999999997,0.959122401847575,likely background
EGFR,AIF1L,0.3434430756172503,2.0243190310062125,16426.200166666647,-8016.864500000003,0.5914694524005039,0.4661751024402367,0.943687131651042,1,3,1,0,-0.0012529360598751,0.5579293314554215,0.4656,1.0,likely background
EGFR,AIFM1,2.7895024800406216,10.688893507584323,5606.403316666667,0.0,67.60249830190547,1.4142135623730951,30.232756330374947,1,1,1,1,0.1453194155143799,1.3815012677597232,0.6275000000000002,0.4051749485445457,
EGFR,AIFM2,3.9568656442198966,6.944643652533912,72913.87966666666,79969.734,2.4636758358020874,0.1586531122116543,1.101789328675416,1,3,3,0,0.2428278866349903,3.0423062819749154,0.6297,0.4051749485445457,
EGFR,AIMP2,-0.4523493767475902,0.7324445378780888,-66227.33566666665,-1073.8850000000093,0.0377266508032646,0.0516208231470144,0.0378093899548015,0,3,1,0,-0.0635382634998665,0.8861476183653595,0.0,1.0,likely background
EGFR,AIP,1.8937457794150163,7.038887973315432,115078.83316666668,125055.85150000002,0.1302183438715448,0.0350428203819023,0.2466624869372254,1,3,3,0,0.1412900815398781,0.6188628272879912,0.5765000000000001,0.7781109445277361,likely background
