Bait,Prey
EGFR,RAC2
EGFR,RHOA
EGFR,RHOG
EGFR,RHOU
EGFR,RAC3
EGFR,RAC1
EGFR,RHOQ
EGFR,RHOJ
EGFR,CDC42
EGFR,TMEM106B
EGFR,STAMBP
EGFR,SFTPC
EGFR,B3GNT3
EGFR,CD1B
EGFR,RHOD
EGFR,RHOV
EGFR,TMEM106A
EGFR,RHOH
EGFR,RAB25
EGFR,RAB11A
EGFR,TRIM67
EGFR,RPN2
EGFR,BRCA1
EGFR,CLDN4
EGFR,UBE2C
EGFR,ARL14
EGFR,ARL4C
EGFR,DTX2
EGFR,C19orf35
EGFR,PHLPP1
EGFR,RND3
EGFR,RND2
EGFR,RND1
EGFR,BRICD5
EGFR,BTNL2
EGFR,KIF14
EGFR,MLLT4
EGFR,LAMTOR1
EGFR,GJD3
EGFR,GJA1
EGFR,FLOT1
EGFR,DIRAS3
EGFR,CXADR
EGFR,C11orf52
EGFR,LINC01485
EGFR,MKRN2
EGFR,DNAJC5
EGFR,FAM20C
EGFR,CUL4A
EGFR,FHL2
EGFR,NUPR1
EGFR,RNF11
EGFR,MARCKS
EGFR,RAB35
EGFR,PCDHB3
EGFR,RAB9A
EGFR,CDH16
EGFR,DHFRL1
EGFR,FBXO2
EGFR,HFE
EGFR,PATE1
EGFR,CLEC12B
EGFR,MPL
EGFR,PSCA
EGFR,BRD4
EGFR,BRD3
EGFR,BRD2
EGFR,JUN
EGFR,ZFPL1
EGFR,STX7
EGFR,STX4
EGFR,TBRG4
EGFR,IPO8
EGFR,PTPRR
EGFR,CERS2
EGFR,NCLN
EGFR,DNAJC11
EGFR,NUBP2
EGFR,SAMM50
EGFR,ATP2B1
EGFR,UQCRC2
EGFR,SCD
EGFR,ATP5F1
EGFR,TARS2
EGFR,ACACA
EGFR,TNFRSF10B
EGFR,PDS5A
EGFR,IKBKAP
EGFR,SUGP2
EGFR,UFL1
EGFR,SFXN3
EGFR,SKIV2L
EGFR,DIS3
EGFR,ATXN7L3B
EGFR,EMC3
EGFR,CLU
EGFR,TBL3
EGFR,SLC25A13
EGFR,ARMC6
EGFR,TRAPPC5
EGFR,CTBP2
EGFR,SUCLA2
EGFR,AAAS
EGFR,PDXDC1
EGFR,PRMT3
EGFR,RPL23
EGFR,AAMP
EGFR,RNMTL1
EGFR,PRIM1
EGFR,CALR
EGFR,NSUN2
EGFR,TRMT1L
EGFR,SLC1A5
EGFR,LARP4
EGFR,ASNS
EGFR,TUBGCP2
EGFR,STT3A
EGFR,RFC3
EGFR,NCAPH
EGFR,ETF1
EGFR,TMEM97
EGFR,RPS15A
EGFR,CMSS1
EGFR,EIF3F
EGFR,TOR1AIP1
EGFR,PUM1
EGFR,CHCHD3
EGFR,EIF3K
EGFR,IFIT5
EGFR,HELLS
EGFR,ABCD3
EGFR,BZW1
EGFR,CDIPT
EGFR,C6orf120
EGFR,LRWD1
EGFR,IDH3B
EGFR,RER1
EGFR,ADCK3
EGFR,TRMT2A
EGFR,GNB2
EGFR,NAA10
EGFR,SCAMP3
EGFR,SRPRB
EGFR,PC
EGFR,PTGES3
EGFR,BCCIP
EGFR,DIMT1
EGFR,SDF2
EGFR,ARHGEF2
EGFR,RPL22
EGFR,FAM98A
EGFR,MYH9
EGFR,ATP2B4
EGFR,RPL17
EGFR,YTHDF1
EGFR,VPS13A
EGFR,SLC7A5
EGFR,DBR1
EGFR,GSTT1
EGFR,ITGB4
EGFR,PTPRD
EGFR,SFPQ
EGFR,SERAC1
EGFR,SERPINB4
EGFR,SPRR1A
EGFR,RPS26P11
EGFR,RPS15
EGFR,HBA2
EGFR,BBC3
EGFR,CTNNA2
EGFR,PLCB1
EGFR,TOP1
EGFR,BRE
EGFR,DHX9
EGFR,ILF3
EGFR,ILF2
EGFR,FEN1
EGFR,MCM6
EGFR,MCM3
EGFR,TRIM28
EGFR,ERCC2
EGFR,FUS
EGFR,NPM1
EGFR,MCM4
EGFR,CLCN5
EGFR,ERCC4
EGFR,HIST1H2AA
EGFR,COL17A1
EGFR,IDH3A
EGFR,AAMDC
EGFR,PSPC1
EGFR,TAF4
EGFR,LANCL1
EGFR,TUBG1
EGFR,RFC4
EGFR,STOM
EGFR,OPA1
EGFR,LRPPRC
EGFR,NUP153
EGFR,ADAR
EGFR,CEBPZ
EGFR,FARSA
EGFR,CKAP2
EGFR,FADS2
EGFR,DHCR24
EGFR,EWSR1
EGFR,GRN
EGFR,ANO5
EGFR,PSMD1
EGFR,CSTA
EGFR,SUSD1
EGFR,NELL1
EGFR,PIGS
EGFR,MRPL9
EGFR,XRCC5
EGFR,NT5DC2
EGFR,TPM4
EGFR,PLS3
EGFR,BLM
EGFR,RPL4
EGFR,CAP2
EGFR,THOP1
EGFR,TPM3
EGFR,FN3KRP
EGFR,PNO1
EGFR,NCAPG
EGFR,FDPS
EGFR,MAP2K3
EGFR,PPP2R5C
EGFR,STK26
EGFR,PLD3
EGFR,TBK1
EGFR,PDK1
EGFR,ATP5L
EGFR,HK1
EGFR,SLC12A2
EGFR,ILVBL
EGFR,RIOK2
EGFR,UBR4
EGFR,AP3D1
EGFR,MAP2K4
EGFR,HK2
EGFR,MAP2K2
EGFR,UBA2
EGFR,UBE2G2
EGFR,AP3M1
EGFR,PFKM
EGFR,PRKAA1
EGFR,MYO1B
EGFR,SSBP1
EGFR,LRSAM1
EGFR,DCBLD2
EGFR,AKT2
EGFR,VRK1
EGFR,AP3S1
EGFR,UBE2S
EGFR,UCK2
EGFR,EIF2AK2
EGFR,CDK5
EGFR,CSNK2A1
EGFR,ACP1
EGFR,CSNK1A1
EGFR,AP1S2
EGFR,DNM1L
EGFR,PRKAG1
EGFR,OXSR1
EGFR,ATR
EGFR,TTI1
EGFR,NCAPG2
EGFR,DOPEY2
EGFR,MTOR
EGFR,KIAA1244
EGFR,NLRP10
EGFR,EXOC3
EGFR,PPARGC1A
EGFR,TELO2
EGFR,EXOC6
EGFR,ARFGEF1
EGFR,RANGAP1
EGFR,XPO6
EGFR,NUP85
EGFR,COG1
EGFR,RNF213
EGFR,NBEAL2
EGFR,PANK4
EGFR,FDFT1
EGFR,ICAM1
EGFR,ALCAM
EGFR,ATP1B1
EGFR,SEC13
EGFR,S100A7
EGFR,HOXC10
EGFR,CLTCL1
EGFR,CD59
EGFR,VAC14
EGFR,NCAPH2
EGFR,WDR26
EGFR,TTI2
EGFR,PLAA
EGFR,TOR4A
EGFR,RARS
EGFR,DPM1
EGFR,HSD17B10
EGFR,DYNC1LI1
EGFR,MYO1C
EGFR,EHD1
EGFR,VPS4B
EGFR,ACTR2
EGFR,DDX47
EGFR,TARS
EGFR,IMMT
EGFR,SDF2L1
EGFR,PUS1
EGFR,ORC5
EGFR,ACADSB
EGFR,CNP
EGFR,SNRPF
EGFR,NDUFS3
EGFR,MGST1
EGFR,SAMHD1
EGFR,PYCR2
EGFR,CUL4B
EGFR,NDUFS1
EGFR,DHRS7B
EGFR,MPC2
EGFR,ABCF2
EGFR,CTBP1
EGFR,MRPL10
EGFR,PELO
EGFR,MINOS1
EGFR,CARS2
EGFR,AK4
EGFR,TTC37
EGFR,GSTK1
EGFR,GCLM
EGFR,EEF1B2
EGFR,YBEY
EGFR,OSBP
EGFR,RFC5
EGFR,OAT
EGFR,SCFD1
EGFR,FAF2
EGFR,CCDC47
EGFR,HADHB
EGFR,FBL
EGFR,MYO1D
EGFR,RPRD1A
EGFR,EHD4
EGFR,TIMM23
EGFR,TRMT10C
EGFR,EIF3M
EGFR,LRRC40
EGFR,VARS
EGFR,CLPX
EGFR,SULT1A1
EGFR,KIAA0368
EGFR,IDH2
EGFR,YARS
EGFR,AFG3L2
EGFR,SMC1A
EGFR,POLDIP2
EGFR,SMC3
EGFR,AIFM1
EGFR,ATAD1
EGFR,NSUN5
EGFR,NSF
EGFR,APRT
EGFR,COPA
EGFR,SNRPA1
EGFR,RPL38
EGFR,TM9SF3
EGFR,CPVL
EGFR,CLPP
EGFR,SLFN11
EGFR,ITPA
EGFR,UMPS
EGFR,NDUFA9
EGFR,RNF167
RAB11A,RAB11FIP2
RAB11A,RAB11FIP1
RAB11A,RAB11FIP5
RAB11A,RAB11B
RAB11A,RAB11FIP3
RAB11A,OPTN
RAB11A,WDR44
RAB11A,VAMP3
RAB11A,RAB7A
RAB11A,CHML
RAB11A,MYO5B
RAB11A,TBXA2R
RAB11A,RAB3IP
RAB11A,IKBKG
RAB11A,SH3BP5L
RAB11A,BCAP31
RAB11A,RAB1A
RAB11A,SH3BP5
RAB11A,SCAMP1
RAB11A,EMD
RAB11A,STX3
RAB11A,GDI1
RAB11A,RABGAP1
RAB11A,VAMP7
RAB11A,SLC6A15
RAB11A,SLC3A2
RAB11A,E
RAB11A,S
RAB11A,EVI5
RAB11A,OSBPL9
RAB11A,RAB5C
RAB11A,STX7
RAB11A,ACE2
RAB11A,PI4KB
RAB11A,MCAM
RAB11A,RABEP1
RAB11A,KIAA1468
RAB11A,TFRC
RAB11A,EHD1
RAB11A,OSBPL11
RAB11A,LAMTOR1
RAB11A,RAB11FIP4
RAB11A,RAB5A
RAB11A,GDI2
RAB11A,PTGIR
RAB11A,SLC1A5
RAB11A,CDKAL1
RAB11A,DCTN6
RAB11A,CTNND1
RAB11A,YKT6
RAB11A,CRACR2A
RAB11A,CLINT1
RAB11A,CKAP4
RAB11A,TOR1AIP1
RAB11A,DENND4C
RAB11A,CCDC47
RAB11A,CAV1
RAB11A,BNIP2
RAB11A,BICD2
RAB11A,ARL13B
RAB11A,ARHGEF10
RAB11A,ARHGAP1
RAB11A,CCDC88A
RAB11A,DNAJC13
RAB11A,DIAPH2
RAB11A,ESYT1
RAB11A,FAM129B
RAB11A,VPS8
RAB11A,FAM129A
RAB11A,EXOC5
RAB11A,EXOC4
RAB11A,EXOC3
RAB11A,EPHA2
RAB11A,ARFIP1
RAB11A,YES1
RAB11A,EHBP1
RAB11A,EFNB1
RAB11A,ECE1
RAB11A,DSG2
RAB11A,DSC2
RAB11A,ZC3HAV1
RAB11A,ARFGAP3
RAB11A,ARFGEF1
RAB11A,RAB6A
RAB11A,RUFY1
RAB11A,NUP93
RAB11A,RALGAPB
RAB11A,RALGAPA1
RAB11A,SCYL3
RAB11A,TRAPPC10
RAB11A,LANCL1
RAB11A,FLOT2
RAB11A,SNX2
RAB11A,SYAP1
RAB11A,TACC1
RAB11A,RABGEF1
RAB11A,TMF1
RAB11A,VAPA
RAB11A,STT3B
RAB11A,PDCL
RAB11A,TRAPPC9
RAB11A,NDRG1
RAB11A,FERMT2
RAB11A,GRPEL1
RAB11A,DLG1
RAB11A,ARF5
RAB11A,ABCB1
RAB11A,ACBD3
RAB11A,AFTPH
RAB11A,AKAP10
RAB11A,AGFG1
RAB11A,AKAP12
RAB11A,ALDH3A2
RAB11A,APBB2
RAB11A,APPL2
RAB11A,FAM91A1
RAB11A,VPS51
RAB11A,TMEM2
RAB11A,FRS2
RAB11A,SLC7A5
RAB11A,VAMP8
RAB11A,VAPB
RAB11A,SLC38A1
RAB11A,SLC35F2
RAB11A,SEMA4C
RAB11A,SEC23IP
RAB11A,SCYL2
RAB11A,SCHIP1
RAB11A,SCAMP3
RAB11A,RTN4
RAB11A,ROCK2
RAB11A,RAI14
RAB11A,RABL6
RAB11A,RABL3
RAB11A,SLC9A3R1
RAB11A,UHRF1BP1L
RAB11A,SLC9A3R2
RAB11A,STEAP3
RAB11A,TPD52L2
RAB11A,TBC1D2B
RAB11A,TBC1D22B
RAB11A,SYNRG
RAB11A,STX5
RAB11A,STX12
RAB11A,TRIP11
RAB11A,SNAP23
RAB11A,TSC1
RAB11A,STBD1
RAB11A,SPTBN1
RAB11A,SPRY4
RAB11A,SNX6
RAB11A,SNAP29
RAB11A,RABGAP1L
RAB11A,PTPRJ
RAB11A,PTPN1
RAB11A,IGF2R
RAB11A,LEMD3
RAB11A,KIRREL
RAB11A,RAB3IL1
RAB11A,ITGB1
RAB11A,ITGA2
RAB11A,INPP5F
RAB11A,IFNGR1
RAB11A,LRBA
RAB11A,HEG1
RAB11A,GRIPAP1
RAB11A,VPS45
RAB11A,GPRC5C
RAB11A,GORASP2
RAB11A,GOLGA5
RAB11A,LNPEP
RAB11A,LRP8
RAB11A,PPP1R37
RAB11A,OCRL
RAB11A,PPFIBP1
RAB11A,VAT1
RAB11A,PODXL
RAB11A,PGRMC2
RAB11A,PEAK1
RAB11A,PDXDC1
RAB11A,OCIAD1
RAB11A,MAVS
RAB11A,VPS13C
RAB11A,NUMBL
RAB11A,NUMB
RAB11A,NOTCH2
RAB11A,VPS33B
RAB11A,PVRL2
RAB11A,PLCG1
RAB11A,ITGB5
RAB11A,CHM
RAB11A,BSG
RAB11A,SYTL4
RAB11A,WIPI2
RAB11A,EXOC6
RAB11A,EVI5L
RAB11A,ORF3a
RAB11A,ORF3b
RAB11A,ORF8
RAB11A,KIDINS220
RAB11A,ORF9b
RAB11A,HSPA5
RAB11A,SEC61B
RAB11A,SOAT1
RAB11A,ARHGDIA
RAB11A,KCNH2
RAB11A,TGFBR2
RAB11A,AKAP1
RAB11A,ATP4A
RAB11A,PGAM1
RAB11A,ARF1
RAB11A,ATG16L1
RAB11A,YWHAG
RAB11A,CDC42
RAB11A,RAB25
RAB11A,DNPEP
RAB11A,ILF3
RAB11A,VPS13B
RAB11A,FN1
RAB11A,VPS18
RAB11A,HSPA1L
RAB11A,UQCR10
RAB11A,CCDC132
RAB11A,ITPR3
RAB11A,VIPAS39
RAB11A,VPS53
RAB11A,CACNA2D1
RAB11A,VRK2
RAB11A,WDFY3
RAB11A,WDR11
RAB11A,WDR41
RAB11A,VPS13A
RAB11A,RASAL2
RAB11A,WDR7
RAB11A,VEZT
RAB11A,ATF2
RAB11A,RTN3
RAB11A,CHMP3
RAB11A,VANGL2
RAB11A,CHMP1B
RAB11A,VANGL1
RAB11A,VAMP4
RAB11A,VAMP2
RAB11A,USP32
RAB11A,UNC5C
RAB11A,SEC24B
RAB11A,CFTR
RAB11A,Myo5b
RAB11A,WDR6
RAB11A,PLEKHA5
RAB11A,HLA-A
RAB11A,GRIA1
RAB11A,CHMP7
RAB11A,DCTN2
RAB11A,DHCR7
RAB11A,DIAPH3
RAB11A,MTMR6
RAB11A,RAB1B
RAB11A,GAB1
RAB11A,PLEKHA1
RAB11A,GBF1
RAB11A,MAP4K4
RAB11A,JUP
RAB11A,GCC2
RAB11A,ITSN1
RAB11A,HK1
RAB11A,CDC42BPA
RAB11A,CC2D1A
RAB11A,GRIA2
RAB11A,OSBPL8
RAB11A,LRRC16A
RAB11A,BAIAP2L1
RAB11A,ARAF
RAB11A,UHRF1BP1
RAB11A,AFG3L2
RAB11A,ADD3
RAB11A,ZFYVE9
RAB11A,ZDHHC20
RAB11A,MYH9
RAB11A,TYRP1
RAB11A,MYH10
RAB11A,PHACTR4
RAB11A,PI4KA
RAB11A,CYSTM1
RAB11A,TOX3
RAB11A,UBXN4
RAB11A,SMO
RAB11A,SLC6A8
RAB11A,SLC7A2
RAB11A,AAR2
RAB11A,RAB8A
RAB11A,SLCO4C1
RAB11A,SMAP2
RAB11A,SMCR8
RAB11A,SMPD4
RAB11A,UBIAD1
RAB11A,HDAC4
RAB11A,ADSS
RAB11A,SNAP47
RAB11A,SNX5
RAB11A,CTNNB1
RAB11A,SPECC1
RAB11A,SPIRE2
RAB11A,HEXIM1
RAB11A,SLC4A7
RAB11A,AGR2
RAB11A,SLC39A6
RAB11A,SLC12A2
RAB11A,SLC12A4
RAB11A,SLC12A7
RAB11A,SLC1A1
RAB11A,SLC1A3
RAB11A,SLC20A2
RAB11A,SLC29A1
RAB11A,SLC30A4
RAB11A,SLC30A6
RAB11A,SLC33A1
RAB11A,CYB5R3
RAB11A,KIAA1429
RAB11A,SLC38A2
RAB11A,SLC39A10
RAB11A,SLC39A14
RAB11A,PDHA1
RAB11A,SPTAN1
RAB11A,HSD17B10
RAB11A,TEX2
RAB11A,JAK3
RAB11A,THSD1
RAB11A,TMEM102
RAB11A,TMEM115
RAB11A,TMEM199
RAB11A,CLTC
RAB11A,TMEM51
RAB11A,TMEM87A
RAB11A,NTRK1
RAB11A,DTNBP1
RAB11A,RAB2A
RAB11A,TPRA1
RAB11A,TRAPPC8
RAB11A,TRIM13
RAB11A,TUBB2B
RAB11A,TEX264
RAB11A,TC2N
RAB11A,SRC
RAB11A,TBC1D8
RAB11A,SRPR
RAB11A,DLD
RAB11A,LRRK2
RAB11A,STIM1
RAB11A,SH3KBP1
RAB11A,Klc3
RAB11A,SUN1
RAB11A,SV2A
RAB11A,SYNE2
RAB11A,Crocc
RAB11A,SYTL5
RAB11A,TBC1D1
RAB11A,TBC1D12
RAB11A,Rcc1
RAB11A,ATP6AP2
RAB11A,ELAVL1
RAB11A,UBXN6
RAB11A,KAT2B
RAB11A,PVRL3
RAB11A,GPRIN1
RAB11A,RPS11
RAB11A,PLCB4
RAB11A,ANTXR2
RAB11A,HIST1H3A
RAB11A,CDV3
RAB11A,ARHGDIB
RAB11A,CAPZB
RAB11A,PTPN11
RAB11A,TBC1D5
RAB11A,CNN2
RAB11A,PLS3
RAB11A,LRRC59
RAB11A,ADAM9
RAB11A,STK38
RAB11A,PICALM
RAB11A,CPNE3
RAB11A,RPS15A
RAB11A,ABCF3
RAB11A,CSRP1
RAB11A,RAB4A
RAB11A,GPR176
RAB11A,NCK1
RAB11A,MME
RAB11A,RPL11
RAB11A,SWAP70
RAB11A,PEAR1
RAB11A,DNM1L
RAB11A,TIPRL
RAB11A,CAPG
RAB11A,ILDR2
RAB11A,CNN3
RAB11A,EPB41
RAB11A,EHD4
RAB11A,TWF1
RAB11A,CPSF3
RAB11A,ACACB
RAB11A,ZFYVE16
RAB11A,SH3GL1
RAB11A,TMOD3
RAB11A,SNX3
RAB11A,ATG3
RAB11A,NAP1L4
RAB11A,DYNC1LI2
RAB11A,ZDHHC5
RAB11A,EHBP1L1
RAB11A,PARVA
RAB11A,PSD3
RAB11A,ADAM19
RAB11A,STX6
RAB11A,TLDC1
RAB11A,CORO7
RAB11A,USO1
RAB11A,STX10
RAB11A,STK24
RAB11A,SPRED1
RAB11A,SNX4
RAB11A,EIF3G
RAB11A,G6PD
RAB11A,PCNP
RAB11A,PPP1R18
RAB11A,FHL1
RAB11A,ANTXR1
RAB11A,TTN
RAB11A,TPX2
RAB11A,ITGA6
RAB11A,LRRFIP1
RAB11A,RAP1B
RAB11A,STK10
RAB11A,ARFIP2
RAB11A,ARHGAP18
RAB11A,SLC16A3
RAB11A,RPS27
RAB11A,CRIP2
RAB11A,GSN
RAB11A,PTRF
RAB11A,FAM21A
RAB11A,IL6ST
RAB11A,CRKL
RAB11A,PPP2R1B
RAB11A,SUGT1
RAB11A,ATP1B3
RAB11A,TPD52
RAB11A,AATF
RAB11A,CISD1
RAB11A,RAB21
RAB11A,NOL7
RAB11A,NUP133
RAB11A,TMX1
RAB11A,TM9SF2
RAB11A,UBL4A
RAB11A,NOP14
RAB11A,TP53I11
RAB11A,DAK
RAB11A,ATP11B
RAB11A,KIAA1524
RAB11A,PTTG1IP
RAB11A,NHP2L1
RAB11A,NAPA
RAB11A,SLC16A1
RAB11A,GNG5
RAB11A,S100A2
RAB11A,TRIO
RAB11A,TRIP13
RAB11A,SENP2
RAB11A,PPP2R1A
RAB11A,WASF2
RAB11A,NAGK
RAB11A,TYMP
RAB11A,SERPINA3
RAB11A,BZW1
RAB11A,PRG2
RAB11A,S100A7
RAB11A,EPX
RAB11A,TRIM29
RAB11A,SERPINB4
RAB11A,SERPINB3
RAB11A,WDFY1
RAB11A,GNA11
RAB11A,VIM
RAB11A,TPR
RAB11A,ARFGAP1
RAB11A,CRK
RAB11A,CALD1
RAB11A,MTDH
RAB11A,PDLIM5
RAB11A,EPS15L1
RAB11A,SDCBP
RAB11A,PRDX1
RAB11A,SCRIB
RAB11A,EFHD2
RAB11A,FMNL1
RAB11A,KIF5B
RAB11A,KANK2
RAB11A,DCBLD2
RAB11A,CLIC4
RAB11A,PLEKHO2
RAB11A,LYPLA2
RAB11A,ANXA1
RAB11A,CD44
RAB11A,MKI67
RAB11A,FLOT1
RAB11A,RANGAP1
RAB11A,BAG6
RAB11A,NOP56
RAB11A,NEFM
RAB11A,GNAO1
RAB11A,ATP1A1
RAB11A,ATP6V1G1
RAB11A,VPS11
RAB11A,SNX1
RAB11A,EGFR
RAB11A,CTTN
RAB11A,ANXA2
RAB11A,MUC19
RAB11A,ERBB2IP
RAB11A,TMPO
RAB11A,TAGLN2
RAB11A,SHB
RAB11A,ATP5A1
RAB11A,HADHA
RAB11A,MAPT
RAB11A,ANKRD26
RAB11A,ANO6
RAB11A,AP1B1
RAB11A,AP4E1
RAB11A,APBB1
RAB11A,CEBPB
RAB11A,Cebpb
RAB11A,RAF1
RAB11A,FBXL6
RAB11A,ARFGEF2
RAB11A,UBE2H
RAB11A,RNF149
RAB11A,RNF130
RAB11A,EZH2
RAB11A,ASIC1
RAB11A,ATP13A3
RAB11A,ANKLE2
RAB11A,AKAP5
RAB11A,NT5E
RAB11A,MAP1LC3B
RAB11A,YTHDF3
RAB11A,RCHY1
RAB11A,ARF6
RAB11A,SCCPDH
RAB11A,VDAC3
RAB11A,OCIAD2
RAB11A,BIRC6
RAB11A,ABCC1
RAB11A,CDC123
RAB11A,ABCD3
RAB11A,TDP2
RAB11A,ACSL3
RAB11A,ACTR10
RAB11A,ADCY9
RAB11A,SEC13
RAB11A,AHNAK2
RAB11A,ATP2B1
RAB11A,ATP6V1B2
RAB11A,ATP9A
RAB11A,VCP
RAB11A,CNP
RAB11A,COLEC12
RAB11A,CPD
RAB11A,CPNE8
RAB11A,ZRANB1
RAB11A,CRYBG3
RAB11A,CSNK1G3
RAB11A,CXADR
RAB11A,AUP1
RAB11A,DAPK1
RAB11A,MARCH5
RAB11A,DDHD2
RAB11A,DENND4A
RAB11A,SOX2
RAB11A,DENND5B
RAB11A,DENND6A
RAB11A,CNNM3
RAB11A,GATA4
RAB11A,CLEC16A
RAB11A,CLCN7
RAB11A,BASP1
RAB11A,STIP1
RAB11A,TRIM67
RAB11A,CACHD1
RAB11A,CAMLG
RAB11A,EPHA8
RAB11A,IGF1R
RAB11A,nsp1ab
RAB11A,CD99
RAB11A,CDCA3
RAB11A,CDK16
RAB11A,CDK5RAP3
RAB11A,AGTR1
RAB11A,ADCK3
RAB11A,CLCC1
RAB11A,NCBP2
RAB11A,MGST1
RAB11A,SLC25A4
RAB11A,HSPA1A
RAB11A,RAB3B
RAB11A,NKRF
RAB11A,RRP8
RAB11A,TIMM44
RAB11A,TRAPPC3
RAB11A,SURF6
RAB11A,STAU1
RAB11A,SLC2A1
RAB11A,PSMB4
RAB11A,ARF4
RAB11A,RPA1
RAB11A,ATP5C1
RAB11A,HAL
RAB11A,RBM34
RAB11A,STT3A
RAB11A,TNKS1BP1
RAB11A,SEC16A
RAB11A,MTMR4
RAB11A,AHSG
RAB11A,USP11
RAB11A,CARM1
RAB11A,RAB13
RAB11A,CALU
RAB11A,EIF2S1
RAB11A,RPA2
RAB11A,EIF2S2
RAB11A,ACTR1B
RAB11A,CNBP
RAB11A,MRTO4
RAB11A,TFAM
RAB11A,PURA
RAB11A,C7orf50
RAB11A,POLDIP3
RAB11A,NIFK
RAB11A,DDX19A
RAB11A,DCTN4
RAB11A,SERPINH1
RAB11A,SLC25A1
RAB11A,NSUN2
RAB11A,LYAR
RAB11A,RAB5B
RAB11A,GTPBP4
RAB11A,REXO4
RAB11A,NAT10
RAB11A,NUTF2
RAB11A,DDX18
RAB11A,RBM28
RAB11A,TECR
RAB11A,ECH1
RAB11A,GLTSCR2
RAB11A,RRBP1
RAB11A,SMC3
RAB11A,NIP7
RAB11A,NOP16
RAB11A,HYOU1
RAB11A,SRPRB
RAB11A,PHB
RAB11A,RBM14
RAB11A,ZNF512
RAB11A,DDX27
RAB11A,KRR1
RAB11A,RRP1B
RAB11A,PDCD11
RAB11A,KARS
RAB11A,TMEM43
RAB11A,HAGH
RAB11A,RRP12
RAB11A,XPO5
RAB11A,DHX30
RAB11A,FTSJ3
RAB11A,GTPBP2
RAB11A,KRI1
RAB11A,PHB2
RAB11A,NUP205
RAB11A,RAB1C
RAB11A,DEPDC1B
RAB11A,OST4
RAB11A,DMXL1
RAB11A,NISCH
RAB11A,MYO5A
RAB11A,MYO5C
RAB11A,NBEA
RAB11A,NBEAL2
RAB11A,NDC1
RAB11A,RBM39
RAB11A,NIPAL3
RAB11A,NOTCH1
RAB11A,MXRA7
RAB11A,COPS5
RAB11A,NSDHL
RAB11A,ESR1
RAB11A,OCLN
RAB11A,OSBPL10
RAB11A,OXR1
RAB11A,PACSIN2
RAB11A,MYO1D
RAB11A,MRC2
RAB11A,DMXL2
RAB11A,MAP4K5
RAB11A,LRP2
RAB11A,LRP4
RAB11A,DNAJC5
RAB11A,LSR
RAB11A,LZTS2
RAB11A,TMEM57
RAB11A,KIAA1804
RAB11A,MARK2
RAB11A,MPP7
RAB11A,MARK3
RAB11A,MARVELD2
RAB11A,NR3C1
RAB11A,MBOAT7
RAB11A,MICAL3
RAB11A,MICALL1
RAB11A,MON2
RAB11A,PALD1
RAB11A,PALM
RAB11A,PALM2
RAB11A,ROR2
RAB11A,RALGAPA2
RAB11A,RANBP6
RAB11A,RASEF
RAB11A,FAM134B
RAB11A,RILPL1
RAB11A,ROBO1
RAB11A,ATP5L
RAB11A,ICAM1
RAB11A,PCDH7
RAB11A,SCAMP2
RAB11A,SCARA3
RAB11A,SCARB1
RAB11A,SCFD1
RAB11A,VDAC1
RAB11A,SDK2
RAB11A,SEC22B
RAB11A,HMGCL
RAB11A,IDH2
RAB11A,ACTB
RAB11A,PRDX5
RAB11A,ORF6
RAB11A,PDZD8
RAB11A,PKP2
RAB11A,PKP4
RAB11A,PLD1
RAB11A,ORF14
RAB11A,PODXL2
RAB11A,PPFIA1
RAB11A,FANCD2
RAB11A,PLEKHA4
RAB11A,PTCH1
RAB11A,BIRC3
RAB11A,RAB10
RAB11A,RAB23
RAB11A,RAB34
RAB11A,LRP1
RAB11A,PMAIP1
RAB11A,CD274
RAB11A,SEC62
RAB11A,EXOC2
RAB11A,CTSL
RAB11A,NRP1
RAB11A,EXOC6B
RAB11A,EXOC7
RAB11A,FAF2
RAB11A,GPR161
RAB11A,FAM135A
RAB11A,GGA3
RAB11A,FAM160A1
RAB11A,FAM83B
RAB11A,RHOB
RAB11A,FCGRT
RAB11A,RAB9A
RAB11A,FNBP1
RAB11A,FNDC3A
RAB11A,EXOC1
RAB11A,EXD2
RAB11A,ESYT2
RAB11A,IFITM1
RAB11A,LAMP1
RAB11A,DOPEY1
RAB11A,DOPEY2
RAB11A,RAC1
RAB11A,RAC2
RAB11A,DST
RAB11A,ORF10
RAB11A,nsp9
RAB11A,EFNB2
RAB11A,EFR3A
RAB11A,EFR3B
RAB11A,CLEC4E
RAB11A,EPB41L1
RAB11A,EPB41L5
RAB11A,CLEC4D
RAB11A,PXMP2
RAB11A,GOLGA2
RAB11A,LMTK2
RAB11A,KIF13B
RAB11A,ELOVL5
RAB11A,B3GAT1
RAB11A,ITPR2
RAB11A,JPH1
RAB11A,KCNB2
RAB11A,KIAA1549
RAB11A,KIF13A
RAB11A,KIF16B
RAB11A,GOLGA3
RAB11A,KLC4
RAB11A,KRIT1
RAB11A,KTN1
RAB11A,ISG15
RAB11A,LLGL1
RAB11A,LMAN1
RAB11A,LMNB1
RAB11A,GJD3
RAB11A,HSD17B11
RAB11A,INF2
RAB11A,HSD3B7
RAB11A,GOLGA4
RAB11A,PANX1
RAB11A,GOLGB1
RAB11A,GOPC
RAB11A,METTL7A
RAB11A,GPRC5A
RAB11A,MARCKS
RAB11A,LAMP3
RAB11A,HACE1
RAB11A,HEATR5A
