Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	OddsScore	FoldChange	BFDR	boosted_by
MEPCE	TRAF3IP1	TRAF3IP1	0.320|0.336|0.310	0.966	0.322	3	0.229|0.284|0.268	0.000	0.000	0.000	0.000	0.000	-14.044	1.241	0.904	
MEPCE	NEK6;NEK7	NEK6;NEK7	0.330|0.334|0.365	1.029	0.343	3	.|0.287|.	0.000	0.000	0.000	0.000	0.000	-15.374	1.194	0.924	
MEPCE	DCAF11	DCAF11	0.736|0.317|.	1.451	0.484	3	0.473|0.304|0.364	0.005	0.015	0.005	0.015	0.005	-16.005	1.293	0.822	
MEPCE	GEMIN5	GEMIN5	0.783|0.828|0.908	2.519	0.840	3	0.773|0.896|1.241	0.000	0.000	0.000	0.000	0.000	-16.005	0.883	0.956	
MEPCE	PARD3	PARD3	0.679|.|0.714	1.792	0.597	3	0.813|0.708|0.648	0.000	0.000	0.000	0.000	0.000	-16.005	0.830	0.966	
MEPCE	IPO4	IPO4	0.396|0.595|0.299	1.289	0.430	3	0.454|0.530|0.492	0.000	0.000	0.000	0.000	0.000	-16.005	0.875	0.901	
MEPCE	PNISR	PNISR	1.564|1.531|1.573	4.668	1.556	3	1.651|1.577|1.713	0.000	0.000	0.000	0.000	0.000	-16.005	0.945	0.962	
MEPCE	PPP4R1	PPP4R1	0.459|0.512|0.486	1.458	0.486	3	0.605|0.505|0.684	0.000	0.000	0.000	0.000	0.000	-16.005	0.819	0.954	
MEPCE	COG1	COG1	0.435|.|0.403	1.237	0.412	3	0.058|.|0.245	0.667	1.000	0.667	1.000	0.667	8.602	3.459	0.052	
MEPCE	ZC3H15	ZC3H15	0.897|0.858|0.912	2.667	0.889	3	0.906|0.708|0.815	0.000	0.000	0.000	0.000	0.000	-15.810	1.104	0.933	
MEPCE	PPIL4	PPIL4	7.368|7.547|7.264	22.179	7.393	3	5.842|6.742|7.062	0.000	0.000	0.000	0.000	0.000	-15.127	1.133	0.924	
MEPCE	PHF10	PHF10	0.720|0.716|0.797	2.234	0.745	3	.|.|.	0.029	0.029	0.029	0.029	0.029	-3.505	1.870	0.476	
MEPCE	TGFBRAP1	TGFBRAP1	0.199|.|.	0.996	0.332	3	.|0.197|.	0.000	0.000	0.000	0.000	0.000	-16.001	1.688	0.968	
MEPCE	TMEM263	TMEM263	0.729|0.792|0.883	2.405	0.802	3	0.781|0.940|0.568	0.000	0.000	0.000	0.000	0.000	-16.005	1.073	0.941	
MEPCE	PTPMT1	PTPMT1	0.705|.|0.669	1.772	0.591	3	0.600|0.374|0.531	0.000	0.000	0.000	0.000	0.000	-16.005	1.200	0.927	
MEPCE	NUP133	NUP133	0.574|0.766|0.779	2.119	0.706	3	0.683|0.731|1.532	0.000	0.000	0.000	0.000	0.000	-16.005	0.773	0.906	
MEPCE	CACTIN	CACTIN	0.342|0.399|0.331	1.072	0.357	3	0.291|.|0.341	0.000	0.000	0.000	0.000	0.000	-15.920	1.134	0.925	
