Bait	PreyGene	#Rep	AvgP	BFDR
MEPCE	HEXIM1	3	1.0000	0.0000
EIF4A2	UBR5	3	0.0006	0.6203
MEPCE	UBR5	3	0.0952	0.4120
MEPCE	SCAF4	3	0.7723	0.0127
EIF4A2	ELP1	3	0.0000	0.6827
MEPCE	ELP1	3	0.0007	0.6153
EIF4A2	RTN3	3	0.0000	0.6827
MEPCE	RTN3	3	0.0000	0.6827
EIF4A2	ZRANB2	3	0.0000	0.6827
MEPCE	ZRANB2	3	0.1744	0.3860
EIF4A2	LUC7L3	3	0.0000	0.6827
MEPCE	LUC7L3	3	0.8610	0.0054
EIF4A2	KIF4A	3	0.0000	0.6827
MEPCE	KIF4A	3	0.0000	0.6827
EIF4A2	SBF1	3	0.2150	0.3760
MEPCE	SBF1	3	0.0202	0.4869
MEPCE	VAPB	3	0.0000	0.6827
EIF4A2	SNAPIN	3	0.0000	0.6827
MEPCE	SNAPIN	3	0.0000	0.6827
EIF4A2	SMC2	3	0.0000	0.6827
MEPCE	SMC2	3	0.0023	0.5748
EIF4A2	IPO7	3	0.0000	0.6827
MEPCE	IPO7	3	0.0000	0.6827
EIF4A2	SLU7	3	0.0003	0.6354
MEPCE	SLU7	3	0.0001	0.6560
EIF4A2	CD2BP2	3	0.0000	0.6827
MEPCE	CD2BP2	3	0.0000	0.6827
EIF4A2	PSMG1	3	0.0000	0.6827
MEPCE	PSMG1	3	0.0000	0.6827
EIF4A2	SGPL1	3	0.2595	0.3665
MEPCE	SGPL1	3	0.6686	0.0295
EIF4A2	NSA2	3	0.1208	0.4037
MEPCE	NSA2	3	0.2446	0.3690
EIF4A2	ACSL3	3	0.0000	0.6827
MEPCE	ACSL3	3	0.0000	0.6827
MEPCE	YEATS4	3	0.0000	0.6827
MEPCE	POP4	3	0.0000	0.6827
EIF4A2	SNAP29	3	0.0001	0.6560
MEPCE	SNAP29	3	0.0015	0.5900
EIF4A2	HSPA4L	3	0.0000	0.6827
MEPCE	HSPA4L	3	0.0001	0.6560
EIF4A2	LSM8	3	0.0036	0.5581
MEPCE	LSM8	3	1.0000	0.0000
EIF4A2	AP2A1	3	0.0000	0.6827
MEPCE	AP2A1	3	0.0000	0.6827
EIF4A2	WIZ	3	0.0000	0.6827
MEPCE	WIZ	3	0.0000	0.6827
EIF4A2	STAU1	3	0.3333	0.2157
MEPCE	STAU1	3	1.0000	0.0000
EIF4A2	BAG2	3	0.0000	0.6827
MEPCE	BAG2	3	0.0000	0.6827
MEPCE	MAP4K4;MINK1;TNIK	3	0.3333	0.2157
MEPCE	CRYZL1	3	0.3333	0.2157
MEPCE	AIFM1	3	0.2780	0.3599
EIF4A2	FADS2	3	0.3333	0.2157
MEPCE	FADS2	3	1.0000	0.0000
EIF4A2	TXNDC12	3	0.0000	0.6827
MEPCE	TXNDC12	3	0.0000	0.6827
EIF4A2	ECD	3	0.0004	0.6296
MEPCE	ECD	3	0.0336	0.4618
EIF4A2	MBD3	3	0.0000	0.6827
MEPCE	MBD3	3	0.0000	0.6827
EIF4A2	NDUFB10	3	0.0045	0.5473
MEPCE	NDUFB10	3	0.0008	0.6093
EIF4A2	PAK4	3	0.0000	0.6827
MEPCE	PAK4	3	0.0000	0.6827
MEPCE	CYB5A	3	0.6667	0.0325
EIF4A2	LDHA	3	0.0000	0.6827
MEPCE	LDHA	3	0.0000	0.6827
EIF4A2	GLUD1	3	0.0000	0.6827
MEPCE	GLUD1	3	0.0000	0.6827
EIF4A2	DHFR	3	0.0000	0.6827
MEPCE	DHFR	3	0.0000	0.6827
EIF4A2	CYB5R3	3	0.0000	0.6827
MEPCE	CYB5R3	3	0.0022	0.5765
MEPCE	MT-CO2	3	0.3333	0.2157
MEPCE	CP	3	0.0001	0.6560
EIF4A2	PNP	3	0.0083	0.5218
MEPCE	PNP	3	0.0000	0.6827
EIF4A2	HPRT1	3	0.0485	0.4440
MEPCE	HPRT1	3	0.0226	0.4821
EIF4A2	GOT2	3	0.0000	0.6827
EIF4A2	PGK1	3	0.0000	0.6827
MEPCE	PGK1	3	0.0000	0.6827
EIF4A2	HP	3	0.1675	0.3880
MEPCE	HP	3	0.0002	0.6444
EIF4A2	KRAS;NRAS	3	0.2995	0.3537
MEPCE	KRAS;NRAS	3	0.6698	0.0273
EIF4A2	IGHG2	3	0.0000	0.6827
MEPCE	IGHG2	3	0.0000	0.6827
MEPCE	KRT14	3	1.0000	0.0000
MEPCE	KRT6A	3	1.0000	0.0000
EIF4A2	C1QA	3	0.0000	0.6827
MEPCE	C1QA	3	0.0000	0.6827
EIF4A2	C1QB	3	0.0000	0.6827
MEPCE	C1QB	3	0.0000	0.6827
EIF4A2	TFRC	3	0.0019	0.5825
MEPCE	TFRC	3	0.0646	0.4296
EIF4A2	HPX	3	0.0000	0.6827
MEPCE	HPX	3	0.0000	0.6827
EIF4A2	E1B	3	0.0307	0.4660
MEPCE	E1B	3	1.0000	0.0000
MEPCE	RAF1	3	0.0400	0.4551
EIF4A2	ALDOA	3	0.0000	0.6827
MEPCE	ALDOA	3	0.0000	0.6827
EIF4A2	APOB	3	0.0000	0.6827
MEPCE	APOB	3	0.0000	0.6827
EIF4A2	PRNP	3	0.0000	0.6827
EIF4A2	OAT	3	0.0032	0.5624
MEPCE	OAT	3	0.3342	0.1959
EIF4A2	TK1	3	0.0000	0.6827
MEPCE	TK1	3	0.0000	0.6827
EIF4A2	KRT1	3	0.0000	0.6827
MEPCE	KRT1	3	0.0000	0.6827
EIF4A2	TUBB4A	3	0.0000	0.6827
MEPCE	TUBB4A	3	0.0000	0.6827
EIF4A2	GAPDH	3	0.0000	0.6827
MEPCE	GAPDH	3	0.0000	0.6827
EIF4A2	HLA-A	3	0.0000	0.6827
MEPCE	HLA-A	3	0.1013	0.4111
EIF4A2	CAPNS1	3	0.0000	0.6827
MEPCE	HSPB1	3	0.3333	0.2157
EIF4A2	RPN1	3	0.0000	0.6827
MEPCE	RPN1	3	0.3260	0.3416
EIF4A2	RPN2	3	0.0000	0.6827
MEPCE	RPN2	3	0.0001	0.6560
EIF4A2	H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC25;H2AC4;H2AC6;H2AC7;H2AJ	3	0.0000	0.6827
MEPCE	H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC25;H2AC4;H2AC6;H2AC7;H2AJ	3	0.2317	0.3719
EIF4A2	ATP1A1	3	0.0000	0.6827
MEPCE	ATP1A1	3	0.4215	0.1422
EIF4A2	APP	3	0.0000	0.6827
MEPCE	APP	3	0.0000	0.6827
EIF4A2	APOD	3	1.0000	0.0000
EIF4A2	HMGN1	3	0.0042	0.5511
MEPCE	HMGN1	3	0.0008	0.6093
EIF4A2	SLC25A5	3	0.0001	0.6560
MEPCE	SLC25A5	3	0.0040	0.5544
MEPCE	PCCA	3	1.0000	0.0000
MEPCE	PCCB	3	0.2666	0.3637
EIF4A2	EIF2S1	3	0.0000	0.6827
MEPCE	EIF2S1	3	0.0002	0.6444
EIF4A2	HMGN2	3	0.0000	0.6827
MEPCE	HMGN2	3	0.0000	0.6827
EIF4A2	RPLP1	3	0.0011	0.5991
MEPCE	RPLP1	3	1.0000	0.0000
EIF4A2	RPLP2	3	0.0036	0.5581
MEPCE	RPLP2	3	1.0000	0.0000
EIF4A2	RPLP0	3	0.0047	0.5444
MEPCE	RPLP0	3	1.0000	0.0000
EIF4A2	POLR3D	3	0.0000	0.6827
MEPCE	POLR3D	3	0.0000	0.6827
EIF4A2	SSB	3	0.0109	0.5111
MEPCE	SSB	3	1.0000	0.0000
EIF4A2	ITGB1	3	0.3269	0.3410
MEPCE	ITGB1	3	0.2685	0.3626
EIF4A2	KRT18	3	0.0000	0.6827
MEPCE	KRT18	3	0.1713	0.3868
EIF4A2	KRT8	3	0.0000	0.6827
MEPCE	KRT8	3	0.0305	0.4664
EIF4A2	MYL1	3	0.3333	0.2157
MEPCE	MYL1	3	0.3333	0.2157
MEPCE	FYN;YES1	3	0.6667	0.0325
MEPCE	RB1	3	0.3333	0.2157
EIF4A2	PTMA	3	0.3334	0.2112
MEPCE	PTMA	3	0.3335	0.2079
EIF4A2	CDK1	3	0.0000	0.6827
MEPCE	CDK1	3	0.0000	0.6827
EIF4A2	ATP5F1B	3	0.0000	0.6827
MEPCE	ATP5F1B	3	0.0065	0.5306
EIF4A2	EIF4E	3	1.0000	0.0000
MEPCE	EIF4E	3	0.0066	0.5297
EIF4A2	ENO1	3	0.0002	0.6444
MEPCE	ENO1	3	0.0000	0.6827
EIF4A2	GPI	3	0.0008	0.6093
MEPCE	GPI	3	0.0000	0.6827
EIF4A2	NPM1	3	0.3753	0.1532
MEPCE	NPM1	3	0.7365	0.0151
EIF4A2	TPM3	3	0.0000	0.6827
MEPCE	TPM3	3	1.0000	0.0000
EIF4A2	LDHB	3	0.0000	0.6827
MEPCE	LDHB	3	0.0000	0.6827
EIF4A2	GPX1	3	0.0000	0.6827
MEPCE	GPX1	3	0.0010	0.6030
EIF4A2	P4HB	3	0.0000	0.6827
MEPCE	P4HB	3	0.0000	0.6827
EIF4A2	ANXA2	3	0.5391	0.1245
MEPCE	ANXA2	3	0.0000	0.6827
EIF4A2	PFN1	3	0.0001	0.6560
MEPCE	PFN1	3	0.0000	0.6827
EIF4A2	EPRS1	3	0.0001	0.6560
MEPCE	EPRS1	3	0.3376	0.1795
EIF4A2	CTSB	3	0.3333	0.2157
EIF4A2	HSP90AA1	3	0.0000	0.6827
MEPCE	HSP90AA1	3	0.0000	0.6827
EIF4A2	HNRNPC	3	1.0000	0.0000
MEPCE	HNRNPC	3	1.0000	0.0000
MEPCE	LAMB1	3	0.0000	0.6827
EIF4A2	LYN	3	0.0008	0.6093
MEPCE	LYN	3	1.0000	0.0000
EIF4A2	RHOA;RHOC	3	0.0871	0.4145
MEPCE	RHOA;RHOC	3	0.3474	0.1669
EIF4A2	PFKM	3	0.1957	0.3821
MEPCE	PFKM	3	0.0000	0.6827
EIF4A2	HSP90AB1	3	0.0000	0.6827
MEPCE	HSP90AB1	3	0.0000	0.6827
EIF4A2	SRPRA	3	0.0000	0.6827
MEPCE	SRPRA	3	0.0000	0.6827
EIF4A2	ASNS	3	0.0000	0.6827
MEPCE	ASNS	3	0.0000	0.6827
EIF4A2	PDHA1	3	0.3333	0.2157
EIF4A2	SNRPB2	3	0.0001	0.6560
MEPCE	SNRPB2	3	0.0190	0.4901
EIF4A2	SNRNP70	3	0.0000	0.6827
MEPCE	SNRNP70	3	0.0000	0.6827
EIF4A2	VIM	3	0.0000	0.6827
MEPCE	VIM	3	0.1160	0.4041
EIF4A2	RPS17	3	0.0000	0.6827
MEPCE	RPS17	3	1.0000	0.0000
EIF4A2	KRT19	3	0.0000	0.6827
MEPCE	KRT19	3	0.0050	0.5433
EIF4A2	GNAI3	3	0.0004	0.6296
MEPCE	GNAI3	3	0.0403	0.4547
EIF4A2	ANXA5	3	0.6667	0.0325
MEPCE	KRT16	3	0.3333	0.2157
EIF4A2	RPSA	3	0.0000	0.6827
MEPCE	RPSA	3	0.0000	0.6827
MEPCE	MRPL3	3	0.3333	0.2157
EIF4A2	SNRPA	3	0.3136	0.3486
MEPCE	SNRPA	3	0.0159	0.4999
EIF4A2	FGF2	3	0.0000	0.6827
MEPCE	FGF2	3	0.0000	0.6827
EIF4A2	SNRPC	3	0.0000	0.6827
MEPCE	SNRPC	3	0.0000	0.6827
EIF4A2	HMGB1	3	0.0000	0.6827
MEPCE	HMGB1	3	0.0000	0.6827
EIF4A2	TPM1	3	0.0001	0.6560
MEPCE	TPM1	3	1.0000	0.0000
EIF4A2	CLTA	3	0.0000	0.6827
MEPCE	CLTA	3	0.0000	0.6827
EIF4A2	CNP	3	0.0004	0.6296
MEPCE	CNP	3	0.4209	0.1430
EIF4A2	HNRNPA1	3	0.1899	0.3825
MEPCE	HNRNPA1	3	0.0008	0.6093
EIF4A2	SNRPA1	3	0.0000	0.6827
MEPCE	SNRPA1	3	0.9944	0.0002
EIF4A2	PARP1	3	0.0000	0.6827
MEPCE	PARP1	3	0.1629	0.3891
EIF4A2	POLA1	3	0.0000	0.6827
MEPCE	POLA1	3	0.0000	0.6827
EIF4A2	UCHL1	3	0.0095	0.5170
MEPCE	UCHL1	3	0.0000	0.6827
EIF4A2	C4A	3	0.0000	0.6827
MEPCE	C4A	3	0.0000	0.6827
EIF4A2	H2AZ1;H2AZ2	3	0.0000	0.6827
MEPCE	H2AZ1;H2AZ2	3	0.0002	0.6444
EIF4A2	DERPC	3	0.0000	0.6827
MEPCE	DERPC	3	0.0007	0.6153
EIF4A2	RAB34	3	0.0000	0.6827
MEPCE	RAB34	3	0.1753	0.3856
EIF4A2	HSPA1A;HSPA1B	3	0.0000	0.6827
MEPCE	HSPA1A;HSPA1B	3	0.0000	0.6827
EIF4A2	CALM1;CALM2;CALM3	3	0.1287	0.4000
MEPCE	CALM1;CALM2;CALM3	3	0.3217	0.3450
EIF4A2	POLR1D	3	0.0000	0.6827
MEPCE	POLR1D	3	0.6667	0.0325
EIF4A2	RO60	3	0.0193	0.4887
MEPCE	RO60	3	0.0006	0.6203
EIF4A2	RRAS;RRAS2	3	0.3333	0.2157
MEPCE	RRAS;RRAS2	3	1.0000	0.0000
EIF4A2	HLA-C	3	0.0001	0.6560
MEPCE	HLA-C	3	0.3460	0.1677
EIF4A2	ARAF	3	0.0000	0.6827
MEPCE	ARAF	3	0.0000	0.6827
EIF4A2	H1-4	3	0.0286	0.4710
MEPCE	H1-4	3	1.0000	0.0000
MEPCE	NR2F1;NR2F2;NR2F6	3	0.0099	0.5150
EIF4A2	TXN	3	0.0001	0.6560
MEPCE	TXN	3	0.0000	0.6827
EIF4A2	PRKAR1A	3	0.0000	0.6827
MEPCE	PRKAR1A	3	0.0002	0.6444
EIF4A2	HSPD1	3	0.0000	0.6827
MEPCE	HSPD1	3	0.0000	0.6827
MEPCE	CLU	3	0.0000	0.6827
EIF4A2	HSPA5	3	0.0000	0.6827
MEPCE	HSPA5	3	0.0000	0.6827
EIF4A2	MAP2	3	0.3333	0.2157
MEPCE	MAP2	3	0.3333	0.2157
EIF4A2	HSPA8	3	0.0000	0.6827
MEPCE	HSPA8	3	0.0000	0.6827
EIF4A2	SLC2A1	3	0.3274	0.3403
MEPCE	SLC2A1	3	0.6667	0.0325
MEPCE	UMPS	3	0.0734	0.4212
EIF4A2	RALA	3	0.2630	0.3658
MEPCE	RALA	3	1.0000	0.0000
MEPCE	LAMP1	3	1.0000	0.0000
MEPCE	ACADM	3	0.3333	0.2157
EIF4A2	TOP1	3	0.0000	0.6827
MEPCE	TOP1	3	0.0533	0.4374
EIF4A2	UBL4A	3	0.0000	0.6827
MEPCE	UBL4A	3	0.9976	0.0001
EIF4A2	MTHFD1	3	0.0000	0.6827
MEPCE	MTHFD1	3	0.0000	0.6827
MEPCE	CDK4	3	0.0000	0.6827
EIF4A2	PRPS2	3	0.0000	0.6827
MEPCE	PRPS2	3	0.0000	0.6827
EIF4A2	PABPC1	3	1.0000	0.0000
MEPCE	PABPC1	3	1.0000	0.0000
EIF4A2	PCNA	3	0.0000	0.6827
MEPCE	PCNA	3	0.0000	0.6827
EIF4A2	HARS1	3	0.0000	0.6827
MEPCE	HARS1	3	0.1132	0.4062
EIF4A2	SLC25A6	3	0.0000	0.6827
MEPCE	SLC25A6	3	0.7012	0.0177
EIF4A2	IMPDH2	3	0.0000	0.6827
MEPCE	IMPDH2	3	0.0000	0.6827
EIF4A2	TPR	3	0.0000	0.6827
MEPCE	TPR	3	0.0047	0.5444
EIF4A2	CKB	3	0.0000	0.6827
MEPCE	CKB	3	0.0000	0.6827
EIF4A2	ACTN1	3	0.0009	0.6052
MEPCE	ACTN1	3	0.0019	0.5825
EIF4A2	XRCC6	3	0.0001	0.6560
MEPCE	XRCC6	3	0.4048	0.1465
EIF4A2	XRCC5	3	0.0001	0.6560
MEPCE	XRCC5	3	0.5007	0.1287
EIF4A2	COX4I1	3	0.0000	0.6827
MEPCE	COX4I1	3	0.0000	0.6827
EIF4A2	LAMP2	3	0.0000	0.6827
EIF4A2	RNH1	3	0.0000	0.6827
EIF4A2	CYBA	3	0.0001	0.6560
EIF4A2	EEF2	3	0.0000	0.6827
MEPCE	EEF2	3	0.0000	0.6827
EIF4A2	KRT10	3	0.0000	0.6827
MEPCE	KRT10	3	0.0000	0.6827
EIF4A2	KRT13	3	0.3333	0.2157
MEPCE	KRT13	3	0.6667	0.0325
EIF4A2	KRT5	3	0.0025	0.5714
MEPCE	KRT5	3	0.0540	0.4354
EIF4A2	PDIA4	3	0.0000	0.6827
MEPCE	PDIA4	3	0.0000	0.6827
EIF4A2	P4HA1	3	0.0000	0.6827
MEPCE	P4HA1	3	0.0651	0.4288
EIF4A2	PLS3	3	0.0000	0.6827
MEPCE	PLS3	3	0.0000	0.6827
EIF4A2	ETFA	3	0.0000	0.6827
MEPCE	ETFA	3	0.0027	0.5675
EIF4A2	PRKAR2A	3	1.0000	0.0000
MEPCE	PRKAR2A	3	0.6667	0.0325
EIF4A2	GTF2F2	3	0.0007	0.6153
MEPCE	GTF2F2	3	0.1248	0.4017
EIF4A2	PRKCSH	3	0.0000	0.6827
MEPCE	PRKCSH	3	0.0000	0.6827
EIF4A2	PKM	3	0.0000	0.6827
MEPCE	PKM	3	0.0000	0.6827
EIF4A2	HSP90B1	3	0.0000	0.6827
MEPCE	HSP90B1	3	0.0000	0.6827
EIF4A2	CCNB1	3	0.0000	0.6827
MEPCE	CCNB1	3	0.0000	0.6827
EIF4A2	MYL6B	3	0.6667	0.0325
EIF4A2	SNRPB;SNRPN	3	0.0000	0.6827
MEPCE	SNRPB;SNRPN	3	0.0000	0.6827
EIF4A2	HNRNPL	3	1.0000	0.0000
MEPCE	HNRNPL	3	0.3333	0.2157
EIF4A2	DARS1	3	0.0000	0.6827
MEPCE	DARS1	3	0.0000	0.6827
MEPCE	JUP	3	0.0000	0.6827
EIF4A2	GSPT1	3	0.0000	0.6827
MEPCE	GSPT1	3	0.0000	0.6827
EIF4A2	EZR	3	0.0000	0.6827
MEPCE	EZR	3	0.0000	0.6827
EIF4A2	NME1	3	0.0000	0.6827
MEPCE	NME1	3	0.0000	0.6827
EIF4A2	PHKG2	3	0.0000	0.6827
MEPCE	PHKG2	3	0.0002	0.6444
EIF4A2	RPS2	3	0.0001	0.6560
MEPCE	RPS2	3	1.0000	0.0000
EIF4A2	DSP	3	0.0000	0.6827
MEPCE	DSP	3	0.0047	0.5444
EIF4A2	RPA2	3	0.0000	0.6827
MEPCE	RPA2	3	0.0001	0.6560
EIF4A2	CBR1	3	0.0000	0.6827
MEPCE	CBR1	3	0.0000	0.6827
EIF4A2	H1-2	3	0.0298	0.4691
MEPCE	H1-2	3	0.6663	0.1049
EIF4A2	POR	3	0.0066	0.5297
MEPCE	POR	3	0.0169	0.4975
EIF4A2	ATP2A2	3	0.0000	0.6827
MEPCE	ATP2A2	3	0.0769	0.4174
EIF4A2	STMN1	3	0.0000	0.6827
MEPCE	STMN1	3	0.0000	0.6827
EIF4A2	YBX3	3	0.9987	0.0000
MEPCE	YBX3	3	1.0000	0.0000
EIF4A2	HMGA1	3	0.0000	0.6827
MEPCE	HMGA1	3	0.0000	0.6827
MEPCE	UBTF	3	0.3333	0.2157
MEPCE	HOXB9	3	0.3333	0.2157
EIF4A2	PRKACA	3	1.0000	0.0000
MEPCE	PRKACA	3	0.1143	0.4054
EIF4A2	AMD1	3	0.0000	0.6827
MEPCE	AMD1	3	0.0000	0.6827
EIF4A2	CTPS1	3	0.0000	0.6827
MEPCE	CTPS1	3	0.0000	0.6827
EIF4A2	DDX5	3	0.0000	0.6827
MEPCE	DDX5	3	0.9971	0.0001
EIF4A2	PFKL	3	0.0002	0.6444
MEPCE	PFKL	3	0.0001	0.6560
EIF4A2	PSMC3	3	0.0000	0.6827
MEPCE	PSMC3	3	0.0000	0.6827
EIF4A2	TCP1	3	0.0000	0.6827
MEPCE	TCP1	3	0.0000	0.6827
EIF4A2	PTPN1	3	0.0000	0.6827
MEPCE	PTPN1	3	0.0241	0.4781
EIF4A2	RPL35A	3	0.0157	0.5009
MEPCE	RPL35A	3	1.0000	0.0000
EIF4A2	ARF4	3	0.0000	0.6827
MEPCE	ARF4	3	0.0000	0.6827
EIF4A2	RPL7	3	0.2638	0.3654
MEPCE	RPL7	3	1.0000	0.0000
EIF4A2	SON	3	0.0127	0.5064
MEPCE	SON	3	0.4018	0.1473
EIF4A2	NELFE	3	0.0000	0.6827
MEPCE	NELFE	3	0.0000	0.6827
EIF4A2	RPL17	3	0.0027	0.5675
MEPCE	RPL17	3	1.0000	0.0000
EIF4A2	PGAM1	3	0.0445	0.4496
MEPCE	PGAM1	3	0.0001	0.6560
MEPCE	RCC1	3	0.3234	0.3430
EIF4A2	XRCC1	3	0.3333	0.2157
EIF4A2	NCL	3	0.0000	0.6827
MEPCE	NCL	3	0.0000	0.6827
EIF4A2	HK1	3	0.0000	0.6827
MEPCE	HK1	3	0.0000	0.6827
EIF4A2	POLR2C	3	0.0001	0.6560
MEPCE	POLR2C	3	0.0017	0.5855
EIF4A2	POLR2E	3	0.0000	0.6827
MEPCE	POLR2E	3	0.0000	0.6827
EIF4A2	TRIM21	3	0.0000	0.6827
MEPCE	TRIM21	3	0.0000	0.6827
EIF4A2	SRM	3	0.0011	0.5991
EIF4A2	CSNK2A2	3	0.0000	0.6827
MEPCE	CSNK2A2	3	0.0000	0.6827
MEPCE	NFKB1	3	0.1095	0.4091
EIF4A2	ATP2B1	3	0.0000	0.6827
MEPCE	ATP2B1	3	0.8283	0.0081
EIF4A2	EIF2S2	3	0.0000	0.6827
MEPCE	EIF2S2	3	0.0000	0.6827
EIF4A2	BTF3	3	0.0000	0.6827
MEPCE	BTF3	3	0.0000	0.6827
MEPCE	RAB4A	3	0.3333	0.2157
EIF4A2	RAB6A	3	0.3347	0.1924
MEPCE	RAB6A	3	0.3333	0.2157
EIF4A2	PSMB1	3	0.0000	0.6827
MEPCE	PSMB1	3	0.0052	0.5412
EIF4A2	COX5A	3	0.0000	0.6827
MEPCE	COX5A	3	0.1515	0.3939
MEPCE	LMNB1	3	0.0225	0.4825
EIF4A2	PTMS	3	1.0000	0.0000
MEPCE	PTMS	3	1.0000	0.0000
EIF4A2	CDK11B	3	0.0000	0.6827
MEPCE	CDK11B	3	0.0001	0.6560
EIF4A2	ATP6V1B2	3	0.0000	0.6827
MEPCE	ATP6V1B2	3	0.0000	0.6827
EIF4A2	FLNA	3	0.0000	0.6827
MEPCE	FLNA	3	0.0002	0.6444
EIF4A2	NF1	3	0.0000	0.6827
EIF4A2	COMT	3	0.0003	0.6354
MEPCE	COMT	3	0.0000	0.6827
EIF4A2	FBL	3	0.0000	0.6827
MEPCE	FBL	3	0.0000	0.6827
EIF4A2	GART	3	0.0000	0.6827
MEPCE	GART	3	0.0000	0.6827
EIF4A2	PAICS	3	0.0000	0.6827
MEPCE	PAICS	3	0.0000	0.6827
EIF4A2	SCP2	3	0.0000	0.6827
MEPCE	SCP2	3	0.3052	0.3520
EIF4A2	UBA1	3	0.0000	0.6827
MEPCE	UBA1	3	0.0000	0.6827
EIF4A2	PRKACG	3	0.3333	0.2157
EIF4A2	HNRNPA2B1	3	1.0000	0.0000
MEPCE	HNRNPA2B1	3	1.0000	0.0000
EIF4A2	PRKACB	3	1.0000	0.0000
EIF4A2	UQCRC2	3	0.0004	0.6296
MEPCE	UQCRC2	3	0.9985	0.0000
EIF4A2	FECH	3	0.0413	0.4520
MEPCE	FECH	3	0.1573	0.3911
EIF4A2	TCEA1	3	0.0041	0.5533
MEPCE	TCEA1	3	0.3368	0.1810
EIF4A2	SFPQ	3	1.0000	0.0000
MEPCE	SFPQ	3	0.0173	0.4961
EIF4A2	TUBG1	3	0.0000	0.6827
MEPCE	TUBG1	3	0.0000	0.6827
EIF4A2	PPIB	3	0.0000	0.6827
MEPCE	PPIB	3	0.0000	0.6827
EIF4A2	ME2	3	0.3333	0.2157
EIF4A2	WARS1	3	0.0000	0.6827
MEPCE	WARS1	3	0.0000	0.6827
EIF4A2	RPS3	3	0.0000	0.6827
MEPCE	RPS3	3	1.0000	0.0000
EIF4A2	JAK1	3	0.3333	0.2157
MEPCE	JAK1	3	0.6667	0.0325
EIF4A2	AHCY	3	0.0000	0.6827
MEPCE	AHCY	3	0.0000	0.6827
EIF4A2	CFL1	3	0.0000	0.6827
MEPCE	CFL1	3	0.0000	0.6827
EIF4A2	EIF4B	3	0.0000	0.6827
MEPCE	EIF4B	3	0.0000	0.6827
EIF4A2	RRM1	3	0.0000	0.6827
MEPCE	RRM1	3	0.4159	0.1437
EIF4A2	EEF1B2	3	0.0000	0.6827
MEPCE	EEF1B2	3	0.0000	0.6827
EIF4A2	AKAP5	3	1.0000	0.0000
EIF4A2	ACP1	3	0.0009	0.6052
MEPCE	ACP1	3	0.0000	0.6827
EIF4A2	ACAT1	3	0.0000	0.6827
MEPCE	ACAT1	3	0.0000	0.6827
EIF4A2	POLR2A	3	0.0001	0.6560
MEPCE	POLR2A	3	0.0404	0.4540
MEPCE	CDK2	3	0.0099	0.5150
EIF4A2	MCM3	3	0.0000	0.6827
MEPCE	MCM3	3	0.0009	0.6052
EIF4A2	RPS12	3	0.0036	0.5581
MEPCE	RPS12	3	1.0000	0.0000
EIF4A2	BRD2	3	0.0000	0.6827
MEPCE	BRD2	3	0.0020	0.5798
EIF4A2	YY1	3	0.0219	0.4829
MEPCE	YY1	3	0.0000	0.6827
EIF4A2	DNAJB1	3	0.0000	0.6827
MEPCE	DNAJB1	3	0.0000	0.6827
EIF4A2	ATP5F1A	3	0.0000	0.6827
MEPCE	ATP5F1A	3	0.0000	0.6827
EIF4A2	PSMA1	3	0.0000	0.6827
MEPCE	PSMA1	3	0.0184	0.4929
EIF4A2	PSMA2	3	0.0000	0.6827
MEPCE	PSMA2	3	0.9164	0.0028
EIF4A2	PSMA3	3	0.0000	0.6827
MEPCE	PSMA3	3	0.0009	0.6052
EIF4A2	PSMA4	3	0.0000	0.6827
MEPCE	PSMA4	3	0.0012	0.5968
EIF4A2	MSN	3	0.0000	0.6827
MEPCE	MSN	3	0.0000	0.6827
EIF4A2	DDX6	3	0.0000	0.6827
MEPCE	DDX6	3	0.0000	0.6827
MEPCE	DNMT1	3	0.0000	0.6827
EIF4A2	U2AF2	3	0.0000	0.6827
MEPCE	U2AF2	3	0.0000	0.6827
EIF4A2	RPL13	3	0.0451	0.4480
MEPCE	RPL13	3	1.0000	0.0000
EIF4A2	HMGB2	3	0.0000	0.6827
MEPCE	HMGB2	3	0.0000	0.6827
EIF4A2	PTBP1	3	0.3813	0.1510
MEPCE	PTBP1	3	0.0003	0.6354
EIF4A2	TARS1	3	0.3513	0.1631
MEPCE	TARS1	3	0.0001	0.6560
EIF4A2	VARS1	3	0.0000	0.6827
MEPCE	VARS1	3	0.0756	0.4187
EIF4A2	EEF1G	3	0.0000	0.6827
MEPCE	EEF1G	3	0.0000	0.6827
EIF4A2	YWHAQ	3	0.0000	0.6827
MEPCE	YWHAQ	3	0.0001	0.6560
EIF4A2	RPL10	3	0.0028	0.5667
MEPCE	RPL10	3	1.0000	0.0000
EIF4A2	RPA1	3	0.0000	0.6827
MEPCE	RPA1	3	0.0000	0.6827
EIF4A2	APEX1	3	0.0000	0.6827
MEPCE	APEX1	3	0.0000	0.6827
EIF4A2	CAD	3	0.0000	0.6827
MEPCE	CAD	3	0.0000	0.6827
EIF4A2	CALR	3	0.0002	0.6444
MEPCE	CALR	3	0.0000	0.6827
EIF4A2	MAP4	3	0.0000	0.6827
MEPCE	MAP4	3	0.0006	0.6203
EIF4A2	CANX	3	0.0000	0.6827
MEPCE	CANX	3	0.0002	0.6444
